JINA_ID, Priority, Ref   , Reference              , Name                         , Simbad_Identifier                 , NLTE, Ncap_key, C_key, MP_key, alpha_key, Loc, System           , Type, RA_hms       , DEC_dms      , RA_deg  , DEC_deg , Vel        , Vel_bibcode        , U_mag , B_mag , V_mag , R_mag , I_mag  , J_mag , H_mag , K_mag , Teff     , logg     , Fe/H , Vmic, Li     , Be   , C    , N    , O     , F    , Na   , Mg   , Al   , Si   , P    , S    , K     , Ca   , Sc    , Ti    , V     , Cr    , Mn    , Fe   , Co   , Ni    , Cu    , Zn    , Ga   , Ge   , As    , Se    , Rb   , Sr    , Y      , Zr    , Nb    , Mo    , Ru    , Rh    , Pd    , Ag    , Cd    , Sn   , Te    , Ba    , La     , Ce     , Pr    , Nd     , Sm     , Eu     , Gd     , Tb    , Dy    , Ho    , Er    , Tm    , Yb    , Lu    , Hf    , W     , Os    , Ir    , Pt    , Au    , Hg   , Pb    , Bi    , Th    , U     , CaII , TiII  , VII   , CrII, MnII , FeII , Added_by
   2780,      1.0, NOR17b, Norris+2017b           , CC10802                      , [NYV2017] CC10802                 ,     ,         ,      , MP    ,          , DW , Carina           , RG  , 06:41:27.53  , -51:00:34.56 , 100.3647, -51.0096,            ,                    ,       , 19.7  , 18.64 ,       , 17.45  , 16.61 , 15.99 , 15.83 , 4587.0   , 1.3      , -1.3 , 2.0 ,        ,      ,      ,      ,       ,      , 4.47 , 6.28 ,      , 6.69 ,      ,      ,       , 5.2  , 1.79  , 4.09  , 2.5   , 4.46  , 3.86  , 6.23 , 4.14 , 4.84  ,       ,       ,      ,      ,       ,       ,      ,       ,        ,       ,       ,       ,       ,       ,       ,       ,       ,      ,       , 1.1   ,        ,        ,       ,        ,        ,        ,        ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,      ,       ,       ,       ,       ,      ,       ,       ,     ,      , 6.65 , Ji
   2781,      1.0, NOR17b, Norris+2017b           , MKV0740                      , [LHT2012] MKV0740                 ,     ,         ,      , SUN   ,          , DW , Carina           , RG  , 06:41:29.09  , -50:56:46.32 , 100.3712, -50.9462,            ,                    ,       , 20.0  , 18.97 ,       , 17.79  , 16.94 , 16.38 , 16.26 , 4664.0   , 1.48     , -0.97, 2.35,        ,      ,      ,      ,       ,      ,      , 5.82 ,      ,      ,      ,      ,       , 4.79 ,       , 4.23  ,       , 4.11  , 4.12  , 6.53 ,      ,       ,       ,       ,      ,      ,       ,       ,      ,       ,        ,       ,       ,       ,       ,       ,       ,       ,       ,      ,       ,       ,        ,        ,       ,        ,        ,        ,        ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,      ,       ,       ,       ,       ,      ,       ,       ,     ,      , 6.95 , Ji
   2782,      1.0, NOR17b, Norris+2017b           , MKV1061                      , [LHT2012] MKV1061                 ,     ,         ,      , MP    ,          , DW , Carina           , RG  , 06:41:29.16  , -51:05:22.20 , 100.3715, -51.0895,            ,                    ,       , 19.72 , 18.6  ,       , 17.38  , 16.54 , 15.93 , 15.83 , 4618.0   , 1.3      , -1.37, 2.15,        ,      ,      ,      ,       ,      ,      , 6.75 ,      ,      ,      ,      ,       , 5.1  ,       , 3.85  ,       , 4.2   ,       , 6.13 ,      ,       ,       ,       ,      ,      ,       ,       ,      ,       ,        ,       ,       ,       ,       ,       ,       ,       ,       ,      ,       ,       ,        ,        ,       ,        ,        ,        ,        ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,      ,       ,       ,       ,       ,      ,       ,       ,     ,      , 6.41 , Ji
   2783,      1.0, NOR17b, Norris+2017b           , CC08695                      , [NYV2017] CC08695                 ,     , R1      ,      , MP    ,          , DW , Carina           , RG  , 06:41:36.48  , -50:56:23.28 , 100.402 , -50.9398,            ,                    ,       , 19.17 , 17.88 ,       , 16.53  , 15.53 , 14.9  , 14.74 , 4337.0   , 0.84     , -1.3 , 2.1 ,        ,      ,      ,      , 7.71  ,      , 4.56 , 6.44 ,      , 6.41 ,      ,      ,       , 5.05 , 1.82  , 3.72  , 2.42  , 4.14  , 3.66  , 6.18 , 3.4  , 4.73  , 2.18  ,       ,      ,      ,       ,       ,      ,       ,        ,       ,       ,       ,       ,       ,       ,       ,       ,      ,       , 1.08  , 0.08   ,        ,       , 0.28   ,        , -0.41  ,        ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,      ,       ,       ,       ,       ,      ,       ,       ,     ,      , 6.4  , Ji
   2784,      1.0, NOR17b, Norris+2017b           , MKV0948                      , [LHT2012] MKV0948                 ,     ,         ,      , MP    ,          , DW , Carina           , RG  , 06:41:37.66  , -51:01:43.68 , 100.4069, -51.0288,            ,                    ,       , 19.23 , 18.0  ,       , 16.64  , 15.71 , 15.14 , 14.97 , 4449.0   , 0.96     , -1.94, 2.2 ,        ,      ,      ,      ,       ,      ,      ,      ,      ,      ,      ,      ,       , 4.23 ,       , 3.28  ,       , 3.37  ,       , 5.55 ,      ,       ,       ,       ,      ,      ,       ,       ,      ,       ,        ,       ,       ,       ,       ,       ,       ,       ,       ,      ,       , 0.71  ,        ,        ,       ,        ,        ,        ,        ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,      ,       ,       ,       ,       ,      ,       ,       ,     ,      , 5.76 , Ji
   2785,      1.0, NOR17b, Norris+2017b           , CC06122                      , [NYV2017] CC06122                 ,     , R1      ,      , MP    ,          , DW , Carina           , RG  , 06:41:39.62  , -50:49:58.80 , 100.4151, -50.833 ,            ,                    ,       , 19.03 , 17.6  ,       , 16.18  , 15.23 , 14.48 , 14.34 , 4284.0   , 0.68     , -1.5 , 2.3 ,        ,      ,      ,      , 7.64  ,      , 4.51 , 6.34 ,      , 6.26 ,      ,      ,       , 4.95 , 1.8   , 3.69  , 2.4   , 4.15  , 3.62  , 6.04 , 3.5  , 4.69  , 2.1   ,       ,      ,      ,       ,       ,      ,       ,        ,       ,       ,       ,       ,       ,       ,       ,       ,      ,       , 1.12  , 0.14   ,        ,       , 0.63   ,        , -0.43  ,        ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,      ,       ,       ,       ,       ,      ,       ,       ,     ,      , 6.15 , Ji
   2786,      1.0, NOR17b, Norris+2017b           , CC07889                      , [NYV2017] CC07889                 ,     ,         ,      , VMP   ,          , DW , Carina           , RG  , 06:41:40.82  , -50:54:45.72 , 100.4201, -50.9127,            ,                    ,       , 19.61 , 18.55 ,       , 17.34  , 16.53 , 15.97 , 15.83 , 4675.0   , 1.31     , -2.3 , 2.3 ,        ,      ,      ,      ,       ,      ,      , 5.79 ,      ,      ,      ,      ,       , 4.14 , 0.97  , 3.18  ,       , 2.88  ,       , 5.2  ,      , 4.35  ,       ,       ,      ,      ,       ,       ,      ,       ,        ,       ,       ,       ,       ,       ,       ,       ,       ,      ,       , -0.91 ,        ,        ,       ,        ,        ,        ,        ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,      ,       ,       ,       ,       ,      ,       ,       ,     ,      , 5.57 , Ji
   2787,      1.0, NOR17b, Norris+2017b           , MKV1007                      , [LHT2012] MKV1007                 ,     ,         ,      , MP    ,          , DW , Carina           , RG  , 06:41:44.64  , -51:03:30.96 , 100.436 , -51.0586,            ,                    ,       , 19.51 , 18.3  ,       , 16.99  , 16.03 , 15.38 , 15.27 , 4408.0   , 1.05     , -1.42, 1.9 ,        ,      ,      ,      ,       ,      ,      , 6.54 ,      ,      ,      ,      ,       , 5.1  ,       , 3.8   ,       , 4.39  , 3.66  , 6.07 ,      ,       ,       ,       ,      ,      ,       ,       ,      ,       ,        ,       ,       ,       ,       ,       ,       ,       ,       ,      ,       , 0.97  , 0.41   ,        ,       ,        ,        ,        ,        ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,      ,       ,       ,       ,       ,      ,       ,       ,     ,      , 6.17 , Ji
   2788,      1.0, NOR17b, Norris+2017b           , MKV0577                      , [LHT2012] MKV0577                 ,     ,         ,      , MP    ,          , DW , Carina           , RG  , 06:41:45.02  , -50:52:49.08 , 100.4376, -50.8803,            ,                    ,       , 19.93 , 18.92 ,       , 17.78  , 16.98 , 16.43 , 16.33 , 4766.0   , 1.52     , -1.06, 1.9 ,        ,      ,      ,      ,       ,      ,      , 5.86 ,      ,      ,      ,      ,       , 5.23 ,       , 3.87  ,       , 3.96  ,       , 5.89 ,      ,       ,       ,       ,      ,      ,       ,       ,      ,       ,        ,       ,       ,       ,       ,       ,       ,       ,       ,      ,       , 0.7   ,        ,        ,       ,        ,        ,        ,        ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,      ,       ,       ,       ,       ,      ,       ,       ,     ,      , 6.66 , Ji
   2789,      1.0, NOR17b, Norris+2017b           , MKV0743                      , [LHT2012] MKV0743                 ,     ,         ,      , SUN   ,          , DW , Carina           , RG  , 06:41:45.91  , -50:56:54.24 , 100.4413, -50.9484,            ,                    ,       , 20.19 , 19.22 ,       , 18.11  , 17.3  , 16.8  , 16.67 , 4803.0   , 1.65     , -0.76, 1.9 ,        ,      ,      ,      ,       ,      ,      , 6.12 ,      ,      ,      ,      ,       , 5.2  ,       , 4.59  ,       , 4.69  , 4.28  , 6.86 ,      ,       ,       ,       ,      ,      ,       ,       ,      ,       ,        ,       ,       ,       ,       ,       ,       ,       ,       ,      ,       ,       ,        ,        ,       ,        ,        ,        ,        ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,      ,       ,       ,       ,       ,      ,       ,       ,     ,      , 7.3  , Ji
   2790,      1.0, NOR17b, Norris+2017b           , CC06486                      , [NYV2017] CC06486                 ,     ,         ,      , VMP   ,          , DW , Carina           , RG  , 06:41:45.98  , -50:51:00.72 , 100.4416, -50.8502,            ,                    ,       , 19.41 , 18.17 ,       , 16.89  , 16.01 , 15.41 , 15.27 , 4524.0   , 1.07     , -2.0 , 1.95,        ,      ,      ,      ,       ,      , 4.36 , 5.72 ,      ,      ,      ,      ,       , 4.36 , 1.22  , 3.03  ,       , 3.42  , 2.96  , 5.43 ,      , 4.23  ,       ,       ,      ,      ,       ,       ,      ,       ,        ,       ,       ,       ,       ,       ,       ,       ,       ,      ,       , -0.77 ,        ,        ,       ,        ,        ,        ,        ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,      ,       ,       ,       ,       ,      ,       ,       ,     ,      , 5.84 , Ji
   2791,      1.0, NOR17b, Norris+2017b           , M10                          , M10                               ,     , R2      ,      , MP    ,          , DW , Carina           , RG  , 06:41:46.34  , -51:01:22.44 , 100.4431, -51.0229,            ,                    ,       , 19.16 , 17.89 ,       , 16.5   , 15.54 , 14.95 , 14.81 , 4411.0   , 0.89     , -2.01, 2.1 ,        ,      ,      ,      , 7.09  ,      ,      , 5.62 ,      ,      ,      ,      ,       , 4.25 , 1.43  , 2.99  ,       , 3.54  , 3     , 5.51 ,      ,       ,       ,       ,      ,      ,       ,       ,      ,       ,        ,       ,       ,       ,       ,       ,       ,       ,       ,      ,       , 0.62  , -0.19  ,        ,       , 0.24   ,        , -0.3   ,        ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,      ,       ,       ,       ,       ,      ,       ,       ,     ,      , 5.8  , Ji
   2792,      1.0, NOR17b, Norris+2017b           , CC10414                      , [NYV2017] CC10414                 ,     , R1      ,      , MP    ,          , DW , Carina           , RG  , 06:41:47.62  , -50:59:44.16 , 100.4484, -50.9956,            ,                    ,       , 19.32 , 18.13 ,       , 16.84  , 15.92 , 15.29 , 15.13 , 4442.0   , 1.01     , -1.4 , 2.3 ,        ,      ,      ,      , 7.91  ,      , 4.13 , 6.35 ,      , 6.45 ,      ,      ,       , 5.11 , 1.8   , 3.67  , 2.54  , 4.07  , 3.76  , 6.15 ,      , 4.74  , 2.52  ,       ,      ,      ,       ,       ,      ,       ,        ,       ,       ,       ,       ,       ,       ,       ,       ,      ,       , 0.57  , 0.09   ,        ,       , 0.43   ,        , -0.21  ,        ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,      ,       ,       ,       ,       ,      ,       ,       ,     ,      , 6.26 , Ji
   2793,      1.0, NOR17b, Norris+2017b           , M4                           , M4                                ,     , R1      ,      , MP    ,          , DW , Carina           , RG  , 06:41:48.19  , -50:55:01.56 , 100.4508, -50.9171,            ,                    ,       , 19.0  , 17.61 ,       , 16.19  , 15.2  , 14.52 , 14.37 , 4291.0   , 0.69     , -1.48, 2.05,        ,      ,      ,      , 7.63  ,      , 4.44 , 6.31 ,      , 6.13 ,      ,      ,       , 4.89 , 1.44  , 3.61  ,       , 4.22  , 3.58  , 6.01 ,      , 4.69  , 2.06  ,       ,      ,      ,       ,       ,      ,       ,        ,       ,       ,       ,       ,       ,       ,       ,       ,      ,       , 0.85  , -0.04  ,        ,       , 0.35   ,        , -0.58  ,        ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,      ,       ,       ,       ,       ,      ,       ,       ,     ,      , 6.08 , Ji
   2794,      1.0, NOR17b, Norris+2017b           , CC08615                      , [NYV2017] CC08615                 ,     ,         ,      , MP    , alpha    , DW , Carina           , RG  , 06:41:49.58  , -50:56:11.40 , 100.4566, -50.9365,            ,                    ,       , 19.55 , 18.5  ,       , 17.32  , 16.45 , 15.93 , 15.78 , 4651.0   , 1.28     , -1.7 , 2.4 ,        ,      ,      ,      , 7.51  ,      , 4.45 , 6.39 ,      , 6.34 ,      ,      ,       , 4.79 , 1.47  , 3.47  ,       , 3.72  ,       , 5.77 ,      , 4.63  ,       ,       ,      ,      ,       ,       ,      ,       ,        ,       ,       ,       ,       ,       ,       ,       ,       ,      ,       , 0.71  , 0.01   ,        ,       ,        ,        ,        ,        ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,      ,       ,       ,       ,       ,      ,       ,       ,     ,      , 6.15 , Ji
   2795,      1.0, NOR17b, Norris+2017b           , CC08788                      , [NYV2017] CC08788                 ,     , R2      ,      , MP    ,          , DW , Carina           , RG  , 06:41:50.09  , -50:56:35.16 , 100.4587, -50.9431,            ,                    ,       , 19.63 , 18.59 ,       , 17.41  , 16.56 , 16.03 , 15.92 , 4695.0   , 1.34     , -1.5 , 2.45,        ,      ,      ,      ,       ,      , 4.63 , 6.38 ,      , 6.09 ,      ,      ,       , 5    , 2.03  , 3.55  , 2.84  , 3.97  , 3.96  , 6.02 ,      , 4.75  ,       ,       ,      ,      ,       ,       ,      ,       ,        ,       ,       ,       ,       ,       ,       ,       ,       ,      ,       , 0.74  ,        ,        ,       ,        ,        , -0.16  ,        ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,      ,       ,       ,       ,       ,      ,       ,       ,     ,      , 6.35 , Ji
   2796,      1.0, NOR17b, Norris+2017b           , CC09633                      , [NYV2017] CC09633                 ,     ,         ,      , VMP   ,          , DW , Carina           , RG  , 06:41:53.83  , -50:58:10.92 , 100.4743, -50.9697,            ,                    ,       , 19.09 , 17.88 ,       , 16.53  , 15.62 , 15.04 , 14.9  , 4487.0   , 0.93     , -2.2 , 2.4 ,        ,      ,      ,      ,       ,      ,      , 5.19 ,      ,      ,      ,      ,       , 4.11 , 1.3   , 2.74  ,       , 2.93  , 3.4   , 5.26 ,      , 4.02  ,       ,       ,      ,      ,       ,       ,      ,       ,        ,       ,       ,       ,       ,       ,       ,       ,       ,      ,       , -0.97 ,        ,        ,       ,        ,        ,        ,        ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,      ,       ,       ,       ,       ,      ,       ,       ,     ,      , 5.74 , Ji
   2797,      1.0, NOR17b, Norris+2017b           , CC09507                      , [NYV2017] CC09507                 ,     ,         ,      , MP    ,          , DW , Carina           , RG  , 06:41:54.07  , -50:57:56.52 , 100.4753, -50.9657,            ,                    ,       , 19.37 , 18.31 ,       , 17.13  , 16.29 , 15.73 , 15.58 , 4652.0   , 1.2      , -1.7 , 2.15,        ,      ,      ,      ,       ,      ,      , 5.76 ,      ,      ,      ,      ,       , 4.51 , 1.35  , 3.09  , 2.72  , 4.09  , 3.95  , 5.78 ,      , 4.23  ,       ,       ,      ,      ,       ,       ,      ,       ,        ,       ,       ,       ,       ,       ,       ,       ,       ,      ,       , 0.97  , 0.1    ,        ,       , 0.01   ,        ,        ,        ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,      ,       ,       ,       ,       ,      ,       ,       ,     ,      , 5.98 , Ji
   2798,      1.0, NOR17b, Norris+2017b           , CC09000                      , [NYV2017] CC09000                 ,     , R2      ,      , MP    ,          , DW , Carina           , RG  , 06:41:54.58  , -50:57:00.72 , 100.4774, -50.9502,            ,                    ,       , 19.16 , 17.67 ,       , 16.1   , 15.06 , 14.44 , 14.27 , 4230.0   , 0.67     , -1.8 , 2.4 ,        ,      ,      ,      , 7.31  ,      ,      , 5.48 ,      ,      ,      ,      ,       , 4.31 , 1.03  , 3.22  , 1.94  , 3.69  , 3.16  , 5.69 ,      , 4.2   ,       ,       ,      ,      ,       ,       ,      ,       ,        ,       ,       ,       ,       ,       ,       ,       ,       ,      ,       , 0.68  , -0.3   ,        ,       , 0.17   ,        , -0.44  ,        ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,      ,       ,       ,       ,       ,      ,       ,       ,     ,      , 6.09 , Ji
   2799,      1.0, NOR17b, Norris+2017b           , CC09929                      , [NYV2017] CC09929                 ,     , R2      ,      , MP    ,          , DW , Carina           , RG  , 06:41:54.84  , -50:58:46.92 , 100.4785, -50.9797,            ,                    ,       , 19.58 , 18.47 ,       , 17.21  , 16.31 , 15.72 , 15.57 , 4515.0   , 1.19     , -1.5 , 2.1 ,        ,      ,      ,      , 7.95  ,      , 4.35 , 6.26 ,      , 6.22 ,      ,      ,       , 5.08 , 1.85  , 3.66  , 2.59  , 4.14  , 3.61  , 6.0  ,      , 4.75  ,       ,       ,      ,      ,       ,       ,      ,       ,        ,       ,       ,       ,       ,       ,       ,       ,       ,      ,       , 1.08  , 0.33   ,        ,       ,        ,        , -0.13  ,        ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,      ,       ,       ,       ,       ,      ,       ,       ,     ,      , 6.29 , Ji
   2800,      1.0, NOR17b, Norris+2017b           , CC10318                      , [NYV2017] CC10318                 ,     ,         ,      , MP    ,          , DW , Carina           , RG  , 06:41:57.62  , -50:59:32.64 , 100.4901, -50.9924,            ,                    ,       , 19.22 , 17.97 ,       , 16.61  , 15.65 , 14.99 , 14.84 , 4359.0   , 0.89     , -1.5 , 2.1 ,        ,      ,      ,      , 7.74  ,      , 4.25 , 6.22 ,      , 6.2  ,      ,      ,       , 4.87 , 1.88  , 3.68  , 2.09  , 4.05  , 3.54  , 5.97 , 3.49 , 4.62  ,       ,       ,      ,      ,       ,       ,      ,       ,        ,       ,       ,       ,       ,       ,       ,       ,       ,      ,       , 0.88  , -0.08  ,        ,       , 0.2    ,        , -0.75  ,        ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,      ,       ,       ,       ,       ,      ,       ,       ,     ,      , 6.1  , Ji
   2801,      1.0, NOR17b, Norris+2017b           , MKV0458                      , [LHT2012] MKV0458                 ,     ,         ,      , MP    ,          , DW , Carina           , RG  , 06:41:58.20  , -50:48:57.96 , 100.4925, -50.8161,            ,                    ,       , 19.57 , 18.48 ,       , 17.25  , 16.41 , 15.79 , 15.66 , 4586.0   , 1.24     , -1.45, 2.05,        ,      ,      ,      ,       ,      ,      , 6.2  ,      ,      ,      ,      ,       , 5.2  ,       , 3.8   ,       , 4     , 3.48  , 6.03 ,      , 5.22  ,       ,       ,      ,      ,       ,       ,      ,       ,        ,       ,       ,       ,       ,       ,       ,       ,       ,      ,       , 0.98  ,        ,        ,       ,        ,        ,        ,        ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,      ,       ,       ,       ,       ,      ,       ,       ,     ,      , 6.43 , Ji
   2802,      1.0, NOR17b, Norris+2017b           , MKV0397                      , [LHT2012] MKV0397                 ,     ,         ,      , VMP   ,          , DW , Carina           , RG  , 06:41:58.27  , -50:46:41.52 , 100.4928, -50.7782,            ,                    ,       , 19.6  , 18.51 ,       , 17.24  , 16.35 , 15.79 , 15.67 , 4567.0   , 1.24     , -2.01, 2.35,        ,      ,      ,      ,       ,      ,      ,      ,      ,      ,      ,      ,       , 4.76 ,       , 3.14  ,       , 3     ,       , 5.48 ,      ,       ,       ,       ,      ,      ,       ,       ,      ,       ,        ,       ,       ,       ,       ,       ,       ,       ,       ,      ,       , -0.72 ,        ,        ,       ,        ,        ,        ,        ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,      ,       ,       ,       ,       ,      ,       ,       ,     ,      , 5.72 , Ji
   2803,      1.0, NOR17b, Norris+2017b           , CC10038                      , [NYV2017] CC10038                 ,     ,         ,      , MP    ,          , DW , Carina           , RG  , 06:42:02.78  , -50:58:59.16 , 100.5116, -50.9831,            ,                    ,       , 19.41 , 18.25 ,       , 16.98  , 16.06 , 15.45 , 15.32 , 4486.0   , 1.08     , -1.2 , 1.95,        ,      ,      ,      , 7.98  ,      , 4.7  , 6.64 ,      , 6.59 ,      ,      ,       , 5.1  , 1.92  , 3.84  , 2.53  , 4.36  , 3.57  , 6.25 , 3.7  , 4.77  ,       ,       ,      ,      ,       ,       ,      ,       ,        ,       ,       ,       ,       ,       ,       ,       ,       ,      ,       , 0.92  , 0.42   ,        ,       ,        ,        ,        ,        ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,      ,       ,       ,       ,       ,      ,       ,       ,     ,      , 6.37 , Ji
   2804,      1.0, NOR17b, Norris+2017b           , CC09430                      , [NYV2017] CC09430                 ,     ,         ,      , VMP   ,          , DW , Carina           , RG  , 06:42:05.38  , -50:57:48.24 , 100.5224, -50.9634,            ,                    ,       , 19.41 , 18.26 ,       , 16.98  , 16.07 , 15.48 , 15.35 , 4509.0   , 1.1      , -2.1 , 1.95,        ,      ,      ,      ,       ,      ,      , 6.22 ,      ,      ,      ,      ,       , 4.35 , 1.4   , 3.19  ,       , 3.23  , 3.74  , 5.37 ,      , 4.06  ,       ,       ,      ,      ,       ,       ,      ,       ,        ,       ,       ,       ,       ,       ,       ,       ,       ,      ,       , -0.08 ,        ,        ,       ,        ,        ,        ,        ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,      ,       ,       ,       ,       ,      ,       ,       ,     ,      , 5.74 , Ji
   2805,      1.0, NOR17b, Norris+2017b           , MKV0916                      , [LHT2012] MKV0916                 ,     ,         ,      , MP    ,          , DW , Carina           , RG  , 06:42:08.98  , -51:00:47.88 , 100.5374, -51.0133,            ,                    ,       , 19.63 , 18.59 ,       , 17.41  , 16.54 , 15.93 , 15.81 , 4596.0   , 1.29     , -1.36, 2.5 ,        ,      ,      ,      ,       ,      ,      , 6.31 ,      ,      ,      ,      ,       , 5.47 ,       , 4.43  ,       , 4.22  ,       , 6.13 ,      ,       ,       ,       ,      ,      ,       ,       ,      ,       ,        ,       ,       ,       ,       ,       ,       ,       ,       ,      ,       , 1.18  ,        ,        ,       ,        ,        ,        ,        ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,      ,       ,       ,       ,       ,      ,       ,       ,     ,      , 6.81 , Ji
   2806,      1.0, NOR17b, Norris+2017b           , CC06975                      , [NYV2017] CC06975                 ,     ,         ,      , MP    ,          , DW , Carina           , RG  , 06:42:10.85  , -50:52:20.28 , 100.5452, -50.8723,            ,                    ,       , 19.49 , 18.38 ,       , 17.13  , 16.23 , 15.65 , 15.55 , 4563.0   , 1.18     , -1.8 , 2.3 ,        ,      ,      ,      ,       ,      ,      , 6.03 ,      ,      ,      ,      ,       , 4.64 , 1.7   , 3.28  ,       , 3.77  , 3.46  , 5.66 ,      , 4.48  ,       ,       ,      ,      ,       ,       ,      ,       ,        ,       ,       ,       ,       ,       ,       ,       ,       ,      ,       , 0.73  ,        ,        ,       , -0.01  ,        ,        ,        ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,      ,       ,       ,       ,       ,      ,       ,       ,     ,      , 6.21 , Ji
   2807,      1.0, NOR17b, Norris+2017b           , CC08469                      , [NYV2017] CC08469                 ,     ,         ,      , MP    ,          , DW , Carina           , RG  , 06:42:17.40  , -50:55:54.84 , 100.5725, -50.9319,            ,                    ,       , 19.1  , 17.81 ,       , 16.43  , 15.47 , 14.8  , 14.64 , 4337.0   , 0.81     , -1.5 , 2.25,        ,      ,      ,      , 7.55  ,      , 4.52 , 6.17 ,      , 6.5  ,      ,      ,       , 4.95 , 1.81  , 3.65  , 2.46  , 3.96  , 3.65  , 6.07 ,      , 4.72  , 2.2   ,       ,      ,      ,       ,       ,      ,       ,        ,       ,       ,       ,       ,       ,       ,       ,       ,      ,       , 0.78  , -0.09  ,        ,       , 0.25   ,        ,        ,        ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,      ,       ,       ,       ,       ,      ,       ,       ,     ,      , 6.3  , Ji
   2808,      1.0, NOR17b, Norris+2017b           , MKV0729                      , [LHT2012] MKV0729                 ,     ,         ,      , MP    ,          , DW , Carina           , RG  , 06:42:17.45  , -50:56:26.16 , 100.5727, -50.9406,            ,                    ,       , 19.75 , 18.69 ,       , 17.47  , 16.59 , 16.03 , 15.9  , 4600.0   , 1.33     , -1.17, 1.85,        ,      ,      ,      ,       ,      ,      , 6.95 ,      ,      ,      ,      ,       , 5.48 ,       , 4.05  ,       , 4.99  , 3.95  , 6.33 ,      , 5.56  ,       ,       ,      ,      ,       ,       ,      ,       ,        ,       ,       ,       ,       ,       ,       ,       ,       ,      ,       , 1.13  ,        ,        ,       ,        ,        ,        ,        ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,      ,       ,       ,       ,       ,      ,       ,       ,     ,      , 6.57 , Ji
   2809,      1.0, NOR17b, Norris+2017b           , MKV0556                      , [LHT2012] MKV0556                 ,     ,         ,      , MP    ,          , DW , Carina           , RG  , 06:42:22.27  , -50:52:09.48 , 100.5928, -50.8693,            ,                    ,       , 20.15 , 19.21 ,       , 18.09  , 17.32 , 16.77 , 16.66 , 4814.0   , 1.65     , -1.61, 1.9 ,        ,      ,      ,      ,       ,      ,      , 6.92 ,      ,      ,      ,      ,       , 5.2  ,       , 4.51  ,       , 4.74  ,       , 6.33 ,      ,       ,       ,       ,      ,      ,       ,       ,      ,       ,        ,       ,       ,       ,       ,       ,       ,       ,       ,      ,       , 1.43  ,        ,        ,       ,        ,        ,        ,        ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,      ,       ,       ,       ,       ,      ,       ,       ,     ,      , 7.25 , Ji
   2810,      1.0, NOR17b, Norris+2017b           , MKV0733                      , [LHT2012] MKV0733                 ,     ,         ,      , MP    ,          , DW , Carina           , RG  , 06:42:30.38  , -50:56:33.36 , 100.6266, -50.9426,            ,                    ,       , 19.82 , 18.78 ,       , 17.55  , 16.67 , 16.15 , 15.99 , 4610.0   , 1.37     , -1.19, 1.95,        ,      ,      ,      ,       ,      ,      , 5.97 ,      ,      ,      ,      ,       , 4.73 ,       , 3.68  ,       , 3.71  , 4.01  , 5.95 ,      ,       ,       ,       ,      ,      ,       ,       ,      ,       ,        ,       ,       ,       ,       ,       ,       ,       ,       ,      ,       , 0.68  ,        ,        ,       ,        ,        ,        ,        ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,      ,       ,       ,       ,       ,      ,       ,       ,     ,      , 6.61 , Ji
