2870_9072   FeI 4191.431 2.469 -0.666  93.7  4.3  6.231  0.065 -0.015 -0.019  0.002 0.098 0.026    0.611
2870_9072   FeI 4199.095 3.047  0.170  86.1  4.0  6.041  0.056 -0.011 -0.031  0.001 0.126 0.026   15.673
2870_9072   FeI 4202.029 1.485 -0.708 123.8  5.7  6.028  0.077 -0.018 -0.019  0.003 0.112 0.026  -15.571
2870_9072   FeI 4222.213 2.449 -0.967  69.9  3.3  6.055  0.058 -0.008 -0.022  0.002 0.088 0.026   11.818
2870_9072   FeI 4233.603 2.482 -0.600  81.4  3.8  5.966  0.062 -0.012 -0.022  0.002 0.100 0.026    5.794
2870_9072   FeI 4238.810 3.396 -0.233  54.7  2.6  6.007  0.045 -0.004 -0.015  0.001 0.069 0.026   48.263
2870_9072   FeI 4250.119 2.469 -0.405  91.5  4.3  5.945  0.065 -0.015 -0.020  0.002 0.103 0.026    1.288
2870_9072   FeI 4250.787 1.557 -0.714 120.6  5.6  6.143  0.076 -0.017 -0.020  0.003 0.117 0.026  -13.737
2870_9072   FeI 4260.474 2.399  0.077 143.9  6.7  6.053  0.071 -0.021 -0.010  0.004 0.087 0.026  -18.375
2870_9072   FeI 4271.154 2.449 -0.349 116.5  5.4  6.136  0.069 -0.019 -0.014  0.004 0.096 0.026   -9.761
2870_9072   FeI 4271.761 1.485 -0.164 179.4  8.3  5.950  0.079 -0.020 -0.008  0.004 0.082 0.026  -46.933
2870_9072   FeI 4282.403 2.176 -0.779  88.2  4.2  6.185  0.063 -0.009 -0.037  0.000 0.137 0.026    8.967
2870_9072   FeI 4375.930 0.000 -3.031  79.5  3.7  5.955  0.082 -0.006 -0.039  0.000 0.133 0.026  -12.180
2870_9072   FeI 4383.545 1.485  0.200 265.2 12.3  6.011  0.080 -0.021 -0.003  0.004 0.070 0.026  -72.150
2870_9072   FeI 4404.750 1.557 -0.142 180.0  8.3  5.941  0.079 -0.020 -0.008  0.003 0.082 0.026  -46.080
2870_9072   FeI 4442.339 2.198 -1.255  78.9  3.7  6.138  0.061 -0.008 -0.025  0.001 0.101 0.026    7.775
2870_9072   FeI 4461.653 0.087 -3.210  68.7  3.3  5.892  0.078 -0.004 -0.033  0.000 0.115 0.026  -17.068
2870_9072   FeI 4466.552 2.831 -0.600  70.1  3.3  6.119  0.052 -0.004 -0.031  0.001 0.106 0.026   23.217
2870_9072   FeI 4494.563 2.198 -1.140  79.5  3.7  6.147  0.063 -0.008 -0.026  0.001 0.101 0.026    5.109
2870_9072   FeI 4788.757 3.236 -1.763  10.1  0.7  6.002  0.039  0.001 -0.002  0.001 0.046 0.026   80.118
2870_9072   FeI 4800.649 4.143 -1.029   7.2  0.7  6.145  0.031  0.001 -0.001  0.001 0.053 0.026  102.521
2870_9072   FeI 4871.318 2.865 -0.340  73.5  3.4  5.949  0.058 -0.010 -0.020  0.002 0.088 0.026   11.612
2870_9072   FeI 4872.138 2.882 -0.567  76.1  3.6  6.164  0.059 -0.011 -0.019  0.001 0.086 0.026   11.601
2870_9072   FeI 4890.755 2.875 -0.380  84.8  3.9  6.115  0.062 -0.013 -0.019  0.001 0.091 0.026    6.281
2870_9072   FeI 4891.492 2.851 -0.112 105.1  4.9  6.144  0.066 -0.017 -0.016  0.002 0.096 0.026   -2.230
2870_9072   FeI 4918.994 2.865 -0.342  81.6  3.8  5.987  0.061 -0.012 -0.020  0.002 0.093 0.026    6.436
2870_9072   FeI 4920.503 2.832  0.068 114.6  5.4  6.059  0.067 -0.019 -0.015  0.003 0.095 0.026   -4.717
2870_9072   FeI 4924.769 2.279 -2.114  23.0  1.2  6.010  0.049  0.001 -0.004  0.001 0.039 0.026   16.455
2870_9072   FeI 4939.686 0.859 -3.340  36.2  1.8  6.038  0.064  0.000 -0.008  0.000 0.047 0.026  -72.888
2870_9072   FeI 4950.106 3.417 -1.500  10.4  0.8  6.041  0.038  0.001 -0.001  0.001 0.050 0.026   73.377
2870_9072   FeI 4957.299 2.851 -0.408  82.4  3.8  6.117  0.062 -0.012 -0.020  0.002 0.090 0.026    4.776
2870_9072   FeI 4962.572 4.178 -1.182   4.4  0.6  5.931  0.030  0.001 -0.001  0.000 0.069 0.026   71.781
2870_9072   FeI 4973.102 3.960 -0.690  17.0  1.0  6.013  0.033  0.001 -0.003  0.001 0.039 0.026  157.759
2870_9072   FeI 5044.211 2.851 -2.017  11.3  0.7  5.994  0.043  0.001 -0.001  0.001 0.037 0.026   57.305
2870_9072   FeI 5049.819 2.279 -1.355  63.1  3.0  6.070  0.059 -0.004 -0.023  0.000 0.084 0.026    7.833
2870_9072   FeI 5074.750 4.220 -0.230  35.0  1.7  5.982  0.034 -0.002 -0.006  0.000 0.047 0.026  135.466
2870_9072   FeI 5090.780 4.260 -0.490  17.5  1.0  6.041  0.031  0.000 -0.002  0.001 0.042 0.026  157.664
2870_9072   FeI 5127.359 0.915 -3.307  38.0  1.8  6.071  0.065 -0.001 -0.009  0.001 0.048 0.026  -73.204
2870_9072   FeI 5131.468 2.222 -2.515  18.3  1.0  6.080  0.050  0.000 -0.002  0.000 0.040 0.026    7.393
2870_9072   FeI 5133.689 4.178  0.360  54.8  2.6  6.092  0.041 -0.005 -0.013  0.001 0.063 0.026   74.452
2870_9072   FeI 5139.252 2.998 -0.730  57.5  2.7  6.117  0.052 -0.006 -0.014  0.001 0.064 0.026   31.060
2870_9072   FeI 5139.463 2.940 -0.509  78.0  3.6  6.040  0.059 -0.011 -0.019  0.001 0.089 0.026   10.887
2870_9072   FeI 5141.739 2.424 -2.238  21.9  1.1  6.164  0.048  0.001 -0.003  0.001 0.040 0.026   20.501
2870_9072   FeI 5145.093 2.198 -2.876   3.5  0.5  5.910  0.050  0.001 -0.001  0.001 0.074 0.026   -1.851
2870_9072   FeI 5171.596 1.485 -1.793  76.3  3.5  5.899  0.071 -0.008 -0.032  0.000 0.114 0.026   -3.524
2870_9072   FeI 5187.914 4.143 -1.371   4.7  0.6  6.122  0.031  0.001 -0.001  0.001 0.071 0.026   63.536
2870_9072   FeI 5191.455 3.038 -0.551  66.6  3.1  6.127  0.055 -0.008 -0.017  0.001 0.075 0.026   19.367
2870_9072   FeI 5194.942 1.557 -2.090  65.0  3.0  6.091  0.066 -0.004 -0.026  0.000 0.087 0.026   -4.982
2870_9072   FeI 5198.711 2.222 -2.135  30.7  1.5  6.043  0.051  0.001 -0.007  0.001 0.044 0.026   10.610
2870_9072   FeI 5216.274 1.608 -2.150  59.0  2.8  6.048  0.064 -0.003 -0.021  0.001 0.080 0.026   -9.195
2870_9072   FeI 5225.526 0.110 -4.789  11.5  0.8  6.049  0.071  0.001 -0.002  0.001 0.044 0.026 -162.557
2870_9072   FeI 5227.189 1.557 -1.228 102.7  4.8  5.914  0.077 -0.014 -0.027  0.002 0.123 0.026  -10.821
2870_9072   FeI 5232.940 2.940 -0.057  96.7  4.5  6.003  0.065 -0.015 -0.017  0.002 0.095 0.026   -1.035
2870_9072   FeI 5242.491 3.634 -0.830  21.8  1.1  6.075  0.037  0.000 -0.004  0.000 0.039 0.026  135.744
2870_9072   FeI 5247.060 0.087 -4.946  11.1  0.8  6.117  0.070  0.000 -0.001  0.000 0.048 0.026 -138.183
2870_9072   FeI 5250.209 0.121 -4.938   9.9  0.8  6.116  0.070  0.001 -0.001  0.001 0.046 0.026 -150.135
2870_9072   FeI 5250.646 2.198 -2.181  40.0  2.0  6.153  0.053 -0.001 -0.009  0.001 0.052 0.026    7.527
2870_9072   FeI 5263.306 3.266 -0.870  40.0  1.9  6.107  0.044 -0.002 -0.008  0.000 0.048 0.026   67.735
2870_9072   FeI 5266.555 2.998 -0.385  71.6  3.4  5.981  0.057 -0.010 -0.018  0.002 0.085 0.026   12.583
2870_9072   FeI 5281.790 3.038 -0.834  51.4  2.4  6.065  0.050 -0.004 -0.012  0.001 0.060 0.026   32.298
2870_9072   FeI 5288.524 3.695 -1.490   6.3  0.6  6.127  0.036  0.000 -0.001  0.000 0.054 0.026   78.778
2870_9072   FeI 5307.361 1.608 -2.987  20.9  1.1  6.034  0.057  0.001 -0.004  0.001 0.037 0.026  -63.426
2870_9072   FeI 5322.040 2.279 -2.803   6.3  0.6  6.054  0.049  0.001 -0.001  0.001 0.053 0.026    2.079
2870_9072   FeI 5328.038 0.915 -1.466 115.8  5.4  5.876  0.085 -0.016 -0.025  0.002 0.118 0.026  -22.956
2870_9072   FeI 5328.531 1.557 -1.850  73.0  3.4  6.011  0.069 -0.006 -0.030  0.000 0.104 0.026   -4.383
2870_9072   FeI 5339.929 3.266 -0.630  48.8  2.3  5.996  0.047 -0.004 -0.011  0.001 0.058 0.026   46.478
2870_9072   FeI 5473.900 4.154 -0.720  13.1  0.8  6.051  0.033  0.001 -0.001  0.001 0.040 0.026  142.365
2870_9072   FeI 5497.516 1.011 -2.849  60.0  2.9  6.114  0.070 -0.003 -0.022  0.000 0.080 0.026  -25.510
2870_9072   FeI 5501.465 0.958 -3.047  54.0  2.5  6.171  0.069 -0.002 -0.018  0.000 0.065 0.026  -42.011
2870_9072   FeI 5567.391 2.609 -2.671   5.2  0.6  6.068  0.046  0.002  0.000  0.000 0.064 0.026   10.914
2870_9072   FeI 5569.618 3.417 -0.520  53.7  2.5  6.090  0.048 -0.006 -0.012  0.000 0.060 0.026   49.108
2870_9072   FeI 5572.842 3.396 -0.280  68.8  3.2  6.159  0.053 -0.010 -0.016  0.001 0.073 0.026   30.811
2870_9072   FeI 5586.756 3.368 -0.110  74.0  3.5  6.049  0.055 -0.011 -0.017  0.001 0.082 0.026   20.535
2870_9072   FeI 5686.530 4.549 -0.446   9.8  0.7  6.062  0.028  0.000 -0.002  0.000 0.043 0.026  182.028
2870_9072   FeI 5701.544 2.560 -2.216  18.0  1.0  6.046  0.048  0.000 -0.002  0.000 0.039 0.026   24.398
2870_9072   FeI 5717.833 4.284 -0.960   5.6  0.6  6.032  0.030  0.000  0.000  0.000 0.057 0.026   99.141
2870_9072   FeI 6027.050 4.076 -1.089   8.5  0.7  5.974  0.033  0.001 -0.001  0.001 0.047 0.026  113.556
2870_9072   FeI 6151.615 2.223 -3.573   4.0  0.5  6.076  0.050  0.000  0.000  0.000 0.073 0.026   -0.623
2870_9072   FeI 6173.335 2.222 -2.880  11.2  0.8  6.147  0.050  0.001 -0.001  0.001 0.047 0.026   -3.942
2870_9072   FeI 6180.204 2.728 -2.649   3.8  0.5  5.910  0.045  0.001 -0.001  0.000 0.068 0.026   16.409
2870_9072   FeI 6200.313 2.609 -2.437  10.8  0.8  6.069  0.047  0.001 -0.002  0.001 0.050 0.026   18.115
2870_9072   FeI 6213.430 2.223 -2.482  16.1  1.0  6.025  0.051  0.000 -0.003  0.000 0.042 0.026    2.574
2870_9072   FeI 6219.281 2.198 -2.433  21.3  1.2  6.043  0.052  0.000 -0.003  0.001 0.041 0.026   -7.832
2870_9072   FeI 6230.723 2.559 -1.281  59.0  2.7  6.036  0.057 -0.003 -0.019  0.001 0.072 0.026    7.796
2870_9072   FeI 6246.318 3.603 -0.770  29.9  1.4  6.054  0.041 -0.002 -0.005  0.000 0.040 0.026  108.988
2870_9072   FeI 6252.555 2.404 -1.687  50.4  2.4  6.168  0.056 -0.003 -0.015  0.001 0.061 0.026    6.193
2870_9072   FeI 6265.134 2.176 -2.550  19.6  1.1  6.155  0.051  0.001 -0.003  0.000 0.039 0.026   -1.446
2870_9072   FeI 6335.330 2.200 -2.177  29.6  1.5  6.032  0.053 -0.001 -0.005  0.001 0.044 0.026   -4.380
2870_9072   FeI 6336.824 3.686 -0.850  22.8  1.2  6.072  0.039 -0.001 -0.003  0.000 0.041 0.026  108.559
2870_9072   FeI 6355.029 2.845 -2.291   9.7  0.8  6.104  0.045  0.000 -0.001  0.000 0.050 0.026   30.497
2870_9072   FeI 6358.690 0.859 -4.468   8.3  0.7  6.127  0.064  0.000 -0.001  0.001 0.049 0.026  -91.143
2870_9072   FeI 6393.601 2.433 -1.576  56.1  2.7  6.182  0.058 -0.004 -0.018  0.000 0.068 0.026    6.529
2870_9072   FeI 6411.649 3.654 -0.590  38.6  1.9  6.128  0.043 -0.003 -0.007  0.000 0.047 0.026   75.909
2870_9072   FeI 6421.350 2.279 -2.027  40.4  1.9  6.117  0.055 -0.002 -0.010  0.000 0.050 0.026   -0.767
2870_9072   FeI 6430.846 2.176 -2.006  41.8  2.0  6.033  0.056 -0.001 -0.011  0.000 0.052 0.026   -6.511
2870_9072  FeII 4178.862 2.583 -2.510  50.3  2.4  6.049  0.010  0.016 -0.017  0.002 0.072 0.016   56.962
2870_9072  FeII 4233.172 2.583 -1.970  77.0  3.6  5.996  0.016  0.012 -0.032  0.002 0.121 0.016   23.951
2870_9072  FeII 4923.927 2.891 -1.260  98.0  4.6  6.058  0.020  0.008 -0.029  0.003 0.123 0.016   26.287
2870_9072  FeII 4993.350 2.810 -3.620   8.5  0.8  6.110  0.007  0.017  0.000  0.003 0.054 0.016   91.884
2870_9072  FeII 5018.440 2.891 -1.100 108.2  5.1  6.069  0.021  0.006 -0.026  0.002 0.120 0.016   32.718
2870_9072  FeII 5132.670 2.810 -4.080   3.8  0.6  6.095  0.007  0.017  0.000  0.003 0.083 0.016   41.392
2870_9072  FeII 5197.577 3.230 -2.220  44.5  2.1  6.106  0.006  0.015 -0.011  0.003 0.056 0.016  107.941
2870_9072  FeII 5234.630 3.220 -2.180  46.1  2.2  6.053  0.006  0.016 -0.014  0.002 0.062 0.016   85.441
2870_9072  FeII 5264.810 3.230 -3.130   9.7  0.7  6.012  0.004  0.016 -0.001  0.002 0.045 0.016  170.187
2870_9072  FeII 5284.110 2.890 -3.110  18.5  1.1  6.077  0.006  0.018 -0.003  0.003 0.043 0.016  116.240
2870_9072  FeII 5325.560 3.220 -3.160   8.3  0.7  6.033  0.003  0.017 -0.001  0.002 0.048 0.016  146.659
2870_9072  FeII 5534.850 3.240 -2.750  20.2  1.1  6.065  0.005  0.016 -0.004  0.002 0.041 0.016  192.538
2870_9072  FeII 6084.100 3.200 -3.790   2.3  0.5  5.880  0.004  0.016  0.000  0.002 0.107 0.016   32.994
2870_9072  FeII 6149.250 3.890 -2.690   7.5  0.6  6.063 -0.001  0.016 -0.002  0.002 0.047 0.016  175.758
2870_9072  FeII 6238.390 3.890 -2.600   8.1  0.7  6.031 -0.002  0.016 -0.001  0.002 0.053 0.016  148.252
2870_9072  FeII 6247.560 3.890 -2.300  17.2  1.0  6.164 -0.001  0.016 -0.003  0.002 0.041 0.016  231.290
2870_9072  FeII 6416.930 3.890 -2.640   5.7  0.6  5.980 -0.002  0.017 -0.001  0.001 0.059 0.016  124.284
2870_9072   NiI 4806.990 3.680 -0.600   3.5  0.5  4.572  0.032  0.002  0.000  0.000 0.072 0.047   30.569
2870_9072   NiI 4829.030 3.540 -0.330  11.2  0.8  4.635  0.033  0.001 -0.001  0.001 0.046 0.047   52.239
2870_9072   NiI 4831.180 3.610 -0.380   9.9  0.8  4.719  0.033  0.001 -0.001  0.000 0.050 0.047   48.748
2870_9072   NiI 4904.420 3.540 -0.190  16.6  1.0  4.671  0.035  0.001 -0.003  0.001 0.042 0.047   54.250
2870_9072   NiI 4913.980 3.740 -0.620   6.0  0.8  4.838  0.032  0.002 -0.001  0.000 0.069 0.047   34.528
2870_9072   NiI 4935.830 3.940 -0.310   5.6  0.7  4.643  0.030  0.002  0.000  0.000 0.068 0.047   40.075
2870_9072   NiI 4937.350 3.610 -0.380   8.0  0.7  4.645  0.033  0.002 -0.001  0.000 0.048 0.047   48.587
2870_9072   NiI 4953.210 3.740 -0.610   4.6  0.7  4.684  0.032  0.002  0.000  0.000 0.076 0.047   28.697
2870_9072   NiI 4998.230 3.610 -0.760   2.7  0.5  4.453  0.033  0.001 -0.001  0.001 0.090 0.047   21.590
2870_9072   NiI 5035.370 3.630  0.120  22.8  1.2  4.636  0.035  0.000 -0.004  0.001 0.040 0.047   62.546
2870_9072   NiI 5081.120 3.850  0.220  23.8  1.2  4.770  0.033  0.001 -0.003  0.001 0.039 0.047   69.202
2870_9072   NiI 5082.350 3.660 -0.550   5.2  0.6  4.549  0.033  0.001 -0.001  0.001 0.062 0.047   37.110
2870_9072   NiI 5084.100 3.680 -0.040  16.7  1.0  4.638  0.034  0.001 -0.002  0.001 0.040 0.047   58.386
2870_9072   NiI 5099.940 3.680 -0.180  11.9  0.8  4.671  0.032  0.002 -0.002  0.000 0.041 0.047   67.795
2870_9072   NiI 5102.970 1.680 -2.830   2.1  0.5  4.621  0.051  0.001  0.000  0.001 0.122 0.047  -11.887
2870_9072   NiI 5115.400 3.830 -0.140   9.8  0.7  4.644  0.031  0.001 -0.001  0.000 0.040 0.047   72.056
2870_9072   NiI 5155.770 3.900 -0.110   8.3  0.7  4.619  0.031  0.001 -0.001  0.000 0.050 0.047   57.707
2870_9072   NiI 5176.560 3.900 -0.460   4.0  0.6  4.655  0.030  0.002  0.000  0.000 0.076 0.047   36.964
2870_9072   NiI 5578.730 1.680 -2.740   2.4  0.5  4.461  0.051  0.001 -0.001  0.000 0.104 0.047  -14.104
2870_9072   NiI 5587.870 1.930 -2.410   4.7  0.6  4.814  0.049  0.001 -0.001  0.001 0.063 0.047  -23.702
2870_9072   NiI 6108.130 1.680 -2.610   5.4  0.6  4.743  0.052  0.002 -0.002  0.001 0.061 0.047  -33.371
2870_9072   NiI 6176.820 4.090 -0.310   5.0  0.7  4.705  0.030  0.001  0.000  0.000 0.077 0.047   37.178
2870_9072   ZnI 4722.160 4.030 -0.390  13.3  0.8  3.026  0.024  0.007 -0.002  0.001 0.040 0.000  338.909
2870_9072   ZnI 4810.540 4.080 -0.170  17.9  1.0  3.033  0.023  0.007 -0.003  0.001 0.041 0.000  333.077
2870_9072   YII 4883.690 1.080  0.070   9.9  0.7  0.298  0.024  0.016 -0.002  0.003 0.045 0.000  255.310
2870_9072   YII 5087.430 1.080 -0.170   5.8  0.6  0.295  0.024  0.016 -0.002  0.003 0.055 0.000  173.491
2870_9072  BaII 4934.100 0.000 -1.151 102.4  4.8  0.248  0.052  0.016 -0.022 -0.002 0.139 0.000   15.063
2870_9072  BaII 5853.700 0.604 -2.463  15.8  0.9  0.301  0.032  0.015 -0.004  0.003 0.041 0.000  236.518
2870_9072  BaII 6141.700 0.704 -2.855  55.2  2.7  0.348  0.043  0.015 -0.031 -0.001 0.088 0.000   58.612
2870_9072  BaII 6496.896 0.604 -1.623  44.1  2.1  0.278  0.037  0.012 -0.017  0.004 0.068 0.000   96.144
3336_0672   NaI 5688.227 2.100 -1.453  10.8  0.7  4.464  0.066  0.002 -0.000  0.000 0.038 0.206   17.054
3336_0672   NaI 5889.959 0.000 -0.193 204.0  9.4  4.122  0.180 -0.021 -0.026  0.006 0.086 0.206    9.833
3336_0672   NaI 5895.910 0.000 -0.575 157.6  7.3  3.954  0.178 -0.019 -0.043  0.006 0.092 0.206   10.852
3336_0672   MgI 4167.271 4.346 -0.746  66.4  3.2  5.819  0.075 -0.001 -0.009  0.001 0.054 0.060   68.845
3336_0672   MgI 4730.040 4.340 -2.379   3.5  0.4  6.010  0.064  0.005  0.000  0.000 0.055 0.060   64.266
3336_0672   MgI 5167.321 2.709 -0.854 253.3 11.7  5.954  0.168 -0.019 -0.014  0.006 0.075 0.060  -14.469
3336_0672   MgI 5172.684 2.712 -0.363 460.9 21.2  6.029  0.168 -0.020 -0.006  0.006 0.064 0.060  -25.035
3336_0672   MgI 5183.604 2.717 -0.168 542.0 25.0  5.946  0.168 -0.019 -0.003  0.006 0.062 0.060  -29.649
3336_0672   MgI 5528.405 4.346 -0.547 107.2  4.9  6.013  0.105 -0.011 -0.017  0.003 0.065 0.060   44.979
3336_0672   MgI 5711.100 4.340 -1.842  16.9  0.9  6.063  0.071  0.002 -0.003  0.000 0.035 0.060   85.077
3336_0672   SiI 5690.430 4.930 -1.880   5.0  0.5  6.246  0.039  0.007 -0.000  0.001 0.052 0.000  214.925
3336_0672   CaI 4283.011 1.886 -0.224  72.0  3.4  4.711  0.125 -0.008 -0.046  0.003 0.076 0.047    6.587
3336_0672   CaI 4318.652 1.899 -0.210  67.8  3.1  4.741  0.123 -0.006 -0.043  0.003 0.072 0.047    4.057
3336_0672   CaI 4425.437 1.879 -0.358  65.6  3.0  4.753  0.121 -0.006 -0.037  0.002 0.067 0.047   -1.314
3336_0672   CaI 4454.779 1.899  0.258 108.0  5.0  4.632  0.141 -0.014 -0.043  0.006 0.083 0.047  -10.764
3336_0672   CaI 4455.887 1.899 -0.530  51.2  2.4  4.765  0.112 -0.002 -0.028  0.002 0.055 0.047   -5.636
3336_0672   CaI 5265.556 2.523 -0.260  43.3  2.0  4.950  0.096 -0.002 -0.037  0.001 0.051 0.047   52.275
3336_0672   CaI 5512.990 2.930 -0.300  13.8  0.7  4.892  0.073  0.002 -0.006  0.001 0.035 0.047   45.654
3336_0672   CaI 5581.980 2.520 -0.710  22.7  1.1  4.847  0.087  0.001 -0.017  0.000 0.040 0.047   30.020
3336_0672   CaI 5588.749 2.526  0.210  67.9  3.2  4.805  0.116 -0.010 -0.065  0.002 0.079 0.047   46.420
3336_0672   CaI 5590.130 2.520 -0.710  21.3  1.0  4.844  0.087  0.001 -0.014  0.000 0.038 0.047   22.634
3336_0672   CaI 5594.462 2.523 -0.050  51.8  2.4  4.855  0.102 -0.005 -0.048  0.001 0.062 0.047   53.182
3336_0672   CaI 5857.451 2.933  0.230  41.7  2.0  4.821  0.087 -0.003 -0.014  0.001 0.047 0.047   29.713
3336_0672   CaI 6102.723 1.879 -0.793  41.0  1.9  4.707  0.114 -0.003 -0.017  0.002 0.048 0.047  -37.029
3336_0672   CaI 6122.217 1.886 -0.315  86.1  4.0  4.777  0.139 -0.013 -0.037  0.004 0.070 0.047  -20.512
3336_0672   CaI 6162.173 1.899 -0.089  96.9  4.5  4.650  0.146 -0.015 -0.037  0.004 0.076 0.047  -26.084
3336_0672   CaI 6166.440 2.520 -0.900   7.0  0.5  4.780  0.084  0.002 -0.003  0.000 0.043 0.047   -5.179
3336_0672   CaI 6169.040 2.520 -0.540  15.4  0.7  4.794  0.087  0.001 -0.006  0.001 0.035 0.047   -0.581
3336_0672   CaI 6169.560 2.520 -0.270  32.2  1.5  4.887  0.093 -0.001 -0.011  0.001 0.042 0.047   -1.101
3336_0672   CaI 6439.075 2.526  0.470  80.6  3.7  4.842  0.128 -0.014 -0.068  0.003 0.083 0.047   36.083
3336_0672   CaI 6493.781 2.521  0.140  45.0  2.2  4.833  0.100 -0.004 -0.040  0.002 0.057 0.047   46.601
3336_0672   TiI 4820.410 1.500 -0.380   3.9  0.4  3.387  0.125  0.005 -0.003  0.001 0.053 0.016   35.721
3336_0672   TiI 4913.620 1.870  0.220   4.2  0.4  3.314  0.116  0.004 -0.003  0.000 0.052 0.016   59.751
3336_0672   TiI 4981.731 0.848  0.570  53.0  2.5  3.419  0.164 -0.003 -0.077  0.002 0.064 0.016   72.966
3336_0672   TiI 4991.065 0.836  0.450  43.9  2.0  3.330  0.157 -0.001 -0.057  0.001 0.054 0.016   72.467
3336_0672   TiI 4999.510 0.830  0.320  36.6  1.7  3.279  0.155  0.001 -0.043  0.001 0.049 0.016   57.323
3336_0672   TiI 5016.170 0.850 -0.480   9.7  0.6  3.400  0.143  0.004 -0.009  0.000 0.039 0.016    9.467
3336_0672   TiI 5022.870 0.830 -0.330  12.4  0.7  3.356  0.146  0.004 -0.011  0.001 0.037 0.016   12.455
3336_0672   TiI 5024.850 0.820 -0.530  10.1  0.6  3.321  0.146  0.004 -0.009  0.001 0.039 0.016    2.171
3336_0672   TiI 5039.960 0.020 -1.080  15.8  0.8  3.307  0.168  0.004 -0.014  0.001 0.035 0.016  -81.459
3336_0672   TiI 5147.480 0.000 -1.940   3.0  0.4  3.503  0.166  0.004 -0.003  0.000 0.082 0.016  -25.159
3336_0672   TiI 5192.980 0.020 -0.950  18.8  0.9  3.288  0.171  0.003 -0.017  0.001 0.037 0.016  -70.306
3336_0672   TiI 5210.390 0.050 -0.820  25.7  1.2  3.384  0.171  0.002 -0.026  0.002 0.040 0.016  -31.067
3336_0672   TiI 5866.420 1.070 -0.790   5.0  0.4  3.334  0.141  0.003 -0.003  0.001 0.047 0.016    3.746
3336_0672   TiI 6258.110 1.440 -0.390   5.0  0.4  3.349  0.132  0.003 -0.003  0.001 0.046 0.016   30.579
3336_0672  TiII 4053.821 1.893 -1.070  21.1  1.3  3.504  0.027  0.020 -0.023  0.004 0.050 0.000  172.802
3336_0672  TiII 4320.950 1.165 -1.880  24.9  1.3  3.448  0.046  0.019 -0.026  0.006 0.050 0.000  105.071
3336_0672  TiII 4395.031 1.084 -0.540  86.8  4.1  3.353  0.091  0.005 -0.137  0.006 0.122 0.000   38.905
3336_0672  TiII 4399.765 1.237 -1.200  57.4  2.7  3.421  0.059  0.013 -0.111  0.006 0.101 0.000   64.472
3336_0672  TiII 4443.801 1.080 -0.710  81.8  3.8  3.410  0.087  0.006 -0.145  0.006 0.123 0.000   43.553
3336_0672  TiII 4450.482 1.084 -1.520  44.9  2.2  3.433  0.055  0.017 -0.071  0.006 0.077 0.000   73.616
3336_0672  TiII 4468.507 1.131 -0.630  78.9  3.6  3.314  0.082  0.007 -0.142  0.006 0.119 0.000   47.973
3336_0672  TiII 5129.156 1.892 -1.340  16.3  0.8  3.457  0.030  0.019 -0.014  0.006 0.041 0.000  223.328
3336_0672  TiII 5336.789 1.582 -1.600  18.9  0.9  3.452  0.036  0.018 -0.017  0.004 0.042 0.000  194.009
3336_0672   CrI 4254.336 0.000 -0.090 127.2  6.0  3.784  0.216 -0.015 -0.071  0.006 0.111 0.064    4.799
3336_0672   CrI 5206.037 0.941  0.019  92.1  4.3  3.894  0.189 -0.015 -0.097  0.006 0.095 0.064   31.607
3336_0672   CrI 5296.700 0.980 -1.360  17.2  0.8  3.914  0.146  0.003 -0.014  0.001 0.035 0.064   17.717
3336_0672   CrI 5300.750 0.980 -2.000   4.5  0.4  4.042  0.141  0.004 -0.003  0.001 0.048 0.064    7.945
3336_0672   MnI 4783.415 2.298 -1.560  23.9  1.1  3.345  0.118  0.003 -0.011  0.001 0.036 0.042   13.526
3336_0672   MnI 4823.515 2.319 -2.980  25.8  1.2  3.328  0.123  0.003 -0.017  0.002 0.038 0.042   16.668
3336_0672   MnI 6013.478 3.072 -0.870   3.5  0.3  3.196  0.100  0.004  0.000  0.000 0.046 0.042   24.226
3336_0672   MnI 6021.804 3.075 -2.760   3.7  0.3  3.290  0.100  0.004 -0.003  0.000 0.048 0.042   29.351
3336_0672   FeI 4134.678 2.831 -0.649  61.6  2.9  5.818  0.137 -0.005 -0.120  0.002 0.081 0.064   36.633
3336_0672   FeI 4147.669 1.485 -2.104  55.3  2.6  5.695  0.164 -0.001 -0.111  0.003 0.073 0.064   10.739
3336_0672   FeI 4154.499 2.831 -0.688  59.9  2.9  5.616  0.137 -0.004 -0.074  0.002 0.074 0.064   21.217
3336_0672   FeI 4154.806 3.368 -0.400  55.0  2.6  5.792  0.118 -0.003 -0.048  0.003 0.056 0.064   33.666
3336_0672   FeI 4156.799 2.831 -0.809  56.5  2.7  5.758  0.132 -0.002 -0.111  0.002 0.076 0.064   37.331
3336_0672   FeI 4175.636 2.845 -0.827  51.6  2.4  5.708  0.128 -0.001 -0.097  0.001 0.070 0.064   38.247
3336_0672   FeI 4181.755 2.831 -0.371  71.3  3.3  5.718  0.146 -0.007 -0.125  0.004 0.097 0.064   26.401
3336_0672   FeI 4187.039 2.449 -0.560  96.4  4.5  5.731  0.166 -0.013 -0.063  0.006 0.087 0.064   -0.797
3336_0672   FeI 4187.795 2.425 -0.554 113.1  5.3  5.730  0.171 -0.014 -0.054  0.006 0.088 0.064   -6.066
