Title: The R-Process Alliance: Fifth Data Release from the Search for 
       R-process-enhanced Metal-poor Stars in the Galactic Halo with 
       the Gran Telescopio Canarias 
Authors: Bandyopadhyay A., Ezzeddine R., Allende Prieto C., Aria N., 
         Shah S.P., Beers T.C., Frebel A., Holmbeck E.M., Hansen T.T., 
         Placco V.M., Roederer I.U., Sakari C.M. 
Table: Atomic Line Properties, Equivalent Widths, Absolute Abundances, 
       and Measurement Uncertainties of the Target Stars
================================================================================
Byte-by-byte Description of file: apjsad6f0ft5_mrt.txt
--------------------------------------------------------------------------------
   Bytes Format Units    Label    Explanations
--------------------------------------------------------------------------------
   1- 22 A22    ---      ID       Stellar identifier
  24- 27 F4.1   ---      Species  Species code identifier (1)
2MASS J09185208+510721 22.0 4512.730 0.840 -0.400   9.11 0.28  2.601
2MASS J09185208+510721 22.0 4518.020 0.830 -0.250   4.02 0.18  2.060
2MASS J09185208+510721 22.0 4533.240 0.850  0.540  27.35 0.26  2.261
2MASS J09185208+510721 22.0 4534.780 0.840  0.350  21.75 0.37  2.302
2MASS J09185208+510721 22.0 4981.730 0.840  0.570  12.50 0.28  1.755
2MASS J09185208+510721 22.0 4991.070 0.840  0.450  26.15 0.36  2.279
2MASS J09185208+510721 22.0 4999.500 0.830  0.320  12.61 0.43  1.997
2MASS J09185208+510721 22.0 5064.650 0.050 -0.940  28.27 0.44  2.826
2MASS J09185208+510721 22.0 5210.380 0.050 -0.820  15.78 0.20  2.366
2MASS J09185208+510721 22.1 4028.340 1.890 -0.920  12.38 0.19  1.604
2MASS J09185208+510721 22.1 4337.910 1.080 -0.960  60.63 0.33  1.846
2MASS J09185208+510721 22.1 4394.060 1.220 -1.770  19.48 0.33  1.916
2MASS J09185208+510721 22.1 4395.030 1.080 -0.540  92.86 0.33  2.288
2MASS J09185208+510721 22.1 4395.840 1.240 -1.930  12.98 0.21  1.882
2MASS J09185208+510721 22.1 4399.770 1.240 -1.200  68.15 1.12  2.438
2MASS J09185208+510721 22.1 4409.520 1.230 -2.530   7.74 0.23  2.218
2MASS J09185208+510721 22.1 4417.710 1.170 -1.190  52.44 0.36  1.987
2MASS J09185208+510721 22.1 4443.800 1.080 -0.710  68.71 0.29  1.772
2MASS J09185208+510721 22.1 4444.550 1.120 -2.200  45.71 0.52  2.804
2MASS J09185208+510721 22.1 4464.450 1.160 -1.810  27.49 0.35  2.083
2MASS J09185208+510721 22.1 4501.270 1.120 -0.770  84.38 0.31  2.289
2MASS J09185208+510721 22.1 4533.960 1.240 -0.530  74.37 0.40  1.900
2MASS J09185208+510721 22.1 4571.970 1.570 -0.310  58.62 0.36  1.673
2MASS J09185208+510721 22.1 4583.410 1.160 -2.840  50.73 0.59  3.571
2MASS J09185208+510721 22.1 4798.530 1.080 -2.660   6.96 0.27  2.098
2MASS J09185208+510721 22.1 5129.160 1.890 -1.340  26.36 0.63  2.356
2MASS J09185208+510721 22.1 5188.690 1.580 -1.050  30.41 0.25  1.802
2MASS J09185208+510721 22.1 5336.790 1.580 -1.600  18.69 0.32  2.056
2MASS J09185208+510721 23.0 4111.780 0.300  0.400   5.80 0.16  1.012
2MASS J09185208+510721 23.0 4379.230 0.300  0.580   9.21 0.30  1.029
2MASS J09185208+510721 23.1 4002.930 1.430 -1.440  16.53 0.24  1.665
2MASS J09185208+510721 23.1 4005.700 1.820 -0.450  12.03 0.22  0.943
2MASS J09185208+510721 24.0 4274.800 0.000 -0.220  78.17 0.39  2.495
2MASS J09185208+510721 24.0 4651.280 0.980 -1.460  14.35 0.26  3.219
2MASS J09185208+510721 24.0 5206.040 0.940  0.020  52.38 0.46  2.538
2MASS J09185208+510721 24.0 5296.690 0.980 -1.360  16.68 0.40  3.157
2MASS J09185208+510721 25.0 4030.750 0.000 -0.500  74.91 0.36  2.070
2MASS J09185208+510721 25.0 4033.060 0.000 -0.650  46.74 0.30  1.470
2MASS J09185208+510721 26.0 4147.670 1.490 -2.070  32.87 0.23  4.465
2MASS J09185208+510721 26.0 4154.500 2.830 -0.690  28.19 0.64  4.460
2MASS J09185208+510721 26.0 4174.910 0.910 -2.940  35.65 0.58  4.743
2MASS J09185208+510721 26.0 4175.640 2.850 -0.830  12.06 0.17  4.141
2MASS J09185208+510721 26.0 4187.040 2.450 -0.560  48.04 0.40  4.339
2MASS J09185208+510721 26.0 4187.800 2.420 -0.510  51.20 0.19  4.325
2MASS J09185208+510721 26.0 4191.430 2.470 -0.670  32.87 0.23  4.147
2MASS J09185208+510721 26.0 4250.120 2.470 -0.380  45.19 0.25  4.113
2MASS J09185208+510721 26.0 4250.790 1.560 -0.710  75.18 0.24  4.190
2MASS J09185208+510721 26.0 4271.150 2.450 -0.340  60.31 0.28  4.389
2MASS J09185208+510721 26.0 4352.730 2.220 -1.290  28.54 0.28  4.380
2MASS J09185208+510721 26.0 4375.930 0.000 -3.000  55.03 0.27  4.159
2MASS J09185208+510721 26.0 4427.310 0.050 -2.920  70.21 0.29  4.516
2MASS J09185208+510721 26.0 4442.340 2.200 -1.230  37.03 0.30  4.471
2MASS J09185208+510721 26.0 4447.720 2.220 -1.360  37.95 0.28  4.641
2MASS J09185208+510721 26.0 4461.650 0.090 -3.190  59.96 0.26  4.552
2MASS J09185208+510721 26.0 4466.550 2.830 -0.600  34.72 0.26  4.492
2MASS J09185208+510721 26.0 4489.740 0.120 -3.900  41.21 0.40  4.892
2MASS J09185208+510721 26.0 4494.560 2.200 -1.140  48.03 0.53  4.602
2MASS J09185208+510721 26.0 4531.150 1.480 -2.100  32.29 0.33  4.431
2MASS J09185208+510721 26.0 4602.940 1.490 -2.210  28.29 0.26  4.461
2MASS J09185208+510721 26.0 4607.650 3.270 -1.330   5.79 0.22  4.715
2MASS J09185208+510721 26.0 4637.500 3.280 -1.290   3.55 0.17  4.460
2MASS J09185208+510721 26.0 4668.130 3.270 -1.080  11.56 0.44  4.794
2MASS J09185208+510721 26.0 4733.590 1.490 -2.990   5.18 0.21  4.350
2MASS J09185208+510721 26.0 4871.320 2.870 -0.340  30.78 0.38  4.160
2MASS J09185208+510721 26.0 4872.140 2.880 -0.570  27.90 0.35  4.333
2MASS J09185208+510721 26.0 4890.760 2.880 -0.380  37.87 0.63  4.359
2MASS J09185208+510721 26.0 4891.490 2.850 -0.110  51.60 0.29  4.339
2MASS J09185208+510721 26.0 4903.310 2.880 -0.890  20.60 0.31  4.469
2MASS J09185208+510721 26.0 4918.990 2.860 -0.340  41.81 0.39  4.374
2MASS J09185208+510721 26.0 4938.810 2.880 -1.080   9.66 0.27  4.263
2MASS J09185208+510721 26.0 4994.130 0.920 -2.970  15.77 0.24  4.211
2MASS J09185208+510721 26.0 5001.860 3.880 -0.010  16.11 0.30  4.543
2MASS J09185208+510721 26.0 5005.710 3.880 -0.120  12.83 0.30  4.535
2MASS J09185208+510721 26.0 5014.940 3.940 -0.180  14.51 0.35  4.722
2MASS J09185208+510721 26.0 5022.240 3.980 -0.330   5.82 0.21  4.469
2MASS J09185208+510721 26.0 5049.820 2.280 -1.360  16.01 0.29  4.129
2MASS J09185208+510721 26.0 5051.630 0.920 -2.760  36.13 0.40  4.500
2MASS J09185208+510721 26.0 5123.720 1.010 -3.060  25.36 0.38  4.661
2MASS J09185208+510721 26.0 5127.360 0.920 -3.250  13.11 0.30  4.386
2MASS J09185208+510721 26.0 5133.690 4.180  0.360   8.28 0.22  4.158
2MASS J09185208+510721 26.0 5150.840 0.990 -3.040  18.66 0.40  4.439
2MASS J09185208+510721 26.0 5151.910 1.010 -3.320  12.43 0.41  4.530
2MASS J09185208+510721 26.0 5192.340 3.000 -0.420  22.54 0.29  4.167
2MASS J09185208+510721 26.0 5215.180 3.270 -0.860  10.97 0.37  4.518
2MASS J09185208+510721 26.0 5216.270 1.610 -2.080  29.79 0.46  4.452
2MASS J09185208+510721 26.0 5217.390 3.210 -1.070  10.90 0.49  4.659
2MASS J09185208+510721 26.0 5225.530 0.110 -4.760   3.07 0.21  4.294
2MASS J09185208+510721 26.0 5232.940 2.940 -0.060  43.08 0.25  4.193
2MASS J09185208+510721 26.0 5253.460 3.280 -1.580   3.63 0.27  4.728
2MASS J09185208+510721 26.0 5266.560 3.000 -0.380  33.28 0.34  4.375
2MASS J09185208+510721 26.0 5281.790 3.040 -0.830  11.40 0.31  4.253
2MASS J09185208+510721 26.0 5283.620 3.240 -0.450  32.45 0.86  4.689
2MASS J09185208+510721 26.0 5324.180 3.210 -0.110  31.26 0.41  4.291
2MASS J09185208+510721 26.0 5339.930 3.270 -0.630   7.43 0.24  4.095
2MASS J09185208+510721 26.0 5341.020 1.610 -1.950  45.58 0.37  4.637
2MASS J09185208+510721 26.0 5369.960 4.370  0.540  20.28 0.83  4.640
2MASS J09185208+510721 26.0 5383.370 4.310  0.640   8.92 0.24  4.044
2MASS J09185208+510721 26.0 5397.130 0.920 -1.980  87.02 0.41  4.873
2MASS J09185208+510721 26.0 5405.770 0.990 -1.850  75.44 0.44  4.503
2MASS J09185208+510721 26.0 5415.200 4.390  0.640   9.31 0.29  4.151
2MASS J09185208+510721 26.0 5497.520 1.010 -2.820  32.74 0.33  4.559
2MASS J09185208+510721 26.0 5501.470 0.960 -3.050  24.69 0.36  4.553
2MASS J09185208+510721 26.0 5506.780 0.990 -2.790  35.15 0.41  4.555
2MASS J09185208+510721 26.0 5586.760 3.370 -0.110  29.96 0.32  4.427
2MASS J09185208+510721 26.0 5638.260 4.220 -0.720   3.21 0.19  4.824
2MASS J09185208+510721 26.1 4173.450 2.580 -2.380  44.76 0.29  4.546
2MASS J09185208+510721 26.1 4491.410 2.860 -2.710  14.90 0.21  4.432
2MASS J09185208+510721 26.1 4508.280 2.860 -2.420  25.89 0.26  4.454
2MASS J09185208+510721 26.1 4515.340 2.840 -2.600  13.48 0.37  4.247
2MASS J09185208+510721 26.1 4555.890 2.830 -2.400  29.30 0.52  4.480
2MASS J09185208+510721 26.1 4583.830 2.810 -1.940  48.59 0.40  4.399
2MASS J09185208+510721 26.1 5234.630 3.220 -2.180  32.24 0.64  4.716
2MASS J09185208+510721 27.0 3845.470 0.920  0.060  75.92 0.28  2.715
2MASS J09185208+510721 27.0 3894.080 1.050  0.120  92.61 0.39  3.349
2MASS J09185208+510721 27.0 4118.770 1.050 -0.480  80.71 0.69  3.471
2MASS J09185208+510721 27.0 4121.320 0.920 -0.330  62.36 0.29  2.621
2MASS J09185208+510721 28.0 4470.480 3.400 -0.300   8.47 0.17  3.699
2MASS J09185208+510721 28.0 4604.990 3.480 -0.240   9.38 0.19  3.768
2MASS J09185208+510721 28.0 4648.650 3.420 -0.090   9.04 0.24  3.533
2MASS J09185208+510721 28.0 4714.420 3.380  0.250  14.18 0.36  3.372
2MASS J09185208+510721 28.0 4756.520 3.480 -0.270  12.84 0.15  3.947
2MASS J09185208+510721 28.0 4904.410 3.540 -0.170   5.45 0.18  3.491
2MASS J09185208+510721 28.0 4980.170 3.600  0.070   3.59 0.29  3.122
2MASS J09185208+510721 28.0 5081.110 3.850  0.300  10.66 0.28  3.669
2MASS J09185208+510721 28.0 5476.900 1.830 -0.780  42.79 0.54  3.346
2MASS J09185208+510721 29.0 5105.500 1.390 -1.500   7.19 0.28  1.466
2MASS J09185208+510721 30.0 4680.140 4.010 -0.850   5.54 0.31  2.232
2MASS J09185208+510721 30.0 4722.160 4.030 -0.370  13.94 0.41  2.221
2MASS J09185208+510721 30.0 4810.540 4.080 -0.150   7.38 0.31  1.736
2MASS J09261148+180214 11.0 5889.950 0.000  0.110 196.71 0.52  3.903
2MASS J09261148+180214 11.0 5895.920 0.000 -0.190 166.47 0.43  3.815
2MASS J09261148+180214 12.0 4702.990 4.330 -0.440  82.78 0.52  5.281
2MASS J09261148+180214 12.0 5183.600 2.720 -0.170 236.41 0.42  5.084
2MASS J09261148+180214 12.0 5528.400 4.350 -0.550  83.06 0.45  5.371
2MASS J09261148+180214 20.0 4435.690 1.890 -0.550  51.63 0.44  3.929
2MASS J09261148+180214 20.0 4454.780 1.900  0.260  75.19 0.53  3.564
2MASS J09261148+180214 20.0 4456.610 1.900 -1.740  26.80 0.45  4.662
2MASS J09261148+180214 20.0 4578.550 2.520 -0.670  17.17 0.23  4.079
2MASS J09261148+180214 20.0 5261.710 2.520 -0.600  35.51 0.79  4.399
2MASS J09261148+180214 20.0 5588.760 2.520  0.300  70.38 0.33  4.082
2MASS J09261148+180214 20.0 5601.290 2.530 -0.570  17.17 0.25  3.943
2MASS J09261148+180214 20.0 6102.720 1.880 -0.810  53.84 0.65  4.090
2MASS J09261148+180214 20.0 6122.220 1.890 -0.330  72.50 0.46  3.920
2MASS J09261148+180214 20.0 6439.070 2.520  0.330  66.41 0.58  3.930
2MASS J09261148+180214 20.0 6449.810 2.520 -0.550  33.69 0.55  4.255
2MASS J09261148+180214 20.0 6455.600 2.520 -1.420   5.78 0.20  4.217
2MASS J09261148+180214 21.1 4246.820 0.320  0.240 131.29 0.28  0.580
2MASS J09261148+180214 21.1 4324.980 0.590 -0.440  94.32 0.31  0.629
2MASS J09261148+180214 21.1 4400.390 0.600 -0.540  61.05 0.30  0.038
2MASS J09261148+180214 21.1 4415.540 0.590 -0.670  69.81 0.31  0.318
2MASS J09261148+180214 21.1 4670.410 1.360 -0.580  45.61 0.46  0.727
2MASS J09261148+180214 21.1 5031.010 1.360 -0.400  31.53 0.42  0.264
2MASS J09261148+180214 21.1 5526.790 1.770  0.020  53.74 0.62  0.697
2MASS J09261148+180214 21.1 5657.910 1.510 -0.600  41.89 0.41  0.789
2MASS J09261148+180214 22.0 4518.020 0.830 -0.250  37.19 0.43  2.564
2MASS J09261148+180214 22.0 4533.240 0.850  0.540  71.04 0.52  2.404
2MASS J09261148+180214 22.0 4534.780 0.840  0.350  41.78 0.26  2.057
2MASS J09261148+180214 22.0 4548.760 0.830 -0.280  62.68 0.48  3.039
2MASS J09261148+180214 22.0 4681.910 0.050 -1.010  36.63 0.27  2.323
2MASS J09261148+180214 22.0 4840.870 0.900 -0.430  49.97 0.50  3.020
2MASS J09261148+180214 22.0 4981.730 0.840  0.570  78.07 0.35  2.427
2MASS J09261148+180214 22.0 4991.070 0.840  0.450  56.90 0.41  2.164
2MASS J09261148+180214 22.0 4999.500 0.830  0.320  63.13 0.29  2.389
2MASS J09261148+180214 22.0 5016.160 0.850 -0.480  21.32 0.28  2.441
2MASS J09261148+180214 22.0 5064.650 0.050 -0.940  51.06 1.00  2.461
2MASS J09261148+180214 22.0 5173.740 0.000 -1.060  26.49 0.24  2.067
2MASS J09261148+180214 22.0 5192.970 0.020 -0.950  75.75 0.40  2.831
2MASS J09261148+180214 22.0 5210.380 0.050 -0.820  72.17 0.41  2.678
2MASS J09261148+180214 22.1 4337.910 1.080 -0.960 106.47 0.33  2.485
2MASS J09261148+180214 22.1 4394.060 1.220 -1.770  56.68 0.34  2.355
2MASS J09261148+180214 22.1 4395.030 1.080 -0.540 138.95 0.35  2.860
2MASS J09261148+180214 22.1 4395.840 1.240 -1.930  54.81 0.21  2.506
2MASS J09261148+180214 22.1 4398.290 1.210 -2.650  17.93 0.23  2.442
2MASS J09261148+180214 22.1 4399.770 1.240 -1.200  70.88 0.26  2.080
2MASS J09261148+180214 22.1 4417.710 1.170 -1.190  88.71 0.31  2.359
2MASS J09261148+180214 22.1 4443.800 1.080 -0.710 128.15 0.40  2.740
2MASS J09261148+180214 22.1 4444.550 1.120 -2.200  68.31 0.27  2.870
2MASS J09261148+180214 22.1 4450.480 1.080 -1.520  95.16 0.40  2.724
2MASS J09261148+180214 22.1 4470.850 1.170 -2.020  54.11 0.32  2.487
2MASS J09261148+180214 22.1 4493.520 1.080 -2.780  51.10 0.42  3.082
2MASS J09261148+180214 22.1 4501.270 1.120 -0.770 112.48 0.31  2.434
2MASS J09261148+180214 22.1 4533.960 1.240 -0.530 126.70 0.42  2.689
2MASS J09261148+180214 22.1 4571.970 1.570 -0.310  99.53 0.32  2.202
2MASS J09261148+180214 22.1 4583.410 1.160 -2.840  27.25 0.22  2.790
2MASS J09261148+180214 22.1 4708.660 1.240 -2.350  53.09 0.40  2.860
2MASS J09261148+180214 22.1 4798.530 1.080 -2.660  44.01 0.30  2.805
2MASS J09261148+180214 22.1 5129.160 1.890 -1.340  55.52 0.39  2.655
2MASS J09261148+180214 22.1 5185.900 1.890 -1.410  85.68 0.47  3.267
2MASS J09261148+180214 22.1 5188.690 1.580 -1.050 141.28 0.48  3.730
2MASS J09261148+180214 22.1 5336.790 1.580 -1.600  67.55 0.50  2.714
2MASS J09261148+180214 22.1 5418.770 1.580 -2.130  55.98 0.37  3.042
2MASS J09261148+180214 23.0 4379.230 0.300  0.580  21.02 0.23  0.731
2MASS J09261148+180214 24.0 4289.720 0.000 -0.370 140.19 0.72  3.142
2MASS J09261148+180214 24.0 4646.150 1.030 -0.740  53.62 0.62  2.774
2MASS J09261148+180214 24.0 5206.040 0.940  0.020 101.14 0.40  2.756
2MASS J09261148+180214 24.0 5345.800 1.000 -0.950  50.44 0.34  2.821
2MASS J09261148+180214 24.0 5348.310 1.000 -1.210  33.89 0.62  2.794
2MASS J09261148+180214 24.0 5409.770 1.030 -0.670  67.97 0.39  2.869
2MASS J09261148+180214 24.1 4588.200 4.070 -0.650  12.23 0.20  2.779
2MASS J09261148+180214 24.1 4592.050 4.070 -1.300  13.90 0.33  3.494
2MASS J09261148+180214 25.0 4030.750 0.000 -0.500 163.12 0.66  3.078
2MASS J09261148+180214 25.0 4041.350 2.110  0.280  75.51 0.35  2.874
2MASS J09261148+180214 25.0 4754.040 2.280 -0.080  72.61 0.61  3.244
2MASS J09261148+180214 25.0 4762.370 2.890  0.300  63.39 0.52  3.435
2MASS J09261148+180214 26.0 4156.800 2.830 -0.810  69.33 0.40  4.856
2MASS J09261148+180214 26.0 4174.910 0.910 -2.940  72.25 0.26  4.655
2MASS J09261148+180214 26.0 4182.380 3.020 -1.180  26.49 0.35  4.597
2MASS J09261148+180214 26.0 4187.040 2.450 -0.560  71.65 0.24  4.170
2MASS J09261148+180214 26.0 4199.100 3.050  0.160  71.13 0.36  4.189
2MASS J09261148+180214 26.0 4352.730 2.220 -1.290  81.45 0.47  4.816
2MASS J09261148+180214 26.0 4388.410 3.600 -0.680  30.56 0.27  4.872
2MASS J09261148+180214 26.0 4430.610 2.220 -1.730  53.42 0.30  4.656
2MASS J09261148+180214 26.0 4442.340 2.200 -1.230  77.96 0.36  4.604
2MASS J09261148+180214 26.0 4443.190 2.860 -1.040  30.79 0.27  4.335
2MASS J09261148+180214 26.0 4447.720 2.220 -1.360  81.55 0.38  4.834
2MASS J09261148+180214 26.0 4466.550 2.830 -0.600  65.17 0.32  4.506
2MASS J09261148+180214 26.0 4547.850 3.550 -0.820  25.50 0.30  4.830
2MASS J09261148+180214 26.0 4592.650 1.560 -2.460  77.96 0.45  5.017
2MASS J09261148+180214 26.0 4602.000 1.610 -3.130  27.85 0.22  4.809
2MASS J09261148+180214 26.0 4619.290 3.600 -1.060  16.60 0.31  4.888
2MASS J09261148+180214 26.0 4661.970 2.990 -2.500   6.10 0.19  5.099
2MASS J09261148+180214 26.0 4668.130 3.270 -1.080  46.40 0.59  5.153
2MASS J09261148+180214 26.0 4736.770 3.210 -0.670  63.20 0.32  4.961
2MASS J09261148+180214 26.0 4789.650 3.550 -0.960  25.79 0.27  4.960
2MASS J09261148+180214 26.0 4871.320 2.870 -0.340  93.00 0.42  4.792
2MASS J09261148+180214 26.0 4872.140 2.880 -0.570  75.02 0.34  4.662
2MASS J09261148+180214 26.0 4882.140 3.420 -1.480   6.31 0.24  4.605
2MASS J09261148+180214 26.0 4885.430 3.880 -0.970  14.71 0.30  5.059
2MASS J09261148+180214 26.0 4890.760 2.880 -0.380  91.82 0.51  4.815
2MASS J09261148+180214 26.0 4891.490 2.850 -0.110  92.89 0.33  4.532
2MASS J09261148+180214 26.0 4903.310 2.880 -0.890  45.82 0.35  4.449
2MASS J09261148+180214 26.0 4910.020 3.400 -1.280   8.93 0.26  4.540
2MASS J09261148+180214 26.0 4918.990 2.860 -0.340  87.92 0.34  4.663
2MASS J09261148+180214 26.0 4924.770 2.280 -2.110  35.36 0.30  4.739
2MASS J09261148+180214 26.0 4938.810 2.880 -1.080  25.08 0.31  4.236
2MASS J09261148+180214 26.0 4939.690 0.860 -3.250  91.66 0.34  5.144
2MASS J09261148+180214 26.0 4946.390 3.370 -1.110  20.62 0.20  4.755
2MASS J09261148+180214 26.0 4994.130 0.920 -2.970  67.68 0.39  4.454
2MASS J09261148+180214 26.0 5001.860 3.880 -0.010  27.43 0.46  4.432
2MASS J09261148+180214 26.0 5006.120 2.830 -0.620  80.66 0.40  4.742
2MASS J09261148+180214 26.0 5028.130 3.570 -1.020  23.07 0.33  4.966
2MASS J09261148+180214 26.0 5049.820 2.280 -1.360  81.96 0.68  4.822
2MASS J09261148+180214 26.0 5051.630 0.920 -2.760  96.79 0.33  4.823
2MASS J09261148+180214 26.0 5123.720 1.010 -3.060  87.37 0.39  5.018
2MASS J09261148+180214 26.0 5127.360 0.920 -3.250  88.81 0.58  5.121
2MASS J09261148+180214 26.0 5131.470 2.220 -2.520  21.33 0.31  4.759
2MASS J09261148+180214 26.0 5133.690 4.180  0.360  30.44 0.33  4.481
2MASS J09261148+180214 26.0 5141.740 2.420 -2.240  25.65 0.30  4.829
2MASS J09261148+180214 26.0 5150.840 0.990 -3.040  71.20 0.32  4.654
2MASS J09261148+180214 26.0 5151.910 1.010 -3.320  77.46 0.38  5.078
2MASS J09261148+180214 26.0 5198.710 2.220 -2.090  63.60 0.55  5.109
2MASS J09261148+180214 26.0 5202.340 2.180 -1.870  69.62 0.35  4.945
2MASS J09261148+180214 26.0 5215.180 3.270 -0.860  46.63 0.49  4.887
2MASS J09261148+180214 26.0 5216.270 1.610 -2.080  97.98 0.35  5.018
2MASS J09261148+180214 26.0 5217.390 3.210 -1.070  35.64 0.48  4.829
2MASS J09261148+180214 26.0 5225.530 0.110 -4.760  65.12 0.49  5.131
2MASS J09261148+180214 26.0 5232.940 2.940 -0.060  98.28 0.43  4.643
2MASS J09261148+180214 26.0 5242.490 3.630 -0.830  20.60 0.34  4.772
2MASS J09261148+180214 26.0 5253.460 3.280 -1.580  13.79 0.30  4.886
2MASS J09261148+180214 26.0 5263.310 3.270 -0.870  36.86 0.40  4.721
2MASS J09261148+180214 26.0 5266.560 3.000 -0.380  87.28 0.28  4.808
2MASS J09261148+180214 26.0 5281.790 3.040 -0.830  49.95 0.41  4.627
2MASS J09261148+180214 26.0 5283.620 3.240 -0.450  45.40 0.36  4.414
2MASS J09261148+180214 26.0 5288.520 3.690 -1.490   8.85 0.19  5.075
2MASS J09261148+180214 26.0 5307.360 1.610 -2.910  48.75 0.37  4.904
2MASS J09261148+180214 26.0 5324.180 3.210 -0.110  79.09 0.40  4.631
2MASS J09261148+180214 26.0 5332.900 1.560 -2.780  66.02 0.33  5.002
2MASS J09261148+180214 26.0 5339.930 3.270 -0.630  48.98 0.32  4.690
2MASS J09261148+180214 26.0 5364.870 4.450  0.230  30.49 0.37  4.925
2MASS J09261148+180214 26.0 5367.470 4.420  0.440  27.24 0.35  4.610
2MASS J09261148+180214 26.0 5369.960 4.370  0.540  29.80 0.33  4.505
2MASS J09261148+180214 26.0 5379.570 3.690 -1.420   5.42 0.23  4.773
2MASS J09261148+180214 26.0 5383.370 4.310  0.640  43.84 0.36  4.600
2MASS J09261148+180214 26.0 5410.910 4.470  0.400  47.56 1.01  5.096
2MASS J09261148+180214 26.0 5501.470 0.960 -3.050 100.72 0.37  5.153
2MASS J09261148+180214 26.0 5586.760 3.370 -0.110  77.13 0.57  4.764
2MASS J09261148+180214 26.0 5624.540 3.420 -0.760  47.69 0.48  4.961
2MASS J09261148+180214 26.1 4178.860 2.580 -2.510  40.74 0.41  4.418
2MASS J09261148+180214 26.1 4385.380 2.780 -2.640  26.49 0.29  4.480
2MASS J09261148+180214 26.1 4491.410 2.860 -2.710  34.93 0.24  4.819
2MASS J09261148+180214 26.1 4508.280 2.860 -2.420  59.82 0.42  4.992
2MASS J09261148+180214 26.1 4555.890 2.830 -2.400  29.64 0.20  4.358
2MASS J09261148+180214 26.1 5234.630 3.220 -2.180  50.85 0.39  4.969
2MASS J09261148+180214 26.1 5276.000 3.200 -2.010  54.10 0.32  4.820
2MASS J09261148+180214 27.0 4118.770 1.050 -0.480 116.01 0.48  3.361
2MASS J09261148+180214 28.0 4604.990 3.480 -0.240  12.47 0.27  3.494
2MASS J09261148+180214 28.0 4904.410 3.540 -0.170  13.66 0.23  3.524
2MASS J09261148+180214 28.0 5017.580 3.540 -0.030  22.54 0.48  3.642
2MASS J09261148+180214 28.0 5084.080 3.680  0.030  14.15 0.43  3.501
2MASS J09261148+180214 28.0 5476.900 1.830 -0.780 101.26 0.41  3.762
2MASS J09261148+180214 28.0 6643.630 1.680 -2.220  52.46 0.40  3.982
2MASS J09261148+180214 30.0 4722.160 4.030 -0.370  18.01 0.23  2.088
2MASS J09563630+595317 11.0 5889.950 0.000  0.110 370.76 0.74  4.547
2MASS J09563630+595317 12.0 4702.990 4.330 -0.440 132.64 0.43  5.613
2MASS J09563630+595317 20.0 4283.010 1.890 -0.200  92.66 0.44  3.893
2MASS J09563630+595317 20.0 4425.440 1.880 -0.410  90.51 0.43  4.034
2MASS J09563630+595317 20.0 4454.780 1.900  0.260 133.60 0.53  4.026
2MASS J09563630+595317 20.0 4455.890 1.900 -0.550  89.08 0.34  4.174
2MASS J09563630+595317 20.0 5261.710 2.520 -0.600  40.82 0.36  4.310
2MASS J09563630+595317 20.0 5588.760 2.520  0.300 115.68 0.37  4.333
2MASS J09563630+595317 20.0 5590.120 2.520 -0.600  49.54 0.47  4.414
2MASS J09563630+595317 20.0 5601.290 2.530 -0.570  59.15 0.33  4.518
2MASS J09563630+595317 20.0 6102.720 1.880 -0.810 135.30 0.52  4.805
2MASS J09563630+595317 20.0 6122.220 1.890 -0.330 166.63 0.58  4.740
2MASS J09563630+595317 20.0 6162.170 1.900 -0.110 181.83 0.52  4.717
2MASS J09563630+595317 20.0 6169.060 2.520 -0.870  43.16 0.31  4.565
2MASS J09563630+595317 20.0 6439.070 2.520  0.330 147.60 0.51  4.641
2MASS J09563630+595317 20.0 6455.600 2.520 -1.420  28.02 0.51  4.857
2MASS J09563630+595317 20.0 6471.660 2.530 -0.710  60.14 0.58  4.621
2MASS J09563630+595317 21.1 4324.980 0.590 -0.440 167.71 0.41  1.412
2MASS J09563630+595317 21.1 4670.410 1.360 -0.580 108.02 0.51  1.473
2MASS J09563630+595317 21.1 5031.010 1.360 -0.400  95.74 0.38  1.077
2MASS J09563630+595317 21.1 5526.790 1.770  0.020 100.78 0.46  1.191
2MASS J09563630+595317 21.1 5657.910 1.510 -0.600  93.66 0.45  1.373
2MASS J09563630+595317 22.0 4512.730 0.840 -0.400 110.20 0.35  3.405
2MASS J09563630+595317 22.0 4518.020 0.830 -0.250 121.94 0.57  3.419
2MASS J09563630+595317 22.0 4533.240 0.850  0.540 150.13 0.35  3.090
2MASS J09563630+595317 22.0 4534.780 0.840  0.350 142.54 0.47  3.157
2MASS J09563630+595317 22.0 4548.760 0.830 -0.280 117.91 0.43  3.375
2MASS J09563630+595317 22.0 4555.480 0.850 -0.400  79.82 0.53  3.013
2MASS J09563630+595317 22.0 4656.470 0.000 -1.280 164.96 0.62  3.948
2MASS J09563630+595317 22.0 4681.910 0.050 -1.010 149.05 0.47  3.501
2MASS J09563630+595317 22.0 4840.870 0.900 -0.430  97.79 0.31  3.290
2MASS J09563630+595317 22.0 4981.730 0.840  0.570 184.39 0.46  3.408
2MASS J09563630+595317 22.0 4991.070 0.840  0.450 188.45 0.45  3.580
