J0007-0345   6707.800 H  3.0 0.00   0.18 -99.9 
J0343-0924   6698.670   13.0 3.14  -1.65 -99.9 
J0343-0924   5105.500 H 29.0 1.39  -1.52   1.47
J0343-0924   5782.120 H 29.0 1.64  -1.72   1.42
J0343-0924   4722.150   30.0 4.03  -0.34   2.54
J0343-0924   4810.540   30.0 4.08  -0.17   2.68
J0343-0924   4077.710   38.1 0.00   0.17 -99.9 
J0343-0924   4161.790   38.1 2.94  -0.50   0.95
J0343-0924   4215.520   38.1 0.00  -0.14   0.35
J0343-0924   4398.010   39.1 0.13  -1.00  -0.11
J0343-0924   4682.320   39.1 0.41  -1.51   0.19
J0343-0924   4854.870   39.1 0.99  -0.38  -0.11
J0343-0924   4883.690   39.1 1.08   0.07  -0.11
J0343-0924   4900.110   39.1 1.03  -0.09 -99.9 
J0343-0924   5087.430   39.1 1.08  -0.17  -0.01
J0343-0924   5200.420   39.1 0.99  -0.57   0.09
J0343-0924   5205.730   39.1 1.03  -0.34  -0.01
J0343-0924   5402.780   39.1 1.84  -0.51 -99.9 
J0343-0924   4050.320   40.1 0.71  -1.06 -99.9 
J0343-0924   4161.210   40.1 0.71  -0.72   0.46
J0343-0924   4317.320   40.1 0.71  -1.38 -99.9 
J0343-0924   4208.980   40.1 0.71  -0.46   0.81
J0343-0924   4554.030 H 56.1 0.00   0.17 -99.9 
J0343-0924   5853.690 H 56.1 0.60  -1.01   0.21
J0343-0924   6141.730 H 56.1 0.70  -0.08 -99.9 
J0343-0924   6496.910 H 56.1 0.60  -0.38 -99.9 
J0343-0924   4086.710 H 57.1 0.00  -0.07  -0.97
J0343-0924   4123.230 H 57.1 0.32   0.13  -0.62
J0343-0924   4333.750 H 57.1 0.17  -0.06  -1.02
J0343-0924   5122.990 H 57.1 0.32  -0.85 -99.9 
J0343-0924   5301.970 H 57.1 0.40  -1.14 -99.9 
J0343-0924   5303.520 H 57.1 0.32  -1.35 -99.9 
J0343-0924   6320.430 H 57.1 0.17  -1.56 -99.9 
J0343-0924   6390.460 H 57.1 0.32  -1.40 -99.9 
J0343-0924   6774.270 H 57.1 0.13  -1.71 -99.9 
J0343-0924   4073.470   58.1 0.48   0.32 -99.9 
J0343-0924   4083.230   58.1 0.70   0.24 -99.9 
J0343-0924   4120.840   58.1 0.32  -0.24 -99.9 
J0343-0924   4222.600   58.1 0.12  -0.18 -99.9 
J0343-0924   4418.790   58.1 0.86   0.31 -99.9 
J0343-0924   4449.330   58.1 0.61   0.08 -99.9 
J0343-0924   4486.910   58.1 0.30  -0.36  -0.74
J0343-0924   4562.370   58.1 0.48   0.21 -99.9 
J0343-0924   4628.160   58.1 0.52   0.26  -0.44
J0343-0924   5274.230   58.1 1.04   0.15 -99.9 
J0343-0924   4062.800 H 59.1 0.42   0.33 -99.9 
J0343-0924   4179.390 H 59.1 0.20   0.29  -1.00
J0343-0924   4189.480 H 59.1 0.37   0.17 -99.9 
J0343-0924   4222.930 H 59.1 0.06   0.02 -99.9 
J0343-0924   4408.820 H 59.1 0.00  -0.28 -99.9 
J0343-0924   5220.120 H 59.1 0.80   0.17 -99.9 
J0343-0924   5259.740 H 59.1 0.63   0.08  -0.90
J0343-0924   4061.090   60.1 0.47   0.55  -0.40
J0343-0924   4069.270   60.1 0.06  -0.57 -99.9 
J0343-0924   4109.460   60.1 0.32   0.35 -99.9 
J0343-0924   4232.380   60.1 0.06  -0.47  -0.10
J0343-0924   4446.390   60.1 0.20  -0.35  -0.60
J0343-0924   4462.990   60.1 0.56   0.04  -0.30
J0343-0924   4959.120   60.1 0.06  -0.80  -0.20
J0343-0924   4989.950   60.1 0.63  -0.62 -99.9 
J0343-0924   5092.790   60.1 0.38  -0.61  -0.30
J0343-0924   5130.590   60.1 1.30   0.45  -0.30
J0343-0924   5212.350   60.1 0.20  -0.96  -0.40
J0343-0924   5249.590   60.1 0.98   0.20  -0.40
J0343-0924   5319.820   60.1 0.55  -0.14  -0.35
J0343-0924   5485.710   60.1 1.26  -0.12 -99.9 
J0343-0924   4256.390   62.1 0.38  -0.15 -99.9 
J0343-0924   4318.940   62.1 0.28  -0.27 -99.9 
J0343-0924   4537.950   62.1 0.48  -0.23 -99.9 
J0343-0924   4424.340   62.1 0.48   0.14 -99.9 
J0343-0924   4129.700 H 63.1 0.00   0.22  -1.10
J0343-0924   4205.040 H 63.1 0.00   0.21  -1.15
J0343-0924   4435.580 H 63.1 0.21  -0.11 -99.9 
J0343-0924   6645.130 H 63.1 1.37   0.12 -99.9 
J0343-0924   4103.310   66.1 0.10  -0.37  -0.32
J0343-0924   4449.700   66.1 0.00  -1.03  -0.42
J0343-0924   4420.520   76.0 0.33  -0.43 -99.9 
J0343-0924   4019.130   90.1 0.00  -0.23 -99.9 
J0346-0730   6707.800 H  3.0 0.00   0.18 -99.9 
J0346-0730   6300.300    8.0 0.00  -9.82 -99.9 
J0346-0730   6363.790    8.0 0.02 -10.30 -99.9 
J0346-0730   5682.650   11.0 2.10  -0.70 -99.9 
J0346-0730   5688.200   11.0 2.10  -0.45   4.05
J0346-0730   5889.970   11.0 0.00   0.11 -99.9 
J0346-0730   5895.920   11.0 0.00  -0.19 -99.9 
J0346-0730   6154.230   11.0 2.10  -1.56 -99.9 
J0346-0730   6160.750   11.0 2.10  -1.26 -99.9 
J0346-0730   6696.020   13.0 3.14  -1.35 -99.9 
J0346-0730   6698.670   13.0 3.14  -1.65 -99.9 
J0346-0730   5105.500 H 29.0 1.39  -1.52   1.25
J0346-0730   5782.120 H 29.0 1.64  -1.72 -99.9 
J0346-0730   4722.150   30.0 4.03  -0.34   2.47
J0346-0730   4810.540   30.0 4.08  -0.17   2.50
J0346-0730   4077.710   38.1 0.00   0.17 -99.9 
J0346-0730   4161.790   38.1 2.94  -0.50   0.98
J0346-0730   4215.520   38.1 0.00  -0.14  -0.02
J0346-0730   4398.010   39.1 0.13  -1.00  -0.48
J0346-0730   4682.320   39.1 0.41  -1.51  -0.10
J0346-0730   4854.870   39.1 0.99  -0.38  -0.18
J0346-0730   4883.690   39.1 1.08   0.07  -0.23
J0346-0730   4900.110   39.1 1.03  -0.09 -99.9 
J0346-0730   5087.430   39.1 1.08  -0.17  -0.33
J0346-0730   5200.420   39.1 0.99  -0.57  -0.33
J0346-0730   5205.730   39.1 1.03  -0.34  -0.22
J0346-0730   5402.780   39.1 1.84  -0.51 -99.9 
J0346-0730   4050.320   40.1 0.71  -1.06 -99.9 
J0346-0730   4161.210   40.1 0.71  -0.72 -99.9 
J0346-0730   4317.320   40.1 0.71  -1.38   0.79
J0346-0730   4208.980   40.1 0.71  -0.46   0.59
J0346-0730   4554.030 H 56.1 0.00   0.17 -99.9 
J0346-0730   5853.690 H 56.1 0.60  -1.01  -0.01
J0346-0730   6141.730 H 56.1 0.70  -0.08  -0.01
J0346-0730   6496.910 H 56.1 0.60  -0.38  -0.01
J0346-0730   4086.710 H 57.1 0.00  -0.07 -99.9 
J0346-0730   4123.230 H 57.1 0.32   0.13  -1.09
J0346-0730   4333.750 H 57.1 0.17  -0.06  -1.19
J0346-0730   5122.990 H 57.1 0.32  -0.85 -99.9 
J0346-0730   5301.970 H 57.1 0.40  -1.14 -99.9 
J0346-0730   5303.520 H 57.1 0.32  -1.35 -99.9 
J0346-0730   6320.430 H 57.1 0.17  -1.56 -99.9 
J0346-0730   6390.460 H 57.1 0.32  -1.40 -99.9 
J0346-0730   6774.270 H 57.1 0.13  -1.71 -99.9 
J0346-0730   4073.470   58.1 0.48   0.32 -99.9 
J0346-0730   4083.230   58.1 0.70   0.24 -99.9 
J0346-0730   4120.840   58.1 0.32  -0.24 -99.9 
J0346-0730   4222.600   58.1 0.12  -0.18 -99.9 
J0346-0730   4418.790   58.1 0.86   0.31 -99.9 
J0346-0730   4449.330   58.1 0.61   0.08 -99.9 
J0346-0730   4486.910   58.1 0.30  -0.36 -99.9 
J0346-0730   4562.370   58.1 0.48   0.21  -0.51
J0346-0730   4628.160   58.1 0.52   0.26 -99.9 
J0346-0730   5274.230   58.1 1.04   0.15 -99.9 
J0346-0730   4062.800 H 59.1 0.42   0.33 -99.9 
J0346-0730   4179.390 H 59.1 0.20   0.29  -0.97
J0346-0730   4189.480 H 59.1 0.37   0.17 -99.9 
J0346-0730   4222.930 H 59.1 0.06   0.02 -99.9 
J0346-0730   4408.820 H 59.1 0.00  -0.28 -99.9 
J0346-0730   5220.120 H 59.1 0.80   0.17 -99.9 
J0346-0730   5259.740 H 59.1 0.63   0.08 -99.9 
J0346-0730   4061.090   60.1 0.47   0.55  -0.57
J0346-0730   4069.270   60.1 0.06  -0.57 -99.9 
J0346-0730   4109.460   60.1 0.32   0.35 -99.9 
J0346-0730   4232.380   60.1 0.06  -0.47 -99.9 
J0346-0730   4446.390   60.1 0.20  -0.35  -0.52
J0346-0730   4462.990   60.1 0.56   0.04 -99.9 
J0346-0730   4959.120   60.1 0.06  -0.80 -99.9 
J0346-0730   4989.950   60.1 0.63  -0.62 -99.9 
J0346-0730   5092.790   60.1 0.38  -0.61 -99.9 
J0346-0730   5130.590   60.1 1.30   0.45 -99.9 
J0346-0730   5212.350   60.1 0.20  -0.96 -99.9 
J0346-0730   5249.590   60.1 0.98   0.20 -99.9 
J0346-0730   5319.820   60.1 0.55  -0.14 -99.9 
J0346-0730   5485.710   60.1 1.26  -0.12 -99.9 
J0346-0730   4256.390   62.1 0.38  -0.15 -99.9 
J0346-0730   4318.940   62.1 0.28  -0.27 -99.9 
J0346-0730   4537.950   62.1 0.48  -0.23 -99.9 
J0346-0730   4424.340   62.1 0.48   0.14 -99.9 
J0346-0730   4129.700 H 63.1 0.00   0.22  -1.42
J0346-0730   4205.040 H 63.1 0.00   0.21  -1.47
J0346-0730   4435.580 H 63.1 0.21  -0.11 -99.9 
J0346-0730   6645.130 H 63.1 1.37   0.12 -99.9 
J0346-0730   4103.310   66.1 0.10  -0.37 -99.9 
J0346-0730   4449.700   66.1 0.00  -1.03 -99.9 
J0346-0730   4420.520   76.0 0.33  -0.43 -99.9 
J0346-0730   4019.130   90.1 0.00  -0.23 -99.9 
J0355-0637   6707.800 H  3.0 0.00   0.18 -99.9 
J0355-0637   6300.300    8.0 0.00  -9.82 -99.9 
J0355-0637   6363.790    8.0 0.02 -10.30 -99.9 
J0355-0637   5682.650   11.0 2.10  -0.70 -99.9 
J0355-0637   5688.200   11.0 2.10  -0.45 -99.9 
J0355-0637   5889.970   11.0 0.00   0.11 -99.9 
J0355-0637   5895.920   11.0 0.00  -0.19 -99.9 
J0355-0637   6154.230   11.0 2.10  -1.56 -99.9 
J0355-0637   6160.750   11.0 2.10  -1.26 -99.9 
J0355-0637   6696.020   13.0 3.14  -1.35 -99.9 
J0355-0637   6698.670   13.0 3.14  -1.65 -99.9 
J0355-0637   5105.500 H 29.0 1.39  -1.52 -99.9 
J0355-0637   5782.120 H 29.0 1.64  -1.72 -99.9 
J0355-0637   4722.150   30.0 4.03  -0.34   2.33
J0355-0637   4810.540   30.0 4.08  -0.17   2.13
J0355-0637   4077.710   38.1 0.00   0.17 -99.9 
J0355-0637   4161.790   38.1 2.94  -0.50   0.99
J0355-0637   4215.520   38.1 0.00  -0.14   0.74
J0355-0637   4398.010   39.1 0.13  -1.00  -0.37
J0355-0637   4682.320   39.1 0.41  -1.51 -99.9 
J0355-0637   4854.870   39.1 0.99  -0.38 -99.9 
J0355-0637   4883.690   39.1 1.08   0.07  -0.42
J0355-0637   4900.110   39.1 1.03  -0.09 -99.9 
J0355-0637   5087.430   39.1 1.08  -0.17  -0.27
J0355-0637   5200.420   39.1 0.99  -0.57 -99.9 
J0355-0637   5205.730   39.1 1.03  -0.34 -99.9 
J0355-0637   5402.780   39.1 1.84  -0.51 -99.9 
J0355-0637   4050.320   40.1 0.71  -1.06 -99.9 
J0355-0637   4161.210   40.1 0.71  -0.72 -99.9 
J0355-0637   4317.320   40.1 0.71  -1.38 -99.9 
J0355-0637   4208.980   40.1 0.71  -0.46   0.38
J0355-0637   4554.030 H 56.1 0.00   0.17 -99.9 
J0355-0637   5853.690 H 56.1 0.60  -1.01 -99.9 
J0355-0637   6141.730 H 56.1 0.70  -0.08  -0.55
J0355-0637   6496.910 H 56.1 0.60  -0.38  -0.40
J0355-0637   4086.710 H 57.1 0.00  -0.07 -99.9 
J0355-0637   4123.230 H 57.1 0.32   0.13 -99.9 
J0355-0637   4333.750 H 57.1 0.17  -0.06 -99.9 
J0355-0637   5122.990 H 57.1 0.32  -0.85 -99.9 
J0355-0637   5301.970 H 57.1 0.40  -1.14 -99.9 
J0355-0637   5303.520 H 57.1 0.32  -1.35 -99.9 
J0355-0637   6320.430 H 57.1 0.17  -1.56 -99.9 
J0355-0637   6390.460 H 57.1 0.32  -1.40 -99.9 
J0355-0637   6774.270 H 57.1 0.13  -1.71 -99.9 
J0355-0637   4073.470   58.1 0.48   0.32 -99.9 
J0355-0637   4083.230   58.1 0.70   0.24 -99.9 
J0355-0637   4120.840   58.1 0.32  -0.24 -99.9 
J0355-0637   4222.600   58.1 0.12  -0.18 -99.9 
J0355-0637   4418.790   58.1 0.86   0.31 -99.9 
J0355-0637   4449.330   58.1 0.61   0.08 -99.9 
J0355-0637   4486.910   58.1 0.30  -0.36 -99.9 
J0355-0637   4562.370   58.1 0.48   0.21 -99.9 
J0355-0637   4628.160   58.1 0.52   0.26 -99.9 
J0355-0637   5274.230   58.1 1.04   0.15 -99.9 
J0355-0637   4062.800 H 59.1 0.42   0.33 -99.9 
J0355-0637   4179.390 H 59.1 0.20   0.29 -99.9 
J0355-0637   4189.480 H 59.1 0.37   0.17 -99.9 
J0355-0637   4222.930 H 59.1 0.06   0.02 -99.9 
J0355-0637   4408.820 H 59.1 0.00  -0.28 -99.9 
J0355-0637   5220.120 H 59.1 0.80   0.17 -99.9 
J0355-0637   5259.740 H 59.1 0.63   0.08 -99.9 
J0355-0637   4061.090   60.1 0.47   0.55 -99.9 
J0355-0637   4069.270   60.1 0.06  -0.57 -99.9 
J0355-0637   4109.460   60.1 0.32   0.35 -99.9 
J0355-0637   4232.380   60.1 0.06  -0.47 -99.9 
J0355-0637   4446.390   60.1 0.20  -0.35 -99.9 
J0355-0637   4462.990   60.1 0.56   0.04 -99.9 
J0355-0637   4959.120   60.1 0.06  -0.80 -99.9 
J0355-0637   4989.950   60.1 0.63  -0.62 -99.9 
J0355-0637   5092.790   60.1 0.38  -0.61 -99.9 
J0355-0637   5130.590   60.1 1.30   0.45 -99.9 
J0355-0637   5212.350   60.1 0.20  -0.96 -99.9 
J0355-0637   5249.590   60.1 0.98   0.20 -99.9 
J0355-0637   5319.820   60.1 0.55  -0.14 -99.9 
J0355-0637   5485.710   60.1 1.26  -0.12 -99.9 
J0355-0637   4256.390   62.1 0.38  -0.15 -99.9 
J0355-0637   4318.940   62.1 0.28  -0.27 -99.9 
J0355-0637   4537.950   62.1 0.48  -0.23 -99.9 
J0355-0637   4424.340   62.1 0.48   0.14 -99.9 
J0355-0637   4129.700 H 63.1 0.00   0.22  -1.79
J0355-0637   4205.040 H 63.1 0.00   0.21  -1.66
J0355-0637   4435.580 H 63.1 0.21  -0.11 -99.9 
J0355-0637   6645.130 H 63.1 1.37   0.12 -99.9 
J0355-0637   4103.310   66.1 0.10  -0.37 -99.9 
J0355-0637   4449.700   66.1 0.00  -1.03 -99.9 
J0355-0637   4420.520   76.0 0.33  -0.43 -99.9 
J0355-0637   4019.130   90.1 0.00  -0.23 -99.9 
J0419-0517   6707.800 H  3.0 0.00   0.18 -99.9 
J0419-0517   6300.300    8.0 0.00  -9.82 -99.9 
J0419-0517   6363.790    8.0 0.02 -10.30 -99.9 
J0419-0517   5682.650   11.0 2.10  -0.70 -99.9 
J0419-0517   5688.200   11.0 2.10  -0.45   4.17
J0419-0517   5889.970   11.0 0.00   0.11 -99.9 
J0419-0517   5895.920   11.0 0.00  -0.19 -99.9 
J0419-0517   6154.230   11.0 2.10  -1.56 -99.9 
J0419-0517   6160.750   11.0 2.10  -1.26 -99.9 
J0419-0517   6696.020   13.0 3.14  -1.35 -99.9 
J0419-0517   6698.670   13.0 3.14  -1.65 -99.9 
J0419-0517   5105.500 H 29.0 1.39  -1.52   1.32
J0419-0517   5782.120 H 29.0 1.64  -1.72 -99.9 
J0419-0517   4722.150   30.0 4.03  -0.34   2.59
J0419-0517   4810.540   30.0 4.08  -0.17   2.64
J0419-0517   4077.710   38.1 0.00   0.17 -99.9 
J0419-0517   4161.790   38.1 2.94  -0.50   1.05
J0419-0517   4215.520   38.1 0.00  -0.14   0.65
J0419-0517   4398.010   39.1 0.13  -1.00   0.04
J0419-0517   4682.320   39.1 0.41  -1.51 -99.9 
J0419-0517   4854.870   39.1 0.99  -0.38   0.08
J0419-0517   4883.690   39.1 1.08   0.07  -0.06
J0419-0517   4900.110   39.1 1.03  -0.09 -99.9 
J0419-0517   5087.430   39.1 1.08  -0.17   0.04
J0419-0517   5200.420   39.1 0.99  -0.57   0.14
J0419-0517   5205.730   39.1 1.03  -0.34   0.09
J0419-0517   5402.780   39.1 1.84  -0.51 -99.9 
J0419-0517   4050.320   40.1 0.71  -1.06 -99.9 
J0419-0517   4161.210   40.1 0.71  -0.72 -99.9 
J0419-0517   4317.320   40.1 0.71  -1.38 -99.9 
J0419-0517   4208.980   40.1 0.71  -0.46   0.53
J0419-0517   4554.030 H 56.1 0.00   0.17 -99.9 
J0419-0517   5853.690 H 56.1 0.60  -1.01   0.13
J0419-0517   6141.730 H 56.1 0.70  -0.08 -99.9 
J0419-0517   6496.910 H 56.1 0.60  -0.38 -99.9 
J0419-0517   4086.710 H 57.1 0.00  -0.07  -0.72
J0419-0517   4123.230 H 57.1 0.32   0.13 -99.9 
J0419-0517   4333.750 H 57.1 0.17  -0.06 -99.9 
J0419-0517   5122.990 H 57.1 0.32  -0.85 -99.9 
J0419-0517   5301.970 H 57.1 0.40  -1.14 -99.9 
J0419-0517   5303.520 H 57.1 0.32  -1.35 -99.9 
J0419-0517   6320.430 H 57.1 0.17  -1.56 -99.9 
J0419-0517   6390.460 H 57.1 0.32  -1.40 -99.9 
J0419-0517   6774.270 H 57.1 0.13  -1.71 -99.9 
J0419-0517   4073.470   58.1 0.48   0.32 -99.9 
J0419-0517   4083.230   58.1 0.70   0.24 -99.9 
J0419-0517   4120.840   58.1 0.32  -0.24 -99.9 
J0419-0517   4222.600   58.1 0.12  -0.18 -99.9 
J0419-0517   4418.790   58.1 0.86   0.31 -99.9 
J0419-0517   4449.330   58.1 0.61   0.08 -99.9 
J0419-0517   4486.910   58.1 0.30  -0.36  -0.42
J0419-0517   4562.370   58.1 0.48   0.21 -99.9 
J0419-0517   4628.160   58.1 0.52   0.26  -0.44
J0419-0517   5274.230   58.1 1.04   0.15 -99.9 
J0419-0517   4062.800 H 59.1 0.42   0.33 -99.9 
J0419-0517   4179.390 H 59.1 0.20   0.29  -0.95
J0419-0517   4189.480 H 59.1 0.37   0.17 -99.9 
J0419-0517   4222.930 H 59.1 0.06   0.02 -99.9 
J0419-0517   4408.820 H 59.1 0.00  -0.28 -99.9 
J0419-0517   5220.120 H 59.1 0.80   0.17 -99.9 
J0419-0517   5259.740 H 59.1 0.63   0.08 -99.9 
J0419-0517   4061.090   60.1 0.47   0.55  -0.55
J0419-0517   4069.270   60.1 0.06  -0.57 -99.9 
J0419-0517   4109.460   60.1 0.32   0.35 -99.9 
J0419-0517   4232.380   60.1 0.06  -0.47 -99.9 
J0419-0517   4446.390   60.1 0.20  -0.35  -0.30
J0419-0517   4462.990   60.1 0.56   0.04 -99.9 
J0419-0517   4959.120   60.1 0.06  -0.80  -0.30
J0419-0517   4989.950   60.1 0.63  -0.62 -99.9 
J0419-0517   5092.790   60.1 0.38  -0.61 -99.9 
J0419-0517   5130.590   60.1 1.30   0.45 -99.9 
J0419-0517   5212.350   60.1 0.20  -0.96 -99.9 
J0419-0517   5249.590   60.1 0.98   0.20  -0.20
J0419-0517   5319.820   60.1 0.55  -0.14  -0.40
J0419-0517   5485.710   60.1 1.26  -0.12 -99.9 
J0419-0517   4256.390   62.1 0.38  -0.15 -99.9 
J0419-0517   4318.940   62.1 0.28  -0.27 -99.9 
J0419-0517   4537.950   62.1 0.48  -0.23 -99.9 
J0419-0517   4424.340   62.1 0.48   0.14  -0.86
J0419-0517   4129.700 H 63.1 0.00   0.22  -1.30
J0419-0517   4205.040 H 63.1 0.00   0.21  -1.20
J0419-0517   4435.580 H 63.1 0.21  -0.11 -99.9 
J0419-0517   6645.130 H 63.1 1.37   0.12 -99.9 
J0419-0517   4103.310   66.1 0.10  -0.37 -99.9 
J0419-0517   4449.700   66.1 0.00  -1.03 -99.9 
J0419-0517   4420.520   76.0 0.33  -0.43 -99.9 
J0419-0517   4019.130   90.1 0.00  -0.23 -99.9 
J0423-1315   6707.800 H  3.0 0.00   0.18 -99.9 
J0423-1315   6300.300    8.0 0.00  -9.82 -99.9 
J0423-1315   6363.790    8.0 0.02 -10.30 -99.9 
J0423-1315   5682.650   11.0 2.10  -0.70 -99.9 
J0423-1315   5688.200   11.0 2.10  -0.45 -99.9 
J0423-1315   5889.970   11.0 0.00   0.11 -99.9 
J0423-1315   5895.920   11.0 0.00  -0.19 -99.9 
J0423-1315   6154.230   11.0 2.10  -1.56 -99.9 
J0423-1315   6160.750   11.0 2.10  -1.26 -99.9 
J0423-1315   6696.020   13.0 3.14  -1.35 -99.9 
J0423-1315   6698.670   13.0 3.14  -1.65 -99.9 
J0423-1315   5105.500 H 29.0 1.39  -1.52   0.80
J0423-1315   5782.120 H 29.0 1.64  -1.72 -99.9 
J0423-1315   4722.150   30.0 4.03  -0.34 -99.9 
J0423-1315   4810.540   30.0 4.08  -0.17   2.05
J0423-1315   4077.710   38.1 0.00   0.17   0.28
J0423-1315   4161.790   38.1 2.94  -0.50 -99.9 
J0423-1315   4215.520   38.1 0.00  -0.14  -0.32
J0423-1315   4398.010   39.1 0.13  -1.00  -0.18
J0423-1315   4682.320   39.1 0.41  -1.51  -0.28
J0423-1315   4854.870   39.1 0.99  -0.38  -0.48
J0423-1315   4883.690   39.1 1.08   0.07  -0.58
J0423-1315   4900.110   39.1 1.03  -0.09 -99.9 
J0423-1315   5087.430   39.1 1.08  -0.17  -0.45
J0423-1315   5200.420   39.1 0.99  -0.57  -0.48
J0423-1315   5205.730   39.1 1.03  -0.34 -99.9 
J0423-1315   5402.780   39.1 1.84  -0.51 -99.9 
J0423-1315   4050.320   40.1 0.71  -1.06 -99.9 
J0423-1315   4161.210   40.1 0.71  -0.72 -99.9 
J0423-1315   4317.320   40.1 0.71  -1.38 -99.9 
J0423-1315   4208.980   40.1 0.71  -0.46 -99.9 
J0423-1315   4554.030 H 56.1 0.00   0.17 -99.9 
J0423-1315   5853.690 H 56.1 0.60  -1.01  -0.46
J0423-1315   6141.730 H 56.1 0.70  -0.08 -99.9 
J0423-1315   6496.910 H 56.1 0.60  -0.38 -99.9 
J0423-1315   4086.710 H 57.1 0.00  -0.07 -99.9 
J0423-1315   4123.230 H 57.1 0.32   0.13 -99.9 
J0423-1315   4333.750 H 57.1 0.17  -0.06 -99.9 
J0423-1315   5122.990 H 57.1 0.32  -0.85 -99.9 
J0423-1315   5301.970 H 57.1 0.40  -1.14 -99.9 
J0423-1315   5303.520 H 57.1 0.32  -1.35 -99.9 
J0423-1315   6320.430 H 57.1 0.17  -1.56 -99.9 
J0423-1315   6390.460 H 57.1 0.32  -1.40 -99.9 
J0423-1315   6774.270 H 57.1 0.13  -1.71 -99.9 
J0423-1315   4073.470   58.1 0.48   0.32 -99.9 
J0423-1315   4083.230   58.1 0.70   0.24 -99.9 
J0423-1315   4120.840   58.1 0.32  -0.24 -99.9 
J0423-1315   4222.600   58.1 0.12  -0.18 -99.9 
J0423-1315   4418.790   58.1 0.86   0.31 -99.9 
J0423-1315   4449.330   58.1 0.61   0.08 -99.9 
J0423-1315   4486.910   58.1 0.30  -0.36 -99.9 
J0423-1315   4562.370   58.1 0.48   0.21 -99.9 
J0423-1315   4628.160   58.1 0.52   0.26 -99.9 
J0423-1315   5274.230   58.1 1.04   0.15 -99.9 
J0423-1315   4062.800 H 59.1 0.42   0.33 -99.9 
J0423-1315   4179.390 H 59.1 0.20   0.29 -99.9 
J0423-1315   4189.480 H 59.1 0.37   0.17 -99.9 
J0423-1315   4222.930 H 59.1 0.06   0.02 -99.9 
J0423-1315   4408.820 H 59.1 0.00  -0.28 -99.9 
J0423-1315   5220.120 H 59.1 0.80   0.17 -99.9 
J0423-1315   5259.740 H 59.1 0.63   0.08 -99.9 
J0423-1315   4061.090   60.1 0.47   0.55 -99.9 
J0423-1315   4069.270   60.1 0.06  -0.57 -99.9 
J0423-1315   4109.460   60.1 0.32   0.35 -99.9 
J0423-1315   4232.380   60.1 0.06  -0.47 -99.9 
J0423-1315   4446.390   60.1 0.20  -0.35 -99.9 
J0423-1315   4462.990   60.1 0.56   0.04 -99.9 
J0423-1315   4959.120   60.1 0.06  -0.80 -99.9 
J0423-1315   4989.950   60.1 0.63  -0.62 -99.9 
J0423-1315   5092.790   60.1 0.38  -0.61  -0.97
J0423-1315   5130.590   60.1 1.30   0.45 -99.9 
J0423-1315   5212.350   60.1 0.20  -0.96 -99.9 
J0423-1315   5249.590   60.1 0.98   0.20 -99.9 
J0423-1315   5319.820   60.1 0.55  -0.14  -0.77
J0423-1315   5485.710   60.1 1.26  -0.12 -99.9 
J0423-1315   4256.390   62.1 0.38  -0.15 -99.9 
J0423-1315   4318.940   62.1 0.28  -0.27 -99.9 
J0423-1315   4537.950   62.1 0.48  -0.23 -99.9 
J0423-1315   4424.340   62.1 0.48   0.14 -99.9 
J0423-1315   4129.700 H 63.1 0.00   0.22 -99.9 
J0423-1315   4205.040 H 63.1 0.00   0.21  -1.37
J0423-1315   4435.580 H 63.1 0.21  -0.11  -1.87
J0423-1315   6645.130 H 63.1 1.37   0.12 -99.9 
J0423-1315   4103.310   66.1 0.10  -0.37 -99.9 
J0423-1315   4449.700   66.1 0.00  -1.03 -99.9 
J0423-1315   4420.520   76.0 0.33  -0.43 -99.9 
J0423-1315   4019.130   90.1 0.00  -0.23 -99.9 
J0434-2325   6707.800 H  3.0 0.00   0.18 -99.9 
J0434-2325   6300.300    8.0 0.00  -9.82 -99.9 
J0434-2325   6363.790    8.0 0.02 -10.30 -99.9 
J0434-2325   5682.650   11.0 2.10  -0.70   5.22
J0434-2325   5688.200   11.0 2.10  -0.45   5.35
J0434-2325   5889.970   11.0 0.00   0.11 -99.9 
J0434-2325   5895.920   11.0 0.00  -0.19 -99.9 
J0434-2325   6154.230   11.0 2.10  -1.56   5.05
J0434-2325   6160.750   11.0 2.10  -1.26   5.05
J0434-2325   6696.020   13.0 3.14  -1.35 -99.9 
J0434-2325   6698.670   13.0 3.14  -1.65 -99.9 
J0434-2325   5105.500 H 29.0 1.39  -1.52   1.58
J0434-2325   5782.120 H 29.0 1.64  -1.72   1.62
J0434-2325   4722.150   30.0 4.03  -0.34   2.62
J0434-2325   4810.540   30.0 4.08  -0.17   2.87
J0434-2325   4077.710   38.1 0.00   0.17   0.58
J0434-2325   4161.790   38.1 2.94  -0.50 -99.9 
J0434-2325   4215.520   38.1 0.00  -0.14   0.58
J0434-2325   4398.010   39.1 0.13  -1.00 -99.9 
J0434-2325   4682.320   39.1 0.41  -1.51 -99.9 
J0434-2325   4854.870   39.1 0.99  -0.38  -0.88
J0434-2325   4883.690   39.1 1.08   0.07  -0.58
J0434-2325   4900.110   39.1 1.03  -0.09 -99.9 
J0434-2325   5087.430   39.1 1.08  -0.17  -0.78
J0434-2325   5200.420   39.1 0.99  -0.57 -99.9 
J0434-2325   5205.730   39.1 1.03  -0.34 -99.9 
J0434-2325   5402.780   39.1 1.84  -0.51 -99.9 
