Mg   SMSS~J200228.85-533114.4    4.95   6 0.11   -2.65    0.57  
Mg   SMSS~J200654.42-321157.7    4.59   5 0.19   -3.01    0.24  
Mg   SMSS~J202057.49-522417.2    5.13  10 0.15   -2.47    0.65  
Mg   SMSS~J202123.89-515742.8    5.37   4 0.10   -2.23    0.38  
Mg   SMSS~J205313.80-651830.6    5.35   4 0.06   -2.25    0.37  
Mg   SMSS~J210021.85-653627.9    6.10   7 0.13   -1.50    0.39  
Mg   SMSS~J211340.44-520017.5    5.57   6 0.09   -2.03    0.37  
Mg   SMSS~J215805.81-651327.2    4.60   9 0.09   -3.00    0.42  
Mg   SMSS~J221448.33-453949.9    5.43   8 0.10   -2.17    0.39  
Mg   SMSS~J224838.41-550635.1    5.21   8 0.13   -2.39    0.48  
Mg   SMSS~J224843.95-543610.1    5.63   7 0.10   -1.97    0.41  
Mg   SMSS~J225851.25-265434.9    4.18   5 0.15   -3.42    0.06  
Mg   SMSS~J230013.16-263511.0    4.88   9 0.17   -2.72    0.63  
Mg   SMSS~J230113.95-291458.2    5.38   7 0.09   -2.22    0.30  
Mg   2MASS~J23203653-3637223     5.39   5 0.13   -2.21    0.42  
Mg   2MASS~J23261426-3719492     5.46   7 0.05   -2.14    0.41  
Al   SMSS~J000113.96-363337.9    3.32   1        -3.13   -0.81  
Al   SMSS~J001039.86-525851.4    3.24   1        -3.21   -0.89  
Al   SMSS~J001952.15-525803.0    3.19   1        -3.26   -0.70  
Al   SMSS~J002148.06-471132.1    2.45   1        -4.00   -0.83  
Al   SMSS~J003055.81-482011.3           0                       
Al   SMSS~J003327.36-491037.9    2.90   1        -3.55   -0.19  
Al   SMSS~J004037.56-515025.2    2.17   1        -4.28   -0.45  
Al   SMSS~J005953.98-594329.9    2.27   1        -4.18   -0.25  
Al   SMSS~J010332.63-534654.3    2.80   1        -3.65   -0.62  
Al   SMSS~J010651.91-524410.5    2.06   1        -4.39   -0.60  
Al   SMSS~J010839.58-285701.5    2.94   1        -3.51   -0.49  
Al   SMSS~J012147.80-495328.2    3.95   1        -2.50   -0.72  
Al   SMSS~J014624.60-352457.7    2.70   1        -3.75   -0.94  
Al   SMSS~J015350.94-775525.6    3.55   1        -2.90   -0.28  
Al   SMSS~J015941.53-781408.7    2.39   1        -4.06   -0.95  
Al   2MASS~J02031860-7930291     2.74   1        -3.71   -0.68  
Al   SMSS~J020748.93-465616.4    2.87   1        -3.58   -0.87  
Al   SMSS~J021323.26-495936.5    3.21   1        -3.24   -0.37  
Al   SMSS~J022410.38-534659.9    2.62   1        -3.83   -0.43  
Al   SMSS~J022423.27-573705.1    2.10   1        -4.35   -0.38  
Al   SMSS~J022452.58-731051.8    3.55   1        -2.90   -0.35  
Al   SMSS~J022545.31-774119.9    2.97   1        -3.48   -0.85  
Al   SMSS~J022756.48-684256.6    3.41   1        -3.04   -0.83  
Al   SMSS~J023139.43-523957.4    2.84   1        -3.61   -0.67  
Al   SMSS~J023147.96-575341.7    2.16   1        -4.29   -0.87  
Al   SMSS~J024643.28-352502.4    2.57   1        -3.88   -0.51  
Al   SMSS~J024858.41-684306.4    2.02   1        -4.43   -0.72  
Al   2MASS~J03084611-4747083     4.80   1        -1.65   -0.09  
Al   SMSS~J031556.09-473442.1    2.35   1        -4.10   -0.84  
Al   SMSS~J032132.29-363123.6    2.83   1        -3.62   -0.22  
Al   SMSS~J033005.90-681352.5    2.03   1        -4.42   -0.98  
Al   SMSS~J034249.53-284216.0    2.70   1        -3.75   -1.42  
Al   SMSS~J040148.04-743537.3    2.47   1        -3.98   -0.89  
Al   SMSS~J041957.56-493818.3    3.01   1        -3.44   -0.47  
Al   SMSS~J051008.62-372019.8    2.39   1        -4.06   -0.86  
Al   SMSS~J055746.51-575057.4    3.21   1        -3.24   -0.74  
Al   SMSS~J061725.30-600740.6    3.09   1        -3.36   -0.64  
Al   SMSS~J062609.83-590503.2    2.80   1        -3.65   -0.88  
Al   SMSS~J063447.15-622355.0    2.83   1        -3.62   -0.21  
Al   SMSS~J064349.43-653038.6    3.29   1        -3.16   -0.68  
Al   SMSS~J065014.40-614328.0    2.79   1        -3.66   -0.48  
Al   SMSS~J070257.95-600422.4    3.24   1        -3.21   -0.59  
Al   SMSS~J080050.54-724620.6    3.35   1        -3.10   -1.02  
Al   SMSS~J085924.06-120104.9    2.42   1        -4.03   -0.40  
Al   SMSS~J090247.43-122755.0    3.21   1        -3.24   -0.84  
Al   SMSS~J091210.40-064427.9    3.06   1        -3.39   -0.75  
Al   SMSS~J093209.41-003435.8    2.39   1        -4.06   -0.95  
Al   2MASS~J09380777-0600392     2.71   1        -3.74   -1.06  
Al   SMSS~J093829.27-070520.9           1                       
Al   SMSS~J094029.05-060935.0    2.60   1        -3.85   -0.67  
Al   SMSS~J094755.04-102724.7    2.57   1        -3.88   -0.89  
Al   SMSS~J095120.49-401431.3    4.33   1        -2.12   -0.64  
Al   SMSS~J100251.13-000152.1    3.79   2 0.03   -2.67   -0.04  
Al   2MASS~J10242264-2904203            0                       
Al   2MASS~J10275895-3006391            0                       
Al   2MASS~J10283035-2951115            0                       
Al   2MASS~J10294248-0103238     2.95   1        -3.50   -1.11  
Al   SMSS~J105320.99-435300.1    3.55   1        -2.90   -1.04  
Al   SMSS~J105438.86-435819.9    3.66   1        -2.79   -0.81  
Al   SMSS~J110850.60-080034.7    2.83   1        -3.62   -0.72  
Al   SMSS~J121353.63-441911.2    3.17   1        -3.28   -0.69  
Al   SMSS~J121716.48-442510.2    3.60   1        -2.85   -0.75  
Al   SMSS~J122455.61-151134.0           0                       
Al   SMSS~J123158.00-162317.6    3.07   1        -3.38   -0.75  
Al   SMSS~J123246.06-054559.1    2.69   1        -3.76   -0.73  
Al   SMSS~J125115.37-331448.1    2.94   1        -3.51   -0.87  
Al   SMSS~J125125.64-340343.4    2.97   1        -3.48   -0.96  
Al   SMSS~J125451.18-334440.3    2.98   1        -3.47   -0.66  
Al   SMSS~J125804.65-335045.1    2.30   1        -4.15   -0.71  
Al   SMSS~J130537.01-294438.3    2.99   1        -3.46   -1.11  
Al   SMSS~J133013.61-434632.4    3.18   1        -3.27   -0.73  
Al   SMSS~J133532.32-210632.9    3.39   1        -3.06   -0.33  
Al   SMSS~J135217.78-151405.7    3.11   1        -3.34   -0.78  
Al   SMSS~J135625.09-161538.7    2.40   1        -4.05   -1.29  
Al   SMSS~J135819.95-150937.4    3.15   1        -3.30   -0.72  
Al   SMSS~J141547.72-414034.0    3.16   1        -3.29   -1.03  
Al   SMSS~J143511.34-420326.5    2.92   1        -3.53   -0.38  
Al   SMSS~J151101.05-182103.0    2.90   1        -3.55   -0.84  
Al   SMSS~J151450.18-182946.0           0                       
Al   SMSS~J155430.57-263904.8    3.31   1        -3.14   -0.53  
Al   SMSS~J155628.74-165533.4    2.98   1        -3.47   -0.68  
Al   SMSS~J160447.75-293146.7    3.35   1        -3.10   -0.44  
Al   SMSS~J164921.94-041943.9    3.45   1        -3.00   -0.76  
Al   SMSS~J165023.82-252948.7    3.31   1        -3.14   -0.66  
Al   SMSS~J165219.76-253133.7    3.47   1        -2.98   -0.78  
Al   SMSS~J173823.36-145701.0    2.24   1        -4.21   -0.63  
Al   SMSS~J174048.48-143635.6    3.26   1        -3.19   -0.69  
Al   SMSS~J174916.38-455427.5    3.31   1        -3.14   -0.63  
Al   SMSS~J174922.26-455103.8    3.18   1        -3.27   -0.50  
Al   SMSS~J175021.86-414627.2    2.79   1        -3.66   -0.90  
Al   SMSS~J175046.30-425506.9    3.46   1        -2.99   -0.82  
Al   SMSS~J175738.37-454823.5    3.28   1        -3.17   -0.71  
Al   SMSS~J183246.49-343434.2    2.89   1        -3.56   -0.56  
Al   SMSS~J183753.10-380725.9    2.87   1        -3.58   -0.59  
Al   SMSS~J184226.25-272602.7    2.19   1        -4.26   -0.37  
Al   SMSS~J184825.29-305929.7    2.50   1        -3.95   -0.30  
Al   SMSS~J185628.44-231809.8    2.94   1        -3.51   -0.52  
Al   SMSS~J190549.33-214945.0    2.60   1        -3.85   -0.74  
Al   SMSS~J190911.03-213207.5    3.44   1        -3.01   -0.61  
Al   SMSS~J190931.13-214053.9    2.20   1        -4.25   -0.92  
Al   SMSS~J191802.51-851523.0    3.40   1        -3.05   -0.43  
Al   SMSS~J193528.46-462129.6    2.26   1        -4.19   -0.80  
Al   SMSS~J193617.38-790231.4    4.22   1        -2.23   -0.94  
Al   SMSS~J194432.13-720537.1    3.20   1        -3.25   -0.82  
Al   SMSS~J195614.75-320145.9    3.30   0 0.00   -3.15   -0.84  
Al   SMSS~J195931.70-643529.3    3.42   1        -3.03   -0.45  
Al   SMSS~J200228.85-533114.4    2.32   2 0.09   -4.13   -0.91  
Al   SMSS~J200654.42-321157.7    2.24   1        -4.21   -0.96  
Al   SMSS~J202057.49-522417.2    2.87   1        -3.58   -0.46  
Al   SMSS~J202123.89-515742.8    3.42   2 0.35   -3.03   -0.42  
Al   SMSS~J205313.80-651830.6    3.25   1        -3.20   -0.58  
Al   SMSS~J210021.85-653627.9    3.97   1        -2.48   -0.59  
Al   SMSS~J211340.44-520017.5    2.84   1        -3.61   -1.21  
Al   SMSS~J215805.81-651327.2    2.04   1        -3.00   -1.00  
Al   SMSS~J221448.33-453949.9    2.82   1        -3.63   -1.07  
Al   SMSS~J224838.41-550635.1    2.68   1        -3.77   -0.90  
Al   SMSS~J224843.95-543610.1    3.15   1        -3.30   -0.92  
Al   SMSS~J225851.25-265434.9    2.12   1        -4.33   -0.85  
Al   SMSS~J230013.16-263511.0    2.90   1        -3.55   -0.20  
Al   SMSS~J230113.95-291458.2    2.75   1        -3.70   -1.17  
Al   2MASS~J23203653-3637223     3.71   1        -2.74   -0.11  
Al   2MASS~J23261426-3719492            0                       
Si   SMSS~J000113.96-363337.9    5.69   1        -1.82    0.50  
Si   SMSS~J001039.86-525851.4    5.32   1        -2.19    0.13  
Si   SMSS~J001952.15-525803.0           0                       
Si   SMSS~J002148.06-471132.1           0                       
Si   SMSS~J003055.81-482011.3    5.74   1        -1.77    0.76  
Si   SMSS~J003327.36-491037.9    5.02   1        -2.49    0.87  
Si   SMSS~J004037.56-515025.2    4.27   1        -3.24    0.59  
Si   SMSS~J005953.98-594329.9    4.31   1        -3.20    0.73  
Si   SMSS~J010332.63-534654.3           0                       
Si   SMSS~J010651.91-524410.5    4.65   1        -2.86    0.93  
Si   SMSS~J010839.58-285701.5    4.98   1        -2.53    0.49  
Si   SMSS~J012147.80-495328.2           0                       
Si   SMSS~J014624.60-352457.7           0                       
Si   SMSS~J015350.94-775525.6    5.67   1        -1.84    0.78  
Si   SMSS~J015941.53-781408.7    5.66   1        -1.85    1.26  
Si   2MASS~J02031860-7930291            0                       
Si   SMSS~J020748.93-465616.4           0                       
Si   SMSS~J021323.26-495936.5    5.17   1        -2.34    0.53  
Si   SMSS~J022410.38-534659.9    5.07   1        -2.44    0.96  
Si   SMSS~J022423.27-573705.1    4.10   2 0.10   -3.41    0.55  
Si   SMSS~J022452.58-731051.8    5.07   1        -2.44    0.11  
Si   SMSS~J022545.31-774119.9           0                       
Si   SMSS~J022756.48-684256.6    6.10   1        -1.41    0.81  
Si   SMSS~J023139.43-523957.4    5.38   1        -2.13    0.81  
Si   SMSS~J023147.96-575341.7    4.45   1        -3.06    0.36  
Si   SMSS~J024643.28-352502.4    4.69   1        -2.82    0.55  
Si   SMSS~J024858.41-684306.4    4.55   1        -2.96    0.75  
Si   2MASS~J03084611-4747083     6.23   1        -1.28    0.28  
Si   SMSS~J031556.09-473442.1           0                       
Si   SMSS~J032132.29-363123.6    4.52   2 0.07   -2.99    0.41  
Si   SMSS~J033005.90-681352.5    5.10   2 0.02   -2.41    1.03  
Si   SMSS~J034249.53-284216.0    5.32   1        -2.19    0.14  
Si   SMSS~J040148.04-743537.3    4.88   2 0.04   -2.62    0.46  
Si   SMSS~J041957.56-493818.3    5.39   1        -2.12    0.85  
Si   SMSS~J051008.62-372019.8           0                       
Si   SMSS~J055746.51-575057.4    5.48   1        -2.03    0.47  
Si   SMSS~J061725.30-600740.6    5.55   3 0.04   -1.96    0.76  
Si   SMSS~J062609.83-590503.2    5.13   2 0.06   -2.38    0.39  
Si   SMSS~J063447.15-622355.0    4.92   2 0.04   -2.59    0.81  
Si   SMSS~J064349.43-653038.6    5.55   3 0.01   -1.96    0.52  
Si   SMSS~J065014.40-614328.0    5.00   2 0.05   -2.50    0.68  
Si   SMSS~J070257.95-600422.4    5.61   2 0.06   -1.90    0.72  
Si   SMSS~J080050.54-724620.6    5.78   4 0.10   -1.73    0.36  
Si   SMSS~J085924.06-120104.9    4.65   2 0.01   -2.86    0.77  
Si   SMSS~J090247.43-122755.0    5.72   2 0.03   -1.79    0.61  
Si   SMSS~J091210.40-064427.9           0                       
Si   SMSS~J093209.41-003435.8           0                       
Si   2MASS~J09380777-0600392     4.41   1        -3.10   -0.42  
Si   SMSS~J093829.27-070520.9    5.81   1        -1.70    0.64  
Si   SMSS~J094029.05-060935.0    4.75   1        -2.76    0.42  
Si   SMSS~J094755.04-102724.7    4.87   1        -2.64    0.35  
Si   SMSS~J095120.49-401431.3    6.03   3 0.08   -1.48    0.00  
Si   SMSS~J100251.13-000152.1    6.14   1        -1.37    1.25  
Si   2MASS~J10242264-2904203            0                       
Si   2MASS~J10275895-3006391            0                       
Si   2MASS~J10283035-2951115            0                       
Si   2MASS~J10294248-0103238     5.61   2 0.00   -1.90    0.49  
Si   SMSS~J105320.99-435300.1    5.82   2 0.06   -1.69    0.17  
Si   SMSS~J105438.86-435819.9    5.96   3 0.10   -1.55    0.43  
Si   SMSS~J110850.60-080034.7    4.85   1        -2.66    0.24  
Si   SMSS~J121353.63-441911.2    5.50   2 0.04   -2.01    0.57  
Si   SMSS~J121716.48-442510.2    5.71   2 0.06   -1.80    0.30  
Si   SMSS~J122455.61-151134.0    6.19   1        -1.32    1.30  
Si   SMSS~J123158.00-162317.6    4.96   2 0.20   -2.54    0.08  
Si   SMSS~J123246.06-054559.1    5.21   2 0.11   -2.30    0.73  
Si   SMSS~J125115.37-331448.1    4.91   1        -2.60    0.04  
Si   SMSS~J125125.64-340343.4           0                       
Si   SMSS~J125451.18-334440.3           0                       
Si   SMSS~J125804.65-335045.1    4.80   2 0.00   -2.71    0.73  
Si   SMSS~J130537.01-294438.3    5.37   2 0.10   -2.14    0.21  
Si   SMSS~J133013.61-434632.4    5.24   2 0.07   -2.27    0.27  
Si   SMSS~J133532.32-210632.9    5.35   2 0.07   -2.16    0.57  
Si   SMSS~J135217.78-151405.7    5.19   1        -2.32    0.24  
Si   SMSS~J135625.09-161538.7    5.35   1        -2.16    0.60  
Si   SMSS~J135819.95-150937.4    5.89   1        -1.62    0.96  
Si   SMSS~J141547.72-414034.0    5.49   2 0.09   -2.02    0.24  
Si   SMSS~J143511.34-420326.5    4.55   2 0.00   -2.96    0.19  
Si   SMSS~J151101.05-182103.0    5.56   1        -1.95    0.76  
Si   SMSS~J151450.18-182946.0           0                       
Si   SMSS~J155430.57-263904.8    5.44   2 0.10   -2.07    0.54  
Si   SMSS~J155628.74-165533.4    5.40   3 0.01   -2.11    0.68  
Si   SMSS~J160447.75-293146.7    5.63   2 0.10   -1.88    0.78  
Si   SMSS~J164921.94-041943.9    5.71   2 0.15   -1.79    0.44  
Si   SMSS~J165023.82-252948.7    5.73   2 0.13   -1.78    0.70  
Si   SMSS~J165219.76-253133.7    5.79   2 0.05   -1.72    0.48  
Si   SMSS~J173823.36-145701.0    4.32   2 0.04   -3.19    0.39  
Si   SMSS~J174048.48-143635.6    5.35   2 0.06   -2.16    0.33  
Si   SMSS~J174916.38-455427.5    5.46   2 0.08   -2.05    0.46  
Si   SMSS~J174922.26-455103.8    5.38   2 0.05   -2.13    0.64  
Si   SMSS~J175021.86-414627.2    5.42   2 0.01   -2.09    0.66  
Si   SMSS~J175046.30-425506.9    5.58   2 0.09   -1.92    0.24  
Si   SMSS~J175738.37-454823.5    5.68   1        -1.83    0.63  
Si   SMSS~J183246.49-343434.2    5.30   2 0.08   -2.21    0.79  
Si   SMSS~J183753.10-380725.9    5.07   2 0.02   -2.44    0.56  
Si   SMSS~J184226.25-272602.7    4.56   2 0.06   -2.95    0.95  
Si   SMSS~J184825.29-305929.7    4.67   2 0.12   -2.85    0.80  
Si   SMSS~J185628.44-231809.8    5.09   2 0.10   -2.42    0.57  
Si   SMSS~J190549.33-214945.0    5.28   2 0.11   -2.23    0.88  
Si   SMSS~J190911.03-213207.5    5.56   2 0.11   -1.95    0.45  
Si   SMSS~J190931.13-214053.9    4.43   2 0.12   -3.08    0.26  
Si   SMSS~J191802.51-851523.0    5.27   1        -2.24    0.38  
Si   SMSS~J193528.46-462129.6    4.54   2 0.02   -2.97    0.42  
Si   SMSS~J193617.38-790231.4    6.39   2 0.02   -1.12    0.17  
Si   SMSS~J194432.13-720537.1    5.92   2 0.06   -1.59    0.84  
Si   SMSS~J195614.75-320145.9    5.52   1        -1.99    0.32  
Si   SMSS~J195931.70-643529.3    5.47   2 0.02   -2.04    0.54  
Si   SMSS~J200228.85-533114.4    5.10   2 0.10   -2.41    0.81  
Si   SMSS~J200654.42-321157.7    4.21   1        -3.30   -0.05  
Si   SMSS~J202057.49-522417.2    4.91   2 0.08   -2.60    0.52  
Si   SMSS~J202123.89-515742.8    5.33   2 0.00   -2.18    0.43  
Si   SMSS~J205313.80-651830.6    5.40   2 0.05   -2.11    0.51  
Si   SMSS~J210021.85-653627.9    5.88   2 0.08   -1.63    0.26  
Si   SMSS~J211340.44-520017.5    5.72   1        -1.79    0.61  
Si   SMSS~J215805.81-651327.2    5.00   2 0.09   -2.51    0.90  
Si   SMSS~J221448.33-453949.9    5.15   1        -2.36    0.20  
Si   SMSS~J224838.41-550635.1    5.13   2 0.12   -2.38    0.50  
Si   SMSS~J224843.95-543610.1    5.73   1        -1.78    0.60  
Si   SMSS~J225851.25-265434.9    4.72   1        -2.79    0.69  
Si   SMSS~J230013.16-263511.0    4.97   2 0.08   -2.54    0.81  
Si   SMSS~J230113.95-291458.2    5.13   1        -2.38    0.15  
Si   2MASS~J23203653-3637223     5.22   1        -2.29    0.34  
Si   2MASS~J23261426-3719492     6.01   1        -1.50    1.05  
Ca   SMSS~J000113.96-363337.9    4.36  20 0.09   -1.98    0.35  
Ca   SMSS~J001039.86-525851.4    4.28  21 0.10   -2.06    0.26  
Ca   SMSS~J001952.15-525803.0    4.10  20 0.09   -2.24    0.32  
Ca   SMSS~J002148.06-471132.1    3.34   3 0.07   -3.00    0.17  
Ca   SMSS~J003055.81-482011.3    4.19   9 0.12   -2.15    0.38  
Ca   SMSS~J003327.36-491037.9    3.41   5 0.09   -2.93    0.44  
Ca   SMSS~J004037.56-515025.2    2.92   5 0.05   -3.42    0.41  
Ca   SMSS~J005953.98-594329.9    2.96   4 0.05   -3.38    0.55  
Ca   SMSS~J010332.63-534654.3    3.78   6 0.04   -2.56    0.47  
Ca   SMSS~J010651.91-524410.5    3.01   8 0.08   -3.33    0.46  
Ca   SMSS~J010839.58-285701.5    3.74  15 0.09   -2.60    0.42  
Ca   SMSS~J012147.80-495328.2    4.80  20 0.12   -1.54    0.05  
Ca   SMSS~J014624.60-352457.7    4.02  19 0.09   -2.32    0.49  
Ca   SMSS~J015350.94-775525.6    3.79   6 0.08   -2.55    0.07  
Ca   SMSS~J015941.53-781408.7    3.69   9 0.08   -2.65    0.46  
Ca   2MASS~J02031860-7930291     3.69   9 0.11   -2.65    0.37  
Ca   SMSS~J020748.93-465616.4    4.09  11 0.06   -2.25    0.46  
Ca   SMSS~J021323.26-495936.5    4.00  14 0.08   -2.34    0.53  
Ca   SMSS~J022410.38-534659.9    3.20   9 0.08   -3.14    0.26  
Ca   SMSS~J022423.27-573705.1    2.78   5 0.07   -3.56    0.40  
Ca   SMSS~J022452.58-731051.8    4.06   6 0.07   -2.28    0.28  
Ca   SMSS~J022545.31-774119.9    4.11  11 0.09   -2.23    0.40  
Ca   SMSS~J022756.48-684256.6    4.29  13 0.08   -2.05    0.17  
Ca   SMSS~J023139.43-523957.4    3.90  13 0.08   -2.44    0.49  
Ca   SMSS~J023147.96-575341.7    3.15   4 0.03   -3.19    0.23  
Ca   SMSS~J024643.28-352502.4    3.51   6 0.05   -2.83    0.54  
Ca   SMSS~J024858.41-684306.4    3.06  10 0.08   -3.28    0.42  
Ca   2MASS~J03084611-4747083     5.18  17 0.11   -1.16    0.40  
Ca   SMSS~J031556.09-473442.1    3.48   8 0.11   -2.86    0.40  
Ca   SMSS~J032132.29-363123.6    3.43  11 0.10   -2.91    0.49  
Ca   SMSS~J033005.90-681352.5    3.18   9 0.07   -3.16    0.28  
Ca   SMSS~J034249.53-284216.0    3.85   9 0.08   -2.49   -0.16  
Ca   SMSS~J040148.04-743537.3    3.67  16 0.07   -2.67    0.42  
Ca   SMSS~J041957.56-493818.3    3.63  13 0.08   -2.71    0.25  
Ca   SMSS~J051008.62-372019.8    3.56  13 0.09   -2.78    0.41  
Ca   SMSS~J055746.51-575057.4    4.26  15 0.10   -2.08    0.43  
Ca   SMSS~J061725.30-600740.6    3.97  16 0.11   -2.37    0.35  
Ca   SMSS~J062609.83-590503.2    3.77  17 0.09   -2.57    0.20  
Ca   SMSS~J063447.15-622355.0    3.21  12 0.10   -3.13    0.28  
Ca   SMSS~J064349.43-653038.6    4.08  24 0.11   -2.25    0.23  
Ca   SMSS~J065014.40-614328.0    3.40  14 0.11   -2.94    0.24  
Ca   SMSS~J070257.95-600422.4    4.07  24 0.11   -2.27    0.35  
Ca   SMSS~J080050.54-724620.6    4.64  20 0.13   -1.70    0.39  
Ca   SMSS~J085924.06-120104.9    3.24  12 0.13   -3.10    0.54  
Ca   SMSS~J090247.43-122755.0    4.39  24 0.11   -1.95    0.45  
Ca   SMSS~J091210.40-064427.9    4.05  10 0.10   -2.29    0.36  
Ca   SMSS~J093209.41-003435.8    3.66   4 0.11   -2.68    0.43  
Ca   2MASS~J09380777-0600392     3.92   4 0.08   -2.42    0.25  
Ca   SMSS~J093829.27-070520.9    4.13   3 0.11   -2.21    0.13  
Ca   SMSS~J094029.05-060935.0    3.64  16 0.10   -2.70    0.48  
Ca   SMSS~J094755.04-102724.7    3.79  24 0.10   -2.55    0.45  
Ca   SMSS~J095120.49-401431.3    5.31  18 0.11   -1.03    0.45  
Ca   SMSS~J100251.13-000152.1    3.97   6 0.07   -2.37    0.25  
Ca   2MASS~J10242264-2904203     3.62   7 0.13   -2.72    0.42  
Ca   2MASS~J10275895-3006391     3.76  17 0.07   -2.58    0.39  
Ca   2MASS~J10283035-2951115     4.33   4 0.06   -2.01    0.38  
Ca   2MASS~J10294248-0103238     4.34  23 0.09   -2.00    0.39  
Ca   SMSS~J105320.99-435300.1    4.71  21 0.12   -1.63    0.23  
Ca   SMSS~J105438.86-435819.9    4.80  21 0.09   -1.54    0.43  
Ca   SMSS~J110850.60-080034.7    3.81   6 0.09   -2.53    0.37  
Ca   SMSS~J121353.63-441911.2    4.18  20 0.11   -2.16    0.43  
Ca   SMSS~J121716.48-442510.2    4.56  24 0.12   -1.78    0.32  
Ca   SMSS~J122455.61-151134.0    4.16  13 0.14   -2.18    0.44  
Ca   SMSS~J123158.00-162317.6    3.94   7 0.10   -2.40    0.23  
Ca   SMSS~J123246.06-054559.1    3.64  13 0.10   -2.70    0.32  
Ca   SMSS~J125115.37-331448.1    4.01   9 0.11   -2.33    0.32  
Ca   SMSS~J125125.64-340343.4    4.23   9 0.10   -2.11    0.41  
Ca   SMSS~J125451.18-334440.3    3.85  10 0.10   -2.49    0.31  
Ca   SMSS~J125804.65-335045.1    3.38   9 0.09   -2.96    0.47  
Ca   SMSS~J130537.01-294438.3    4.29  24 0.13   -2.05    0.31  
Ca   SMSS~J133013.61-434632.4    4.08  14 0.11   -2.26    0.28  
Ca   SMSS~J133532.32-210632.9    4.05  23 0.10   -2.29    0.44  
Ca   SMSS~J135217.78-151405.7    4.19  13 0.09   -2.15    0.40  
Ca   SMSS~J135625.09-161538.7    3.94   9 0.16   -2.40    0.36  
Ca   SMSS~J135819.95-150937.4    4.13  13 0.11   -2.21    0.37  
Ca   SMSS~J141547.72-414034.0    4.23  18 0.10   -2.11    0.15  
Ca   SMSS~J143511.34-420326.5    3.62  13 0.09   -2.72    0.43  
Ca   SMSS~J151101.05-182103.0    3.98   8 0.16   -2.36    0.35  
Ca   SMSS~J151450.18-182946.0    3.99   7 0.09   -2.35    0.38  
Ca   SMSS~J155430.57-263904.8    4.06  24 0.11   -2.38    0.33  
Ca   SMSS~J155628.74-165533.4    4.01  18 0.10   -2.33    0.46  
Ca   SMSS~J160447.75-293146.7    4.11  19 0.11   -2.23    0.42  
Ca   SMSS~J164921.94-041943.9    4.51  21 0.10   -1.83    0.41  
Ca   SMSS~J165023.82-252948.7    4.22  18 0.11   -2.12    0.35  
Ca   SMSS~J165219.76-253133.7    4.59  22 0.10   -1.75    0.45  
Ca   SMSS~J173823.36-145701.0    3.06   8 0.11   -3.28    0.30  
Ca   SMSS~J174048.48-143635.6    4.04  19 0.11   -2.30    0.20  
Ca   SMSS~J174916.38-455427.5    4.16  17 0.11   -2.18    0.33  
Ca   SMSS~J174922.26-455103.8    4.08  16 0.12   -2.26    0.51  
Ca   SMSS~J175021.86-414627.2    3.94  20 0.09   -2.40    0.36  
Ca   SMSS~J175046.30-425506.9    4.51  21 0.09   -1.83    0.33  
Ca   SMSS~J175738.37-454823.5    4.20  20 0.10   -2.14    0.32  
Ca   SMSS~J183246.49-343434.2    3.77  24 0.12   -2.57    0.43  
Ca   SMSS~J183753.10-380725.9    3.70  22 0.10   -2.64    0.35  
Ca   SMSS~J184226.25-272602.7    3.05  13 0.11   -3.29    0.60  
Ca   SMSS~J184825.29-305929.7    3.13   8 0.12   -3.21    0.43  
Ca   SMSS~J185628.44-231809.8    3.71  21 0.13   -2.63    0.35  
Ca   SMSS~J190549.33-214945.0    3.69  19 0.10   -2.65    0.46  
Ca   SMSS~J190911.03-213207.5    4.34  22 0.09   -2.00    0.41  
Ca   SMSS~J190931.13-214053.9    3.39   9 0.12   -2.95    0.38  
Ca   SMSS~J191802.51-851523.0    4.03   5 0.10   -2.31    0.32  
Ca   SMSS~J193528.46-462129.6    3.31   9 0.10   -3.03    0.37  
Ca   SMSS~J193617.38-790231.4    5.35  17 0.13   -0.99    0.30  
Ca   SMSS~J194432.13-720537.1    4.29  16 0.09   -2.05    0.38  
Ca   SMSS~J195614.75-320145.9    4.44  18 0.10   -1.90    0.41  
Ca   SMSS~J195931.70-643529.3    4.20  21 0.10   -2.14    0.44  
Ca   SMSS~J200228.85-533114.4    3.39   7 0.11   -2.95    0.27  
Ca   SMSS~J200654.42-321157.7    3.27   3 0.05   -3.07    0.19  
Ca   SMSS~J202057.49-522417.2    3.71  13 0.13   -2.63    0.49  
Ca   SMSS~J202123.89-515742.8    3.92  10 0.18   -2.42    0.19  
Ca   SMSS~J205313.80-651830.6    4.07  10 0.07   -2.27    0.35  
Ca   SMSS~J210021.85-653627.9    4.70  20 0.11   -1.64    0.25  
Ca   SMSS~J211340.44-520017.5    4.24  16 0.09   -2.10    0.30  
Ca   SMSS~J215805.81-651327.2    3.41  13 0.12   -2.93    0.48  
Ca   SMSS~J221448.33-453949.9    4.04  14 0.12   -2.30    0.26  
Ca   SMSS~J224838.41-550635.1    3.75  17 0.15   -2.59    0.28  
Ca   SMSS~J224843.95-543610.1    4.24  20 0.12   -2.10    0.28  
Ca   SMSS~J225851.25-265434.9    3.20   5 0.08   -3.14    0.35  
Ca   SMSS~J230013.16-263511.0    3.38  11 0.10   -2.96    0.39  
Ca   SMSS~J230113.95-291458.2    4.11  16 0.17   -2.23    0.30  
