ID,Wave,Species,ExPot,log(gf),EW,f_EW,logX
SMSS~J000113.96-363337.9,5667.164,21.1,1.5,-1.31,8.7,,0.88
SMSS~J000113.96-363337.9,5669.055,21.1,1.5,-1.2,10.8,,0.88
SMSS~J000113.96-363337.9,5684.214,21.1,1.51,-1.07,14.8,,0.92
SMSS~J000113.96-363337.9,5701.544,26.0,2.56,-2.143,26.7,,5.15
SMSS~J000113.96-363337.9,5857.45,20.0,2.93,0.23,35.0,,4.2
SMSS~J000113.96-363337.9,6065.481,26.0,2.61,-1.41,58.6,,5.1
SMSS~J000113.96-363337.9,6102.72,20.0,1.88,-0.79,60.0,,4.44
SMSS~J000113.96-363337.9,6122.22,20.0,1.89,-0.315,85.2,,4.47
SMSS~J000113.96-363337.9,6136.615,26.0,2.45,-1.41,84.9,,5.43
SMSS~J000113.96-363337.9,6137.691,26.0,2.59,-1.346,67.9,,5.19
SMSS~J000113.96-363337.9,6169.055,20.0,2.52,-0.797,23.4,,4.48
SMSS~J000113.96-363337.9,6169.559,20.0,2.53,-0.478,28.6,,4.3
SMSS~J000113.96-363337.9,6191.558,26.0,2.43,-1.416,74.7,,5.2
SMSS~J000113.96-363337.9,6200.312,26.0,2.61,-2.437,21.5,,5.36
SMSS~J000113.96-363337.9,6213.429,26.0,2.22,-2.481,34.0,,5.21
SMSS~J000113.96-363337.9,6219.28,26.0,2.2,-2.448,40.6,,5.29
SMSS~J000113.96-363337.9,6230.723,26.0,2.56,-1.276,81.8,,5.36
SMSS~J000113.96-363337.9,6246.318,26.0,3.6,-0.877,27.2,,5.11
SMSS~J000113.96-363337.9,6252.555,26.0,2.4,-1.687,65.8,,5.25
SMSS~J000113.96-363337.9,6254.257,26.0,2.28,-2.443,36.0,,5.28
SMSS~J000113.96-363337.9,6265.134,26.0,2.18,-2.54,37.8,,5.3
SMSS~J000113.96-363337.9,6297.792,26.0,2.22,-2.64,21.3,,5.08
SMSS~J000113.96-363337.9,6322.684,26.0,2.59,-2.469,17.8,,5.25
SMSS~J000113.96-363337.9,6335.33,26.0,2.2,-2.18,47.6,,5.14
SMSS~J000113.96-363337.9,6336.835,26.0,3.69,-1.05,24.4,,5.32
SMSS~J000113.96-363337.9,6344.148,26.0,2.43,-2.877,12.5,,5.29
SMSS~J000113.96-363337.9,6393.601,26.0,2.43,-1.576,74.5,,5.34
SMSS~J000113.96-363337.9,6400.0,26.0,3.6,-0.29,55.4,,5.08
SMSS~J000113.96-363337.9,6411.649,26.0,3.65,-0.595,38.8,,5.12
SMSS~J000113.96-363337.9,6421.35,26.0,2.28,-2.014,52.8,,5.16
SMSS~J000113.96-363337.9,6430.846,26.0,2.18,-1.946,69.5,,5.3
SMSS~J000113.96-363337.9,6439.07,20.0,2.52,0.47,77.8,,4.3
SMSS~J000113.96-363337.9,6449.81,20.0,2.52,-0.502,29.8,,4.32
SMSS~J000113.96-363337.9,6456.383,26.1,3.9,-2.08,19.8,,5.17
SMSS~J000113.96-363337.9,6494.98,26.0,2.4,-1.239,86.7,,5.21
SMSS~J000113.96-363337.9,6496.896,56.1,0.6,-0.369,63.6,,-0.61
SMSS~J000113.96-363337.9,6498.94,26.0,0.96,-4.699,13.1,,5.36
SMSS~J000113.96-363337.9,6499.649,20.0,2.52,-0.818,21.2,,4.43
SMSS~J000113.96-363337.9,6592.912,26.0,2.73,-1.473,57.1,,5.24
SMSS~J000113.96-363337.9,6593.868,26.0,2.44,-2.366,25.6,,5.17
SMSS~J000113.96-363337.9,6609.109,26.0,2.56,-2.661,11.4,,5.16
SMSS~J000113.96-363337.9,6663.44,26.0,2.42,-2.479,26.3,,5.26
SMSS~J000113.96-363337.9,6677.986,26.0,2.69,-1.418,71.7,,5.42
SMSS~J000113.96-363337.9,6717.685,20.0,2.71,-0.524,21.9,,4.37
SMSS~J000113.96-363337.9,6750.152,26.0,2.42,-2.584,21.8,,5.25
SMSS~J000113.96-363337.9,6767.77,28.0,1.83,-2.17,28.5,,4.01
SMSS~J000113.96-363337.9,6978.85,26.0,2.48,-2.452,27.9,,5.33
SMSS~J001039.86-525851.4,3765.539,26.0,3.24,0.482,103.5,,5.03
SMSS~J001039.86-525851.4,3786.677,26.0,1.01,-2.185,111.3,,5.14
SMSS~J001039.86-525851.4,3805.343,26.0,3.3,0.313,94.2,,5.04
SMSS~J001039.86-525851.4,3839.256,26.0,3.05,-0.33,77.3,,4.95
SMSS~J001039.86-525851.4,3842.047,27.0,0.92,-0.77,79.9,,2.7
SMSS~J001039.86-525851.4,3845.169,26.0,2.42,-1.39,67.2,,5.02
SMSS~J001039.86-525851.4,3845.468,27.0,0.92,0.01,113.2,,2.71
SMSS~J001039.86-525851.4,3863.741,26.0,2.69,-1.43,61.1,,5.26
SMSS~J001039.86-525851.4,3867.216,26.0,3.02,-0.45,78.0,,5.05
SMSS~J001039.86-525851.4,3882.291,22.1,1.12,-1.71,92.4,,3.04
SMSS~J001039.86-525851.4,3885.51,26.0,2.42,-1.09,80.0,,5.0
SMSS~J001039.86-525851.4,3908.762,24.0,1.0,-1.0,46.0,,3.06
SMSS~J001039.86-525851.4,3924.526,22.0,0.02,-0.881,61.7,,2.84
SMSS~J001039.86-525851.4,3940.878,26.0,0.96,-2.6,100.6,,5.17
SMSS~J001039.86-525851.4,3949.953,26.0,2.18,-1.251,88.4,,5.04
SMSS~J001039.86-525851.4,3961.52,13.0,0.01,-0.34,147.1,,3.24
SMSS~J001039.86-525851.4,3977.741,26.0,2.2,-1.12,98.5,,5.17
SMSS~J001039.86-525851.4,3989.76,22.0,0.02,-0.062,101.0,,2.84
SMSS~J001039.86-525851.4,3995.306,27.0,0.92,-0.22,98.2,,2.52
SMSS~J001039.86-525851.4,3998.64,22.0,0.05,0.01,96.5,,2.7
SMSS~J001039.86-525851.4,4001.661,26.0,2.18,-1.9,65.8,,5.19
SMSS~J001039.86-525851.4,4007.272,26.0,2.76,-1.28,52.0,,5.0
SMSS~J001039.86-525851.4,4008.928,22.0,0.02,-1.016,55.1,,2.85
SMSS~J001039.86-525851.4,4020.898,27.0,0.43,-2.07,49.1,,2.75
SMSS~J001039.86-525851.4,4025.12,22.1,0.61,-1.98,98.4,,2.77
SMSS~J001039.86-525851.4,4030.753,25.0,0.0,-0.497,,s,2.74
SMSS~J001039.86-525851.4,4033.062,25.0,0.0,-0.647,,s,3.04
SMSS~J001039.86-525851.4,4034.483,25.0,0.0,-0.843,,s,3.15
SMSS~J001039.86-525851.4,4044.609,26.0,2.83,-1.22,64.7,,5.26
SMSS~J001039.86-525851.4,4057.505,12.0,4.35,-0.89,59.8,,5.54
SMSS~J001039.86-525851.4,4062.441,26.0,2.85,-0.86,69.8,,5.02
SMSS~J001039.86-525851.4,4067.271,26.0,2.56,-1.419,62.2,,5.08
SMSS~J001039.86-525851.4,4067.978,26.0,3.21,-0.47,64.1,,4.95
SMSS~J001039.86-525851.4,4070.769,26.0,3.24,-0.79,54.8,,5.13
SMSS~J001039.86-525851.4,4073.763,26.0,3.27,-0.9,40.7,,5.01
SMSS~J001039.86-525851.4,4077.714,38.1,0.0,0.167,,s,0.3
SMSS~J001039.86-525851.4,4079.838,26.0,2.86,-1.36,43.7,,5.04
SMSS~J001039.86-525851.4,4095.97,26.0,2.59,-1.48,61.1,,5.15
SMSS~J001039.86-525851.4,4098.176,26.0,3.24,-0.88,49.9,,5.13
SMSS~J001039.86-525851.4,4102.936,14.0,1.91,-3.14,89.2,,5.32
SMSS~J001039.86-525851.4,4109.057,26.0,3.29,-1.56,22.8,,5.32
SMSS~J001039.86-525851.4,4109.802,26.0,2.85,-0.94,67.5,,5.05
SMSS~J001039.86-525851.4,4110.532,27.0,1.05,-1.08,58.4,,2.68
SMSS~J001039.86-525851.4,4114.445,26.0,2.83,-1.303,50.5,,5.06
SMSS~J001039.86-525851.4,4120.207,26.0,2.99,-1.27,52.6,,5.26
SMSS~J001039.86-525851.4,4121.318,27.0,0.92,-0.32,100.5,,2.63
SMSS~J001039.86-525851.4,4121.802,26.0,2.83,-1.45,42.9,,5.07
SMSS~J001039.86-525851.4,4128.748,26.1,2.58,-3.47,26.4,,5.12
SMSS~J001039.86-525851.4,4129.72,63.1,0.0,0.22,,s,-1.4
SMSS~J001039.86-525851.4,4132.899,26.0,2.85,-1.01,62.6,,5.02
SMSS~J001039.86-525851.4,4134.678,26.0,2.83,-0.649,81.0,,5.02
SMSS~J001039.86-525851.4,4139.927,26.0,0.99,-3.629,62.1,,5.36
SMSS~J001039.86-525851.4,4143.414,26.0,3.05,-0.2,94.8,,5.15
SMSS~J001039.86-525851.4,4147.669,26.0,1.48,-2.071,95.2,,5.09
SMSS~J001039.86-525851.4,4152.169,26.0,0.96,-3.232,84.6,,5.37
SMSS~J001039.86-525851.4,4153.899,26.0,3.4,-0.32,67.9,,5.09
SMSS~J001039.86-525851.4,4154.498,26.0,2.83,-0.688,84.9,,5.14
SMSS~J001039.86-525851.4,4154.805,26.0,3.37,-0.4,60.7,,5.0
SMSS~J001039.86-525851.4,4156.799,26.0,2.83,-0.808,79.5,,5.14
SMSS~J001039.86-525851.4,4161.527,22.1,1.08,-2.16,70.6,,2.92
SMSS~J001039.86-525851.4,4163.634,22.1,2.59,-0.4,61.2,,2.8
SMSS~J001039.86-525851.4,4167.271,12.0,4.35,-0.71,71.8,,5.56
SMSS~J001039.86-525851.4,4174.913,26.0,0.91,-2.938,99.9,,5.35
SMSS~J001039.86-525851.4,4175.636,26.0,2.85,-0.827,81.4,,5.22
SMSS~J001039.86-525851.4,4178.86,26.1,2.58,-2.51,76.6,,5.14
SMSS~J001039.86-525851.4,4181.755,26.0,2.83,-0.371,91.9,,4.98
SMSS~J001039.86-525851.4,4182.382,26.0,3.02,-1.18,41.9,,5.01
SMSS~J001039.86-525851.4,4184.892,26.0,2.83,-0.869,67.8,,4.95
SMSS~J001039.86-525851.4,4187.039,26.0,2.45,-0.514,104.7,,4.92
SMSS~J001039.86-525851.4,4187.795,26.0,2.42,-0.51,113.3,,5.07
SMSS~J001039.86-525851.4,4191.43,26.0,2.47,-0.666,106.6,,5.14
SMSS~J001039.86-525851.4,4195.329,26.0,3.33,-0.492,69.4,,5.2
SMSS~J001039.86-525851.4,4196.208,26.0,3.4,-0.7,47.5,,5.08
SMSS~J001039.86-525851.4,4199.095,26.0,3.05,0.156,99.5,,4.89
SMSS~J001039.86-525851.4,4215.524,38.1,0.0,-0.17,,s,0.3
SMSS~J001039.86-525851.4,4216.184,26.0,0.0,-3.357,137.6,,5.4
SMSS~J001039.86-525851.4,4217.545,26.0,3.43,-0.484,52.8,,4.99
SMSS~J001039.86-525851.4,4233.17,26.1,2.58,-1.97,101.2,,5.14
SMSS~J001039.86-525851.4,4233.603,26.0,2.48,-0.579,102.1,,4.95
SMSS~J001039.86-525851.4,4238.81,26.0,3.4,-0.233,66.5,,4.96
SMSS~J001039.86-525851.4,4246.82,21.1,0.315,0.241,,s,0.86
SMSS~J001039.86-525851.4,4250.119,26.0,2.47,-0.38,112.0,,4.95
SMSS~J001039.86-525851.4,4254.332,24.0,0.0,-0.114,145.3,,2.91
SMSS~J001039.86-525851.4,4271.154,26.0,2.45,-0.337,121.5,,5.08
SMSS~J001039.86-525851.4,4282.403,26.0,2.18,-0.779,122.9,,5.27
SMSS~J001039.86-525851.4,4283.01,20.0,1.89,-0.224,89.7,,4.44
SMSS~J001039.86-525851.4,4289.72,24.0,0.0,-0.37,146.4,,3.18
SMSS~J001039.86-525851.4,4318.65,20.0,1.89,-0.21,75.0,,4.11
SMSS~J001039.86-525851.4,4330.723,22.1,1.18,-2.06,67.7,,2.85
SMSS~J001039.86-525851.4,4337.046,26.0,1.56,-1.695,118.6,,5.28
SMSS~J001039.86-525851.4,4352.735,26.0,2.22,-1.29,92.1,,5.1
SMSS~J001039.86-525851.4,4388.407,26.0,3.6,-0.681,39.2,,5.13
SMSS~J001039.86-525851.4,4394.059,22.1,1.22,-1.78,88.5,,3.02
SMSS~J001039.86-525851.4,4395.839,22.1,1.24,-1.93,65.8,,2.76
SMSS~J001039.86-525851.4,4398.292,22.1,1.21,-2.65,32.9,,2.87
SMSS~J001039.86-525851.4,4399.765,22.1,1.24,-1.19,112.7,,2.96
SMSS~J001039.86-525851.4,4416.817,26.1,2.78,-2.6,62.1,,5.15
SMSS~J001039.86-525851.4,4417.714,22.1,1.17,-1.19,111.0,,2.83
SMSS~J001039.86-525851.4,4418.331,22.1,1.24,-1.97,65.5,,2.79
SMSS~J001039.86-525851.4,4422.568,26.0,2.85,-1.11,60.5,,5.04
SMSS~J001039.86-525851.4,4425.44,20.0,1.88,-0.358,68.7,,4.12
SMSS~J001039.86-525851.4,4430.614,26.0,2.22,-1.659,70.2,,5.01
SMSS~J001039.86-525851.4,4441.731,22.1,1.18,-2.41,54.5,,2.97
SMSS~J001039.86-525851.4,4442.339,26.0,2.2,-1.228,102.4,,5.22
SMSS~J001039.86-525851.4,4443.194,26.0,2.86,-1.043,63.6,,5.04
SMSS~J001039.86-525851.4,4443.801,22.1,1.08,-0.72,138.6,,2.83
SMSS~J001039.86-525851.4,4444.554,22.1,1.12,-2.24,69.3,,2.98
SMSS~J001039.86-525851.4,4447.717,26.0,2.22,-1.339,93.6,,5.15
SMSS~J001039.86-525851.4,4450.482,22.1,1.08,-1.52,109.1,,3.0
SMSS~J001039.86-525851.4,4454.381,26.0,2.83,-1.3,48.5,,4.99
SMSS~J001039.86-525851.4,4454.78,20.0,1.9,0.26,106.3,,4.27
SMSS~J001039.86-525851.4,4455.89,20.0,1.9,-0.53,59.1,,4.14
SMSS~J001039.86-525851.4,4461.653,26.0,0.09,-3.194,143.5,,5.35
SMSS~J001039.86-525851.4,4464.448,22.1,1.16,-1.81,83.2,,2.85
SMSS~J001039.86-525851.4,4470.853,22.1,1.17,-2.02,68.6,,2.8
SMSS~J001039.86-525851.4,4484.22,26.0,3.6,-0.86,28.4,,5.09
SMSS~J001039.86-525851.4,4488.342,22.1,3.12,-0.82,17.7,,2.94
SMSS~J001039.86-525851.4,4489.185,26.1,2.83,-2.97,44.1,,5.25
SMSS~J001039.86-525851.4,4489.739,26.0,0.12,-3.899,107.2,,5.35
SMSS~J001039.86-525851.4,4491.41,26.1,2.86,-2.71,48.9,,5.11
SMSS~J001039.86-525851.4,4493.522,22.1,1.08,-3.02,28.3,,2.98
SMSS~J001039.86-525851.4,4494.563,26.0,2.2,-1.143,105.6,,5.19
SMSS~J001039.86-525851.4,4501.27,22.1,1.12,-0.77,134.5,,2.82
SMSS~J001039.86-525851.4,4508.283,26.1,2.86,-2.58,66.0,,5.3
SMSS~J001039.86-525851.4,4512.73,22.0,0.84,-0.424,30.7,,2.76
SMSS~J001039.86-525851.4,4515.34,26.1,2.84,-2.6,66.2,,5.3
SMSS~J001039.86-525851.4,4518.02,22.0,0.83,-0.269,36.7,,2.71
SMSS~J001039.86-525851.4,4520.224,26.1,2.81,-2.6,58.5,,5.11
SMSS~J001039.86-525851.4,4531.148,26.0,1.48,-2.101,111.5,,5.36
SMSS~J001039.86-525851.4,4533.249,22.0,0.85,0.532,75.2,,2.6
SMSS~J001039.86-525851.4,4534.78,22.0,0.84,0.336,66.0,,2.61
SMSS~J001039.86-525851.4,4535.567,22.0,0.83,0.12,58.8,,2.7
SMSS~J001039.86-525851.4,4541.523,26.1,2.86,-3.05,39.8,,5.28
SMSS~J001039.86-525851.4,4544.687,22.0,0.82,-0.52,32.1,,2.86
SMSS~J001039.86-525851.4,4545.95,24.0,0.94,-1.37,41.2,,3.21
SMSS~J001039.86-525851.4,4548.76,22.0,0.83,-0.298,34.4,,2.69
SMSS~J001039.86-525851.4,4554.033,56.1,0.0,0.163,,s,-0.16
SMSS~J001039.86-525851.4,4555.49,22.0,0.85,-0.432,24.4,,2.64
SMSS~J001039.86-525851.4,4555.89,26.1,2.83,-2.4,70.2,,5.16
SMSS~J001039.86-525851.4,4558.594,24.1,4.07,-0.656,39.3,,3.5
SMSS~J001039.86-525851.4,4563.77,22.1,1.22,-0.96,128.7,,2.99
SMSS~J001039.86-525851.4,4571.096,12.0,0.0,-5.688,104.8,,5.77
SMSS~J001039.86-525851.4,4571.971,22.1,1.57,-0.32,129.0,,2.8
SMSS~J001039.86-525851.4,4576.34,26.1,2.84,-2.95,40.2,,5.16
SMSS~J001039.86-525851.4,4583.409,22.1,1.16,-2.92,29.6,,3.0
SMSS~J001039.86-525851.4,4583.84,26.1,2.81,-1.93,96.0,,5.19
SMSS~J001039.86-525851.4,4588.142,24.1,4.07,-0.826,31.0,,3.5
SMSS~J001039.86-525851.4,4589.915,22.1,1.24,-1.79,87.3,,2.99
SMSS~J001039.86-525851.4,4592.651,26.0,1.56,-2.462,89.0,,5.34
SMSS~J001039.86-525851.4,4595.359,26.0,3.29,-1.758,12.7,,5.18
SMSS~J001039.86-525851.4,4600.752,24.0,1.0,-1.26,33.6,,3.03
SMSS~J001039.86-525851.4,4602.941,26.0,1.49,-2.208,101.8,,5.27
SMSS~J001039.86-525851.4,4616.137,24.0,0.98,-1.19,42.2,,3.09
SMSS~J001039.86-525851.4,4626.188,24.0,0.97,-1.32,39.5,,3.16
SMSS~J001039.86-525851.4,4630.12,26.0,2.28,-2.587,32.2,,5.31
SMSS~J001039.86-525851.4,4632.912,26.0,1.61,-2.913,64.2,,5.37
SMSS~J001039.86-525851.4,4636.32,22.1,1.16,-3.02,17.6,,2.81
SMSS~J001039.86-525851.4,4643.463,26.0,3.64,-1.147,14.3,,5.04
SMSS~J001039.86-525851.4,4646.15,24.0,1.03,-0.74,60.4,,3.01
SMSS~J001039.86-525851.4,4647.434,26.0,2.95,-1.351,49.3,,5.19
SMSS~J001039.86-525851.4,4648.659,28.0,3.42,-0.16,27.3,,3.85
SMSS~J001039.86-525851.4,4651.28,24.0,0.98,-1.46,32.7,,3.19
SMSS~J001039.86-525851.4,4652.158,24.0,1.0,-1.03,48.5,,3.06
SMSS~J001039.86-525851.4,4656.47,22.0,0.0,-1.289,42.9,,2.81
SMSS~J001039.86-525851.4,4657.2,22.1,1.24,-2.24,62.3,,2.98
SMSS~J001039.86-525851.4,4678.846,26.0,3.6,-0.83,39.4,,5.27
SMSS~J001039.86-525851.4,4681.91,22.0,0.05,-1.015,49.2,,2.7
SMSS~J001039.86-525851.4,4691.411,26.0,2.99,-1.52,44.2,,5.31
SMSS~J001039.86-525851.4,4702.99,12.0,4.33,-0.38,91.0,,5.47
SMSS~J001039.86-525851.4,4707.274,26.0,3.24,-1.08,47.8,,5.23
SMSS~J001039.86-525851.4,4708.662,22.1,1.24,-2.34,57.6,,2.99
SMSS~J001039.86-525851.4,4710.283,26.0,3.02,-1.61,28.0,,5.13
SMSS~J001039.86-525851.4,4714.421,28.0,3.38,0.23,49.5,,3.83
SMSS~J001039.86-525851.4,4722.15,30.0,4.03,-0.39,24.9,,2.34
SMSS~J001039.86-525851.4,4733.591,26.0,1.49,-2.988,70.3,,5.39
SMSS~J001039.86-525851.4,4736.772,26.0,3.21,-0.752,68.3,,5.23
SMSS~J001039.86-525851.4,4779.979,22.1,2.05,-1.37,49.6,,2.87
SMSS~J001039.86-525851.4,4798.532,22.1,1.08,-2.68,44.0,,2.91
SMSS~J001039.86-525851.4,4805.089,22.1,2.06,-1.1,64.8,,2.86
SMSS~J001039.86-525851.4,4810.528,30.0,4.08,-0.137,31.6,,2.29
SMSS~J001039.86-525851.4,4823.528,25.0,2.32,0.144,41.2,,2.6
SMSS~J001039.86-525851.4,4840.87,22.0,0.9,-0.453,22.4,,2.65
SMSS~J001039.86-525851.4,4855.414,28.0,3.54,0.0,30.5,,3.89
SMSS~J001039.86-525851.4,4859.741,26.0,2.88,-0.76,83.6,,5.11
SMSS~J001039.86-525851.4,4871.318,26.0,2.87,-0.362,99.3,,5.01
SMSS~J001039.86-525851.4,4872.137,26.0,2.88,-0.567,91.8,,5.08
SMSS~J001039.86-525851.4,4890.755,26.0,2.88,-0.394,101.5,,5.09
SMSS~J001039.86-525851.4,4891.492,26.0,2.85,-0.111,111.6,,4.98
SMSS~J001039.86-525851.4,4903.31,26.0,2.88,-0.926,76.6,,5.14
SMSS~J001039.86-525851.4,4904.41,28.0,3.54,-0.17,29.7,,4.04
SMSS~J001039.86-525851.4,4918.994,26.0,2.85,-0.342,107.3,,5.12
SMSS~J001039.86-525851.4,4920.503,26.0,2.83,0.068,135.3,,5.21
SMSS~J001039.86-525851.4,4923.93,26.1,2.89,-1.32,120.6,,5.13
SMSS~J001039.86-525851.4,4924.77,26.0,2.28,-2.114,59.4,,5.28
SMSS~J001039.86-525851.4,4934.086,56.1,0.0,-0.16,,s,-0.15
SMSS~J001039.86-525851.4,4938.814,26.0,2.88,-1.077,63.5,,5.05
SMSS~J001039.86-525851.4,4939.687,26.0,0.86,-3.252,91.8,,5.24
SMSS~J001039.86-525851.4,4946.388,26.0,3.37,-1.17,34.6,,5.23
SMSS~J001039.86-525851.4,4966.089,26.0,3.33,-0.871,50.7,,5.16
SMSS~J001039.86-525851.4,4980.161,28.0,3.61,-0.11,23.7,,3.93
SMSS~J001039.86-525851.4,4981.73,22.0,0.84,0.56,80.2,,2.59
SMSS~J001039.86-525851.4,4991.07,22.0,0.84,0.436,76.8,,2.65
SMSS~J001039.86-525851.4,4994.13,26.0,0.92,-2.969,107.9,,5.32
SMSS~J001039.86-525851.4,4999.5,22.0,0.83,0.306,71.7,,2.67
SMSS~J001039.86-525851.4,5001.87,26.0,3.88,0.05,54.3,,4.97
SMSS~J001039.86-525851.4,5005.159,22.1,1.57,-2.73,17.4,,2.98
SMSS~J001039.86-525851.4,5006.119,26.0,2.83,-0.615,88.8,,4.97
SMSS~J001039.86-525851.4,5012.068,26.0,0.86,-2.642,126.0,,5.27
SMSS~J001039.86-525851.4,5014.942,26.0,3.94,-0.3,40.0,,5.13
SMSS~J001039.86-525851.4,5016.16,22.0,0.85,-0.518,26.0,,2.73
SMSS~J001039.86-525851.4,5017.591,28.0,3.54,-0.08,21.3,,3.75
SMSS~J001039.86-525851.4,5018.45,26.1,2.89,-1.22,127.6,,5.15
SMSS~J001039.86-525851.4,5020.024,22.0,0.84,-0.358,34.1,,2.72
SMSS~J001039.86-525851.4,5022.236,26.0,3.98,-0.53,25.5,,5.12
SMSS~J001039.86-525851.4,5024.843,22.0,0.82,-0.546,32.0,,2.85
SMSS~J001039.86-525851.4,5028.127,26.0,3.56,-1.122,17.2,,4.99
SMSS~J001039.86-525851.4,5035.374,28.0,3.63,0.29,31.0,,3.71
SMSS~J001039.86-525851.4,5036.463,22.0,1.44,0.186,22.6,,2.66
SMSS~J001039.86-525851.4,5038.396,22.0,1.43,0.069,24.3,,2.81
SMSS~J001039.86-525851.4,5039.96,22.0,0.02,-1.13,53.6,,2.81
SMSS~J001039.86-525851.4,5041.072,26.0,0.96,-3.09,103.5,,5.4
SMSS~J001039.86-525851.4,5041.756,26.0,1.49,-2.2,115.3,,5.43
SMSS~J001039.86-525851.4,5044.212,26.0,2.85,-2.017,17.7,,5.06
SMSS~J001039.86-525851.4,5049.82,26.0,2.28,-1.355,91.4,,5.09
SMSS~J001039.86-525851.4,5051.634,26.0,0.92,-2.764,115.2,,5.25
SMSS~J001039.86-525851.4,5060.08,26.0,0.0,-5.46,38.1,,5.45
SMSS~J001039.86-525851.4,5068.766,26.0,2.94,-1.041,61.5,,5.03
SMSS~J001039.86-525851.4,5079.74,26.0,0.99,-3.245,95.1,,5.44
SMSS~J001039.86-525851.4,5080.523,28.0,3.65,0.13,25.3,,3.77
SMSS~J001039.86-525851.4,5081.11,28.0,3.85,0.3,23.2,,3.79
SMSS~J001039.86-525851.4,5083.339,26.0,0.96,-2.842,105.8,,5.19
SMSS~J001039.86-525851.4,5110.413,26.0,0.0,-3.76,134.8,,5.4
SMSS~J001039.86-525851.4,5115.4,28.0,3.83,-0.11,16.7,,3.99
SMSS~J001039.86-525851.4,5123.72,26.0,1.01,-3.058,100.1,,5.36
SMSS~J001039.86-525851.4,5125.117,26.0,4.22,-0.14,36.7,,5.24
SMSS~J001039.86-525851.4,5127.36,26.0,0.92,-3.249,101.4,,5.46
SMSS~J001039.86-525851.4,5129.156,22.1,1.89,-1.24,70.7,,2.86
SMSS~J001039.86-525851.4,5131.468,26.0,2.22,-2.515,40.4,,5.28
SMSS~J001039.86-525851.4,5133.689,26.0,4.18,0.14,54.3,,5.23
SMSS~J001039.86-525851.4,5137.075,28.0,1.68,-1.99,50.6,,3.98
SMSS~J001039.86-525851.4,5141.739,26.0,2.42,-2.238,41.6,,5.26
SMSS~J001039.86-525851.4,5142.929,26.0,0.96,-3.08,106.4,,5.43
SMSS~J001039.86-525851.4,5150.839,26.0,0.99,-3.037,94.9,,5.21
SMSS~J001039.86-525851.4,5151.911,26.0,1.01,-3.321,83.0,,5.3
SMSS~J001039.86-525851.4,5162.273,26.0,4.18,0.02,42.9,,5.14
SMSS~J001039.86-525851.4,5166.282,26.0,0.0,-4.123,117.0,,5.43
SMSS~J001039.86-525851.4,5171.596,26.0,1.49,-1.721,128.7,,5.17
SMSS~J001039.86-525851.4,5173.74,22.0,0.0,-1.062,59.0,,2.79
SMSS~J001039.86-525851.4,5185.902,22.1,1.89,-1.49,59.8,,2.93
SMSS~J001039.86-525851.4,5191.455,26.0,3.04,-0.551,92.6,,5.22
SMSS~J001039.86-525851.4,5192.344,26.0,3.0,-0.421,95.0,,5.09
SMSS~J001039.86-525851.4,5192.97,22.0,0.02,-0.95,67.6,,2.84
SMSS~J001039.86-525851.4,5194.942,26.0,1.56,-2.021,118.8,,5.36
SMSS~J001039.86-525851.4,5198.711,26.0,2.22,-2.091,64.2,,5.24
SMSS~J001039.86-525851.4,5202.336,26.0,2.18,-1.871,85.4,,5.35
SMSS~J001039.86-525851.4,5206.04,24.0,0.94,0.02,118.6,,3.16
SMSS~J001039.86-525851.4,5210.39,22.0,0.05,-0.828,71.6,,2.82
SMSS~J001039.86-525851.4,5216.274,26.0,1.61,-2.082,103.0,,5.17
SMSS~J001039.86-525851.4,5217.39,26.0,3.21,-1.162,44.6,,5.19
SMSS~J001039.86-525851.4,5225.526,26.0,0.11,-4.755,75.8,,5.46
SMSS~J001039.86-525851.4,5226.538,22.1,1.57,-1.26,89.7,,2.81
SMSS~J001039.86-525851.4,5232.94,26.0,2.94,-0.057,118.5,,5.11
SMSS~J001039.86-525851.4,5234.63,26.1,3.22,-2.18,57.7,,5.13
SMSS~J001039.86-525851.4,5239.811,21.1,1.46,-0.77,36.6,,0.91
SMSS~J001039.86-525851.4,5247.05,26.0,0.09,-4.946,62.3,,5.42
SMSS~J001039.86-525851.4,5247.564,24.0,0.96,-1.64,23.6,,3.11
SMSS~J001039.86-525851.4,5250.21,26.0,0.12,-4.938,56.3,,5.35
SMSS~J001039.86-525851.4,5250.646,26.0,2.2,-2.18,67.6,,5.36
SMSS~J001039.86-525851.4,5263.305,26.0,3.27,-0.879,59.8,,5.23
SMSS~J001039.86-525851.4,5266.555,26.0,3.0,-0.385,91.9,,4.99
SMSS~J001039.86-525851.4,5276.0,26.1,3.2,-2.01,77.2,,5.28
SMSS~J001039.86-525851.4,5281.79,26.0,3.04,-0.833,70.2,,5.08
SMSS~J001039.86-525851.4,5283.621,26.0,3.24,-0.524,79.6,,5.18
SMSS~J001039.86-525851.4,5284.08,26.1,2.89,-3.19,28.4,,5.19
SMSS~J001039.86-525851.4,5296.69,24.0,0.98,-1.36,37.9,,3.14
SMSS~J001039.86-525851.4,5298.28,24.0,0.98,-1.14,56.5,,3.22
SMSS~J001039.86-525851.4,5300.74,24.0,0.98,-2.0,12.3,,3.16
SMSS~J001039.86-525851.4,5302.3,26.0,3.28,-0.72,55.8,,5.01
