Found,JINA_ID,Query_ID,RA_input,DEC_input,MAIN_ID,RA,DEC,RA_PREC,DEC_PREC,COO_ERR_MAJA,COO_ERR_MINA,COO_ERR_ANGLE,COO_QUAL,COO_WAVELENGTH,COO_BIBCODE,FLUX_U,FLUX_B,FLUX_V,FLUX_R,FLUX_I,FLUX_J,FLUX_H,FLUX_K,OTYPE,SP_TYPE,RA_2,DEC_2,PMRA,PMDEC,PLX_VALUE,RV_VALUE,SCRIPT_NUMBER_ID
True,,BPS CS 22886-003,,,BPS CS 29512-0030,22 13 52.1801,-10 47 00.991,14,14,0.0259,0.0212,90,A,O,2020yCat.1350....0G,14.766,15.07,14.6,,,13.619,13.296,13.306,ChemPec*,,22 13 52.1801,-10 47 00.991,62.164,8.786,1.1703,-86.387476,1
True,,BPS CS 22886-012,,,BPS CS 22886-0012,22 13 25.8824,-08 43 43.376,14,14,0.0414,0.0246,90,A,O,2020yCat.1350....0G,,15.02,14.54,14.39,,13.366,13.023,13.017,ChemPec*,,22 13 25.8824,-08 43 43.376,2.161,-12.258,0.6514,-69.45,1
True,,BPS CS 22886-012,,,BPS CS 22886-0012,22 13 25.8824,-08 43 43.376,14,14,0.0414,0.0246,90,A,O,2020yCat.1350....0G,,15.02,14.54,14.39,,13.366,13.023,13.017,ChemPec*,,22 13 25.8824,-08 43 43.376,2.161,-12.258,0.6514,-69.45,1
True,,BPS CS 22886-013,,,V* FV Aqr,22 12 03.0156,-08 45 45.923,14,14,0.0222,0.017,90,A,O,2020yCat.1350....0G,,13.89,13.94,,,12.931,12.758,12.791,RRLyrae,sdA,22 12 03.0156,-08 45 45.923,1.099,-11.764,0.1701,-57.806,1
True,,BPS CS 22886-044,,,BPS CS 22886-0044,22 20 11.4034,-09 41 39.470,14,14,0.0222,0.0161,90,A,O,2020yCat.1350....0G,,14.74,14.23,,,13.012,12.67,12.645,ChemPec*,,22 20 11.4034,-09 41 39.470,-26.157,-53.655,0.7047,-143.0,1
True,,BPS CS 22886-044,,,BPS CS 22886-0044,22 20 11.4034,-09 41 39.470,14,14,0.0222,0.0161,90,A,O,2020yCat.1350....0G,,14.74,14.23,,,13.012,12.67,12.645,ChemPec*,,22 20 11.4034,-09 41 39.470,-26.157,-53.655,0.7047,-143.0,1
True,,BPS CS 22888-002,,,BPS CS 22888-0002,23 04 37.2331,-36 39 57.874,14,14,0.0127,0.0148,90,A,O,2020yCat.1350....0G,,15.12,14.7,,,13.654,13.349,13.299,ChemPec*,,23 04 37.2331,-36 39 57.874,4.685,-53.006,1.0977,41.0,1
True,,BPS CS 22888-014,,,BPS CS 30493-0023,23 04 15.5287,-33 29 44.879,14,14,0.0173,0.0195,90,A,O,2020yCat.1350....0G,,14.84,14.44,,,13.463,13.197,13.176,ChemPec*,,23 04 15.5287,-33 29 44.879,37.211,-52.428,1.0564,-128.0,1
True,,BPS CS 22888-014,,,BPS CS 30493-0023,23 04 15.5287,-33 29 44.879,14,14,0.0173,0.0195,90,A,O,2020yCat.1350....0G,,14.84,14.44,,,13.463,13.197,13.176,ChemPec*,,23 04 15.5287,-33 29 44.879,37.211,-52.428,1.0564,-128.0,1
True,,BPS CS 22888-031,,,BPS CS 22888-0031,23 11 32.4788,-35 26 42.872,14,14,0.018,0.0203,90,A,O,2020yCat.1350....0G,,15.31,14.9,,,13.897,13.579,13.583,ChemPec*,CEMP-no,23 11 32.4788,-35 26 42.872,56.64,-27.511,1.0997,-126.0,1
True,,BPS CS 22888-031,,,BPS CS 22888-0031,23 11 32.4788,-35 26 42.872,14,14,0.018,0.0203,90,A,O,2020yCat.1350....0G,,15.31,14.9,,,13.897,13.579,13.583,ChemPec*,CEMP-no,23 11 32.4788,-35 26 42.872,56.64,-27.511,1.0997,-126.0,1
True,,BPS CS 22888-047,,,BPS CS 22888-0047,23 20 19.8570,-33 45 46.924,14,14,0.0179,0.0169,90,A,O,2020yCat.1350....0G,,15.01,14.61,,,13.46,13.194,13.127,HorBranch*,,23 20 19.8570,-33 45 46.924,6.043,-13.199,0.1071,-161.0,1
True,,BPS CS 22888-047,,,BPS CS 22888-0047,23 20 19.8570,-33 45 46.924,14,14,0.0179,0.0169,90,A,O,2020yCat.1350....0G,,15.01,14.61,,,13.46,13.194,13.127,HorBranch*,,23 20 19.8570,-33 45 46.924,6.043,-13.199,0.1071,-161.0,1
True,,BPS CS 22889-050,,,BPS CS 22889-0050,13 45 30.1071,-09 47 11.091,14,14,0.0209,0.0151,90,A,O,2020yCat.1350....0G,14.547,14.6,14.28,,,13.257,12.973,12.926,ChemPec*,,13 45 30.1071,-09 47 11.091,-47.702,17.933,0.7534,233.0,1
True,,BPS CS 22890-011,,,BPS CS 22890-0011,15 13 21.0774,+02 14 59.591,14,14,0.0214,0.0211,90,A,O,2020yCat.1350....0G,,15.07,14.62,14.82,,13.673,13.374,13.344,ChemPec*,,15 13 21.0774,+02 14 59.591,-57.324,-27.068,0.6697,-121.0,1
True,,BPS CS 22890-011,,,BPS CS 22890-0011,15 13 21.0774,+02 14 59.591,14,14,0.0214,0.0211,90,A,O,2020yCat.1350....0G,,15.07,14.62,14.82,,13.673,13.374,13.344,ChemPec*,,15 13 21.0774,+02 14 59.591,-57.324,-27.068,0.6697,-121.0,1
True,,BPS CS 22890-024,,,BPS CS 22890-0024,15 16 05.4008,-00 03 57.930,14,14,0.0128,0.0118,90,A,O,2020yCat.1350....0G,,13.98,13.41,,,11.924,11.508,11.439,ChemPec*,,15 16 05.4008,-00 03 57.930,-17.267,-33.329,0.5543,229.95,1
True,,BPS CS 22890-024,,,BPS CS 22890-0024,15 16 05.4008,-00 03 57.930,14,14,0.0128,0.0118,90,A,O,2020yCat.1350....0G,,13.98,13.41,,,11.924,11.508,11.439,ChemPec*,,15 16 05.4008,-00 03 57.930,-17.267,-33.329,0.5543,229.95,1
True,,BPS CS 22890-064,,,BPS CS 30306-0117,15 17 34.0398,+02 45 27.862,14,14,0.0211,0.0197,90,A,O,2020yCat.1350....0G,,15.2,14.73,14.77,,13.679,13.4,13.429,ChemPec*,,15 17 34.0398,+02 45 27.862,1.686,-8.876,1.0152,-51.0,1
True,,BPS CS 22891-184,,,BPS CS 22891-0184,19 26 12.3252,-60 34 06.291,14,14,0.0076,0.0092,90,A,O,2020yCat.1350....0G,,14.33,13.83,,13.034,12.574,12.274,12.187,HorBranch*,,19 26 12.3252,-60 34 06.291,-12.824,6.24,0.1329,26.24,1
True,,BPS CS 22891-200,,,BPS CS 22891-0200,19 35 19.0776,-61 42 24.374,14,14,0.009,0.0106,90,A,O,2020yCat.1350....0G,,14.77,13.93,,12.79,11.995,11.461,11.414,ChemPec*,CEMP-no,19 35 19.0776,-61 42 24.374,-5.015,0.731,0.0944,134.29,1
True,,BPS CS 22891-209,,,BPS CS 22891-0209,19 42 02.1802,-61 03 44.534,14,14,0.01,0.012,90,A,O,2020yCat.1350....0G,,13.03,12.18,,,10.235,9.745,9.623,ChemPec*,KIIvw,19 42 02.1802,-61 03 44.534,0.479,-16.454,0.2282,80.2,1
True,,BPS CS 22891-221,,,BPS CS 22891-0221,19 35 10.4585,-59 41 58.236,14,14,0.0123,0.0119,90,A,O,2020yCat.1350....0G,,15.05,14.37,14.39,,13.048,12.703,12.601,ChemPec*,,19 35 10.4585,-59 41 58.236,-32.397,-68.408,2.2227,27.0,1
True,,BPS CS 22892-025,,,BPS CS 22892-0025,22 07 43.0460,-15 15 00.768,14,14,0.0161,0.0148,90,A,O,2020yCat.1350....0G,,14.45,14.0,14.05,,13.013,12.736,12.735,ChemPec*,CEMP-no,22 07 43.0460,-15 15 00.768,51.233,-37.628,1.1759,168.59,1
True,,BPS CS 22892-052,,,BPS CS 22892-0052,22 17 01.6558,-16 39 27.051,14,14,0.0195,0.0164,90,A,O,2020yCat.1350....0G,,14.03,13.2,13.06,12.19,11.492,11.022,10.929,ChemPec*,KIIvw,22 17 01.6558,-16 39 27.051,12.3,-6.558,0.1602,13.74,1
True,,BPS CS 22892-052,,,BPS CS 22892-0052,22 17 01.6558,-16 39 27.051,14,14,0.0195,0.0164,90,A,O,2020yCat.1350....0G,,14.03,13.2,13.06,12.19,11.492,11.022,10.929,ChemPec*,KIIvw,22 17 01.6558,-16 39 27.051,12.3,-6.558,0.1602,13.74,1
True,,BPS CS 22893-005,,,BPS CS 22893-0005,22 53 50.7332,-09 59 15.382,14,14,0.0285,0.0266,90,A,O,2020yCat.1350....0G,,14.74,14.22,14.13,,12.905,12.497,12.45,ChemPec*,,22 53 50.7332,-09 59 15.382,1.279,-10.515,0.7046,-84.0,1
True,,BPS CS 22893-010,,,BPS CS 22893-0010,22 58 11.7253,-11 56 45.431,14,14,0.0326,0.022,90,A,O,2020yCat.1350....0G,,15.34,14.73,14.7,,13.326,12.879,12.803,ChemPec*,,22 58 11.7253,-11 56 45.431,-4.946,-12.52,0.2389,-26.0,1
True,,BPS CS 22893-011,,,BPS CS 22893-0011,23 00 52.3021,-10 35 26.203,14,14,0.0199,0.0227,90,A,O,2020yCat.1350....0G,,14.99,14.6,14.53,,13.46,13.193,13.145,ChemPec*,,23 00 52.3021,-10 35 26.203,-7.886,-38.288,0.7153,-116.0,1
True,,BPS CS 22894-004,,,BPS CS 22894-0004,23 32 39.5577,-00 56 12.553,14,14,0.0213,0.0153,90,A,O,2020yCat.1350....0G,,14.58,14.17,,,13.111,12.861,12.808,ChemPec*,,23 32 39.5577,-00 56 12.553,35.12,-50.179,0.7772,-4.283655,1
True,,BPS CS 22894-019,,,BPS CS 22894-0019,23 39 19.0698,+00 03 41.750,14,14,0.022,0.0172,90,A,O,2020yCat.1350....0G,,14.39,13.96,13.88,,12.839,12.523,12.505,ChemPec*,,23 39 19.0698,+00 03 41.750,27.988,-65.342,1.5636,27.0,1
True,,BPS CS 22894-023,,,BPS CS 22952-0011,23 37 18.5684,-02 08 27.841,14,14,0.0133,0.0117,90,A,O,2020yCat.1350....0G,,14.15,13.75,,,12.714,12.402,12.391,ChemPec*,,23 37 18.5684,-02 08 27.841,23.548,-3.381,0.9234,-325.0,1
True,,BPS CS 22894-049,,,BPS CS 22894-0049,23 49 52.8032,-01 57 50.500,14,14,0.02,0.0166,90,A,O,2020yCat.1350....0G,,14.86,14.37,14.39,,13.308,13.063,13.032,ChemPec*,,23 49 52.8032,-01 57 50.500,-4.803,-89.424,1.3947,-23.0,1
True,,BPS CS 22896-015,,,BPS CS 22896-0015,19 18 45.3480,-55 24 45.028,14,14,0.0129,0.0124,90,A,O,2020yCat.1350....0G,,14.82,14.17,14.19,,12.76,12.294,12.258,ChemPec*,,19 18 45.3480,-55 24 45.028,-1.694,-35.789,0.3535,59.68,1
True,,BPS CS 22896-055,,,BPS CS 22896-0055,19 29 43.8919,-53 59 29.149,14,14,0.0099,0.01,90,A,O,2020yCat.1350....0G,,13.93,13.47,13.37,,12.32,12.016,11.962,HorBranch*,,19 29 43.8919,-53 59 29.149,7.513,-22.036,0.2579,-70.91,1
True,,BPS CS 22896-055,,,BPS CS 22896-0055,19 29 43.8919,-53 59 29.149,14,14,0.0099,0.01,90,A,O,2020yCat.1350....0G,,13.93,13.47,13.37,,12.32,12.016,11.962,HorBranch*,,19 29 43.8919,-53 59 29.149,7.513,-22.036,0.2579,-70.91,1
True,,BPS CS 22896-110,,,BPS CS 22896-0110,19 35 48.0058,-53 26 16.461,14,14,0.012,0.0108,90,A,O,2020yCat.1350....0G,,14.09,13.56,,,12.18,11.791,11.78,HorBranch*,CEMP-no,19 35 48.0058,-53 26 16.461,-5.615,-9.143,0.1894,83.36,1
True,,BPS CS 22896-110,,,BPS CS 22896-0110,19 35 48.0058,-53 26 16.461,14,14,0.012,0.0108,90,A,O,2020yCat.1350....0G,,14.09,13.56,,,12.18,11.791,11.78,HorBranch*,CEMP-no,19 35 48.0058,-53 26 16.461,-5.615,-9.143,0.1894,83.36,1
True,,BPS CS 22896-115,,,BPS CS 22896-0115,19 35 05.0712,-52 47 11.700,14,14,0.0139,0.0133,90,A,O,2020yCat.1350....0G,,14.55,14.13,,,13.028,12.765,12.71,ChemPec*,,19 35 05.0712,-52 47 11.700,-56.136,-101.531,1.2835,1.0,1
True,,BPS CS 22896-115,,,BPS CS 22896-0115,19 35 05.0712,-52 47 11.700,14,14,0.0139,0.0133,90,A,O,2020yCat.1350....0G,,14.55,14.13,,,13.028,12.765,12.71,ChemPec*,,19 35 05.0712,-52 47 11.700,-56.136,-101.531,1.2835,1.0,1
True,,BPS CS 22896-136,,,BPS CS 22896-0136,19 39 53.2258,-54 10 24.142,14,14,0.0153,0.0151,90,A,O,2020yCat.1350....0G,,15.18,14.8,14.81,,13.709,13.462,13.416,ChemPec*,CEMP-s,19 39 53.2258,-54 10 24.142,14.471,-53.49,0.6556,-22.0,1
True,,BPS CS 22896-136,,,BPS CS 22896-0136,19 39 53.2258,-54 10 24.142,14,14,0.0153,0.0151,90,A,O,2020yCat.1350....0G,,15.18,14.8,14.81,,13.709,13.462,13.416,ChemPec*,CEMP-s,19 39 53.2258,-54 10 24.142,14.471,-53.49,0.6556,-22.0,1
True,,BPS CS 22896-136,,,BPS CS 22896-0136,19 39 53.2258,-54 10 24.142,14,14,0.0153,0.0151,90,A,O,2020yCat.1350....0G,,15.18,14.8,14.81,,13.709,13.462,13.416,ChemPec*,CEMP-s,19 39 53.2258,-54 10 24.142,14.471,-53.49,0.6556,-22.0,1
True,,BPS CS 22896-136,,,BPS CS 22896-0136,19 39 53.2258,-54 10 24.142,14,14,0.0153,0.0151,90,A,O,2020yCat.1350....0G,,15.18,14.8,14.81,,13.709,13.462,13.416,ChemPec*,CEMP-s,19 39 53.2258,-54 10 24.142,14.471,-53.49,0.6556,-22.0,1
True,,BPS CS 22896-136,,,BPS CS 22896-0136,19 39 53.2258,-54 10 24.142,14,14,0.0153,0.0151,90,A,O,2020yCat.1350....0G,,15.18,14.8,14.81,,13.709,13.462,13.416,ChemPec*,CEMP-s,19 39 53.2258,-54 10 24.142,14.471,-53.49,0.6556,-22.0,1
True,,BPS CS 22896-136,,,BPS CS 22896-0136,19 39 53.2258,-54 10 24.142,14,14,0.0153,0.0151,90,A,O,2020yCat.1350....0G,,15.18,14.8,14.81,,13.709,13.462,13.416,ChemPec*,CEMP-s,19 39 53.2258,-54 10 24.142,14.471,-53.49,0.6556,-22.0,1
True,,BPS CS 22897-008,,,BPS CS 22897-0008,21 03 11.8565,-65 05 08.852,14,14,0.0073,0.0104,90,A,O,2020yCat.1350....0G,,14.02,13.33,,,11.596,11.089,11.002,ChemPec*,CEMP-no,21 03 11.8565,-65 05 08.852,-1.759,-6.333,0.2055,260.0,1
True,,BPS CS 22898-043,,,BPS CS 22898-0043,21 10 36.7674,-21 44 51.797,14,14,0.0217,0.0145,90,A,O,2020yCat.1350....0G,,14.49,14.06,,,12.909,12.674,12.65,HorBranch*,,21 10 36.7674,-21 44 51.797,-1.016,-11.883,0.2006,113.0,1
True,,BPS CS 22898-043,,,BPS CS 22898-0043,21 10 36.7674,-21 44 51.797,14,14,0.0217,0.0145,90,A,O,2020yCat.1350....0G,,14.49,14.06,,,12.909,12.674,12.65,HorBranch*,,21 10 36.7674,-21 44 51.797,-1.016,-11.883,0.2006,113.0,1
True,,BPS CS 22898-043,,,BPS CS 22898-0043,21 10 36.7674,-21 44 51.797,14,14,0.0217,0.0145,90,A,O,2020yCat.1350....0G,,14.49,14.06,,,12.909,12.674,12.65,HorBranch*,,21 10 36.7674,-21 44 51.797,-1.016,-11.883,0.2006,113.0,1
True,,BPS CS 22898-047,,,BPS CS 22898-0047,21 05 59.6482,-21 06 56.608,14,14,0.0182,0.0121,90,A,O,2020yCat.1350....0G,,14.83,14.19,14.29,,12.82,12.365,12.338,ChemPec*,,21 05 59.6482,-21 06 56.608,1.936,3.963,0.4856,-50.0,1
True,,BPS CS 22898-047,,,BPS CS 22898-0047,21 05 59.6482,-21 06 56.608,14,14,0.0182,0.0121,90,A,O,2020yCat.1350....0G,,14.83,14.19,14.29,,12.82,12.365,12.338,ChemPec*,,21 05 59.6482,-21 06 56.608,1.936,3.963,0.4856,-50.0,1
True,,BPS CS 22937-072,,,BPS CS 29501-0051,21 14 40.6179,-37 24 51.771,14,14,0.0133,0.0104,90,A,O,2020yCat.1350....0G,,14.55,14.02,,,12.646,12.301,12.221,HorBranch*,,21 14 40.6179,-37 24 51.771,-1.5,-2.63,0.1975,-141.0,1
True,,BPS CS 22937-072,,,BPS CS 29501-0051,21 14 40.6179,-37 24 51.771,14,14,0.0133,0.0104,90,A,O,2020yCat.1350....0G,,14.55,14.02,,,12.646,12.301,12.221,HorBranch*,,21 14 40.6179,-37 24 51.771,-1.5,-2.63,0.1975,-141.0,1
True,,BPS CS 22940-070,,,BPS CS 22940-0070,20 42 39.2494,-61 40 39.106,14,14,0.0157,0.0149,90,A,O,2020yCat.1350....0G,,15.35,14.87,,,13.686,13.368,13.312,RRLyrae,,20 42 39.2494,-61 40 39.106,3.178,-11.981,0.2227,67.37,1
True,,BPS CS 22940-077,,,BPS CS 22940-0077,20 41 33.7241,-59 50 35.206,14,14,0.0092,0.01,90,A,O,2020yCat.1350....0G,,14.66,14.13,,,12.679,12.3,12.22,ChemPec*,,20 41 33.7241,-59 50 35.206,4.411,-5.645,0.1476,41.0,1
True,,BPS CS 22940-121,,,BPS CS 22940-0121,20 55 10.8821,-58 00 55.150,14,14,0.015,0.0117,90,A,O,2020yCat.1350....0G,,14.16,14.16,,,12.738,12.339,12.267,HorBranch*,,20 55 10.8821,-58 00 55.150,-8.823,-11.125,0.1509,-3.0,1
True,,BPS CS 22940-121,,,BPS CS 22940-0121,20 55 10.8821,-58 00 55.150,14,14,0.015,0.0117,90,A,O,2020yCat.1350....0G,,14.16,14.16,,,12.738,12.339,12.267,HorBranch*,,20 55 10.8821,-58 00 55.150,-8.823,-11.125,0.1509,-3.0,1
True,,BPS CS 22941-017,,,BPS CS 22941-0017,23 32 50.1815,-33 59 25.571,14,14,0.0183,0.0251,90,A,O,2020yCat.1350....0G,,15.56,15.0,,,13.579,13.14,13.104,ChemPec*,,23 32 50.1815,-33 59 25.571,-2.312,-3.312,0.1443,114.0,1
True,,BPS CS 22941-027,,,BPS CS 22941-0027,23 34 58.0940,-36 52 05.640,14,14,0.0134,0.0143,90,A,O,2020yCat.1350....0G,,14.4,14.05,,,13.06,12.721,12.747,HorBranch*,,23 34 58.0940,-36 52 05.640,6.382,4.68,0.1997,-96.0,1
True,,BPS CS 22941-027,,,BPS CS 22941-0027,23 34 58.0940,-36 52 05.640,14,14,0.0134,0.0143,90,A,O,2020yCat.1350....0G,,14.4,14.05,,,13.06,12.721,12.747,HorBranch*,,23 34 58.0940,-36 52 05.640,6.382,4.68,0.1997,-96.0,1
True,,BPS CS 22942-002,,,HE 0044-2459,00 46 35.8758,-24 43 02.290,14,14,0.0152,0.0115,90,A,O,2020yCat.1350....0G,,14.49,13.87,13.92,12.948,12.45,11.996,11.959,RGB*,,00 46 35.8758,-24 43 02.290,18.085,-5.082,0.3595,-161.56,1
True,,BPS CS 22942-002,,,HE 0044-2459,00 46 35.8758,-24 43 02.290,14,14,0.0152,0.0115,90,A,O,2020yCat.1350....0G,,14.49,13.87,13.92,12.948,12.45,11.996,11.959,RGB*,,00 46 35.8758,-24 43 02.290,18.085,-5.082,0.3595,-161.56,1
True,,BPS CS 22942-011,,,BPS CS 22942-0011,00 54 13.0064,-25 04 33.821,14,14,0.0146,0.0119,90,A,O,2020yCat.1350....0G,,13.567,12.881,,,11.458,10.958,10.879,ChemPec*,,00 54 13.0064,-25 04 33.821,2.629,-10.138,0.4863,30.92,1
True,,BPS CS 22942-035,,,BPS CS 22942-0035,01 03 57.4766,-23 52 45.274,14,14,0.0168,0.0138,90,A,O,2020yCat.1350....0G,,15.17,14.56,,,13.034,12.607,12.539,ChemPec*,,01 03 57.4766,-23 52 45.274,5.419,-14.077,0.2234,-103.0,1
True,,BPS CS 22942-035,,,BPS CS 22942-0035,01 03 57.4766,-23 52 45.274,14,14,0.0168,0.0138,90,A,O,2020yCat.1350....0G,,15.17,14.56,,,13.034,12.607,12.539,ChemPec*,,01 03 57.4766,-23 52 45.274,5.419,-14.077,0.2234,-103.0,1
True,,BPS CS 22943-059,,,BPS CS 22943-0059,20 19 00.6498,-43 17 22.856,14,14,0.0191,0.0164,90,A,O,2020yCat.1350....0G,,14.9,14.4,,,13.673,13.339,13.32,ChemPec*,,20 19 00.6498,-43 17 22.856,19.616,-66.076,0.7097,239.5,1
True,,BPS CS 22943-095,,,BPS CS 22943-0095,20 27 29.9870,-46 50 56.315,14,14,0.0141,0.0121,90,A,O,2020yCat.1350....0G,11.857,12.063,12.62,,,10.784,10.519,10.469,ChemPec*,,20 27 29.9870,-46 50 56.315,43.482,-54.539,3.0489,-166.0,1
True,,BPS CS 22943-132,,,BPS CS 22943-0132,20 22 50.9179,-43 13 39.444,14,14,0.0118,0.0081,90,A,O,2020yCat.1350....0G,13.503,13.727,13.31,,,12.266,12.002,11.95,ChemPec*,,20 22 50.9179,-43 13 39.444,68.332,-43.705,2.1743,3.0,1
True,,BPS CS 22943-137,,,BPS CS 22943-0137,20 26 29.0087,-43 00 42.661,14,14,0.0147,0.0095,90,A,O,2020yCat.1350....0G,14.67,15.0,14.47,,,13.283,12.907,12.931,ChemPec*,,20 26 29.0087,-43 00 42.661,-9.088,-16.42,0.5178,-20.0,1
True,,BPS CS 22943-137,,,BPS CS 22943-0137,20 26 29.0087,-43 00 42.661,14,14,0.0147,0.0095,90,A,O,2020yCat.1350....0G,14.67,15.0,14.47,,,13.283,12.907,12.931,ChemPec*,,20 26 29.0087,-43 00 42.661,-9.088,-16.42,0.5178,-20.0,1
True,,BPS CS 22943-201,,,BPS CS 22943-0201,20 36 28.7984,-43 49 30.137,14,14,0.0196,0.0155,90,A,O,2020yCat.1350....0G,,15.61,15.98,15.04,,,,13.764,ChemPec*,CEMP-no,20 36 28.7984,-43 49 30.137,8.931,-22.322,0.5299,37.0,1
True,,BPS CS 22943-201,,,BPS CS 22943-0201,20 36 28.7984,-43 49 30.137,14,14,0.0196,0.0155,90,A,O,2020yCat.1350....0G,,15.61,15.98,15.04,,,,13.764,ChemPec*,CEMP-no,20 36 28.7984,-43 49 30.137,8.931,-22.322,0.5299,37.0,1
True,,BPS CS 22943-201,,,BPS CS 22943-0201,20 36 28.7984,-43 49 30.137,14,14,0.0196,0.0155,90,A,O,2020yCat.1350....0G,,15.61,15.98,15.04,,,,13.764,ChemPec*,CEMP-no,20 36 28.7984,-43 49 30.137,8.931,-22.322,0.5299,37.0,1
True,,BPS CS 22943-201,,,BPS CS 22943-0201,20 36 28.7984,-43 49 30.137,14,14,0.0196,0.0155,90,A,O,2020yCat.1350....0G,,15.61,15.98,15.04,,,,13.764,ChemPec*,CEMP-no,20 36 28.7984,-43 49 30.137,8.931,-22.322,0.5299,37.0,1
True,,BPS CS 22944-014,,,BPS CS 22944-0014,21 41 12.2003,-14 33 32.440,14,14,0.0221,0.0178,90,A,O,2020yCat.1350....0G,,14.61,14.18,14.06,,13.094,12.864,12.737,ChemPec*,,21 41 12.2003,-14 33 32.440,-2.6,-8.88,1.2502,-370.0,1
True,,BPS CS 22944-032,,,BPS CS 22944-0032,21 47 43.2239,-13 40 22.958,14,14,0.0122,0.0123,90,A,O,2020yCat.1350....0G,,13.87,13.28,,,11.806,11.428,11.324,ChemPec*,,21 47 43.2239,-13 40 22.958,-9.496,-46.444,0.6267,19.08,1
True,,BPS CS 22944-032,,,BPS CS 22944-0032,21 47 43.2239,-13 40 22.958,14,14,0.0122,0.0123,90,A,O,2020yCat.1350....0G,,13.87,13.28,,,11.806,11.428,11.324,ChemPec*,,21 47 43.2239,-13 40 22.958,-9.496,-46.444,0.6267,19.08,1
True,,BPS CS 22944-032,,,BPS CS 22944-0032,21 47 43.2239,-13 40 22.958,14,14,0.0122,0.0123,90,A,O,2020yCat.1350....0G,,13.87,13.28,,,11.806,11.428,11.324,ChemPec*,,21 47 43.2239,-13 40 22.958,-9.496,-46.444,0.6267,19.08,1
True,,BPS CS 22944-061,,,BPS CS 22944-0061,21 50 18.4466,-13 45 23.988,14,14,0.0366,0.0218,90,A,O,2020yCat.1350....0G,,14.81,14.39,14.45,,13.255,12.948,12.886,ChemPec*,,21 50 18.4466,-13 45 23.988,55.554,3.398,1.3313,153.0,1
True,,BPS CS 22945-017,,,BPS CS 22945-0017,23 20 55.6277,-63 15 36.786,14,14,0.0183,0.0198,90,A,O,2020yCat.1350....0G,,14.83,14.44,14.5,,,,13.264,ChemPec*,,23 20 55.6277,-63 15 36.786,29.334,-3.613,0.863,91.0,1
True,,BPS CS 22945-024,,,BPS CS 22945-0024,23 36 42.4771,-65 35 43.821,14,14,0.0108,0.0118,90,A,O,2020yCat.1350....0G,15.076,15.08,14.36,,,12.91,12.487,12.434,ChemPec*,CEMP-s,23 36 42.4771,-65 35 43.821,22.411,-9.681,0.365,148.52,1
True,,BPS CS 22945-028,,,BPS CS 22945-0028,23 31 13.5632,-66 29 57.771,14,14,0.0116,0.0132,90,A,O,2020yCat.1350....0G,15.167,15.32,14.64,,13.728,13.142,12.675,12.641,RGB*,,23 31 13.5632,-66 29 57.771,-7.896,-20.153,0.2456,394.12,1
True,,BPS CS 22945-031,,,BPS CS 22945-0031,23 47 31.9950,-67 30 35.920,14,14,0.021,0.0209,90,A,O,2020yCat.1350....0G,,15.15,14.77,,,13.765,13.477,13.534,ChemPec*,,23 47 31.9950,-67 30 35.920,36.639,-2.106,0.5276,197.0,1
True,,BPS CS 22945-056,,,BPS CS 22945-0056,23 53 19.7853,-65 29 39.566,14,14,0.0123,0.0113,90,A,O,2020yCat.1350....0G,,14.485,14.09,,,12.984,12.692,12.616,HorBranch*,,23 53 19.7853,-65 29 39.566,-5.491,-10.868,0.1496,221.88,1
True,,BPS CS 22945-058,,,BPS CS 22945-0058,23 52 37.7929,-66 05 01.669,14,14,0.0161,0.0158,90,A,O,2020yCat.1350....0G,,15.32,14.96,,,14.01,13.83,13.69,ChemPec*,,23 52 37.7929,-66 05 01.669,30.66,-22.283,0.5713,23.4,1
True,,BPS CS 22945-058,,,BPS CS 22945-0058,23 52 37.7929,-66 05 01.669,14,14,0.0161,0.0158,90,A,O,2020yCat.1350....0G,,15.32,14.96,,,14.01,13.83,13.69,ChemPec*,,23 52 37.7929,-66 05 01.669,30.66,-22.283,0.5713,23.4,1
True,,BPS CS 22945-063,,,BPS CS 22945-0063,00 02 36.9861,-65 45 21.217,14,14,0.0128,0.0139,90,A,O,2020yCat.1350....0G,,14.98,14.5,14.46,,13.311,12.995,12.945,HorBranch*,,00 02 36.9861,-65 45 21.217,-2.917,-6.267,0.1145,153.0,1
True,,BPS CS 22947-187,,,BPS CS 22947-0187,19 18 31.6265,-47 13 31.155,14,14,0.0118,0.0096,90,A,O,2020yCat.1350....0G,,13.63,12.99,12.508,12.085,11.468,11.045,11.028,HorBranch*,CEMP-s,19 18 31.6265,-47 13 31.155,7.568,-20.159,0.2271,-252.29,1
True,,BPS CS 22948-066,,,HE 2141-3741,21 44 51.1647,-37 27 55.017,14,14,0.0112,0.0086,90,A,O,2020yCat.1350....0G,,14.1,13.47,,,11.966,11.505,11.441,RGB*,CEMP-no,21 44 51.1647,-37 27 55.017,-0.21,-6.51,0.1872,-166.0,1
True,,BPS CS 22948-066,,,HE 2141-3741,21 44 51.1647,-37 27 55.017,14,14,0.0112,0.0086,90,A,O,2020yCat.1350....0G,,14.1,13.47,,,11.966,11.505,11.441,RGB*,CEMP-no,21 44 51.1647,-37 27 55.017,-0.21,-6.51,0.1872,-166.0,1
