Name,Sppecies,lambda,chi,loggf,l_EW,EW,SNR,min
CC08447,Ca I,5598.49,2.52,-0.087,,,,
CC08447,Ca I,5857.45,2.93,0.23,,131.7,16,24
CC08447,Ca I,5601.28,2.53,-0.523,,88.0,16,24
CC08447,Ca I,6102.73,1.88,-0.79,,142.0,16,24
CC08447,Ca I,6122.23,1.89,-0.32,,164.7,16,24
CC08447,Ca I,6161.3,2.52,-1.27,,,,
CC08447,Ca I,6162.17,1.9,-0.09,,174.0,16,24
CC08447,Ca I,6166.44,2.52,-1.14,,42.7,16,24
CC08447,Ca I,6169.04,2.52,-0.8,,79.5,16,24
CC08447,Ca I,6169.56,2.52,-0.48,,97.7,16,24
CC08447,Ca I,6439.08,2.52,0.39,,157.7,16,24
CC08447,Ca I,6449.81,2.52,-0.502,,,,
CC08447,Ca I,6455.6,2.52,-1.29,,58.7,16,24
CC08447,Ca I,6471.67,2.52,-0.76,,88.7,16,24
CC08447,Ca I,6493.79,2.52,-0.32,,104.3,16,24
CC08447,Ca I,6499.65,2.52,-0.82,,77.7,16,24
CC08447,Ca I,6717.68,2.71,-0.61,,92.3,16,24
CC08447,Sc II,5318.37,1.36,-2.01,,23.3,16,24
CC08447,Sc II,5526.79,1.77,0.03,,115.0,16,24
CC08447,Sc II,5641.0,1.5,-1.13,,56.3,16,24
CC08447,Sc II,5657.91,1.51,-0.6,,,,
CC08447,Sc II,5667.16,1.5,-1.31,,,,
CC08447,Sc II,5669.06,1.5,-1.2,,79.0,16,24
CC08447,Sc II,6245.62,1.51,-0.97,,55.0,16,24
CC08447,Sc II,6309.9,1.5,-1.52,,26.5,16,24
CC08447,Sc II,6604.58,1.36,-1.31,,56.0,16,24
CC08447,Ti I,5490.16,1.46,-0.933,,21.5,16,24
CC08447,Ti I,5978.54,1.87,-0.44,,,,
CC08447,Ti I,6126.22,1.07,-1.425,,45.3,16,24
CC08447,Ti I,6258.1,1.44,-0.355,,77.5,16,24
CC08447,Ti I,6303.77,1.44,-1.57,,,,
CC08447,Ti I,6312.24,1.46,-1.55,,,,
CC08447,Ti I,6336.1,1.44,-1.74,,,,
CC08447,Ti I,6554.24,1.44,-1.218,,26.0,16,24
CC08447,Ti I,6556.08,1.46,-1.074,,37.0,16,24
CC08447,Ti I,6599.13,0.9,-2.09,,,,
CC08447,Ti I,6743.13,0.9,-1.63,,,,
CC08447,Ti II,5336.77,1.58,-1.7,,136.7,16,24
CC08447,Ti II,5381.01,1.57,-1.78,,132.7,16,24
CC08447,Ti II,5418.77,1.58,-2.11,,104.7,16,24
CC08447,Ti II,6559.59,2.05,-2.019,,,,
CC08447,Ti II,6606.95,2.06,-2.79,,,,
CC08447,V I,6090.21,1.08,-0.06,,47.0,16,24
CC08447,V I,6119.53,1.06,-0.32,,37.0,16,24
CC08447,V I,6135.37,1.05,-0.75,,36.5,16,24
CC08447,V I,6150.15,0.3,-1.79,,52.3,16,24
CC08447,V I,6199.19,0.29,-1.29,,32.5,16,24
CC08447,V I,6216.36,0.28,-0.81,,,,
CC08447,V I,6224.51,0.29,-2.01,,23.5,16,24
CC08447,V I,6233.2,0.28,-2.07,,,,
CC08447,V I,6243.11,0.3,-0.98,,54.0,16,24
CC08447,V I,6251.82,0.29,-1.3,,33.3,16,24
CC08447,V I,6292.82,0.29,-1.52,,,,
CC08447,V I,6531.41,1.22,-0.84,,,,
CC08447,Cr I,5345.8,1.0,-0.98,,151.3,16,24
CC08447,Cr I,5348.33,1.0,-1.29,,129.7,16,24
CC08447,Cr I,5409.8,1.03,-0.72,,174.0,16,24
CC08447,Cr I,6330.09,0.94,-2.92,,48.0,16,24
CC08447,Mn I,5407.42,2.14,-1.743,,72.0,16,24
CC08447,Mn I,5420.36,2.14,-1.46,,62.3,16,24
CC08447,Mn I,5432.55,0.0,-3.795,,96.0,16,24
CC08447,Mn I,5516.77,2.18,-1.847,,,,
CC08447,Mn I,6013.51,3.07,-0.252,,23.5,16,24
CC08447,Mn I,6021.82,3.08,0.035,,66.7,16,24
CC08447,Co I,5647.23,2.28,-1.56,,,,
CC08447,Ni I,5578.73,1.68,-2.67,,76.3,16,24
CC08447,Ni I,5587.87,1.93,-2.37,,,,
CC08447,Ni I,6108.12,1.68,-2.45,,71.0,16,24
CC08447,Ni I,6128.97,1.68,-3.39,,32.0,16,24
CC08447,Ni I,6176.82,4.09,-0.43,,,,
CC08447,Ni I,6327.6,1.68,-3.09,,37.0,16,24
CC08447,Ni I,6384.67,4.15,-1.0,,,,
CC08447,Ni I,6482.8,1.94,-2.85,,,,
CC08447,Ni I,6586.32,1.95,-2.79,,,,
CC08447,Ni I,6643.64,1.68,-2.3,,119.0,16,24
CC08447,Ni I,6767.78,1.83,-2.17,,100.7,16,24
CC08447,Cu I,5700.24,1.64,-2.33,,24.0,16,24
CC08447,Zn I,6362.35,5.8,0.14,,,,
CC08447,Y II,5402.78,1.84,-0.51,,,,
CC08447,Ba II,5853.69,0.6,-1.01,,127.5,16,24
CC08447,Ba II,6141.73,0.7,-0.077,,191.3,16,24
CC08447,Ba II,6496.91,0.6,-0.38,,167.3,16,24
CC08447,La II,5303.52,0.32,-1.35,,,,
CC08447,La II,6320.43,0.17,-1.562,,,,
CC08447,La II,6390.46,0.32,-1.4,,,,
CC08447,La II,6774.27,0.13,-1.708,,,,
CC08447,Nd II,5319.82,0.55,-0.14,,,,
CC08447,Eu II,6645.13,1.37,0.12,,,,
CC08469,Fe I,5302.3,3.28,-0.88,,147.7,11,24
CC08469,Fe I,5307.37,1.61,-2.912,,166.7,11,24
CC08469,Fe I,5324.19,3.21,-0.1,,182.0,11,24
CC08469,Fe I,5332.9,1.56,-2.78,,,,
CC08469,Fe I,5339.93,3.27,-0.72,,147.3,11,24
CC08469,Fe I,5364.86,4.45,0.228,,109.7,11,24
CC08469,Fe I,5367.48,4.42,0.443,,111.0,11,24
CC08469,Fe I,5369.96,4.37,0.536,,113.5,11,24
CC08469,Fe I,5371.5,0.96,-1.644,,,,
CC08469,Fe I,5383.37,4.31,0.645,,126.0,11,24
CC08469,Fe I,5389.48,4.42,-0.4,,103.5,11,24
CC08469,Fe I,5393.17,3.24,-0.92,,,,
CC08469,Fe I,5397.13,0.91,-1.982,,,,
CC08469,Fe I,5400.51,4.37,-0.15,,75.0,11,24
CC08469,Fe I,5405.77,0.99,-1.852,,,,
CC08469,Fe I,5410.92,4.47,0.398,,118.0,11,24
CC08469,Fe I,5415.2,4.39,0.643,,144.3,11,24
CC08469,Fe I,5417.04,4.42,-1.42,,26.7,11,24
CC08469,Fe I,5424.07,4.32,0.52,,182.0,11,24
CC08469,Fe I,5429.7,0.96,-1.881,,,,
CC08469,Fe I,5434.52,1.01,-2.126,,,,
CC08469,Fe I,5445.05,4.39,-0.02,,100.7,11,24
CC08469,Fe I,5446.92,0.99,-1.914,,,,
CC08469,Fe I,5464.28,4.14,-1.402,,42.0,11,24
CC08469,Fe I,5497.52,1.01,-2.825,,,,
CC08469,Fe I,5501.46,0.96,-3.046,,,,
CC08469,Fe I,5506.79,0.99,-2.789,,,,
CC08469,Fe I,5569.62,3.42,-0.54,,143.3,11,24
CC08469,Fe I,5576.09,3.43,-1.0,,161.7,11,24
CC08469,Fe I,5586.76,3.37,-0.144,,161.0,11,24
CC08469,Fe I,5624.54,3.42,-0.755,,150.5,11,24
CC08469,Fe I,5686.53,4.55,-0.45,,,,
CC08469,Fe I,5701.54,2.56,-2.143,,141.0,11,24
CC08469,Fe I,5956.69,0.86,-4.498,,189.0,11,24
CC08469,Fe I,6003.03,3.88,-1.11,,72.3,11,24
CC08469,Fe I,6024.05,4.55,-0.11,,117.5,11,24
CC08469,Fe I,6027.05,4.07,-1.089,,86.0,11,24
CC08469,Fe I,6056.01,4.73,-0.45,,62.0,11,24
CC08469,Fe I,6065.48,2.61,-1.41,,190.7,11,24
CC08469,Fe I,6078.5,4.79,-0.37,,41.5,11,24
CC08469,Fe I,6082.72,2.22,-3.548,,75.0,11,24
CC08469,Fe I,6102.18,4.84,-0.516,,65.0,11,24
CC08469,Fe I,6120.26,0.91,-5.94,,,,
CC08469,Fe I,6137.69,2.59,-1.346,,206.5,11,24
CC08469,Fe I,6151.62,2.18,-3.371,,107.0,11,24
CC08469,Fe I,6157.75,4.07,-1.26,,73.0,11,24
CC08469,Fe I,6165.36,4.14,-1.473,,56.0,11,24
CC08469,Fe I,6173.34,2.22,-2.85,,117.7,11,24
CC08469,Fe I,6180.2,2.73,-2.649,,120.3,11,24
CC08469,Fe I,6187.99,3.94,-1.58,,66.5,11,24
CC08469,Fe I,6200.31,2.61,-2.373,,,,
CC08469,Fe I,6213.43,2.22,-2.481,,138.5,11,24
CC08469,Fe I,6219.28,2.2,-2.448,,149.5,11,24
CC08469,Fe I,6229.23,2.84,-2.9,,61.0,11,24
CC08469,Fe I,6230.74,2.56,-1.276,,,,
CC08469,Fe I,6232.65,3.65,-1.223,,103.5,11,24
CC08469,Fe I,6240.65,2.22,-3.173,,102.0,11,24
CC08469,Fe I,6246.32,3.6,-0.733,,132.0,11,24
CC08469,Fe I,6252.56,2.4,-1.767,,184.0,11,24
CC08469,Fe I,6254.26,2.28,-2.443,,164.5,11,24
CC08469,Fe I,6265.13,2.18,-2.54,,166.7,11,24
CC08469,Fe I,6280.62,0.86,-4.387,,174.0,11,24
CC08469,Fe I,6297.79,2.22,-2.64,,138.0,11,24
CC08469,Fe I,6301.5,3.65,-0.72,,153.0,11,24
CC08469,Fe I,6302.49,3.69,-1.15,,95.0,11,24
CC08469,Fe I,6311.51,2.83,-3.22,,60.0,11,24
CC08469,Fe I,6322.68,2.59,-2.469,,127.0,11,24
CC08469,Fe I,6335.33,2.2,-2.177,,161.0,11,24
CC08469,Fe I,6336.82,3.69,-1.05,,185.7,11,24
CC08469,Fe I,6344.15,2.43,-2.877,,120.3,11,24
CC08469,Fe I,6355.03,2.84,-2.291,,103.0,11,24
CC08469,Fe I,6380.74,4.19,-1.375,,35.0,11,24
CC08469,Fe I,6392.54,2.28,-3.95,,,,
CC08469,Fe I,6393.61,2.43,-1.576,,182.0,11,24
CC08469,Fe I,6408.03,3.69,-1.0,,102.7,11,24
CC08469,Fe I,6411.65,3.65,-0.717,,150.0,11,24
CC08469,Fe I,6419.96,4.73,-0.24,,75.3,11,24
CC08469,Fe I,6421.35,2.28,-2.014,,170.3,11,24
CC08469,Fe I,6430.85,2.18,-1.946,,181.0,11,24
CC08469,Fe I,6481.87,2.27,-3.01,,112.0,11,24
CC08469,Fe I,6494.98,2.4,-1.239,,219.5,11,24
CC08469,Fe I,6498.94,0.96,-4.689,,158.0,11,24
CC08469,Fe I,6518.37,2.83,-2.297,,112.0,11,24
CC08469,Fe I,6533.93,4.55,-1.46,,,,
CC08469,Fe I,6569.22,4.73,-0.42,,88.3,11,24
CC08469,Fe I,6574.23,0.99,-5.022,,123.0,11,24
CC08469,Fe I,6581.22,1.48,-4.68,,80.0,11,24
CC08469,Fe I,6592.91,2.73,-1.47,,161.5,11,24
CC08469,Fe I,6593.87,2.43,-2.366,,139.0,11,24
CC08469,Fe I,6597.56,4.79,-1.07,,,,
CC08469,Fe I,6608.03,2.28,-3.94,,20.0,11,24
CC08469,Fe I,6609.11,2.56,-2.661,,99.7,11,24
CC08469,Fe I,6627.54,4.54,-1.68,,,,
CC08469,Fe I,6633.75,4.56,-0.799,,,,
CC08469,Fe I,6663.44,2.42,-2.479,,164.3,11,24
CC08469,Fe I,6677.99,2.69,-1.42,,204.5,11,24
CC08469,Fe I,6750.15,2.42,-2.621,,137.0,11,24
CC08469,Fe II,5414.08,3.22,-3.61,,21.5,11,24
CC08469,Fe II,5425.25,3.2,-3.36,,69.0,11,24
CC08469,Fe II,5534.85,3.24,-2.92,,,,
CC08469,Fe II,5991.38,3.15,-3.74,,27.7,11,24
CC08469,Fe II,6149.25,3.89,-2.72,,47.0,11,24
CC08469,Fe II,6238.38,3.89,-2.67,,49.0,11,24
CC08469,Fe II,6247.56,3.89,-2.36,,74.5,11,24
CC08469,Fe II,6369.46,2.89,-4.02,,,,
CC08469,Fe II,6416.93,3.89,-2.79,,49.0,11,24
CC08469,Fe II,6432.68,2.89,-3.71,,57.7,11,24
CC08469,Fe II,6456.39,3.9,-2.08,,81.0,11,24
CC08469,Fe II,6516.08,2.89,-3.45,,56.0,11,24
CC08469,O I,6300.31,0.0,-9.75,,38.7,11,24
CC08469,Na I,5688.21,2.1,-0.37,,52.0,11,24
CC08469,Mg I,5528.41,4.34,-0.48,,171.7,11,24
CC08469,Mg I,5711.09,4.35,-1.728,,80.0,11,24
CC08469,Al I,6696.03,3.14,-1.57,<,25.0,11,24
CC08469,Si I,6142.48,5.62,-1.51,,25.0,11,24
CC08469,Si I,6155.14,5.62,-0.8,,47.5,11,24
CC08469,Si I,6237.33,5.61,-1.02,,20.5,11,24
CC08469,Si I,6244.48,5.61,-1.27,,26.5,11,24
CC08469,Ca I,5349.47,2.71,-0.31,,,,
CC08469,Ca I,5581.97,2.52,-0.555,,106.3,11,24
CC08469,Ca I,5588.75,2.52,0.21,,134.3,11,24
CC08469,Ca I,5590.12,2.52,-0.571,,90.0,11,24
CC08469,Ca I,5594.47,2.52,0.097,,162.0,11,24
CC08469,Ca I,5598.49,2.52,-0.087,,,,
CC08469,Ca I,5857.45,2.93,0.23,,144.0,11,24
CC08469,Ca I,5601.28,2.53,-0.523,,100.3,11,24
CC08469,Ca I,6102.73,1.88,-0.79,,161.5,11,24
CC08469,Ca I,6122.23,1.89,-0.32,,185.0,11,24
CC08469,Ca I,6161.3,2.52,-1.27,,61.7,11,24
CC08469,Ca I,6162.17,1.9,-0.09,,211.0,11,24
CC08469,Ca I,6166.44,2.52,-1.14,,74.7,11,24
CC08469,Ca I,6169.04,2.52,-0.8,,92.5,11,24
CC08469,Ca I,6169.56,2.52,-0.48,,118.5,11,24
CC08469,Ca I,6439.08,2.52,0.39,,178.0,11,24
CC08469,Ca I,6449.81,2.52,-0.502,,,,
CC08469,Ca I,6455.6,2.52,-1.29,,63.7,11,24
CC08469,Ca I,6471.67,2.52,-0.76,,100.0,11,24
CC08469,Ca I,6493.79,2.52,-0.32,,115.3,11,24
CC08469,Ca I,6499.65,2.52,-0.82,,112.5,11,24
CC08469,Ca I,6717.68,2.71,-0.61,,107.5,11,24
CC08469,Sc II,5318.37,1.36,-2.01,,,,
CC08469,Sc II,5526.79,1.77,0.03,,126.7,11,24
CC08469,Sc II,5641.0,1.5,-1.13,,69.0,11,24
CC08469,Sc II,5657.91,1.51,-0.6,,100.5,11,24
CC08469,Sc II,5667.16,1.5,-1.31,,62.0,11,24
CC08469,Sc II,5669.06,1.5,-1.2,,,,
CC08469,Sc II,6245.62,1.51,-0.97,,75.0,11,24
CC08469,Sc II,6309.9,1.5,-1.52,,,,
CC08469,Sc II,6604.58,1.36,-1.31,,70.3,11,24
CC08469,Ti I,5490.16,1.46,-0.933,,45.3,11,24
CC08469,Ti I,5978.54,1.87,-0.44,,50.0,11,24
CC08469,Ti I,6126.22,1.07,-1.425,,80.5,11,24
CC08469,Ti I,6258.1,1.44,-0.355,,108.5,11,24
CC08469,Ti I,6303.77,1.44,-1.57,,,,
CC08469,Ti I,6312.24,1.46,-1.55,,26.0,11,24
CC08469,Ti I,6336.1,1.44,-1.74,,,,
CC08469,Ti I,6554.24,1.44,-1.218,,44.0,11,24
CC08469,Ti I,6556.08,1.46,-1.074,,49.0,11,24
CC08469,Ti I,6599.13,0.9,-2.09,,33.5,11,24
CC08469,Ti I,6743.13,0.9,-1.63,,80.3,11,24
CC08469,Ti II,5336.77,1.58,-1.7,,,,
CC08469,Ti II,5381.01,1.57,-1.78,,97.0,11,24
CC08469,Ti II,5418.77,1.58,-2.11,,105.0,11,24
CC08469,Ti II,6559.59,2.05,-2.019,,,,
CC08469,Ti II,6606.95,2.06,-2.79,,,,
CC08469,V I,6090.21,1.08,-0.06,,65.7,11,24
CC08469,V I,6119.53,1.06,-0.32,,,,
CC08469,V I,6135.37,1.05,-0.75,,,,
CC08469,V I,6150.15,0.3,-1.79,,46.7,11,24
CC08469,V I,6199.19,0.29,-1.29,,54.5,11,24
CC08469,V I,6216.36,0.28,-0.81,,,,
CC08469,V I,6224.51,0.29,-2.01,,,,
CC08469,V I,6233.2,0.28,-2.07,,,,
CC08469,V I,6243.11,0.3,-0.98,,,,
CC08469,V I,6251.82,0.29,-1.3,,56.5,11,24
CC08469,V I,6292.82,0.29,-1.52,,,,
CC08469,V I,6531.41,1.22,-0.84,,,,
CC08469,Cr I,5345.8,1.0,-0.98,,156.0,11,24
CC08469,Cr I,5348.33,1.0,-1.29,,152.3,11,24
CC08469,Cr I,5409.8,1.03,-0.72,,170.0,11,24
CC08469,Cr I,6330.09,0.94,-2.92,,82.0,11,24
CC08469,Mn I,5407.42,2.14,-1.743,,,,
CC08469,Mn I,5420.36,2.14,-1.46,,118.0,11,24
CC08469,Mn I,5432.55,0.0,-3.795,,127.0,11,24
CC08469,Mn I,5516.77,2.18,-1.847,,,,
CC08469,Mn I,6013.51,3.07,-0.252,,52.5,11,24
CC08469,Mn I,6021.82,3.08,0.035,,93.3,11,24
CC08469,Co I,5647.23,2.28,-1.56,,,,
CC08469,Ni I,5578.73,1.68,-2.67,,112.5,11,24
CC08469,Ni I,5587.87,1.93,-2.37,,,,
CC08469,Ni I,6108.12,1.68,-2.45,,114.3,11,24
CC08469,Ni I,6128.97,1.68,-3.39,,58.3,11,24
CC08469,Ni I,6176.82,4.09,-0.43,,,,
CC08469,Ni I,6327.6,1.68,-3.09,,83.5,11,24
CC08469,Ni I,6384.67,4.15,-1.0,,,,
CC08469,Ni I,6482.8,1.94,-2.85,,77.5,11,24
CC08469,Ni I,6586.32,1.95,-2.79,,68.3,11,24
CC08469,Ni I,6643.64,1.68,-2.3,,135.0,11,24
CC08469,Ni I,6767.78,1.83,-2.17,,123.5,11,24
CC08469,Cu I,5700.24,1.64,-2.33,,34.0,11,24
CC08469,Zn I,6362.35,5.8,0.14,,27.0,11,24
CC08469,Y II,5402.78,1.84,-0.51,,,,
CC08469,Ba II,5853.69,0.6,-1.01,,141.0,11,24
CC08469,Ba II,6141.73,0.7,-0.077,,208.5,11,24
CC08469,Ba II,6496.91,0.6,-0.38,,206.0,11,24
CC08469,La II,5303.52,0.32,-1.35,,21.7,11,24
CC08469,La II,6320.43,0.17,-1.562,,,,
CC08469,La II,6390.46,0.32,-1.4,,37.0,11,24
CC08469,La II,6774.27,0.13,-1.708,,25.0,11,24
CC08469,Nd II,5319.82,0.55,-0.14,,,,
CC08469,Eu II,6645.13,1.37,0.12,,,,
CC08615,Fe I,5302.3,3.28,-0.88,,115.0,11,20
CC08615,Fe I,5307.37,1.61,-2.912,,117.3,11,20
CC08615,Fe I,5324.19,3.21,-0.1,,,,
CC08615,Fe I,5332.9,1.56,-2.78,,,,
CC08615,Fe I,5339.93,3.27,-0.72,,110.0,11,20
CC08615,Fe I,5364.86,4.45,0.228,,72.5,11,20
CC08615,Fe I,5367.48,4.42,0.443,,112.3,11,20
CC08615,Fe I,5369.96,4.37,0.536,,60.5,11,20
CC08615,Fe I,5371.5,0.96,-1.644,,,,
CC08615,Fe I,5383.37,4.31,0.645,,,,
CC08615,Fe I,5389.48,4.42,-0.4,,,,
CC08615,Fe I,5393.17,3.24,-0.92,,109.0,11,20
CC08615,Fe I,5397.13,0.91,-1.982,,,,
CC08615,Fe I,5400.51,4.37,-0.15,,53.0,11,20
CC08615,Fe I,5405.77,0.99,-1.852,,181.5,11,20
CC08615,Fe I,5410.92,4.47,0.398,,84.7,11,20
CC08615,Fe I,5415.2,4.39,0.643,,94.3,11,20
CC08615,Fe I,5417.04,4.42,-1.42,,,,
CC08615,Fe I,5424.07,4.32,0.52,,113.3,11,20
CC08615,Fe I,5429.7,0.96,-1.881,,,,
CC08615,Fe I,5434.52,1.01,-2.126,,,,
CC08615,Fe I,5445.05,4.39,-0.02,,74.7,11,20
CC08615,Fe I,5446.92,0.99,-1.914,,,,
CC08615,Fe I,5464.28,4.14,-1.402,,,,
CC08615,Fe I,5497.52,1.01,-2.825,,165.5,11,20
CC08615,Fe I,5501.46,0.96,-3.046,,130.0,11,20
CC08615,Fe I,5506.79,0.99,-2.789,,162.0,11,20
CC08615,Fe I,5569.62,3.42,-0.54,,108.0,11,20
CC08615,Fe I,5576.09,3.43,-1.0,,77.7,11,20
CC08615,Fe I,5586.76,3.37,-0.144,,140.7,11,20
CC08615,Fe I,5624.54,3.42,-0.755,,,,
CC08615,Fe I,5686.53,4.55,-0.45,,,,
CC08615,Fe I,5701.54,2.56,-2.143,,93.0,11,20
CC08615,Fe I,5956.69,0.86,-4.498,,77.3,11,20
CC08615,Fe I,6003.03,3.88,-1.11,,74.0,11,20
CC08615,Fe I,6024.05,4.55,-0.11,,55.0,11,20
CC08615,Fe I,6027.05,4.07,-1.089,,48.0,11,20
CC08615,Fe I,6056.01,4.73,-0.45,,,,
CC08615,Fe I,6065.48,2.61,-1.41,,120.5,11,20
CC08615,Fe I,6078.5,4.79,-0.37,,,,
CC08615,Fe I,6082.72,2.22,-3.548,,,,
CC08615,Fe I,6102.18,4.84,-0.516,,23.5,11,20
CC08615,Fe I,6120.26,0.91,-5.94,,,,
CC08615,Fe I,6137.69,2.59,-1.346,,185.3,11,20
CC08615,Fe I,6151.62,2.18,-3.371,,50.0,11,20
CC08615,Fe I,6157.75,4.07,-1.26,,31.3,11,20
CC08615,Fe I,6165.36,4.14,-1.473,,,,
CC08615,Fe I,6173.34,2.22,-2.85,,62.0,11,20
CC08615,Fe I,6180.2,2.73,-2.649,,,,
CC08615,Fe I,6187.99,3.94,-1.58,,,,
CC08615,Fe I,6200.31,2.61,-2.373,,,,
CC08615,Fe I,6213.43,2.22,-2.481,,75.0,11,20
CC08615,Fe I,6219.28,2.2,-2.448,,122.0,11,20
CC08615,Fe I,6229.23,2.84,-2.9,,29.3,11,20
CC08615,Fe I,6230.74,2.56,-1.276,,167.5,11,20
CC08615,Fe I,6232.65,3.65,-1.223,,33.0,11,20
CC08615,Fe I,6240.65,2.22,-3.173,,44.0,11,20
CC08615,Fe I,6246.32,3.6,-0.733,,59.7,11,20
CC08615,Fe I,6252.56,2.4,-1.767,,116.0,11,20
CC08615,Fe I,6254.26,2.28,-2.443,,112.0,11,20
CC08615,Fe I,6265.13,2.18,-2.54,,80.0,11,20
CC08615,Fe I,6280.62,0.86,-4.387,,53.0,11,20
CC08615,Fe I,6297.79,2.22,-2.64,,,,
CC08615,Fe I,6301.5,3.65,-0.72,,95.5,11,20
CC08615,Fe I,6302.49,3.69,-1.15,,,,
CC08615,Fe I,6311.51,2.83,-3.22,,,,
CC08615,Fe I,6322.68,2.59,-2.469,,98.0,11,20
CC08615,Fe I,6335.33,2.2,-2.177,,124.7,11,20
CC08615,Fe I,6336.82,3.69,-1.05,,51.0,11,20
CC08615,Fe I,6344.15,2.43,-2.877,,50.0,11,20
CC08615,Fe I,6355.03,2.84,-2.291,,39.3,11,20
CC08615,Fe I,6380.74,4.19,-1.375,,,,
CC08615,Fe I,6392.54,2.28,-3.95,,,,
CC08615,Fe I,6393.61,2.43,-1.576,,153.5,11,20
CC08615,Fe I,6408.03,3.69,-1.0,,,,
CC08615,Fe I,6411.65,3.65,-0.717,,119.3,11,20
CC08615,Fe I,6419.96,4.73,-0.24,,49.0,11,20
CC08615,Fe I,6421.35,2.28,-2.014,,125.0,11,20
CC08615,Fe I,6430.85,2.18,-1.946,,126.0,11,20
CC08615,Fe I,6481.87,2.27,-3.01,,,,
CC08615,Fe I,6494.98,2.4,-1.239,,157.0,11,20
CC08615,Fe I,6498.94,0.96,-4.689,,70.0,11,20
CC08615,Fe I,6518.37,2.83,-2.297,,,,
CC08615,Fe I,6533.93,4.55,-1.46,,,,
CC08615,Fe I,6569.22,4.73,-0.42,,44.7,11,20
CC08615,Fe I,6574.23,0.99,-5.022,,36.0,11,20
CC08615,Fe I,6581.22,1.48,-4.68,,,,
CC08615,Fe I,6592.91,2.73,-1.47,,139.0,11,20
CC08615,Fe I,6593.87,2.43,-2.366,,86.0,11,20
CC08615,Fe I,6597.56,4.79,-1.07,,,,
CC08615,Fe I,6608.03,2.28,-3.94,,53.5,11,20
CC08615,Fe I,6609.11,2.56,-2.661,,56.3,11,20
CC08615,Fe I,6627.54,4.54,-1.68,,22.0,11,20
CC08615,Fe I,6633.75,4.56,-0.799,,,,
CC08615,Fe I,6663.44,2.42,-2.479,,71.5,11,20
CC08615,Fe I,6677.99,2.69,-1.42,,128.0,11,20
CC08615,Fe I,6750.15,2.42,-2.621,,42.3,11,20
CC08615,Fe II,5414.08,3.22,-3.61,,,,
CC08615,Fe II,5425.25,3.2,-3.36,,36.5,11,20
CC08615,Fe II,5534.85,3.24,-2.92,,84.5,11,20
CC08615,Fe II,5991.38,3.15,-3.74,,,,
CC08615,Fe II,6149.25,3.89,-2.72,,,,
CC08615,Fe II,6238.38,3.89,-2.67,,,,
CC08615,Fe II,6247.56,3.89,-2.36,,,,
CC08615,Fe II,6369.46,2.89,-4.02,,,,
CC08615,Fe II,6416.93,3.89,-2.79,,28.5,11,20
CC08615,Fe II,6432.68,2.89,-3.71,,69.5,11,20
CC08615,Fe II,6456.39,3.9,-2.08,,,,
CC08615,Fe II,6516.08,2.89,-3.45,,52.7,11,20
CC08615,O I,6300.31,0.0,-9.75,,22.0,11,20
CC08615,Na I,5688.21,2.1,-0.37,,36.5,11,20
CC08615,Mg I,5528.41,4.34,-0.48,,184.3,11,20
CC08615,Mg I,5711.09,4.35,-1.728,,59.3,11,20
CC08615,Al I,6696.03,3.14,-1.57,<,25.0,11,20
CC08615,Si I,6142.48,5.62,-1.51,,,,
CC08615,Si I,6155.14,5.62,-0.8,,37.0,11,20
CC08615,Si I,6237.33,5.61,-1.02,,15.5,11,20
CC08615,Si I,6244.48,5.61,-1.27,,,,
CC08615,Ca I,5349.47,2.71,-0.31,,74.0,11,20
CC08615,Ca I,5581.97,2.52,-0.555,,65.0,11,20
CC08615,Ca I,5588.75,2.52,0.21,,128.0,11,20
CC08615,Ca I,5590.12,2.52,-0.571,,51.3,11,20
CC08615,Ca I,5594.47,2.52,0.097,,,,
CC08615,Ca I,5598.49,2.52,-0.087,,,,
CC08615,Ca I,5857.45,2.93,0.23,,119.0,11,20
CC08615,Ca I,5601.28,2.53,-0.523,,76.0,11,20
CC08615,Ca I,6102.73,1.88,-0.79,,103.3,11,20
CC08615,Ca I,6122.23,1.89,-0.32,,136.0,11,20
CC08615,Ca I,6161.3,2.52,-1.27,,35.5,11,20
CC08615,Ca I,6162.17,1.9,-0.09,,176.7,11,20
CC08615,Ca I,6166.44,2.52,-1.14,,36.7,11,20
CC08615,Ca I,6169.04,2.52,-0.8,,,,
CC08615,Ca I,6169.56,2.52,-0.48,,79.0,11,20
CC08615,Ca I,6439.08,2.52,0.39,,135.7,11,20
CC08615,Ca I,6449.81,2.52,-0.502,,,,
CC08615,Ca I,6455.6,2.52,-1.29,,33.5,11,20
CC08615,Ca I,6471.67,2.52,-0.76,,73.0,11,20
CC08615,Ca I,6493.79,2.52,-0.32,,69.7,11,20
CC08615,Ca I,6499.65,2.52,-0.82,,65.3,11,20
CC08615,Ca I,6717.68,2.71,-0.61,,75.0,11,20
CC08615,Sc II,5318.37,1.36,-2.01,,,,
CC08615,Sc II,5526.79,1.77,0.03,,82.5,11,20
CC08615,Sc II,5641.0,1.5,-1.13,,,,
CC08615,Sc II,5657.91,1.51,-0.6,,,,
CC08615,Sc II,5667.16,1.5,-1.31,,,,
CC08615,Sc II,5669.06,1.5,-1.2,,49.5,11,20
CC08615,Sc II,6245.62,1.51,-0.97,,,,
CC08615,Sc II,6309.9,1.5,-1.52,,,,
