HE 0105-6141  Ce -9.99 0.00 0.00 -9.99 0.00 0.00 10  0
HE 0105-6141  Co  2.55 0.16 0.22  0.18 0.15 0.24  6  6
HE 0105-6141  Cr  2.91 0.17 0.25 -0.22 0.16 0.25  3  3
HE 0105-6141  Eu -1.36 0.18 0.23  0.68 0.16 0.26  4  3
HE 0105-6141  Fe  4.95 0.13 0.18  0.00 0.14 0.22 55 52
HE 0105-6141  La -9.99 0.00 0.00 -9.99 0.00 0.00  6  0
HE 0105-6141  Mg  5.36 0.12 0.18  0.33 0.15 0.23  7  7
HE 0105-6141  Mn  2.34 0.16 0.22 -0.50 0.16 0.23  5  3
HE 0105-6141  Nd -9.99 0.00 0.00 -9.99 0.00 0.00  9  0
HE 0105-6141  Ni  3.62 0.17 0.26 -0.08 0.17 0.26  4  4
HE 0105-6141  Sc  0.83 0.18 0.23  0.20 0.16 0.25  5  4
HE 0105-6141  Sm -9.99 0.00 0.00 -9.99 0.00 0.00  8  0
HE 0105-6141  Sr  0.40 0.18 0.27 -0.03 0.17 0.28  3  2
HE 0105-6141  Ti  2.78 0.16 0.22  0.31 0.15 0.24 17 15
HE 0105-6141  V  -9.99 0.00 0.00 -9.99 0.00 0.00  3  0
HE 0105-6141  Y  -0.49 0.19 0.24 -0.18 0.16 0.26  6  3
HE 0105-6141  Zn -9.99 0.00 0.00 -9.99 0.00 0.00  2  0
HE 0105-6141  Zr -9.99 0.00 0.00 -9.99 0.00 0.00  3  0
HE 0109-0742  Al  3.01 0.17 0.25 -0.94 0.18 0.27  1  1
HE 0109-0742  Ba -0.56 0.22 0.28 -0.16 0.20 0.27  2  1
HE 0109-0742  C   5.72 0.19 0.26 -0.14 0.20 0.30  1  1
HE 0109-0742  Ca  4.07 0.12 0.20  0.23 0.15 0.25  9  8
HE 0109-0742  Ce -9.99 0.00 0.00 -9.99 0.00 0.00 10  0
HE 0109-0742  Co  2.52 0.15 0.21  0.12 0.15 0.25  6  5
HE 0109-0742  Cr  2.90 0.17 0.24 -0.24 0.16 0.24  3  3
HE 0109-0742  Eu -9.99 0.00 0.00 -9.99 0.00 0.00  4  0
HE 0109-0742  Fe  4.98 0.12 0.18  0.00 0.14 0.22 55 47
HE 0109-0742  La -9.99 0.00 0.00 -9.99 0.00 0.00  6  0
HE 0109-0742  Mg  5.36 0.12 0.18  0.30 0.15 0.23  7  5
HE 0109-0742  Mn  2.23 0.15 0.20 -0.64 0.15 0.23  5  3
HE 0109-0742  Nd -9.99 0.00 0.00 -9.99 0.00 0.00  9  0
HE 0109-0742  Ni  3.58 0.18 0.24 -0.15 0.16 0.24  4  4
HE 0109-0742  Sc  0.68 0.18 0.23  0.03 0.16 0.24  5  4
HE 0109-0742  Sm -9.99 0.00 0.00 -9.99 0.00 0.00  8  0
HE 0109-0742  Sr  0.42 0.23 0.32 -0.03 0.21 0.30  3  2
HE 0109-0742  Ti  2.71 0.29 0.37  0.21 0.25 0.35 17 15
HE 0109-0742  V  -9.99 0.00 0.00 -9.99 0.00 0.00  3  0
HE 0109-0742  Y  -0.67 0.18 0.23 -0.39 0.17 0.25  6  3
HE 0109-0742  Zn -9.99 0.00 0.00 -9.99 0.00 0.00  2  0
HE 0109-0742  Zr -9.99 0.00 0.00 -9.99 0.00 0.00  3  0
HE 0109-3711  Al -9.99 0.00 0.00 -9.99 0.00 0.00  1  0
HE 0109-3711  Ba -9.99 0.00 0.00 -9.99 0.00 0.00  2  0
HE 0109-3711  C   6.79 0.18 0.26  0.31 0.20 0.29  1  1
HE 0109-3711  Ca  4.87 0.12 0.20  0.42 0.15 0.25  9  1
HE 0109-3711  Ce -9.99 0.00 0.00 -9.99 0.00 0.00 10  0
HE 0109-3711  Co -9.99 0.00 0.00 -9.99 0.00 0.00  6  0
HE 0109-3711  Cr  3.70 0.20 0.26 -0.06 0.19 0.26  3  1
HE 0109-3711  Eu -9.99 0.00 0.00 -9.99 0.00 0.00  4  0
HE 0109-3711  Fe  5.59 0.13 0.18  0.00 0.14 0.22 55 14
HE 0109-3711  La -9.99 0.00 0.00 -9.99 0.00 0.00  6  0
HE 0109-3711  Mg -9.99 0.00 0.00 -9.99 0.00 0.00  7  0
HE 0109-3711  Mn -9.99 0.00 0.00 -9.99 0.00 0.00  5  0
HE 0109-3711  Nd -9.99 0.00 0.00 -9.99 0.00 0.00  9  0
HE 0109-3711  Ni -9.99 0.00 0.00 -9.99 0.00 0.00  4  0
HE 0109-3711  Sc  1.38 0.18 0.23  0.12 0.17 0.26  5  1
HE 0109-3711  Sm -9.99 0.00 0.00 -9.99 0.00 0.00  8  0
HE 0109-3711  Sr -9.99 0.00 0.00 -9.99 0.00 0.00  3  0
HE 0109-3711  Ti  3.49 0.16 0.22  0.38 0.16 0.24 17  2
HE 0109-3711  V  -9.99 0.00 0.00 -9.99 0.00 0.00  3  0
HE 0109-3711  Y  -9.99 0.00 0.00 -9.99 0.00 0.00  6  0
HE 0109-3711  Zn -9.99 0.00 0.00 -9.99 0.00 0.00  2  0
HE 0109-3711  Zr -9.99 0.00 0.00 -9.99 0.00 0.00  3  0
HE 0111-1454  Al  2.94 0.13 0.24 -0.54 0.17 0.27  1  1
HE 0111-1454  Ba -1.56 0.18 0.23 -0.69 0.16 0.23  2  1
HE 0111-1454  C   5.18 0.20 0.27 -0.22 0.19 0.28  1  1
HE 0111-1454  Ca  3.53 0.12 0.20  0.16 0.15 0.25  9  8
HE 0111-1454  Ce -9.99 0.00 0.00 -9.99 0.00 0.00 10  0
HE 0111-1454  Co  2.06 0.14 0.22  0.14 0.15 0.24  6  6
HE 0111-1454  Cr  2.40 0.12 0.22 -0.27 0.14 0.24  3  3
HE 0111-1454  Eu -2.54 0.18 0.23 -0.06 0.15 0.24  4  1
HE 0111-1454  Fe  4.51 0.13 0.18  0.00 0.14 0.22 55 54
HE 0111-1454  La -9.99 0.00 0.00 -9.99 0.00 0.00  6  0
HE 0111-1454  Mg  4.94 0.12 0.18  0.35 0.15 0.23  7  6
HE 0111-1454  Mn  2.19 0.13 0.20 -0.21 0.14 0.23  5  5
HE 0111-1454  Nd -9.99 0.00 0.00 -9.99 0.00 0.00  9  0
HE 0111-1454  Ni  3.40 0.14 0.26  0.14 0.15 0.26  4  4
HE 0111-1454  Sc  0.21 0.16 0.21  0.04 0.15 0.23  5  5
HE 0111-1454  Sm -9.99 0.00 0.00 -9.99 0.00 0.00  8  0
HE 0111-1454  Sr -0.15 0.20 0.31 -0.13 0.19 0.30  3  1
HE 0111-1454  Ti  2.26 0.14 0.19  0.24 0.14 0.22 17 17
HE 0111-1454  V   1.03 0.15 0.19  0.02 0.15 0.23  3  2
HE 0111-1454  Y  -1.07 0.18 0.22 -0.31 0.15 0.24  6  4
HE 0111-1454  Zn  2.29 0.13 0.20  0.68 0.14 0.24  2  2
HE 0111-1454  Zr -0.22 0.18 0.22  0.17 0.15 0.24  3  1
HE 0121-2826  Al  2.64 0.16 0.25 -0.87 0.18 0.27  1  1
HE 0121-2826  Ba -1.39 0.20 0.24 -0.56 0.18 0.26  2  1
HE 0121-2826  C   5.97 0.20 0.27  0.54 0.19 0.28  1  1
HE 0121-2826  Ca  3.75 0.12 0.20  0.36 0.15 0.25  9  8
HE 0121-2826  Ce -9.99 0.00 0.00 -9.99 0.00 0.00 10  0
HE 0121-2826  Co  2.15 0.16 0.22  0.19 0.15 0.25  6  6
HE 0121-2826  Cr  2.44 0.16 0.24 -0.26 0.16 0.24  3  3
HE 0121-2826  Eu -9.99 0.00 0.00 -9.99 0.00 0.00  4  0
HE 0121-2826  Fe  4.53 0.12 0.18  0.00 0.14 0.22 55 45
HE 0121-2826  La -9.99 0.00 0.00 -9.99 0.00 0.00  6  0
HE 0121-2826  Mg  5.04 0.11 0.19  0.43 0.15 0.24  7  6
HE 0121-2826  Mn  1.73 0.16 0.22 -0.70 0.16 0.23  5  3
HE 0121-2826  Nd -9.99 0.00 0.00 -9.99 0.00 0.00  9  0
HE 0121-2826  Ni  3.13 0.17 0.25 -0.16 0.17 0.24  4  4
HE 0121-2826  Sc  0.24 0.18 0.23  0.04 0.16 0.25  5  4
HE 0121-2826  Sm -9.99 0.00 0.00 -9.99 0.00 0.00  8  0
HE 0121-2826  Sr  0.27 0.18 0.27  0.27 0.17 0.27  3  2
HE 0121-2826  Ti  2.31 0.16 0.21  0.25 0.15 0.23 17 13
HE 0121-2826  V  -9.99 0.00 0.00 -9.99 0.00 0.00  3  0
HE 0121-2826  Y  -0.66 0.19 0.23  0.06 0.17 0.25  6  3
HE 0121-2826  Zn -9.99 0.00 0.00 -9.99 0.00 0.00  2  0
HE 0121-2826  Zr -9.99 0.00 0.00 -9.99 0.00 0.00  3  0
HE 0131-2740  Al  2.70 0.18 0.24 -0.69 0.18 0.27  1  1
HE 0131-2740  Ba -9.99 0.00 0.00 -9.99 0.00 0.00  2  0
HE 0131-2740  C   5.66 0.19 0.26  0.35 0.18 0.27  1  1
HE 0131-2740  Ca  3.61 0.12 0.20  0.33 0.15 0.25  9  1
HE 0131-2740  Ce -9.99 0.00 0.00 -9.99 0.00 0.00 10  0
HE 0131-2740  Co -9.99 0.00 0.00 -9.99 0.00 0.00  6  0
HE 0131-2740  Cr  2.31 0.17 0.22 -0.28 0.15 0.23  3  3
HE 0131-2740  Eu -9.99 0.00 0.00 -9.99 0.00 0.00  4  0
HE 0131-2740  Fe  4.42 0.13 0.18  0.00 0.14 0.22 55 19
HE 0131-2740  La -9.99 0.00 0.00 -9.99 0.00 0.00  6  0
HE 0131-2740  Mg  4.87 0.12 0.19  0.37 0.16 0.25  7  3
HE 0131-2740  Mn -9.99 0.00 0.00 -9.99 0.00 0.00  5  0
HE 0131-2740  Nd -9.99 0.00 0.00 -9.99 0.00 0.00  9  0
HE 0131-2740  Ni  3.27 0.19 0.24  0.10 0.18 0.25  4  1
HE 0131-2740  Sc  0.26 0.18 0.23  0.16 0.17 0.25  5  1
HE 0131-2740  Sm -9.99 0.00 0.00 -9.99 0.00 0.00  8  0
HE 0131-2740  Sr -9.99 0.00 0.00 -9.99 0.00 0.00  3  0
HE 0131-2740  Ti  2.21 0.15 0.21  0.27 0.15 0.24 17  4
HE 0131-2740  V  -9.99 0.00 0.00 -9.99 0.00 0.00  3  0
HE 0131-2740  Y  -9.99 0.00 0.00 -9.99 0.00 0.00  6  0
HE 0131-2740  Zn -9.99 0.00 0.00 -9.99 0.00 0.00  2  0
HE 0131-2740  Zr -9.99 0.00 0.00 -9.99 0.00 0.00  3  0
HE 0131-3953  Al  2.84 0.14 0.21 -0.96 0.16 0.26  1  1
HE 0131-3953  Ba  1.66 0.13 0.18  2.20 0.16 0.23  2  2
HE 0131-3953  C   8.16 0.16 0.24  2.45 0.18 0.27  1  1
HE 0131-3953  Ca  4.05 0.12 0.20  0.37 0.15 0.25  5  3
HE 0131-3953  Ce  0.83 0.19 0.26  1.93 0.19 0.29  7  1
HE 0131-3953  Co -9.99 0.00 0.00 -9.99 0.00 0.00  4  0
HE 0131-3953  Cr  2.78 0.16 0.21 -0.21 0.17 0.24  1  1
HE 0131-3953  Eu -0.55 0.19 0.24  1.62 0.19 0.28  3  2
HE 0131-3953  Fe  4.82 0.11 0.17  0.00 0.14 0.22 35 22
HE 0131-3953  La  0.43 0.18 0.23  1.94 0.19 0.27  3  2
HE 0131-3953  Mg  5.21 0.12 0.18  0.30 0.15 0.24  5  2
HE 0131-3953  Mn  2.18 0.16 0.20 -0.53 0.17 0.25  4  2
HE 0131-3953  Nd  0.58 0.19 0.24  1.76 0.20 0.28  5  1
HE 0131-3953  Ni  3.29 0.16 0.20 -0.28 0.17 0.24  4  3
HE 0131-3953  Sc  1.08 0.19 0.24  0.59 0.19 0.27  3  1
HE 0131-3953  Sm -9.99 0.00 0.00 -9.99 0.00 0.00  6  0
HE 0131-3953  Sr  0.75 0.18 0.27  0.46 0.18 0.28  2  2
HE 0131-3953  Ti  2.47 0.16 0.22  0.13 0.17 0.26 11  5
HE 0131-3953  V  -9.99 0.00 0.00 -9.99 0.00 0.00  0  0
HE 0131-3953  Y  -9.99 0.00 0.00 -9.99 0.00 0.00  4  0
HE 0131-3953  Zn -9.99 0.00 0.00 -9.99 0.00 0.00  0  0
HE 0131-3953  Zr -9.99 0.00 0.00 -9.99 0.00 0.00  2  0
HE 0143-1135  Al  3.70 0.12 0.23 -0.64 0.15 0.25  1  1
HE 0143-1135  Ba -0.08 0.20 0.24 -0.07 0.19 0.29  2  1
HE 0143-1135  C   6.49 0.19 0.24  0.23 0.17 0.26  1  1
HE 0143-1135  Ca  4.49 0.13 0.21  0.26 0.14 0.25  9  8
HE 0143-1135  Ce -9.99 0.00 0.00 -9.99 0.00 0.00 10  0
HE 0143-1135  Co  2.92 0.16 0.22  0.13 0.16 0.26  6  4
HE 0143-1135  Cr  3.51 0.13 0.21 -0.02 0.15 0.23  3  3
HE 0143-1135  Eu -9.99 0.00 0.00 -9.99 0.00 0.00  4  0
HE 0143-1135  Fe  5.37 0.12 0.18  0.00 0.14 0.22 55 46
HE 0143-1135  La -9.99 0.00 0.00 -9.99 0.00 0.00  6  0
HE 0143-1135  Mg  5.78 0.12 0.18  0.33 0.14 0.24  7  4
HE 0143-1135  Mn  3.07 0.15 0.20 -0.19 0.16 0.24  5  3
HE 0143-1135  Nd -9.99 0.00 0.00 -9.99 0.00 0.00  9  0
HE 0143-1135  Ni  4.03 0.15 0.22 -0.09 0.17 0.24  4  3
HE 0143-1135  Sc  1.21 0.17 0.22  0.17 0.17 0.28  5  4
HE 0143-1135  Sm -9.99 0.00 0.00 -9.99 0.00 0.00  8  0
HE 0143-1135  Sr  0.64 0.15 0.22 -0.20 0.16 0.26  3  2
HE 0143-1135  Ti  3.12 0.16 0.21  0.24 0.16 0.26 17 10
HE 0143-1135  V  -9.99 0.00 0.00 -9.99 0.00 0.00  3  0
HE 0143-1135  Y  -9.99 0.00 0.00 -9.99 0.00 0.00  6  0
HE 0143-1135  Zn -9.99 0.00 0.00 -9.99 0.00 0.00  2  0
HE 0143-1135  Zr -9.99 0.00 0.00 -9.99 0.00 0.00  3  0
HE 0143-4108  Al  2.75 0.15 0.23 -1.10 0.16 0.26  1  1
HE 0143-4108  Ba -1.67 0.19 0.23 -1.18 0.16 0.25  2  1
HE 0143-4108  C   5.93 0.18 0.25  0.16 0.18 0.27  1  1
HE 0143-4108  Ca  3.75 0.12 0.20  0.00 0.14 0.25  9  8
HE 0143-4108  Ce -9.99 0.00 0.00 -9.99 0.00 0.00 10  0
HE 0143-4108  Co  2.51 0.16 0.22  0.21 0.15 0.24  6  6
HE 0143-4108  Cr  2.95 0.17 0.27 -0.10 0.16 0.26  3  3
HE 0143-4108  Eu -9.99 0.00 0.00 -9.99 0.00 0.00  4  0
HE 0143-4108  Fe  4.88 0.12 0.18  0.00 0.14 0.22 55 54
HE 0143-4108  La -9.99 0.00 0.00 -9.99 0.00 0.00  6  0
HE 0143-4108  Mg  4.98 0.10 0.18  0.02 0.15 0.24  7  7
HE 0143-4108  Mn  2.83 0.13 0.19  0.06 0.14 0.23  5  4
HE 0143-4108  Nd -9.99 0.00 0.00 -9.99 0.00 0.00  9  0
HE 0143-4108  Ni  3.87 0.16 0.28  0.23 0.17 0.27  4  4
HE 0143-4108  Sc  0.45 0.17 0.22 -0.10 0.15 0.25  5  3
HE 0143-4108  Sm -9.99 0.00 0.00 -9.99 0.00 0.00  8  0
HE 0143-4108  Sr -0.59 0.22 0.31 -0.94 0.20 0.30  3  2
HE 0143-4108  Ti  2.69 0.16 0.21  0.28 0.15 0.23 17 15
HE 0143-4108  V   1.52 0.15 0.20  0.14 0.15 0.24  3  2
HE 0143-4108  Y  -1.30 0.18 0.23 -0.92 0.16 0.25  6  1
HE 0143-4108  Zn  2.72 0.13 0.20  0.74 0.14 0.25  2  2
HE 0143-4108  Zr -9.99 0.00 0.00 -9.99 0.00 0.00  0  0
HE 0143-4146  Al  2.92 0.19 0.29 -0.61 0.21 0.30  1  1
HE 0143-4146  Ba -1.61 0.19 0.24 -0.79 0.17 0.25  2  1
HE 0143-4146  C   5.55 0.20 0.27  0.11 0.19 0.28  1  1
HE 0143-4146  Ca  3.67 0.12 0.20  0.25 0.15 0.25  9  7
HE 0143-4146  Ce -9.99 0.00 0.00 -9.99 0.00 0.00 10  0
HE 0143-4146  Co  2.26 0.16 0.22  0.28 0.15 0.24  6  6
HE 0143-4146  Cr  2.52 0.17 0.26 -0.20 0.16 0.26  3  3
HE 0143-4146  Eu -9.99 0.00 0.00 -9.99 0.00 0.00  4  0
HE 0143-4146  Fe  4.55 0.13 0.18  0.00 0.14 0.22 55 49
HE 0143-4146  La -9.99 0.00 0.00 -9.99 0.00 0.00  6  0
HE 0143-4146  Mg  5.04 0.12 0.19  0.41 0.15 0.23  7  7
HE 0143-4146  Mn  2.31 0.14 0.22 -0.13 0.15 0.24  5  3
HE 0143-4146  Nd -9.99 0.00 0.00 -9.99 0.00 0.00  9  0
HE 0143-4146  Ni  3.34 0.20 0.29  0.03 0.19 0.28  4  4
HE 0143-4146  Sc  0.60 0.18 0.23  0.38 0.16 0.25  5  5
HE 0143-4146  Sm -9.99 0.00 0.00 -9.99 0.00 0.00  8  0
HE 0143-4146  Sr -0.60 0.23 0.34 -0.62 0.22 0.32  3  2
HE 0143-4146  Ti  2.43 0.16 0.21  0.36 0.15 0.23 17 15
HE 0143-4146  V  -9.99 0.00 0.00 -9.99 0.00 0.00  3  0
HE 0143-4146  Y  -1.37 0.19 0.23 -0.66 0.17 0.25  6  1
HE 0143-4146  Zn -9.99 0.00 0.00 -9.99 0.00 0.00  2  0
HE 0143-4146  Zr -9.99 0.00 0.00 -9.99 0.00 0.00  3  0
HE 0157-3335  Al  2.85 0.14 0.25 -0.54 0.16 0.27  1  1
HE 0157-3335  Ba -1.36 0.20 0.25 -0.41 0.16 0.24  2  1
HE 0157-3335  C   5.09 0.20 0.27 -0.22 0.18 0.29  1  1
HE 0157-3335  Ca  3.50 0.12 0.20  0.22 0.15 0.25  9  8
HE 0157-3335  Ce -9.99 0.00 0.00 -9.99 0.00 0.00 10  0
HE 0157-3335  Co  2.00 0.15 0.22  0.17 0.15 0.24  6  6
HE 0157-3335  Cr  2.15 0.15 0.23 -0.44 0.14 0.23  3  3
HE 0157-3335  Eu -9.99 0.00 0.00 -9.99 0.00 0.00  4  0
HE 0157-3335  Fe  4.42 0.14 0.19  0.00 0.14 0.22 55 52
HE 0157-3335  La -9.99 0.00 0.00 -9.99 0.00 0.00  6  0
HE 0157-3335  Mg  4.90 0.11 0.18  0.40 0.16 0.24  7  7
HE 0157-3335  Mn  1.40 0.16 0.21 -0.91 0.15 0.23  5  3
HE 0157-3335  Nd -9.99 0.00 0.00 -9.99 0.00 0.00  9  0
HE 0157-3335  Ni  3.21 0.15 0.26  0.04 0.16 0.26  4  4
HE 0157-3335  Sc  0.17 0.17 0.22  0.08 0.14 0.23  5  3
HE 0157-3335  Sm -9.99 0.00 0.00 -9.99 0.00 0.00  8  0
HE 0157-3335  Sr -0.06 0.19 0.30  0.06 0.18 0.29  3  2
HE 0157-3335  Ti  2.21 0.16 0.21  0.27 0.14 0.22 17 16
HE 0157-3335  V  -9.99 0.00 0.00 -9.99 0.00 0.00  3  0
HE 0157-3335  Y  -0.96 0.17 0.21 -0.12 0.15 0.23  6  3
HE 0157-3335  Zn -9.99 0.00 0.00 -9.99 0.00 0.00  2  0
HE 0157-3335  Zr -0.16 0.18 0.22  0.33 0.15 0.24  3  1
HE 0200-0955  Al  3.07 0.17 0.26 -0.93 0.18 0.27  1  1
HE 0200-0955  Ba -1.02 0.21 0.25 -0.68 0.18 0.26  2  1
HE 0200-0955  C   6.34 0.19 0.26  0.41 0.18 0.27  1  1
HE 0200-0955  Ca  4.19 0.12 0.20  0.30 0.15 0.25  9  8
HE 0200-0955  Ce -9.99 0.00 0.00 -9.99 0.00 0.00 10  0
HE 0200-0955  Co  2.62 0.16 0.23  0.16 0.15 0.24  6  5
HE 0200-0955  Cr  3.02 0.19 0.27 -0.19 0.17 0.26  3  3
HE 0200-0955  Eu -9.99 0.00 0.00 -9.99 0.00 0.00  4  0
HE 0200-0955  Fe  5.03 0.13 0.19  0.00 0.14 0.22 55 48
HE 0200-0955  La -9.99 0.00 0.00 -9.99 0.00 0.00  6  0
HE 0200-0955  Mg  5.45 0.11 0.18  0.34 0.16 0.24  7  6
HE 0200-0955  Mn  2.56 0.16 0.22 -0.36 0.16 0.23  5  3
HE 0200-0955  Nd -9.99 0.00 0.00 -9.99 0.00 0.00  9  0
HE 0200-0955  Ni  3.58 0.20 0.27 -0.20 0.18 0.26  4  4
HE 0200-0955  Sc  0.75 0.14 0.20  0.04 0.15 0.23  5  4
HE 0200-0955  Sm -9.99 0.00 0.00 -9.99 0.00 0.00  8  0
HE 0200-0955  Sr  0.14 0.24 0.33 -0.36 0.22 0.31  3  2
HE 0200-0955  Ti  2.73 0.16 0.21  0.17 0.15 0.23 17 14
HE 0200-0955  V  -9.99 0.00 0.00 -9.99 0.00 0.00  3  0
HE 0200-0955  Y  -0.54 0.19 0.24 -0.32 0.17 0.26  6  2
HE 0200-0955  Zn -9.99 0.00 0.00 -9.99 0.00 0.00  2  0
HE 0200-0955  Zr -9.99 0.00 0.00 -9.99 0.00 0.00  3  0
HE 0202-2204  Al  3.94 0.14 0.25 -0.55 0.16 0.27  1  1
HE 0202-2204  Ba  1.55 0.16 0.20  1.41 0.14 0.22  2  2
HE 0202-2204  C   7.57 0.17 0.24  1.16 0.17 0.28  1  1
HE 0202-2204  Ca  4.64 0.12 0.20  0.26 0.15 0.25  5  5
HE 0202-2204  Ce  0.90 0.20 0.27  1.30 0.16 0.26  7  7
HE 0202-2204  Co  2.97 0.14 0.21  0.03 0.15 0.24  4  4
HE 0202-2204  Cr  3.29 0.18 0.27 -0.40 0.16 0.25  1  1
HE 0202-2204  Eu -0.98 0.18 0.22  0.49 0.15 0.24  3  3
HE 0202-2204  Fe  5.52 0.14 0.19  0.00 0.14 0.22 35 34
HE 0202-2204  La  0.55 0.18 0.30  1.36 0.25 0.34  3  3
HE 0202-2204  Mg  5.59 0.13 0.19 -0.01 0.15 0.23  5  3
HE 0202-2204  Mn  3.08 0.13 0.19 -0.33 0.15 0.23  4  4
HE 0202-2204  Nd  0.54 0.18 0.23  1.02 0.15 0.23  5  5
HE 0202-2204  Ni  4.31 0.19 0.28  0.04 0.16 0.25  4  4
HE 0202-2204  Sc  1.15 0.16 0.22 -0.04 0.14 0.23  3  3
HE 0202-2204  Sm  0.06 0.18 0.23  1.03 0.15 0.24  6  4
HE 0202-2204  Sr  1.56 0.16 0.23  0.57 0.15 0.24  2  1
HE 0202-2204  Ti  2.98 0.16 0.21 -0.06 0.14 0.22 11 10
HE 0202-2204  V  -9.99 0.00 0.00 -9.99 0.00 0.00  0  0
HE 0202-2204  Y   0.67 0.18 0.24  0.41 0.15 0.23  4  4
HE 0202-2204  Zn  2.65 0.17 0.23  0.03 0.16 0.26  1  1
HE 0202-2204  Zr  1.09 0.17 0.22  0.47 0.15 0.23  2  1
HE 0231-4016  Al  3.30 0.17 0.24 -1.09 0.18 0.26  1  1
HE 0231-4016  Ba  1.52 0.16 0.21  1.47 0.16 0.23  2  2
HE 0231-4016  C   7.67 0.16 0.23  1.36 0.17 0.27  1  1
HE 0231-4016  Ca  4.64 0.12 0.20  0.36 0.15 0.25  9  8
HE 0231-4016  Ce  1.03 0.18 0.25  1.53 0.17 0.27 10  1
HE 0231-4016  Co  2.72 0.16 0.22 -0.12 0.16 0.25  6  2
HE 0231-4016  Cr  3.48 0.17 0.24 -0.11 0.16 0.24  3  3
HE 0231-4016  Eu -9.99 0.00 0.00 -9.99 0.00 0.00  4  0
HE 0231-4016  Fe  5.42 0.13 0.18  0.00 0.14 0.22 55 42
HE 0231-4016  La  0.31 0.23 0.27  1.22 0.20 0.28  6  3
HE 0231-4016  Mg  5.72 0.11 0.17  0.22 0.15 0.24  7  4
HE 0231-4016  Mn  3.03 0.16 0.20 -0.28 0.16 0.23  5  3
HE 0231-4016  Nd  0.77 0.19 0.24  1.35 0.17 0.26  9  2
HE 0231-4016  Ni  4.03 0.16 0.22 -0.14 0.17 0.24  4  3
HE 0231-4016  Sc  1.08 0.18 0.23 -0.01 0.17 0.25  5  3
HE 0231-4016  Sm -9.99 0.00 0.00 -9.99 0.00 0.00  8  0
HE 0231-4016  Sr  1.56 0.15 0.23  0.67 0.16 0.25  3  2
HE 0231-4016  Ti  3.19 0.16 0.22  0.25 0.15 0.24 17  9
HE 0231-4016  V  -9.99 0.00 0.00 -9.99 0.00 0.00  3  0
HE 0231-4016  Y   0.88 0.16 0.22  0.72 0.16 0.23  6  2
HE 0231-4016  Zn -9.99 0.00 0.00 -9.99 0.00 0.00  2  0
HE 0231-4016  Zr -9.99 0.00 0.00 -9.99 0.00 0.00  3  0
HE 0240-0807  Al  3.05 0.16 0.26 -0.75 0.18 0.27  1  1
HE 0240-0807  Ba -0.34 0.29 0.34  0.21 0.25 0.33  2  1
HE 0240-0807  C   5.37 0.20 0.26 -0.35 0.20 0.29  1  1
HE 0240-0807  Ca  3.83 0.12 0.20  0.15 0.14 0.25  9  8
HE 0240-0807  Ce -9.99 0.00 0.00 -9.99 0.00 0.00 10  0
HE 0240-0807  Co  2.27 0.15 0.23  0.03 0.16 0.25  6  5
HE 0240-0807  Cr  2.64 0.18 0.28 -0.35 0.18 0.26  3  3
HE 0240-0807  Eu -1.43 0.18 0.22  0.73 0.16 0.26  4  4
HE 0240-0807  Fe  4.82 0.11 0.18  0.00 0.14 0.22 55 51
HE 0240-0807  La -1.28 0.18 0.22  0.23 0.16 0.26  6  4
HE 0240-0807  Mg  5.20 0.12 0.18  0.30 0.15 0.23  7  6
HE 0240-0807  Mn  2.20 0.15 0.21 -0.51 0.16 0.24  5  3
HE 0240-0807  Nd -0.72 0.18 0.23  0.45 0.17 0.26  9  1
HE 0240-0807  Ni  3.92 0.20 0.32  0.35 0.20 0.29  4  4
HE 0240-0807  Sc  0.62 0.18 0.23  0.13 0.16 0.26  5  5
HE 0240-0807  Sm -9.99 0.00 0.00 -9.99 0.00 0.00  8  0
HE 0240-0807  Sr  0.20 0.21 0.30 -0.10 0.20 0.29  3  1
HE 0240-0807  Ti  2.71 0.22 0.35  0.36 0.29 0.37 17 17
HE 0240-0807  V   1.27 0.16 0.20 -0.06 0.16 0.24  3  2
HE 0240-0807  Y  -0.56 0.17 0.22 -0.13 0.16 0.25  6  5
HE 0240-0807  Zn  2.17 0.14 0.21  0.24 0.15 0.26  2  1
HE 0240-0807  Zr  0.25 0.17 0.22  0.33 0.16 0.26  3  2
HE 0240-6105  Al  2.57 0.15 0.24 -0.67 0.16 0.27  1  1
HE 0240-6105  Ba -1.78 0.20 0.24 -0.68 0.17 0.25  2  1
HE 0240-6105  C   4.91 0.19 0.27 -0.25 0.18 0.29  1  1
HE 0240-6105  Ca  3.29 0.11 0.19  0.17 0.15 0.25  9  7
HE 0240-6105  Ce -9.99 0.00 0.00 -9.99 0.00 0.00 10  0
HE 0240-6105  Co  1.97 0.15 0.22  0.28 0.15 0.24  6  6
HE 0240-6105  Cr  2.00 0.15 0.21 -0.44 0.15 0.23  3  3
HE 0240-6105  Eu -9.99 0.00 0.00 -9.99 0.00 0.00  4  0
HE 0240-6105  Fe  4.27 0.12 0.18  0.00 0.14 0.22 55 52
HE 0240-6105  La -9.99 0.00 0.00 -9.99 0.00 0.00  6  0
HE 0240-6105  Mg  4.65 0.12 0.18  0.30 0.14 0.23  7  5
HE 0240-6105  Mn  1.76 0.15 0.21 -0.40 0.15 0.23  5  3
HE 0240-6105  Nd -9.99 0.00 0.00 -9.99 0.00 0.00  9  0
