JINA_ID,Priority,Ref,Reference,Name,Simbad_Identifier,NLTE,Ncap_key,C_key,MP_key,alpha_key,Loc,System,Type,RA_hms,DEC_dms,RA_deg,DEC_deg,Vel,Vel_bibcode,U_mag,B_mag,V_mag,R_mag,I_mag,J_mag,H_mag,K_mag,Teff,logg,Fe/H,Vmic,Li,Be,C,N,O,F,Na,Mg,Al,Si,P,S,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Rb,Sr,Y,Zr,Nb,Mo,Ru,Rh,Pd,Ag,Cd,Sn,Te,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,W,Os,Ir,Pt,Au,Hg,Pb,Bi,Th,U,CaII,TiII,VII,CrII,MnII,FeII,Added_by
7514,1.0,ROE10,Roederer+2010,NGC 6205 598,NGC 6205 598,,,,MP,,,,,16:41:41.95,+36:26:51.72,250.4248,36.4477,,,,,,,,,,,,,-1.56,,,,,,,,,,,,,,,,,,,,,5.94,,,,,,,,,,,0.55,,,,,,,,,,,,-0.34,,,,,-0.58,,,,,,,,,,,,,,,,0.09,,,,,,,,,,Mardini
7515,1.0,ROE10,Roederer+2010,2MASS J16414255+3626563,2MASS J16414255+3626563,,,,MP,,,,,16:41:42.58,+36:26:56.40,250.4274,36.449,,,,,,,,,,,,,-1.63,,,,,,,,,,,,,,,,,,,,,5.87,,,,,,,,,,,0.63,,,,,,,,,,,,-0.35,,,,,-0.61,,,,,,,,,,,,,,,,0.12,,,,,,,,,,Mardini
7516,1.0,ROE10,Roederer+2010,NGC 6205 70,NGC 6205 70,,,,MP,,,,,16:41:23.54,+36:30:17.28,250.3481,36.5048,,,,,,,,,,,,,-1.59,,,,,,,,,,,,,,,,,,,,,5.91,,,,,,,,,,,0.5,,,,,,,,,,,,-0.23,,,,,-0.58,,,,,,,,,,,,,,,,0.09,,,,,,,,,,Mardini
7517,1.0,ROE10,Roederer+2010,NGC 6205 973,NGC 6205 973,,,,MP,,,,,16:41:50.93,+36:28:54.48,250.4622,36.4818,,,,,,,,,,,,,-1.61,,,,,,,,,,,,,,,,,,,,,5.89,,,,,,,,,,,0.55,,,,,,,,,,,,-0.27,,,,,-0.51,,,,,,,,,,,,,,,,-0.01,,,,,,,,,,Mardini
7518,1.0,ROE10,Roederer+2010,NGC 7078 341,NGC 7078 341,,,,VMP,,,,,21:29:54.94,+12:13:22.44,322.4789,12.2229,,,,,,,,,,,,,-2.54,,,,,,,,,,,,,,,,,,,,,4.96,,,,2.04,,,,,,,-0.49,,,,,,,,,,,,-1.28,,,,,-1.52,,,,,,,,,,,,,,,,,,,,,,,,,,Mardini
7519,1.0,ROE10,Roederer+2010,NGC 7078 462,NGC 7078 462,,,,VMP,,,,,21:29:56.66,+12:09:46.44,322.4861,12.1629,,,,,,,,,,,,,-2.55,,,,,,,,,,,,,,,,,,,,,4.95,,,,2,,,,,,,-0.41,,,,,,,,,,,,-1.03,,,,,-1.2,,,,,,,,,,,,,,,,,,,,,,,,,,Mardini
7520,1.0,ROE10,Roederer+2010,NGC 7078 583,NGC 7078 583,,,,VMP,,,,,21:29:58.56,+12:09:21.60,322.494,12.156,,,,,,,,,,,,,-2.58,,,,,,,,,,,,,,,,,,,,,4.92,,,,1.99,,,,,,,-0.63,,,,,,,,,,,,-1.52,,,,,-1.8,,,,,,,,,,,,,,,,,,,,,,,,,,Mardini
7521,1.0,ROE10,Roederer+2010,NGC 6341 7018,NGC 6341 7018,,,,VMP,,,,,17:16:37.49,+43:06:15.48,259.1562,43.1043,,,,,,,,,,,,,-2.29,,,,,,,,,,,,,,,,,,,,,5.21,,,,,,,,,,,-0.2,,,,,,,,,,,,-1.29,,,,,-1.45,,,,,,,,,,,,,,,,,,,,,,,,,,Mardini
7522,1.0,ROE10,Roederer+2010,Cl* NGC 6752 BUON 702,Cl* NGC 6752 BUON 702,,,,MP,,,,,19:11:31.01,-59:54:36.00,287.8792,-59.91,,,,,,,,,,,,,-1.58,,,,,,,,,,,,,,,,,,,,,5.92,,,,,,,,,,,0.67,,,,,,,,,,,,-0.39,,,,,-0.78,,,,,,,,,,,,,,,,0.27,,,,,,,,,,Mardini
7523,2.0,ROE10,Roederer+2010,Cl* NGC 6752 BUON 702,Cl* NGC 6752 BUON 702,,,,MP,,,,,19:11:31.01,-59:54:36.00,287.8792,-59.91,,,,,,,,,,,,,-1.63,,,,,,,,,,,,,,,,,,,,,5.87,,,,,,,,,,,0.62,,,,,,,,,,,,-0.5,,,,,-0.83,,,,,,,,,,,,,,,,0.17,,,,,,,,,,Mardini
7524,1.0,ROE10,Roederer+2010,Cl* NGC 6752 MG 0,Cl* NGC 6752 MG 0,,,,MP,,,,,19:10:58.01,-59:58:05.88,287.7417,-59.9683,,,,,,,,,,,,,-1.62,,,,,,,,,,,,,,,,,,,,,5.88,,,,,,,,,,,0.66,,,,,,,,,,,,-0.45,,,,,-0.78,,,,,,,,,,,,,,,,0.03,,,,,,,,,,Mardini
7525,1.0,ROE10,Roederer+2010,Cl* NGC 6752 GA 31,Cl* NGC 6752 GA 31,,,,MP,,,,,19:11:11.28,-59:59:55.32,287.797,-59.9987,,,,,,,,,,,,,-1.6,,,,,,,,,,,,,,,,,,,,,5.9,,,,,,,,,,,0.65,,,,,,,,,,,,-0.45,,,,,-0.74,,,,,,,,,,,,,,,,0.25,,,,,,,,,,Mardini
7526,1.0,ROE10,Roederer+2010,NGC 6752 59,NGC 6752 59,,,,MP,,,,,19:10:32.23,-59:57:07.20,287.6343,-59.952,,,,,,,,,,,,,-1.59,,,,,,,,,,,,,,,,,,,,,5.91,,,,,,,,,,,0.72,,,,,,,,,,,,-0.41,,,,,-0.72,,,,,,,,,,,,,,,,0.18,,,,,,,,,,Mardini
7527,1.0,ROE10,Roederer+2010,2MASS J15095862+6716200,2MASS J15095862+6716200,,,,MP,,,,,15:09:58.63,+67:16:19.92,227.4943,67.2722,,,,,,,,,,,,,-1.42,,,,,,,,,,,,,,,,,,,,,6.08,,,,2.82,,,,,,,1.22,,,,,,,,,,,,0.52,,,,,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,Mardini
