Found,Name,Query_ID,RA_input,DEC_input,MAIN_ID,RA,DEC,RA_PREC,DEC_PREC,COO_ERR_MAJA,COO_ERR_MINA,COO_ERR_ANGLE,COO_QUAL,COO_WAVELENGTH,COO_BIBCODE,FLUX_U,FLUX_B,FLUX_V,FLUX_R,FLUX_I,FLUX_J,FLUX_H,FLUX_K,OTYPE,SP_TYPE,RA_2,DEC_2,PMRA,PMDEC,PLX_VALUE,RV_VALUE,SCRIPT_NUMBER_ID
True,CS 22941-012,BPS CS 22941-012,,,BPS CS 22941-0012,23 28 29.7281,-32 48 46.507,14,14,0.0125,0.0155,90,A,O,2020yCat.1350....0G,,12.75,12.45,,,11.688,11.508,11.472,ChemPec*,,23 28 29.7281,-32 48 46.507,0.243,-39.859,1.5061,-138.0,1
True,CS 22942-019,BPS CS 22942-019,,,CD-26   304,00 57 18.1374,-25 26 09.696,14,14,0.0125,0.0113,90,A,O,2020yCat.1350....0G,,13.57,12.69,12.198,11.759,11.193,10.711,10.645,SB*,CEMP-s,00 57 18.1374,-25 26 09.696,11.077,0.512,0.5535,-236.85,1
True,CS 22943-132,BPS CS 22943-132,,,BPS CS 22943-0132,20 22 50.9179,-43 13 39.444,14,14,0.0118,0.0081,90,A,O,2020yCat.1350....0G,13.503,13.727,13.31,,,12.266,12.002,11.95,ChemPec*,,20 22 50.9179,-43 13 39.444,68.332,-43.705,2.1743,3.0,1
True,CS 22943-201,BPS CS 22943-201,,,BPS CS 22943-0201,20 36 28.7984,-43 49 30.137,14,14,0.0196,0.0155,90,A,O,2020yCat.1350....0G,,15.61,15.98,15.04,,,,13.764,ChemPec*,CEMP-no,20 36 28.7984,-43 49 30.137,8.931,-22.322,0.5299,37.0,1
True,CS 22944-032,BPS CS 22944-032,,,BPS CS 22944-0032,21 47 43.2239,-13 40 22.958,14,14,0.0122,0.0123,90,A,O,2020yCat.1350....0G,,13.87,13.28,,,11.806,11.428,11.324,ChemPec*,,21 47 43.2239,-13 40 22.958,-9.496,-46.444,0.6267,19.08,1
True,CS 22944-039,BPS CS 22944-039,,,BPS CS 22944-0039,21 45 12.2657,-14 41 24.827,14,14,0.0181,0.0154,90,A,O,2020yCat.1350....0G,,14.85,14.3,,,12.976,12.616,12.5,HorBranch*,,21 45 12.2657,-14 41 24.827,-6.599,-10.381,0.1429,-266.45,1
True,CS 22945-024,BPS CS 22945-024,,,BPS CS 22945-0024,23 36 42.4771,-65 35 43.821,14,14,0.0108,0.0118,90,A,O,2020yCat.1350....0G,15.076,15.08,14.36,,,12.91,12.487,12.434,ChemPec*,CEMP-s,23 36 42.4771,-65 35 43.821,22.411,-9.681,0.365,148.52,1
True,CS 22945-028,BPS CS 22945-028,,,BPS CS 22945-0028,23 31 13.5632,-66 29 57.771,14,14,0.0116,0.0132,90,A,O,2020yCat.1350....0G,15.167,15.32,14.64,,13.728,13.142,12.675,12.641,RGB*,,23 31 13.5632,-66 29 57.771,-7.896,-20.153,0.2456,394.12,1
True,CS 22947-187,BPS CS 22947-187,,,UCAC4 214-181275,19 18 31.6265,-47 13 31.155,14,14,0.0118,0.0096,90,A,O,2020yCat.1350....0G,,13.656,12.962,12.859,12.085,11.468,11.045,11.028,HorBranch*,CEMP-s,19 18 31.6265,-47 13 31.155,7.568,-20.159,0.2271,-251.97,1
True,CS 22948-006,BPS CS 22948-006,,,BPS CS 22948-0006,21 33 17.7082,-39 39 42.812,14,14,0.0182,0.0164,90,A,O,2020yCat.1350....0G,,15.56,15.1,,,13.774,13.405,13.334,HorBranch*,,21 33 17.7082,-39 39 42.812,4.747,-9.076,0.0305,73.0,1
True,CS 22948-027,BPS CS 22948-027,,,HE 2134-3940,21 37 45.7673,-39 27 22.313,14,14,0.0117,0.0104,90,A,O,2020yCat.1350....0G,,13.79,12.66,12.16,11.76,10.979,10.534,10.427,ChemPec*,KIIvw,21 37 45.7673,-39 27 22.313,1.912,-31.185,0.3642,-65.65,1
True,CS 22948-066,BPS CS 22948-066,,,HE 2141-3741,21 44 51.1647,-37 27 55.017,14,14,0.0112,0.0086,90,A,O,2020yCat.1350....0G,,14.1,13.47,,,11.966,11.505,11.441,RGB*,CEMP-no,21 44 51.1647,-37 27 55.017,-0.21,-6.51,0.1872,-166.0,1
True,CS 22948-104,BPS CS 22948-104,,,BPS CS 22948-0104,21 51 45.7604,-37 52 30.875,14,14,0.0139,0.0116,90,A,O,2020yCat.1350....0G,,14.55,13.96,13.519,13.108,12.498,12.123,12.012,ChemPec*,,21 51 45.7604,-37 52 30.875,-4.829,-7.22,0.4294,7.0,1
True,CS 22949-008a,BPS CS 22949-008,,,BPS CS 22949-0008,23 16 58.7314,-03 20 52.625,14,14,0.0355,0.0309,90,A,O,2020yCat.1350....0G,,14.61,14.15,13.858,13.545,13.123,12.822,12.788,ChemPec*,CEMP-s,23 16 58.7314,-03 20 52.625,17.932,-8.983,0.9861,-149.0,1
True,CS 22949-008b,BPS CS 22949-008,,,BPS CS 22949-0008,23 16 58.7314,-03 20 52.625,14,14,0.0355,0.0309,90,A,O,2020yCat.1350....0G,,14.61,14.15,13.858,13.545,13.123,12.822,12.788,ChemPec*,CEMP-s,23 16 58.7314,-03 20 52.625,17.932,-8.983,0.9861,-149.0,1
True,CS 22949-037,BPS CS 22949-037,,,HE 2323-0256,23 26 29.8073,-02 39 58.036,14,14,0.0187,0.0184,90,A,O,2020yCat.1350....0G,,15.125,14.321,14.289,13.358,12.65,12.159,12.075,ChemPec*,CEMP-no,23 26 29.8073,-02 39 58.036,1.726,-1.883,0.0919,-125.8,1
True,CS 22949-048,BPS CS 22949-048,,,BPS CS 22949-0048,23 26 07.4169,-05 50 06.903,14,14,0.0177,0.0149,90,A,O,2020yCat.1350....0G,,14.48,13.67,13.154,12.639,11.919,11.374,11.282,ChemPec*,CEMP-no,23 26 07.4169,-05 50 06.903,4.721,-3.344,0.2305,-160.8,1
True,CS 22950-046,BPS CS 22950-046,,,BPS CS 22950-0046,20 21 28.3975,-13 16 33.601,14,14,0.0147,0.0101,90,A,O,2020yCat.1350....0G,,15.13,14.224,13.639,13.066,12.25,11.685,11.583,ChemPec*,CEMP-no,20 21 28.3975,-13 16 33.601,1.624,-1.843,0.0475,108.33,1
True,CS 22951-077,BPS CS 22951-077,,,BPS CS 22951-0077,21 57 53.2097,-43 08 08.217,14,14,0.0137,0.0134,90,A,O,2020yCat.1350....0G,,14.11,13.61,,12.805,12.258,11.944,11.845,HorBranch*,,21 57 53.2097,-43 08 08.217,-2.227,-1.633,0.1929,122.0,1
True,CS 22952-015,BPS CS 22952-015,,,HE 2334-0604,23 37 28.6873,-05 47 56.594,14,14,0.0151,0.0121,90,A,O,2020yCat.1350....0G,,14.03,13.28,12.768,12.249,11.52,10.999,10.916,RGB*,KIIvw,23 37 28.6873,-05 47 56.594,0.329,-6.644,0.1158,-18.5,1
True,CS 22953-003,BPS CS 22953-003,,,BPS CS 22953-0003,01 02 15.8723,-61 43 45.836,14,14,0.0105,0.0093,90,A,O,2020yCat.1350....0G,,14.43,13.75,13.339,12.886,12.173,11.726,11.642,ChemPec*,KIIvw,01 02 15.8723,-61 43 45.836,-3.84,-15.809,0.214,207.94133,1
True,CS 22953-037,BPS CS 22953-037,,,BPS CS 22953-0037,01 25 06.6508,-59 16 00.742,14,14,0.0117,0.0104,90,A,O,2020yCat.1350....0G,,14.01,13.64,,13.13,12.683,12.444,12.46,ChemPec*,CEMP-no,01 25 06.6508,-59 16 00.742,68.003,35.675,1.1698,-153.0,1
True,CS 22956-050,BPS CS 22956-050,,,BPS CS 22956-0050,21 58 05.8340,-65 13 27.160,14,14,0.0098,0.0121,90,A,O,2020yCat.1350....0G,,14.95,14.25,13.745,13.211,12.597,12.06,12.018,ChemPec*,CEMP-no,21 58 05.8340,-65 13 27.160,-1.422,-6.084,0.1105,-36.9,1
True,CS 22957-013,BPS CS 22957-013,,,BPS CS 22957-0013,23 55 49.0555,-05 22 52.872,14,14,0.0165,0.0132,90,A,O,2020yCat.1350....0G,,14.81,14.08,13.601,13.11,12.406,11.945,11.863,RGB*,CEMP-no,23 55 49.0555,-05 22 52.872,1.749,-11.978,0.1051,-213.5,1
True,CS 22957-022,BPS CS 22957-022,,,BPS CS 22957-0022,00 01 45.4879,-05 49 46.650,14,14,0.0143,0.0116,90,A,O,2020yCat.1350....0G,,13.95,13.34,,,11.809,11.391,11.313,ChemPec*,,00 01 45.4879,-05 49 46.650,8.261,-26.429,0.2921,-31.6,1
True,CS 22957-027,BPS CS 22957-027,,,HE 2356-0410,23 59 13.1419,-03 53 48.220,14,14,0.0189,0.0146,90,A,O,2020yCat.1350....0G,,14.39,13.6,13.164,12.713,12.092,11.622,11.609,ChemPec*,CEMP-no,23 59 13.1419,-03 53 48.220,4.937,-24.638,0.3326,-61.5,1
True,CS 22958-042,BPS CS 22958-042,,,BPS CS 22958-0042,02 01 07.4297,-57 16 58.850,14,14,0.0244,0.0242,90,A,O,2020yCat.1350....0G,,14.037,14.52,14.222,13.902,13.515,13.288,13.213,ChemPec*,CEMP-no,02 01 07.4297,-57 16 58.850,36.285,-25.069,0.9884,151.0,1
True,CS 22958-083,BPS CS 22958-083,,,BPS CS 22958-0083,02 15 42.7299,-53 59 56.257,14,14,0.0119,0.011,90,A,O,2020yCat.1350....0G,15.057,15.09,14.44,13.981,13.521,12.946,12.504,12.394,RGB*,CEMP-no,02 15 42.7299,-53 59 56.257,-6.715,-6.063,0.2211,176.91,1
True,CS 22960-010,BPS CS 22960-010,,,BPS CS 22960-0010,22 08 25.3504,-44 53 56.708,14,14,0.0128,0.0116,90,A,O,2020yCat.1350....0G,,14.78,13.81,13.485,13.137,12.962,12.603,12.57,ChemPec*,,22 08 25.3504,-44 53 56.708,-124.836,-43.852,2.263,50.96,1
True,CS 22960-053,BPS CS 22960-053,,,BPS CS 22960-0053,22 16 17.0867,-43 54 19.738,14,14,0.0135,0.0148,90,A,O,2020yCat.1350....0G,15.69,15.705,14.95,14.537,14.046,13.298,12.833,12.761,ChemPec*,CEMP-s,22 16 17.0867,-43 54 19.738,6.788,-0.645,0.0644,298.0,1
True,CS 22960-064,BPS CS 22960-064,,,BPS CS 22960-0064,22 24 00.1429,-42 35 16.026,14,14,0.0089,0.0104,90,A,O,2020yCat.1350....0G,14.44,14.4,13.94,,,12.517,12.129,12.026,ChemPec*,,22 24 00.1429,-42 35 16.026,11.168,-7.378,0.4417,-74.0,1
True,CS 22963-004,BPS CS 22963-004,,,BPS CS 22963-0004,02 56 46.5715,-04 51 17.421,14,14,0.0224,0.0196,90,A,O,2020yCat.1350....0G,,15.51,14.98,,,13.632,13.236,13.2,ChemPec*,,02 56 46.5715,-04 51 17.421,21.583,-2.716,0.182,292.4,1
True,CS 22964-161a,BPS CS 22964-161,,,BPS CS 22964-0161,20 03 25.5363,-38 38 35.322,14,14,0.0176,0.0152,90,A,O,2020yCat.1350....0G,,14.9,14.41,14.63,,13.246,12.932,12.878,SB*,CEMP-s,20 03 25.5363,-38 38 35.322,-26.027,-45.884,0.6238,36.53,1
True,CS 22964-161b,BPS CS 22964-161,,,BPS CS 22964-0161,20 03 25.5363,-38 38 35.322,14,14,0.0176,0.0152,90,A,O,2020yCat.1350....0G,,14.9,14.41,14.63,,13.246,12.932,12.878,SB*,CEMP-s,20 03 25.5363,-38 38 35.322,-26.027,-45.884,0.6238,36.53,1
True,CS 22964-214,BPS CS 22964-214,,,BPS CS 22964-0214,20 05 49.9993,-39 27 43.358,14,14,0.0121,0.0106,90,A,O,2020yCat.1350....0G,,14.06,13.66,,,12.64,12.408,12.315,ChemPec*,CEMP-no,20 05 49.9993,-39 27 43.358,15.041,-101.313,1.2012,41.32,1
True,CS 22965-016,BPS CS 22965-016,,,BPS CS 22965-0016,21 57 07.9207,-04 34 08.378,14,14,0.0185,0.0166,90,A,O,2020yCat.1350....0G,14.86,14.81,14.05,,,12.327,11.861,11.764,ChemPec*,,21 57 07.9207,-04 34 08.378,-1.28,-8.71,0.1076,-91.138776,1
True,CS 22965-029,BPS CS 22965-029,,,BPS CS 22965-0029,21 59 32.2229,-03 36 37.701,14,14,0.0156,0.0152,90,A,O,2020yCat.1350....0G,,14.295,13.5,13.656,,12.325,11.939,11.904,ChemPec*,,21 59 32.2229,-03 36 37.701,7.868,-4.617,0.1424,-35.65435,1
True,CS 22965-054,BPS CS 22965-054,,,BPS CS 22965-0054,22 06 30.2933,-02 32 34.433,14,14,0.0273,0.0278,90,A,O,2020yCat.1350....0G,,15.69,15.07,14.732,14.072,13.861,13.583,13.449,ChemPec*,CEMP-no,22 06 30.2933,-02 32 34.433,27.379,0.959,0.634,-281.9,1
True,CS 22966-011,BPS CS 22966-011,,,2MASS J23350705-3022543,23 35 07.0484,-30 22 54.278,14,14,0.0158,0.0195,90,A,O,2020yCat.1350....0G,14.694,14.97,14.6,,,13.543,13.231,13.279,ChemPec*,,23 35 07.0484,-30 22 54.278,32.537,-41.97,1.1734,,1
True,CS 22966-057,BPS CS 22966-057,,,2MASS J23485776-2939228,23 48 57.7540,-29 39 22.824,14,14,0.0205,0.0192,90,A,O,2020yCat.1350....0G,14.759,,14.3,,13.512,12.992,12.603,12.532,ChemPec*,,23 48 57.7540,-29 39 22.824,3.981,-36.808,0.556,95.77,1
True,CS 22968-001,BPS CS 22968-001,,,BPS CS 22968-0001,02 57 50.8,-56 51 05,5,5,,,0,D,,2004A&A...422..527S,,15.13,14.74,,,,,,ChemPec*,,02 57 50.8,-56 51 05,,,,117.0,1
True,CS 22968-014,BPS CS 22968-014,,,HE 0305-5442,03 06 29.5014,-54 30 32.498,14,14,0.0092,0.0104,90,A,O,2020yCat.1350....0G,,14.44,13.7,13.212,12.715,12.026,11.533,11.467,ChemPec*,KIIvw,03 06 29.5014,-54 30 32.498,-0.5,-5.18,0.1357,158.3,1
True,CS 29491-053,BPS CS 29491-053,,,BPS CS 29491-0053,22 36 56.2965,-28 31 06.577,14,14,0.0104,0.0105,90,A,O,2020yCat.1350....0G,,13.76,12.92,12.38,11.812,11.148,10.624,10.532,ChemPec*,,22 36 56.2965,-28 31 06.577,1.274,-8.486,0.1679,-144.92,1
True,CS 29491-069,BPS CS 29491-069,,,BPS CS 29491-0069,22 31 02.1859,-32 38 36.526,14,14,0.0129,0.0135,90,A,O,2020yCat.1350....0G,,13.72,13.1,12.654,12.175,11.604,11.165,11.131,ChemPec*,,22 31 02.1859,-32 38 36.526,10.076,-34.71,0.4107,-374.21,1
True,CS 29491-109,BPS CS 29491-109,,,BPS CS 29491-0109,22 25 01.1983,-32 14 41.336,14,14,0.0149,0.0164,90,A,O,2020yCat.1350....0G,,14.02,13.21,12.686,12.129,11.496,10.945,10.863,ChemPec*,,22 25 01.1983,-32 14 41.336,11.019,-3.139,0.1207,159.25,1
True,CS 29493-090,BPS CS 29493-090,,,HE 2156-3130,21 59 05.7785,-31 16 12.133,14,14,0.0146,0.0125,90,A,O,2020yCat.1350....0G,,14.86,14.07,13.523,13.011,12.299,11.783,11.673,ChemPec*,CEMP-no,21 59 05.7785,-31 16 12.133,1.68,-2.691,0.1047,269.8,1
True,CS 29495-041,BPS CS 29495-041,,,BPS CS 29495-0041,21 36 33.2900,-28 18 48.440,14,14,0.0154,0.0126,90,A,O,2020yCat.1350....0G,14.111,14.15,13.34,,12.222,11.607,11.116,11.024,ChemPec*,,21 36 33.2900,-28 18 48.440,-1.604,-12.758,0.1759,77.0,1
True,CS 29497-004,BPS CS 29497-004,,,BPS CS 29497-0004,00 28 06.9155,-26 03 04.269,14,14,0.0136,0.0133,90,A,O,2020yCat.1350....0G,,14.76,14.07,13.583,13.116,12.491,12.038,11.965,ChemPec*,,00 28 06.9155,-26 03 04.269,9.452,0.411,0.2084,105.1,1
True,CS 29497-030,BPS CS 29497-030,,,CD-24   266,00 40 47.9313,-24 07 34.183,14,14,0.0227,0.015,90,A,O,2020yCat.1350....0G,,12.955,12.656,12.441,12.216,11.962,11.778,11.745,BlueStraggler,CEMP-s,00 40 47.9313,-24 07 34.183,37.767,-119.448,1.898,34.0,1
True,CS 29497-034,BPS CS 29497-034,,,SKB 2,00 41 39.8197,-26 18 54.460,14,14,0.0222,0.0144,90,A,O,2020yCat.1350....0G,,13.332,12.184,12.072,11.321,10.571,10.115,9.996,ChemPec*,CEMP-s,00 41 39.8197,-26 18 54.460,18.859,-25.21,0.3361,-42.09,1
True,CS 29497-040,BPS CS 29497-040,,,HE 0044-2459,00 46 35.8758,-24 43 02.290,14,14,0.0152,0.0115,90,A,O,2020yCat.1350....0G,,14.49,13.87,13.92,12.948,12.45,11.996,11.959,RGB*,,00 46 35.8758,-24 43 02.290,18.085,-5.082,0.3595,-161.56,1
True,CS 29498-043,BPS CS 29498-043,,,BPS CS 29498-0043,21 03 52.1197,-29 42 50.344,14,14,0.0127,0.0071,90,A,O,2020yCat.1350....0G,,14.8,13.72,13.013,12.406,11.621,11.108,10.938,ChemPec*,CEMP-no,21 03 52.1197,-29 42 50.344,-3.192,-4.869,0.0611,-32.6,1
True,CS 29499-060,BPS CS 29499-060,,,SB 966,23 53 40.2978,-26 58 43.988,14,14,0.0146,0.0123,90,A,O,2020yCat.1350....0G,,13.5,13.05,,,12.102,11.855,11.865,ChemPec*,sdF/G?,23 53 40.2978,-26 58 43.988,79.967,23.785,1.6207,-59.21,1
True,CS 29502-042,BPS CS 29502-042,,,2MASS J22214882+0228448,22 21 48.8262,+02 28 44.867,14,14,0.0169,0.014,90,A,O,2020yCat.1350....0G,13.291,13.4,12.74,12.325,12.013,11.15,10.724,10.653,ChemPec*,,22 21 48.8262,+02 28 44.867,-6.73,-7.502,0.6617,-138.0,1
True,CS 29502-092,BPS CS 29502-092,,,BPS CS 29502-0092,22 22 35.9982,-01 38 27.620,14,14,0.0158,0.0151,90,A,O,2020yCat.1350....0G,,12.64,11.87,11.365,10.862,10.177,9.713,9.601,ChemPec*,CEMP-no,22 22 35.9982,-01 38 27.620,12.567,-67.639,0.757,-66.81,1
True,CS 29506-007,BPS CS 29506-007,,,BPS CS 29506-0007,21 20 28.6541,-20 46 22.955,14,14,0.02,0.0134,90,A,O,2020yCat.1350....0G,,,14.18,,,13.174,12.934,12.872,ChemPec*,,21 20 28.6541,-20 46 22.955,-7.892,-20.326,0.8495,46.0,1
True,CS 29506-090,BPS CS 29506-090,,,BPS CS 29506-0090,21 30 28.8706,-22 10 41.578,14,14,0.0203,0.0171,90,A,O,2020yCat.1350....0G,,,14.33,,,13.339,13.1,13.073,ChemPec*,,21 30 28.8706,-22 10 41.578,-12.422,-40.771,0.8973,-17.0,1
True,CS 29509-027,BPS CS 29509-027,,,CD-31   306,00 50 15.7694,-30 59 56.192,14,14,0.0464,0.036,90,A,O,2020yCat.1350....0G,,12.73,12.72,,,11.649,11.533,11.474,BlueStraggler,F3VkA2mA2,00 50 15.7694,-30 59 56.192,95.343,-51.596,1.032,58.0,1
True,CS 29510-058,BPS CS 29510-058,,,BPS CS 29510-0058,02 21 46.5781,-24 01 58.700,14,14,0.0104,0.0121,90,A,O,2020yCat.1350....0G,,14.2,13.5,13.07,12.628,12.008,11.58,11.464,ChemPec*,,02 21 46.5781,-24 01 58.700,7.292,-17.99,0.3369,153.05,1
True,CS 29512-073,BPS CS 29512-073,,,BPS CS 29512-0073,22 28 36.7002,-12 24 44.113,14,14,0.0207,0.0206,90,A,O,2020yCat.1350....0G,,14.71,14.14,13.76,13.384,12.902,12.558,12.513,ChemPec*,CEMP-s,22 28 36.7002,-12 24 44.113,-32.367,-49.487,0.7457,-75.01,1
True,CS 29513-032,BPS CS 29513-032,,,BPS CS 29513-0032,23 22 19.0938,-39 44 24.309,14,14,0.0155,0.0199,90,A,O,2020yCat.1350....0G,14.757,14.97,14.47,,,13.358,13.061,13.053,ChemPec*,,23 22 19.0938,-39 44 24.309,37.787,-2.704,1.203,-216.0,1
True,CS 29516-024,BPS CS 29516-024,,,2MASS J22261535+0251462,22 26 15.3575,+02 51 46.326,14,14,0.0128,0.012,90,A,O,2020yCat.1350....0G,,14.43,13.57,13.011,12.416,11.636,11.061,10.973,ChemPec*,F2,22 26 15.3575,+02 51 46.326,1.013,-38.778,0.3,-86.41,1
True,CS 29517-025,BPS CS 29517-025,,,2MASS J23542883-1359567,23 54 28.8416,-13 59 56.701,14,14,0.0175,0.0171,90,A,O,2020yCat.1350....0G,14.734,14.7,14.2,13.946,13.515,12.915,12.523,12.505,ChemPec*,,23 54 28.8416,-13 59 56.701,10.153,-6.692,0.1901,-174.01,1
True,CS 29518-051,BPS CS 29518-051,,,BPS CS 29518-0051,01 24 10.0049,-28 15 21.115,14,14,0.0113,0.0089,90,A,O,2020yCat.1350....0G,13.567,13.62,13.02,12.594,12.162,11.54,11.15,11.032,ChemPec*,,01 24 10.0049,-28 15 21.115,6.872,-15.92,0.419,96.42,1
True,CS 29522-046,BPS CS 29522-046,,,BPS CS 29522-0046,23 44 59.8584,+08 46 52.866,14,14,0.0127,0.0095,90,A,O,2020yCat.1350....0G,,13.29,12.78,12.72,,11.436,11.164,11.093,ChemPec*,,23 44 59.8584,+08 46 52.866,81.57,-5.372,2.8491,-103.99,1
True,CS 29526-110,BPS CS 29526-110,,,BPS CS 29526-0110,03 27 43.6392,-23 00 29.924,14,14,0.0144,0.015,90,A,O,2020yCat.1350....0G,,13.71,13.35,13.116,12.834,12.587,12.367,12.367,ChemPec*,CEMP-r/s,03 27 43.6392,-23 00 29.924,28.604,-90.894,1.2636,208.35,1
True,CS 29527-015,BPS CS 29527-015,,,BPS CS 29527-0015,00 29 10.6814,-19 10 07.305,14,14,0.018,0.0146,90,A,O,2020yCat.1350....0G,,14.61,14.24,,,13.298,13.08,13.05,ChemPec*,CEMP-no,00 29 10.6814,-19 10 07.305,67.307,-32.884,0.8552,48.0,1
True,CS 29528-028,BPS CS 29528-028,,,PHL  8278,02 28 26.5490,-21 33 00.976,14,14,0.0169,0.0214,90,A,O,2020yCat.1350....0G,,14.862,14.51,14.292,14.015,13.755,13.535,13.537,ChemPec*,CEMP-s,02 28 26.5490,-21 33 00.976,14.238,-29.735,0.5625,,1
True,CS 29528-041,BPS CS 29528-041,,,BPS CS 29528-0041,02 29 25.2514,-18 13 28.025,14,14,0.0203,0.0228,90,A,O,2020yCat.1350....0G,14.83,15.2,14.59,14.67,,13.647,13.333,13.308,ChemPec*,CEMP-no,02 29 25.2514,-18 13 28.025,31.708,-31.472,0.8831,,1
True,CS 30301-015,BPS CS 30301-015,,,BPS CS 30301-0015,15 08 56.8432,+02 30 18.627,14,14,0.0142,0.014,90,A,O,2020yCat.1350....0G,,14.04,13.04,,12.063,11.304,10.815,10.738,ChemPec*,CEMP-s,15 08 56.8432,+02 30 18.627,-10.24,-3.45,0.1667,86.95,1
True,CS 30301-024,BPS CS 30301-024,,,UCAC2  31517587,15 08 29.6579,-00 35 59.273,14,14,0.0143,0.0138,90,A,O,2020yCat.1350....0G,,13.37,12.95,,12.37,11.931,11.67,11.67,ChemPec*,,15 08 29.6579,-00 35 59.273,-40.362,-17.355,1.7485,,1
True,CS 30306-082,BPS CS 30306-082,,,BPS CS 30306-0082,15 21 25.3346,+05 57 32.309,14,14,0.0243,0.0199,90,A,O,2020yCat.1350....0G,,15.4,14.82,14.66,,13.547,13.172,13.141,ChemPec*,,15 21 25.3346,+05 57 32.309,-5.424,-40.178,0.5088,-27.0,1
True,CS 30306-132,BPS CS 30306-132,,,BPS CS 30306-0132,15 14 18.9191,+07 27 02.680,14,14,0.0129,0.0117,90,A,O,2020yCat.1350....0G,,13.62,12.73,12.421,11.948,11.302,10.853,10.751,ChemPec*,,15 14 18.9191,+07 27 02.680,-9.114,1.266,0.3175,-106.18,1
True,CS 30308-035,BPS CS 30308-035,,,BPS CS 30308-0035,20 45 54.1494,-44 50 29.309,14,14,0.0131,0.0113,90,A,O,2020yCat.1350....0G,,14.66,13.95,13.343,12.807,12.333,11.838,11.8,ChemPec*,,20 45 54.1494,-44 50 29.309,9.859,-14.775,0.1281,-51.8,1
True,CS 30312-059,BPS CS 30312-059,,,BPS CS 30312-0059,15 34 48.8386,-01 23 37.343,14,14,0.0154,0.013,90,A,O,2020yCat.1350....0G,,13.85,13.14,12.596,12.065,11.289,10.813,10.696,ChemPec*,,15 34 48.8386,-01 23 37.343,-21.559,-11.974,0.2802,-152.21,1
True,CS 30312-100,BPS CS 30312-100,,,BPS CS 30312-0100,15 43 31.6557,+02 01 17.338,14,14,0.0167,0.015,90,A,O,2020yCat.1350....0G,,13.629,12.916,12.444,11.995,11.39,10.946,10.879,ChemPec*,,15 43 31.6557,+02 01 17.338,15.633,-25.62,0.5412,-122.68,1
True,CS 30314-067,BPS CS 30314-067,,,BPS CS 30314-0067,20 52 50.9878,-34 19 40.547,14,14,0.0145,0.0106,90,A,O,2020yCat.1350....0G,,12.98,11.85,11.175,10.583,9.759,9.175,9.028,ChemPec*,CEMP-no,20 52 50.9878,-34 19 40.547,-10.456,-6.939,0.1998,145.95,1
True,CS 30315-001,BPS CS 30315-001,,,BPS CS 30315-0001,23 37 38.8276,-26 21 53.215,14,14,0.0155,0.0154,90,A,O,2020yCat.1350....0G,,14.65,13.76,13.188,12.64,11.902,11.367,11.255,ChemPec*,,23 37 38.8276,-26 21 53.215,-1.239,-2.692,0.0682,110.3,1
True,CS 30315-029,BPS CS 30315-029,,,BPS CS 30315-0029,23 34 26.6960,-26 42 14.003,14,14,0.0128,0.0152,90,A,O,2020yCat.1350....0G,,14.56,13.64,13.092,12.518,11.78,11.209,11.124,ChemPec*,,23 34 26.6960,-26 42 14.003,-1.122,-7.536,0.0689,-169.2,1
True,CS 30315-093,BPS CS 30315-093,,,BPS CS 30315-0093,23 16 16.7966,-25 08 59.088,14,14,0.0154,0.0145,90,A,O,2020yCat.1350....0G,,14.68,14.14,,,12.871,12.499,12.445,ChemPec*,,23 16 16.7966,-25 08 59.088,2.104,-21.672,0.3519,,1
True,CS 30319-020,BPS CS 30319-020,,,2MASS J21193930-2652395,21 19 39.3112,-26 52 39.678,14,14,0.0146,0.0097,90,A,O,2020yCat.1350....0G,,13.59,12.8,12.137,11.72,11.127,10.671,10.569,ChemPec*,,21 19 39.3112,-26 52 39.678,3.77,-19.52,0.3501,63.89,1
True,CS 30325-028,BPS CS 30325-028,,,2MASS J15051979+0617069,15 05 19.8064,+06 17 06.933,14,14,0.0135,0.0129,90,A,O,2020yCat.1350....0G,,13.64,12.88,12.387,11.893,11.195,10.681,10.619,ChemPec*,CEMP,15 05 19.8064,+06 17 06.933,-11.4,3.92,0.2508,-158.0,1
True,CS 30325-094,BPS CS 30325-094,,,2MASS J14543927+0421380,14 54 39.2685,+04 21 38.099,14,14,0.0131,0.0113,90,A,O,2020yCat.1350....0G,,13.02,12.32,11.849,11.376,10.661,10.208,10.123,ChemPec*,,14 54 39.2685,+04 21 38.099,-33.316,-18.554,0.3845,-157.92,1
True,CS 30327-038,BPS CS 30327-038,,,HE 2157-3404,22 00 17.7010,-33 50 03.808,14,14,0.0193,0.0181,90,A,O,2020yCat.1350....0G,,13.76,13.13,13.08,,11.653,11.205,11.116,ChemPec*,,22 00 17.7010,-33 50 03.808,3.085,-3.823,0.1442,,1
True,CS 30329-004,BPS CS 30329-004,,,TYC 5030-1015-1,15 48 41.8874,-06 52 37.316,14,14,0.0233,0.0136,90,A,O,2020yCat.1350....0G,,12.74,12.13,11.367,10.817,10.053,9.539,9.457,ChemPec*,,15 48 41.8874,-06 52 37.316,-23.147,-5.748,0.4856,40.7,1
