Name,Species,Ion,l_logepsX,logepsX,e_[X/Fe],e_[X/H]
J131951.5-144755,22.0,Ti I,,3.93,,
J131951.5-144755,22.1,Ti II,,4.05,,
J131951.5-144755,26.0,Fe I,,6.24,,
J131951.5-144755,26.1,Fe II,,6.24,,
J132157.2-241639,12.0,Mg I,,6.73,,
J132157.2-241639,14.0,Si I,,6.57,,
J132157.2-241639,20.0,Ca I,,5.35,,
J132157.2-241639,22.0,Ti I,,3.83,,
J132157.2-241639,22.1,Ti II,,4.03,,
J132157.2-241639,26.0,Fe I,,6.15,,
J132157.2-241639,26.1,Fe II,,6.15,,
J132302.8-174949,12.0,Mg I,,6.9,,
J132302.8-174949,14.0,Si I,,6.8,,
J132302.8-174949,20.0,Ca I,,5.41,,
J132302.8-174949,22.0,Ti I,,3.98,,
J132302.8-174949,22.1,Ti II,,4.08,,
J132302.8-174949,26.0,Fe I,,6.38,,
J132302.8-174949,26.1,Fe II,,6.38,,
J132414.3-180620,12.0,Mg I,,5.56,,
J132414.3-180620,14.0,Si I,,5.55,,
J132414.3-180620,20.0,Ca I,,4.28,,
J132414.3-180620,22.0,Ti I,,2.82,,
J132414.3-180620,22.1,Ti II,,2.93,,
J132414.3-180620,26.0,Fe I,,5.3,,
J132414.3-180620,26.1,Fe II,,5.3,,
J132604.5-152502,12.0,Mg I,,6.07,,
J132604.5-152502,14.0,Si I,,6.06,,
J132604.5-152502,20.0,Ca I,,4.84,,
J132604.5-152502,22.0,Ti I,,3.34,,
J132604.5-152502,22.1,Ti II,,3.53,,
J132604.5-152502,26.0,Fe I,,5.76,,
J132604.5-152502,26.1,Fe II,,5.76,,
J132635.5-280343,12.0,Mg I,,7.01,,
J132635.5-280343,14.0,Si I,,6.84,,
J132635.5-280343,20.0,Ca I,,5.53,,
J132635.5-280343,22.0,Ti I,,4.16,,
J132635.5-280343,22.1,Ti II,,4.19,,
J132635.5-280343,26.0,Fe I,,6.39,,
J132635.5-280343,26.1,Fe II,,6.39,,
J133403.6-122545,12.0,Mg I,,6.49,,
J133403.6-122545,14.0,Si I,,6.51,,
J133403.6-122545,20.0,Ca I,,5.3,,
J133403.6-122545,22.0,Ti I,,3.81,,
J133403.6-122545,22.1,Ti II,,3.96,,
J133403.6-122545,26.0,Fe I,,6.16,,
J133403.6-122545,26.1,Fe II,,6.16,,
J134340.7-112620,12.0,Mg I,,6.24,,
J134340.7-112620,14.0,Si I,,6.22,,
J134340.7-112620,20.0,Ca I,,4.88,,
J134340.7-112620,22.0,Ti I,,3.48,,
J134340.7-112620,22.1,Ti II,,3.59,,
J134340.7-112620,26.0,Fe I,,5.8,,
J134340.7-112620,26.1,Fe II,,5.8,,
J135125.0-470627,12.0,Mg I,,6.63,,
J135125.0-470627,14.0,Si I,,6.45,,
J135125.0-470627,20.0,Ca I,,5.32,,
J135125.0-470627,22.0,Ti I,,3.81,,
J135125.0-470627,22.1,Ti II,,4.05,,
J135125.0-470627,26.0,Fe I,,6.09,,
J135125.0-470627,26.1,Fe II,,6.09,,
J140206.8-135654,12.0,Mg I,,7.02,,
J140206.8-135654,14.0,Si I,,7.04,,
J140206.8-135654,20.0,Ca I,,5.76,,
J140206.8-135654,22.0,Ti I,,4.28,,
J140206.8-135654,22.1,Ti II,,4.42,,
J140206.8-135654,26.0,Fe I,,6.76,,
J140206.8-135654,26.1,Fe II,,6.76,,
J140722.5-295446,12.0,Mg I,,6.59,,
J140722.5-295446,14.0,Si I,,6.57,,
J140722.5-295446,20.0,Ca I,,5.27,,
J140722.5-295446,22.0,Ti I,,3.78,,
J140722.5-295446,22.1,Ti II,,3.9,,
J140722.5-295446,26.0,Fe I,,6.07,,
J140722.5-295446,26.1,Fe II,,6.07,,
J140741.7-175143,12.0,Mg I,,7.02,,
J140741.7-175143,14.0,Si I,,6.93,,
J140741.7-175143,20.0,Ca I,,5.54,,
J140741.7-175143,22.0,Ti I,,4.1,,
J140741.7-175143,22.1,Ti II,,4.25,,
J140741.7-175143,26.0,Fe I,,6.51,,
J140741.7-175143,26.1,Fe II,,6.51,,
J140908.9-281336,12.0,Mg I,,7.1,,
J140908.9-281336,14.0,Si I,,7.14,,
J140908.9-281336,20.0,Ca I,,5.94,,
J140908.9-281336,22.0,Ti I,,4.44,,
J140908.9-281336,22.1,Ti II,,4.5,,
J140908.9-281336,26.0,Fe I,,6.91,,
J140908.9-281336,26.1,Fe II,,6.91,,
J141231.4-050201,12.0,Mg I,,5.54,,
J141231.4-050201,14.0,Si I,,5.64,,
J141231.4-050201,20.0,Ca I,,4.39,,
J141231.4-050201,22.0,Ti I,,2.91,,
J141231.4-050201,22.1,Ti II,,3.0,,
J141231.4-050201,26.0,Fe I,,5.27,,
J141231.4-050201,26.1,Fe II,,5.27,,
J141810.5-333452,12.0,Mg I,,6.63,,
J141810.5-333452,14.0,Si I,,6.63,,
J141810.5-333452,20.0,Ca I,,5.35,,
J141810.5-333452,22.0,Ti I,,3.82,,
J141810.5-333452,22.1,Ti II,,3.95,,
J141810.5-333452,26.0,Fe I,,6.26,,
J141810.5-333452,26.1,Fe II,,6.26,,
J141832.4-081824,12.0,Mg I,,6.59,,
J141832.4-081824,14.0,Si I,,6.52,,
J141832.4-081824,20.0,Ca I,,5.17,,
J141832.4-081824,22.0,Ti I,,3.78,,
J141832.4-081824,22.1,Ti II,,3.94,,
J141832.4-081824,26.0,Fe I,,6.11,,
J141832.4-081824,26.1,Fe II,,6.11,,
J142522.3-114202,12.0,Mg I,,6.83,,
J142522.3-114202,14.0,Si I,,6.83,,
J142522.3-114202,20.0,Ca I,,5.54,,
J142522.3-114202,22.0,Ti I,,4.05,,
J142522.3-114202,22.1,Ti II,,4.18,,
J142522.3-114202,26.0,Fe I,,6.37,,
J142522.3-114202,26.1,Fe II,,6.37,,
J142546.2-154629,12.0,Mg I,,6.11,,
J142546.2-154629,14.0,Si I,,5.91,,
J142546.2-154629,20.0,Ca I,,4.54,,
J142546.2-154629,22.0,Ti I,,3.07,,
J142546.2-154629,22.1,Ti II,,3.25,,
J142546.2-154629,26.0,Fe I,,5.53,,
J142546.2-154629,26.1,Fe II,,5.53,,
J142839.0-204459,12.0,Mg I,,6.33,,
J142839.0-204459,14.0,Si I,,6.33,,
J142839.0-204459,20.0,Ca I,,5.05,,
J142839.0-204459,22.0,Ti I,,3.57,,
J142839.0-204459,22.1,Ti II,,3.73,,
J142839.0-204459,26.0,Fe I,,5.9,,
J142839.0-204459,26.1,Fe II,,5.9,,
J142911.4-053131,12.0,Mg I,,7.07,,
J142911.4-053131,14.0,Si I,,7.01,,
J142911.4-053131,20.0,Ca I,,5.76,,
J142911.4-053131,22.0,Ti I,,4.33,,
J142911.4-053131,22.1,Ti II,,4.35,,
J142911.4-053131,26.0,Fe I,,6.65,,
J142911.4-053131,26.1,Fe II,,6.65,,
J144548.8-165433,12.0,Mg I,,6.21,,
J144548.8-165433,14.0,Si I,,6.1,,
J144548.8-165433,20.0,Ca I,,4.92,,
J144548.8-165433,22.0,Ti I,,3.48,,
J144548.8-165433,22.1,Ti II,,3.65,,
J144548.8-165433,26.0,Fe I,,5.85,,
J144548.8-165433,26.1,Fe II,,5.85,,
J144603.1-011132,12.0,Mg I,,6.42,,
J144603.1-011132,14.0,Si I,,6.36,,
J144603.1-011132,20.0,Ca I,,5.0,,
J144603.1-011132,22.0,Ti I,,3.45,,
J144603.1-011132,22.1,Ti II,,3.63,,
J144603.1-011132,26.0,Fe I,,5.85,,
J144603.1-011132,26.1,Fe II,,5.85,,
J144614.2-123902,12.0,Mg I,,5.93,,
J144614.2-123902,14.0,Si I,,5.84,,
J144614.2-123902,20.0,Ca I,,4.67,,
J144614.2-123902,22.0,Ti I,,3.09,,
J144614.2-123902,22.1,Ti II,,3.4,,
J144614.2-123902,26.0,Fe I,,5.51,,
J144614.2-123902,26.1,Fe II,,5.51,,
J144747.0-143827,12.0,Mg I,,6.76,,
J144747.0-143827,14.0,Si I,,6.61,,
J144747.0-143827,20.0,Ca I,,5.51,,
J144747.0-143827,22.0,Ti I,,4.04,,
J144747.0-143827,22.1,Ti II,,4.2,,
J144747.0-143827,26.0,Fe I,,6.39,,
J144747.0-143827,26.1,Fe II,,6.39,,
J145446.0-251541,12.0,Mg I,,6.81,,
J145446.0-251541,14.0,Si I,,6.76,,
J145446.0-251541,20.0,Ca I,,5.54,,
J145446.0-251541,22.0,Ti I,,4.03,,
J145446.0-251541,22.1,Ti II,,4.13,,
J145446.0-251541,26.0,Fe I,,6.36,,
J145446.0-251541,26.1,Fe II,,6.36,,
J150031.0-122656,12.0,Mg I,,7.08,,
J150031.0-122656,14.0,Si I,,7.16,,
J150031.0-122656,20.0,Ca I,,5.77,,
J150031.0-122656,22.0,Ti I,,4.35,,
J150031.0-122656,22.1,Ti II,,4.47,,
J150031.0-122656,26.0,Fe I,,6.61,,
J150031.0-122656,26.1,Fe II,,6.61,,
J150212.0-093319,12.0,Mg I,,6.78,,
J150212.0-093319,14.0,Si I,,6.71,,
J150212.0-093319,20.0,Ca I,,5.42,,
J150212.0-093319,22.0,Ti I,,3.98,,
J150212.0-093319,22.1,Ti II,,4.11,,
J150212.0-093319,26.0,Fe I,,6.24,,
J150212.0-093319,26.1,Fe II,,6.24,,
J150223.7-194824,12.0,Mg I,,6.14,,
J150223.7-194824,14.0,Si I,,6.12,,
J150223.7-194824,20.0,Ca I,,4.81,,
J150223.7-194824,22.0,Ti I,,3.3,,
J150223.7-194824,22.1,Ti II,,3.54,,
J150223.7-194824,26.0,Fe I,,5.73,,
J150223.7-194824,26.1,Fe II,,5.73,,
J150436.8-123108,12.0,Mg I,,6.76,,
J150436.8-123108,14.0,Si I,,6.84,,
J150436.8-123108,20.0,Ca I,,5.34,,
J150436.8-123108,22.0,Ti I,,3.94,,
J150436.8-123108,22.1,Ti II,,3.96,,
J150436.8-123108,26.0,Fe I,,6.18,,
J150436.8-123108,26.1,Fe II,,6.18,,
J150505.2-035039,12.0,Mg I,,6.78,,
J150505.2-035039,14.0,Si I,,6.74,,
J150505.2-035039,20.0,Ca I,,5.46,,
J150505.2-035039,22.0,Ti I,,3.98,,
J150505.2-035039,22.1,Ti II,,4.16,,
J150505.2-035039,26.0,Fe I,,6.43,,
J150505.2-035039,26.1,Fe II,,6.43,,
J150628.6-142803,12.0,Mg I,,5.91,,
J150628.6-142803,14.0,Si I,,5.98,,
J150628.6-142803,20.0,Ca I,,4.66,,
J150628.6-142803,22.0,Ti I,,3.32,,
J150628.6-142803,22.1,Ti II,,3.44,,
J150628.6-142803,26.0,Fe I,,5.58,,
J150628.6-142803,26.1,Fe II,,5.58,,
J150740.0-212242,12.0,Mg I,,7.02,,
J150740.0-212242,14.0,Si I,,7.08,,
J150740.0-212242,20.0,Ca I,,5.55,,
J150740.0-212242,22.0,Ti I,,4.18,,
J150740.0-212242,22.1,Ti II,,4.36,,
J150740.0-212242,26.0,Fe I,,6.65,,
J150740.0-212242,26.1,Fe II,,6.65,,
J150824.0-125620,12.0,Mg I,,7.11,,
J150824.0-125620,14.0,Si I,,7.03,,
J150824.0-125620,20.0,Ca I,,5.66,,
J150824.0-125620,22.0,Ti I,,4.18,,
J150824.0-125620,22.1,Ti II,,4.34,,
J150824.0-125620,26.0,Fe I,,6.59,,
J150824.0-125620,26.1,Fe II,,6.59,,
J151446.1-062842,12.0,Mg I,,7.02,,
J151446.1-062842,14.0,Si I,,6.97,,
J151446.1-062842,20.0,Ca I,,5.59,,
J151446.1-062842,22.0,Ti I,,4.18,,
J151446.1-062842,22.1,Ti II,,4.28,,
J151446.1-062842,26.0,Fe I,,6.56,,
J151446.1-062842,26.1,Fe II,,6.56,,
J152033.7-094304,12.0,Mg I,,7.15,,
J152033.7-094304,14.0,Si I,,7.13,,
J152033.7-094304,20.0,Ca I,,5.81,,
J152033.7-094304,22.0,Ti I,,4.4,,
J152033.7-094304,22.1,Ti II,,4.62,,
J152033.7-094304,26.0,Fe I,,6.87,,
J152033.7-094304,26.1,Fe II,,6.87,,
J152141.1-155317,12.0,Mg I,,6.65,,
J152141.1-155317,14.0,Si I,,6.59,,
J152141.1-155317,20.0,Ca I,,5.43,,
J152141.1-155317,22.0,Ti I,,3.82,,
J152141.1-155317,22.1,Ti II,,4.02,,
J152141.1-155317,26.0,Fe I,,6.13,,
J152141.1-155317,26.1,Fe II,,6.13,,
J152423.2-092207,12.0,Mg I,,6.75,,
J152423.2-092207,14.0,Si I,,6.71,,
J152423.2-092207,20.0,Ca I,,5.32,,
J152423.2-092207,22.0,Ti I,,3.77,,
J152423.2-092207,22.1,Ti II,,4.01,,
J152423.2-092207,26.0,Fe I,,6.21,,
J152423.2-092207,26.1,Fe II,,6.21,,
J155803.8-061632,12.0,Mg I,,7.04,,
J155803.8-061632,14.0,Si I,,7.13,,
J155803.8-061632,20.0,Ca I,,5.79,,
J155803.8-061632,22.0,Ti I,,4.36,,
J155803.8-061632,22.1,Ti II,,4.46,,
J155803.8-061632,26.0,Fe I,,6.71,,
J155803.8-061632,26.1,Fe II,,6.71,,
J160433.6-123549,12.0,Mg I,,6.82,,
J160433.6-123549,14.0,Si I,,6.86,,
J160433.6-123549,20.0,Ca I,,5.57,,
J160433.6-123549,22.0,Ti I,,4.1,,
J160433.6-123549,22.1,Ti II,,4.34,,
J160433.6-123549,26.0,Fe I,,6.44,,
J160433.6-123549,26.1,Fe II,,6.44,,
J161527.2-141858,12.0,Mg I,,7.11,,
J161527.2-141858,14.0,Si I,,7.05,,
J161527.2-141858,20.0,Ca I,,5.73,,
J161527.2-141858,22.0,Ti I,,4.23,,
J161527.2-141858,22.1,Ti II,,4.44,,
J161527.2-141858,26.0,Fe I,,6.63,,
J161527.2-141858,26.1,Fe II,,6.63,,
J161637.1-143139,12.0,Mg I,,7.11,,
J161637.1-143139,14.0,Si I,,7.29,,
J161637.1-143139,20.0,Ca I,,5.99,,
J161637.1-143139,22.0,Ti I,,4.51,,
J161637.1-143139,22.1,Ti II,,4.52,,
J161637.1-143139,26.0,Fe I,,7.0,,
J161637.1-143139,26.1,Fe II,,7.0,,
J162128.4-114017,12.0,Mg I,,6.93,,
J162128.4-114017,14.0,Si I,,6.82,,
J162128.4-114017,20.0,Ca I,,5.66,,
J162128.4-114017,22.0,Ti I,,4.18,,
J162128.4-114017,22.1,Ti II,,4.18,,
J162128.4-114017,26.0,Fe I,,6.58,,
J162128.4-114017,26.1,Fe II,,6.58,,
J162230.6-062843,12.0,Mg I,,7.12,,
J162230.6-062843,14.0,Si I,,7.14,,
J162230.6-062843,20.0,Ca I,,5.81,,
J162230.6-062843,22.0,Ti I,,4.31,,
J162230.6-062843,22.1,Ti II,,4.55,,
J162230.6-062843,26.0,Fe I,,6.7,,
J162230.6-062843,26.1,Fe II,,6.7,,
J162849.6-033521,12.0,Mg I,,7.05,,
J162849.6-033521,14.0,Si I,,7.2,,
J162849.6-033521,20.0,Ca I,,5.87,,
J162849.6-033521,22.0,Ti I,,4.35,,
J162849.6-033521,22.1,Ti II,,4.48,,
J162849.6-033521,26.0,Fe I,,6.93,,
J162849.6-033521,26.1,Fe II,,6.93,,
J165253.6-011557,12.0,Mg I,,7.09,,
J165253.6-011557,14.0,Si I,,7.1,,
J165253.6-011557,20.0,Ca I,,5.85,,
J165253.6-011557,22.0,Ti I,,4.45,,
J165253.6-011557,22.1,Ti II,,4.48,,
J165253.6-011557,26.0,Fe I,,6.86,,
J165253.6-011557,26.1,Fe II,,6.86,,
J174311.3-804846,12.0,Mg I,,7.0,,
J174311.3-804846,14.0,Si I,,7.11,,
J174311.3-804846,20.0,Ca I,,5.61,,
J174311.3-804846,22.0,Ti I,,4.29,,
J174311.3-804846,22.1,Ti II,,4.4,,
J174311.3-804846,26.0,Fe I,,6.67,,
J174311.3-804846,26.1,Fe II,,6.67,,
J180811.5-802007,12.0,Mg I,,6.64,,
J180811.5-802007,14.0,Si I,,6.63,,
J180811.5-802007,20.0,Ca I,,5.37,,
J180811.5-802007,22.0,Ti I,,3.85,,
J180811.5-802007,22.1,Ti II,,4.12,,
J180811.5-802007,26.0,Fe I,,6.32,,
J180811.5-802007,26.1,Fe II,,6.32,,
J185443.3-822504,12.0,Mg I,,6.62,,
J185443.3-822504,14.0,Si I,,6.73,,
J185443.3-822504,20.0,Ca I,,5.47,,
J185443.3-822504,22.0,Ti I,,3.89,,
J185443.3-822504,22.1,Ti II,,3.9,,
J185443.3-822504,26.0,Fe I,,6.35,,
J185443.3-822504,26.1,Fe II,,6.35,,
J185501.5-675744,12.0,Mg I,,6.63,,
J185501.5-675744,14.0,Si I,,6.55,,
J185501.5-675744,20.0,Ca I,,5.13,,
J185501.5-675744,22.0,Ti I,,3.68,,
J185501.5-675744,22.1,Ti II,,3.87,,
J185501.5-675744,26.0,Fe I,,6.12,,
J185501.5-675744,26.1,Fe II,,6.12,,
J190708.1-635829,12.0,Mg I,,6.21,,
J190708.1-635829,14.0,Si I,,6.17,,
J190708.1-635829,20.0,Ca I,,4.98,,
J190708.1-635829,22.0,Ti I,,3.51,,
J190708.1-635829,22.1,Ti II,,3.75,,
J190708.1-635829,26.0,Fe I,,5.87,,
J190708.1-635829,26.1,Fe II,,5.87,,
J191144.7-600208,12.0,Mg I,,6.38,,
J191144.7-600208,14.0,Si I,,6.31,,
J191144.7-600208,20.0,Ca I,,5.0,,
J191144.7-600208,22.0,Ti I,,3.43,,
J191144.7-600208,22.1,Ti II,,3.67,,
J191144.7-600208,26.0,Fe I,,5.9,,
J191144.7-600208,26.1,Fe II,,5.9,,
J191258.2-790347,12.0,Mg I,,6.57,,
J191258.2-790347,14.0,Si I,,6.55,,
J191258.2-790347,20.0,Ca I,,5.38,,
J191258.2-790347,22.0,Ti I,,3.89,,
J191258.2-790347,22.1,Ti II,,3.99,,
J191258.2-790347,26.0,Fe I,,6.15,,
J191258.2-790347,26.1,Fe II,,6.15,,
J191618.2-554445,12.0,Mg I,,5.78,,
J191618.2-554445,20.0,Ca I,,4.38,,
J191618.2-554445,22.0,Ti I,,2.89,,
J191618.2-554445,22.1,Ti II,,3.05,,
J191618.2-554445,26.0,Fe I,,5.32,,
J191618.2-554445,26.1,Fe II,,5.32,,
J192145.9-712436,12.0,Mg I,,6.05,,
J192145.9-712436,14.0,Si I,,6.06,,
J192145.9-712436,20.0,Ca I,,4.83,,
J192145.9-712436,22.0,Ti I,,3.29,,
J192145.9-712436,22.1,Ti II,,3.43,,
J192145.9-712436,26.0,Fe I,,5.65,,
J192145.9-712436,26.1,Fe II,,5.65,,
J192334.3-834540,12.0,Mg I,,7.16,,
J192334.3-834540,14.0,Si I,,7.17,,
J192334.3-834540,20.0,Ca I,,5.91,,
J192334.3-834540,22.0,Ti I,,4.43,,
J192334.3-834540,22.1,Ti II,,4.53,,
J192334.3-834540,26.0,Fe I,,6.93,,
J192334.3-834540,26.1,Fe II,,6.93,,
J192406.6-693706,12.0,Mg I,,6.87,,
J192406.6-693706,14.0,Si I,,6.86,,
J192406.6-693706,20.0,Ca I,,5.65,,
J192406.6-693706,22.0,Ti I,,4.13,,
J192406.6-693706,22.1,Ti II,,4.3,,
J192406.6-693706,26.0,Fe I,,6.58,,
J192406.6-693706,26.1,Fe II,,6.58,,
J192916.9-511613,12.0,Mg I,,6.24,,
J192916.9-511613,14.0,Si I,,6.18,,
J192916.9-511613,20.0,Ca I,,4.93,,
J192916.9-511613,22.0,Ti I,,3.34,,
J192916.9-511613,22.1,Ti II,,3.58,,
J192916.9-511613,26.0,Fe I,,5.75,,
J192916.9-511613,26.1,Fe II,,5.75,,
J193338.2-595902,12.0,Mg I,,5.86,,
J193338.2-595902,14.0,Si I,,5.8,,
J193338.2-595902,20.0,Ca I,,4.59,,
J193338.2-595902,22.0,Ti I,,3.1,,
J193338.2-595902,22.1,Ti II,,3.24,,
J193338.2-595902,26.0,Fe I,,5.47,,
J193338.2-595902,26.1,Fe II,,5.47,,
J193357.0-582141,12.0,Mg I,,6.32,,
J193357.0-582141,14.0,Si I,,6.27,,
J193357.0-582141,20.0,Ca I,,4.95,,
J193357.0-582141,22.0,Ti I,,3.42,,
J193357.0-582141,22.1,Ti II,,3.61,,
J193357.0-582141,26.0,Fe I,,5.85,,
J193357.0-582141,26.1,Fe II,,5.85,,
J193443.1-462130,12.0,Mg I,,6.7,,
J193443.1-462130,14.0,Si I,,6.66,,
J193443.1-462130,20.0,Ca I,,5.32,,
J193443.1-462130,22.0,Ti I,,3.81,,
J193443.1-462130,22.1,Ti II,,3.85,,
J193443.1-462130,26.0,Fe I,,6.13,,
J193443.1-462130,26.1,Fe II,,6.13,,
J194550.6-392630,12.0,Mg I,,5.47,,
J194550.6-392630,14.0,Si I,,5.34,,
J194550.6-392630,20.0,Ca I,,4.1,,
J194550.6-392630,22.0,Ti I,,2.72,,
J194550.6-392630,22.1,Ti II,,2.74,,
J194550.6-392630,26.0,Fe I,,4.92,,
J194550.6-392630,26.1,Fe II,,4.92,,
J194552.6-504608,12.0,Mg I,,6.52,,
J194552.6-504608,14.0,Si I,,6.42,,
J194552.6-504608,20.0,Ca I,,5.22,,
J194552.6-504608,22.0,Ti I,,3.65,,
J194552.6-504608,22.1,Ti II,,3.85,,
J194552.6-504608,26.0,Fe I,,6.01,,
J194552.6-504608,26.1,Fe II,,6.01,,
J194811.5-483511,12.0,Mg I,,6.57,,
J194811.5-483511,14.0,Si I,,6.53,,
J194811.5-483511,20.0,Ca I,,5.2,,
J194811.5-483511,22.0,Ti I,,3.74,,
J194811.5-483511,22.1,Ti II,,4.03,,
J194811.5-483511,26.0,Fe I,,6.22,,
J194811.5-483511,26.1,Fe II,,6.22,,
J194850.3-344917,12.0,Mg I,,7.15,,
J194850.3-344917,14.0,Si I,,7.24,,
J194850.3-344917,20.0,Ca I,,6.0,,
J194850.3-344917,22.0,Ti I,,4.41,,
J194850.3-344917,22.1,Ti II,,4.45,,
J194850.3-344917,26.0,Fe I,,6.96,,
J194850.3-344917,26.1,Fe II,,6.96,,
J194952.7-641309,12.0,Mg I,,6.28,,
J194952.7-641309,14.0,Si I,,6.29,,
J194952.7-641309,20.0,Ca I,,4.95,,
J194952.7-641309,22.0,Ti I,,3.48,,
J194952.7-641309,22.1,Ti II,,3.7,,
J194952.7-641309,26.0,Fe I,,5.87,,
J194952.7-641309,26.1,Fe II,,5.87,,
J195221.4-695417,12.0,Mg I,,6.22,,
J195221.4-695417,14.0,Si I,,6.2,,
J195221.4-695417,20.0,Ca I,,4.94,,
J195221.4-695417,22.0,Ti I,,3.37,,
J195221.4-695417,22.1,Ti II,,3.46,,
J195221.4-695417,26.0,Fe I,,5.8,,
J195221.4-695417,26.1,Fe II,,5.8,,
J195244.9-600813,12.0,Mg I,,6.53,,
J195244.9-600813,14.0,Si I,,6.43,,
J195244.9-600813,20.0,Ca I,,5.2,,
J195244.9-600813,22.0,Ti I,,3.7,,
J195244.9-600813,22.1,Ti II,,3.86,,
J195244.9-600813,26.0,Fe I,,6.04,,
J195244.9-600813,26.1,Fe II,,6.04,,
J195313.7-531456,12.0,Mg I,,6.85,,
J195313.7-531456,14.0,Si I,,6.9,,
J195313.7-531456,20.0,Ca I,,5.63,,
J195313.7-531456,22.0,Ti I,,4.14,,
J195313.7-531456,22.1,Ti II,,4.2,,
J195313.7-531456,26.0,Fe I,,6.47,,
J195313.7-531456,26.1,Fe II,,6.47,,
J195716.7-335026,12.0,Mg I,,6.04,,
J195716.7-335026,14.0,Si I,,6.17,,
J195716.7-335026,20.0,Ca I,,4.93,,
J195716.7-335026,22.0,Ti I,,3.38,,
J195716.7-335026,22.1,Ti II,,3.52,,
J195716.7-335026,26.0,Fe I,,5.86,,
J195716.7-335026,26.1,Fe II,,5.86,,
J200150.5-310651,12.0,Mg I,,6.67,,
J200150.5-310651,14.0,Si I,,6.33,,
J200150.5-310651,20.0,Ca I,,5.0,,
J200150.5-310651,22.0,Ti I,,3.39,,
J200150.5-310651,22.1,Ti II,,3.65,,
J200150.5-310651,26.0,Fe I,,5.9,,
J200150.5-310651,26.1,Fe II,,5.9,,
J200420.2-270110,12.0,Mg I,,5.86,,
J200420.2-270110,14.0,Si I,,5.76,,
J200420.2-270110,20.0,Ca I,,4.58,,
J200420.2-270110,22.0,Ti I,,3.13,,
J200420.2-270110,22.1,Ti II,,3.29,,
J200420.2-270110,26.0,Fe I,,5.47,,
J200420.2-270110,26.1,Fe II,,5.47,,
J200728.5-495434,12.0,Mg I,,5.83,,
J200728.5-495434,14.0,Si I,,5.73,,
J200728.5-495434,20.0,Ca I,,4.48,,
J200728.5-495434,22.0,Ti I,,3.01,,
J200728.5-495434,22.1,Ti II,,3.22,,
J200728.5-495434,26.0,Fe I,,5.37,,
J200728.5-495434,26.1,Fe II,,5.37,,
J201031.9-355854,12.0,Mg I,,5.75,,
J201031.9-355854,14.0,Si I,,5.9,,
J201031.9-355854,20.0,Ca I,,4.53,,
J201031.9-355854,22.0,Ti I,,3.08,,
J201031.9-355854,22.1,Ti II,,3.24,,
J201031.9-355854,26.0,Fe I,,5.31,,
J201031.9-355854,26.1,Fe II,,5.31,,
J201721.9-380126,12.0,Mg I,,6.34,,
J201721.9-380126,14.0,Si I,,6.34,,
J201721.9-380126,20.0,Ca I,,4.99,,
J201721.9-380126,22.0,Ti I,,3.54,,
J201721.9-380126,22.1,Ti II,,3.73,,
J201721.9-380126,26.0,Fe I,,5.9,,
J201721.9-380126,26.1,Fe II,,5.9,,
J201925.1-282207,12.0,Mg I,,6.11,,
J201925.1-282207,14.0,Si I,,6.07,,
J201925.1-282207,20.0,Ca I,,4.62,,
J201925.1-282207,22.0,Ti I,,3.13,,
J201925.1-282207,22.1,Ti II,,3.17,,
J201925.1-282207,26.0,Fe I,,5.48,,
J201925.1-282207,26.1,Fe II,,5.48,,
J202319.0-661217,12.0,Mg I,,6.04,,
J202319.0-661217,14.0,Si I,,6.07,,
J202319.0-661217,20.0,Ca I,,4.78,,
J202319.0-661217,22.0,Ti I,,3.17,,
J202319.0-661217,22.1,Ti II,,3.39,,
J202319.0-661217,26.0,Fe I,,5.52,,
J202319.0-661217,26.1,Fe II,,5.52,,
J202400.5-182024,12.0,Mg I,,6.54,,
J202400.5-182024,14.0,Si I,,6.55,,
J202400.5-182024,20.0,Ca I,,5.22,,
J202400.5-182024,22.0,Ti I,,3.74,,
J202400.5-182024,22.1,Ti II,,3.83,,
J202400.5-182024,26.0,Fe I,,6.08,,
J202400.5-182024,26.1,Fe II,,6.08,,
J203717.9-353513,12.0,Mg I,,6.17,,
J203717.9-353513,14.0,Si I,,6.11,,
J203717.9-353513,20.0,Ca I,,4.79,,
J203717.9-353513,22.0,Ti I,,3.22,,
J203717.9-353513,22.1,Ti II,,3.49,,
J203717.9-353513,26.0,Fe I,,5.65,,
J203717.9-353513,26.1,Fe II,,5.65,,
J204406.2-300007,12.0,Mg I,,6.19,,
J204406.2-300007,20.0,Ca I,,4.89,,
J204406.2-300007,22.0,Ti I,,3.49,,
J204406.2-300007,22.1,Ti II,,3.46,,
J204406.2-300007,26.0,Fe I,,5.63,,
J204406.2-300007,26.1,Fe II,,5.63,,
J204547.1-621403,12.0,Mg I,,6.06,,
J204547.1-621403,14.0,Si I,,6.12,,
J204547.1-621403,20.0,Ca I,,4.88,,
J204547.1-621403,22.0,Ti I,,3.38,,
J204547.1-621403,22.1,Ti II,,3.51,,
J204547.1-621403,26.0,Fe I,,5.69,,
J204547.1-621403,26.1,Fe II,,5.69,,
J204923.3-362238,12.0,Mg I,,5.89,,
J204923.3-362238,14.0,Si I,,5.8,,
J204923.3-362238,20.0,Ca I,,4.49,,
J204923.3-362238,22.0,Ti I,,2.96,,
J204923.3-362238,22.1,Ti II,,3.12,,
J204923.3-362238,26.0,Fe I,,5.4,,
