[LDH2014] Fnx-rgb0553          For    Sc II 5526.80  1.48
[LDH2014] Fnx-rgb0553          For    Eu II 6645.21 -0.24
[LHT2010] BL138                For    Ni  I 6643.56  5.12
[LHT2010] BL138                For    Ni  I 5476.92  5.78
[LHT2010] BL138                For    Eu II 6645.21 -0.02
[LHT2010] BL138                For    Ba II 6496.90  1.30
[LHT2010] BL138                For    Ba II 6141.73  1.63
[LHT2010] BL138                For    Sc II 6309.90  2.03
[LHT2010] BL138                For     Y II 5402.78  1.25
[LHT2010] BL138                For    Sc II 5526.80  1.93
[LHT2010] BL104                For    Ti II 6606.95  4.11
[LHT2010] BL104                For    Ti II 5418.77  3.81
[LHT2010] BL104                For    Mg  I 6318.72  6.72
[LHT2010] BL104                For    Mn  I 5432.55  4.25
[LHT2010] BL104                For    Mn  I 5420.36  4.30
[LHT2010] BL104                For     Y II 5402.78  0.73
[LHT2010] BL138                For    Mg  I 5528.48  6.71
[LHT2010] BL104                For    Ni  I 6643.56  5.46
[LHT2010] BL138                For    Mn  I 5420.36  4.25
[LHT2010] BL138                For    Mg  I 6318.72  6.54
[LHT2010] BL146                For    Ti II 5418.77  4.09
[LHT2010] BL146                For    Mg  I 6318.72  6.63
[LHT2010] BL146                For    Mn  I 5432.55  4.18
[LHT2010] BL146                For    Mn  I 5420.36  4.44
[LHT2010] BL146                For    Ni  I 6643.56  5.26
[LHT2010] BL146                For    Ni  I 5476.92  5.24
[LHT2010] BL138                For    Mn  I 5432.55  4.38
[LHT2010] BL146                For    Eu II 6645.21  0.10
[LHT2010] BL146                For    Ba II 6141.73  1.56
[LHT2010] BL146                For    Sc II 6309.90  2.13
[LHT2010] BL146                For    Sc II 5526.80  1.80
[LHT2010] BL146                For    Mg  I 5528.48  6.79
[LHT2010] BL138                For    Ti II 6606.95  3.92
[LHT2010] BL138                For    Ti II 5418.77  4.26
[LHT2010] BL146                For    Ba II 6496.90  1.34
[LDH2014] Fnx-rgb0553          For    Ba II 6141.73  1.36
[LHT2010] BL104                For    Ni  I 5476.92  5.42
[LHT2010] BL104                For    Ba II 6496.90  1.53
[LHT2010] BL084                For    Mg  I 6318.72  6.87
[LHT2010] BL084                For    Mn  I 5432.55  3.90
[LHT2010] BL084                For    Mn  I 5420.36  4.33
[LHT2010] BL084                For     Y II 5402.78  0.68
[LHT2010] BL084                For    Ni  I 6643.56  4.99
[LHT2010] BL084                For    Ni  I 5476.92  5.36
[LHT2010] BL084                For    Ti II 5418.77  3.89
[LHT2010] BL084                For    Eu II 6645.21  0.27
[LHT2010] BL084                For    Ba II 6141.73  1.42
[LHT2010] BL084                For    Sc II 5526.80  1.98
[LHT2010] BL084                For    Mg  I 5528.48  6.70
[LDH2014] Fnx-rgb0553          For    Mg  I 6318.72  6.47
[LDH2014] Fnx-rgb0553          For    Ni  I 6643.56  5.35
[LDH2014] Fnx-rgb0553          For    Ni  I 5476.92  4.95
[LHT2010] BL084                For    Ba II 6496.90  0.81
[LHT2010] BL104                For    Eu II 6645.21  0.20
[LHT2010] BL084                For    Ti II 6606.95  3.93
[LHT2010] BL100                For    Sc II 5526.80  1.85
[LHT2010] BL104                For    Ba II 6141.73  1.49
[LHT2010] BL104                For    Sc II 5526.80  1.95
[LHT2010] BL104                For    Mg  I 5528.48  6.76
[LHT2010] BL100                For    Ti II 6606.95  4.10
[LHT2010] BL100                For    Ti II 5418.77  4.12
[LHT2010] BL100                For    Mg  I 6318.72  6.36
[LHT2010] BL100                For    Mg  I 5528.48  6.67
[LHT2010] BL100                For    Mn  I 5432.55  4.02
[LHT2010] BL100                For    Ni  I 6643.56  4.99
[LHT2010] BL100                For    Ni  I 5476.92  4.96
[LHT2010] BL100                For    Eu II 6645.21 -0.44
[LHT2010] BL100                For    Ba II 6496.90  0.70
[LHT2010] BL100                For    Ba II 6141.73  1.27
[LHT2010] BL100                For    Sc II 6309.90  1.98
[LHT2010] BL100                For    Mn  I 5420.36  4.11
[LDH2014] Fnx-mem0543          For    Ni  I 5476.92  5.13
[LDH2014] Fnx-mem0543          For    Ni  I 6177.25  5.21
[LDH2014] Fnx-mem0543          For    Ni  I 6176.82  4.86
[WMO2009] For-1581             For    Ba II 6141.73  1.86
[WMO2009] For-1581             For    Ba II 6496.90  1.96
[WMO2009] For-1581             For    Eu II 6645.21  0.17
[WMO2009] For-1581             For    Ni  I 5476.92  5.81
[WMO2009] For-1581             For    Ni  I 6643.56  5.19
[WMO2009] For-1581             For    Mn  I 5420.36  4.07
[WMO2009] For-1581             For    Sc II 5526.80  2.03
[WMO2009] For-1581             For    Mn  I 5432.55  4.70
[WMO2009] For-1581             For    Ti II 5418.77  4.18
[WMO2009] For-1877             For    Mg  I 5528.48  6.64
[WMO2009] For-1877             For    Sc II 5526.80  1.84
[WMO2009] For-1877             For    Sc II 6309.90  1.66
[WMO2009] For-1877             For    Ba II 6141.73  0.43
[WMO2009] For-1877             For    Ba II 6496.90  0.97
[WMO2009] For-1581             For    Cr  I 5409.77  4.98
[WMO2009] For-1877             For    Eu II 6645.21 -0.59
[WMO2009] For-1581             For    Mg  I 5528.48  6.87
[WMO2009] For-1579             For    Ti II 5418.77  3.79
[WMO2009] For-1579             For    Sc II 5526.80  1.61
[WMO2009] For-1579             For    Sc II 6309.90  1.81
[WMO2009] For-1579             For    Ba II 6141.73  1.78
[WMO2009] For-1579             For    Eu II 6645.21 -0.14
[WMO2009] For-1579             For    Ni  I 6176.82  5.42
[WMO2009] For-1579             For    Ni  I 6177.25  4.81
[WMO2009] For-1579             For    Ti II 6606.95  3.88
[WMO2009] For-1579             For    Ni  I 5476.92  5.30
[WMO2009] For-1579             For     Y II 5402.78  1.17
[WMO2009] For-1579             For    Mn  I 5420.36  4.16
[WMO2009] For-1579             For    Mn  I 5432.55  3.82
[WMO2009] For-1579             For    Mg  I 6318.72  6.68
[WMO2009] For-1579             For    Cr  I 6330.09  4.55
[WMO2009] For-1579             For    Cr  I 5409.77  4.57
[WMO2009] For-1579             For    Ni  I 6643.56  5.21
[WMO2009] For-1579             For    Mg  I 5528.48  6.68
[WMO2009] For-1877             For    Ni  I 6176.82  4.64
[WMO2009] For-1877             For    Ni  I 5476.92  4.68
[WMO2009] For-2026             For    Mn  I 5420.36  4.65
[WMO2009] For-2026             For    Mn  I 5432.55  4.21
[WMO2009] For-2026             For    Mg  I 6318.72  6.58
[WMO2009] For-2026             For    Cr  I 6330.09  4.64
[WMO2009] For-2026             For    Cr  I 5409.77  5.04
[WMO2009] For-2026             For    Ti II 5418.77  4.28
[WMO2009] For-2026             For     Y II 5402.78  1.21
[WMO2009] For-2026             For    Ti II 6606.95  4.39
[WMO2009] For-2280             For    Sc II 5526.80  1.78
[WMO2009] For-2280             For    Sc II 6309.90  2.13
[WMO2009] For-2280             For    Ba II 6141.73  1.54
[WMO2009] For-2280             For    Ba II 6496.90  1.34
[WMO2009] For-2280             For    Eu II 6645.21  0.20
[WMO2009] For-2280             For    Ni  I 6176.82  5.62
[WMO2009] For-2280             For    Mg  I 5528.48  6.67
[WMO2009] For-1877             For    Ni  I 6177.25  4.88
[WMO2009] For-2026             For    Ni  I 6643.56  5.36
[WMO2009] For-2026             For    Ni  I 6177.25  5.10
[WMO2009] For-1877             For    Ni  I 6643.56  4.99
[WMO2009] For-1877             For    Mn  I 5420.36  3.93
[WMO2009] For-1877             For    Mn  I 5432.55  3.92
[WMO2009] For-1877             For    Mg  I 6318.72  6.29
[WMO2009] For-1877             For    Cr  I 6330.09  4.61
[WMO2009] For-1877             For    Cr  I 5409.77  6.57
[WMO2009] For-2026             For    Ni  I 5476.92  5.62
[WMO2009] For-1877             For    Ti II 5418.77  3.66
[WMO2009] For-2026             For    Sc II 5526.80  1.84
[WMO2009] For-2026             For    Sc II 6309.90  2.24
[WMO2009] For-2026             For    Ba II 6141.73  1.79
[WMO2009] For-2026             For    Ba II 6496.90  1.32
[WMO2009] For-2026             For    Eu II 6645.21  0.55
[WMO2009] For-2026             For    Ni  I 6176.82  5.35
[WMO2009] For-2026             For    Mg  I 5528.48  6.92
[WMO2009] For-2280             For    Ni  I 6177.25  5.40
[WMO2009] For-1353             For    Ti II 5418.77  3.01
[WMO2009] For-1353             For    Ni  I 6643.56  3.53
[WMO2009] For-1120             For    Ba II 6141.73  1.56
[WMO2009] For-1120             For    Ba II 6496.90  1.52
[WMO2009] For-1120             For    Eu II 6645.21  0.20
[WMO2009] For-1120             For    Ni  I 6176.82  5.37
[WMO2009] For-1120             For    Ni  I 6177.25  5.21
[WMO2009] For-1120             For    Ni  I 5476.92  5.31
[WMO2009] For-1120             For    Sc II 6309.90  1.92
[WMO2009] For-1120             For    Ni  I 6643.56  5.41
[WMO2009] For-1120             For    Mn  I 5432.55  4.40
[WMO2009] For-1120             For    Mg  I 6318.72  6.96
[WMO2009] For-1120             For    Cr  I 6330.09  4.72
[WMO2009] For-1120             For    Cr  I 5409.77  5.50
[WMO2009] For-1120             For    Ti II 5418.77  4.01
[WMO2009] For-1208             For    Mg  I 5528.48  6.62
[WMO2009] For-1120             For     Y II 5402.78  1.27
[WMO2009] For-1208             For    Sc II 5526.80  2.06
[WMO2009] For-1120             For    Sc II 5526.80  1.82
[WMO2009] For-1117             For    Ti II 5418.77  3.28
[WMO2009] For-1117             For    Sc II 5526.80  1.50
[WMO2009] For-1117             For    Sc II 6309.90  1.84
[WMO2009] For-1117             For    Ba II 6141.73  1.35
[WMO2009] For-1117             For    Ba II 6496.90  0.44
[WMO2009] For-1117             For    Eu II 6645.21  0.30
[WMO2009] For-1117             For    Ni  I 6176.82  5.28
[WMO2009] For-1120             For    Mg  I 5528.48  6.75
[WMO2009] For-1117             For    Ni  I 6177.25  4.64
[WMO2009] For-1117             For    Ni  I 6643.56  5.13
[WMO2009] For-1117             For    Mn  I 5420.36  4.13
[WMO2009] For-1117             For    Mn  I 5432.55  4.54
[WMO2009] For-1117             For    Mg  I 6318.72  6.47
[WMO2009] For-1117             For    Cr  I 6330.09  4.43
[WMO2009] For-1117             For    Cr  I 5409.77  4.95
[WMO2009] For-1117             For    Ni  I 5476.92  4.95
[WMO2009] For-1353             For    Cr  I 5409.77  3.04
[WMO2009] For-1208             For    Sc II 6309.90  2.02
[WMO2009] For-1208             For    Ba II 6496.90  1.09
[WMO2009] For-1219             For    Ni  I 6177.25  4.80
[WMO2009] For-1219             For    Ni  I 5476.92  4.93
[WMO2009] For-1219             For    Ni  I 6643.56  5.21
[WMO2009] For-1219             For    Mn  I 5420.36  4.11
[WMO2009] For-1219             For    Mn  I 5432.55  4.61
[WMO2009] For-1219             For    Mg  I 6318.72  6.88
[WMO2009] For-1219             For    Ni  I 6176.82  5.18
[WMO2009] For-1219             For    Cr  I 6330.09  4.54
[WMO2009] For-1219             For    Ti II 5418.77  3.87
[WMO2009] For-1219             For    Ti II 6606.95  4.13
[WMO2009] For-1353             For    Mg  I 5528.48  5.20
[WMO2009] For-1353             For    Ba II 6141.73  0.07
[WMO2009] For-1353             For    Ba II 6496.90 -0.26
[WMO2009] For-1353             For    Ni  I 5476.92  3.95
[WMO2009] For-1219             For    Cr  I 5409.77  4.84
[WMO2009] For-1208             For    Ba II 6141.73  1.61
[WMO2009] For-1219             For    Eu II 6645.21  0.02
[WMO2009] For-1219             For    Ba II 6141.73  1.22
[WMO2009] For-1208             For    Eu II 6645.21  0.15
[WMO2009] For-1208             For    Ni  I 6176.82  5.42
[WMO2009] For-1208             For    Ni  I 6177.25  5.13
[WMO2009] For-1208             For    Ni  I 5476.92  4.67
[WMO2009] For-1208             For    Ni  I 6643.56  4.94
[WMO2009] For-1208             For    Mn  I 5420.36  4.37
[WMO2009] For-1219             For    Ba II 6496.90  0.83
[WMO2009] For-1208             For    Mn  I 5432.55  4.16
[WMO2009] For-1208             For    Cr  I 6330.09  4.52
[WMO2009] For-1208             For    Cr  I 5409.77  4.98
[WMO2009] For-1208             For    Ti II 5418.77  3.92
[WMO2009] For-1219             For    Mg  I 5528.48  6.91
[WMO2009] For-1219             For    Sc II 5526.80  1.92
[WMO2009] For-1219             For    Sc II 6309.90  1.94
[WMO2009] For-1208             For    Mg  I 6318.72  6.81
[WMO2009] For-2280             For    Ni  I 5476.92  5.10
[WMO2009] For-2280             For    Ni  I 6643.56  5.04
[WMO2009] For-2280             For    Mn  I 5420.36  4.05
[LDH2014] Fnx-mem0522          For    Sc II 6309.90  2.38
[LDH2014] Fnx-mem0522          For    Ba II 6141.73  1.85
[LDH2014] Fnx-mem0522          For    Ba II 6496.90  1.96
[LDH2014] Fnx-mem0522          For    Eu II 6645.21  0.19
[LDH2014] Fnx-mem0522          For    Ni  I 5476.92  5.44
[LDH2014] Fnx-mem0522          For    Ni  I 6643.56  5.74
[LDH2014] Fnx-mem0522          For    Sc II 5526.80  1.62
[LDH2014] Fnx-mem0522          For     Y II 5402.78  1.17
[LDH2014] Fnx-mem0522          For    Mn  I 5432.55  4.64
[LDH2014] Fnx-mem0522          For    Mg  I 6318.72  7.11
[LDH2014] Fnx-mem0522          For    Cr  I 6330.09  5.09
[LDH2014] Fnx-mem0522          For    Cr  I 5409.77  5.17
[LDH2014] Fnx-mem0522          For    Ti II 5418.77  3.79
[LDH2014] Fnx-mem0532          For    Mg  I 5528.48  6.69
[LDH2014] Fnx-mem0522          For    Mn  I 5420.36  4.60
[LDH2014] Fnx-mem0532          For    Sc II 5526.80  1.56
[LDH2014] Fnx-mem0522          For    Mg  I 5528.48  6.77
[LHT2010] BL298                For    Ni  I 6643.56  5.39
[KGS2010] For   64059          For    Ti II 6606.95  4.06
[LHT2010] BL311                For     Y II 5402.78  1.43
[LHT2010] BL311                For    Ni  I 6643.56  4.70
[LHT2010] BL311                For    Ni  I 5476.92  5.66
[LHT2010] BL311                For    Eu II 6645.21  0.12
[LHT2010] BL311                For    Ba II 6496.90  1.32
[LHT2010] BL298                For    Ni  I 5476.92  5.59
[LHT2010] BL311                For    Ba II 6141.73  1.63
[LHT2010] BL311                For    Mg  I 5528.48  6.70
[LHT2010] BL298                For    Ti II 5418.77  3.66
[LHT2010] BL298                For    Mg  I 6318.72  6.59
[LHT2010] BL298                For    Mn  I 5432.55  3.91
[LHT2010] BL298                For    Mn  I 5420.36  4.28
[LHT2010] BL298                For     Y II 5402.78  1.52
[LHT2010] BL311                For    Sc II 5526.80  1.77
[KGS2010] For   64059          For    Ti II 5418.77  3.98
[LDH2014] Fnx-mem0532          For    Ba II 6141.73  1.46
[LDH2014] Fnx-mem0532          For    Ni  I 6176.82  4.59
[LDH2014] Fnx-mem0539          For    Ni  I 5476.92  5.98
[LDH2014] Fnx-mem0539          For    Ni  I 6643.56  4.77
[LDH2014] Fnx-mem0539          For     Y II 5402.78  1.40
[LDH2014] Fnx-mem0539          For    Mn  I 5420.36  4.32
[LDH2014] Fnx-mem0539          For    Mn  I 5432.55  4.02
[LDH2014] Fnx-mem0539          For    Cr  I 6330.09  4.24
[LDH2014] Fnx-mem0539          For    Ni  I 6177.25  4.98
[LDH2014] Fnx-mem0539          For    Cr  I 5409.77  5.30
[LDH2014] Fnx-mem0543          For    Mg  I 5528.48  6.42
[LDH2014] Fnx-mem0543          For    Sc II 5526.80  1.60
[LDH2014] Fnx-mem0543          For    Sc II 6309.90  1.97
[LDH2014] Fnx-mem0543          For    Ba II 6141.73  1.44
[LDH2014] Fnx-mem0543          For    Ba II 6496.90  1.52
[LDH2014] Fnx-mem0543          For    Eu II 6645.21  0.03
[LDH2014] Fnx-mem0539          For    Ti II 5418.77  3.90
[LDH2014] Fnx-mem0532          For    Eu II 6645.21  0.15
[LDH2014] Fnx-mem0539          For    Ni  I 6176.82  5.39
[LDH2014] Fnx-mem0539          For    Ba II 6496.90  1.57
[LDH2014] Fnx-mem0532          For    Ni  I 6177.25  4.92
[LDH2014] Fnx-mem0532          For    Ni  I 5476.92  5.07
[LDH2014] Fnx-mem0532          For    Ni  I 6643.56  5.23
[LDH2014] Fnx-mem0532          For    Mn  I 5420.36  4.22
[LDH2014] Fnx-mem0532          For    Mn  I 5432.55  4.57
[LDH2014] Fnx-mem0532          For    Mg  I 6318.72  7.02
[LDH2014] Fnx-mem0539          For    Eu II 6645.21 -0.23
[LDH2014] Fnx-mem0532          For    Cr  I 6330.09  4.79
[LDH2014] Fnx-mem0532          For    Ti II 5418.77  4.05
[LDH2014] Fnx-mem0532          For    Ti II 6606.95  4.19
[LDH2014] Fnx-mem0539          For    Mg  I 5528.48  6.93
[LDH2014] Fnx-mem0539          For    Sc II 5526.80  2.11
[LDH2014] Fnx-mem0539          For    Sc II 6309.90  1.97
[LDH2014] Fnx-mem0539          For    Ba II 6141.73  1.48
[LDH2014] Fnx-mem0532          For    Cr  I 5409.77  5.20
[KGS2010] For   64059          For    Mg  I 6318.72  6.73
[KGS2010] For   64059          For    Mn  I 5432.55  4.31
[KGS2010] For   64059          For    Mn  I 5420.36  4.20
WEL  60                        For    Mn  I 5432.55  4.49
WEL  60                        For    Mg  I 6318.72  6.54
WEL  60                        For    Cr  I 6330.09  4.82
WEL  60                        For    Cr  I 5409.77  5.17
WEL  60                        For    Ti II 5418.77  4.46
WEL  60                        For    Ti II 6606.95  4.14
WEL  60                        For    Mn  I 5420.36  4.43
[BTH2006] fnx-05 042           For    Mg  I 5183.60  5.01
[BTH2006] fnx-05 042           For    Sc II 5526.80 -0.48
[BTH2006] fnx-05 042           For    Ba II 6141.73 -1.97
[BTH2006] fnx-05 042           For    Ba II 6496.90 -1.88
[BTH2006] fnx-05 042           For    Ni  I 5476.92  2.46
[BTH2006] fnx-05 042           For    Sr II 4215.52 -0.05
[BTH2006] fnx-05 042           For    Zn  I 4810.54  1.66
[BTH2006] fnx-05 042           For    Mg  I 5528.48  4.52
[BTH2006] fnx-05 042           For    Ti II 5418.77  1.89
WEL  60                        For     Y II 5402.78  1.15
WEL  60                        For    Ni  I 5476.92  5.98
[WMO2009] For-2280             For    Mn  I 5432.55  3.91
[WMO2009] For-2280             For    Mg  I 6318.72  6.73
[WMO2009] For-2280             For    Cr  I 6330.09  4.40
[WMO2009] For-2280             For    Cr  I 5409.77  4.89
[WMO2009] For-2280             For    Ti II 5418.77  3.84
[WMO2009] For-2280             For    Ti II 6606.95  4.12
WEL  60                        For    Ni  I 6643.56  5.36
WEL  60                        For    Mg  I 5528.48  6.72
WEL  60                        For    Sc II 6309.90  2.39
WEL  60                        For    Ba II 6141.73  1.74
WEL  60                        For    Ba II 6496.90  1.69
WEL  60                        For    Eu II 6645.21  0.36
WEL  60                        For    Ni  I 6176.82  5.46
WEL  60                        For    Ni  I 6177.25  5.03
WEL  60                        For    Sc II 5526.80  1.47
[BTH2006] fnx-05 042           For     Y II 4883.69 -1.10
[HBJ2016] b0016                For    Mg  I 5528.48  6.32
[HBJ2016] b0016                For    Sc II 5526.80  1.16
[HKW2014] 150                  For    Ti II 5418.77  3.62
[LHT2010] BL311                For    Ti II 6606.95  4.25
[LHT2010] BL311                For    Ti II 5418.77  4.06
[LHT2010] BL311                For    Mg  I 6318.72  6.78
[LHT2010] BL311                For    Mn  I 5432.55  4.45
[LHT2010] BL311                For    Mn  I 5420.36  3.98
[HKW2014] 150                  For    Cr  I 5409.77  4.06
[KGS2010] For   64059          For    Mg  I 5528.48  6.78
[KGS2010] For   64059          For    Ba II 6141.73  1.27
[KGS2010] For   64059          For    Ba II 6496.90  1.02
[KGS2010] For   64059          For    Eu II 6645.21  0.07
[KGS2010] For   64059          For    Ni  I 5476.92  5.41
[KGS2010] For   64059          For    Ni  I 6643.56  5.04
[KGS2010] For   64059          For     Y II 5402.78  1.56
[KGS2010] For   64059          For    Sc II 5526.80  1.65
[HKW2014] 150                  For    Mn  I 5432.55  3.44
[HKW2014] 150                  For    Mn  I 5420.36  3.19
[HKW2014] 150                  For    Ni  I 6643.56  4.68
[HBJ2016] b0016                For    Ba II 6141.73  0.32
[HBJ2016] b0016                For    Ba II 6496.90  1.07
[HBJ2016] b0016                For    Ni  I 5476.92  5.06
[HBJ2016] b0016                For    Ni  I 6643.56  4.47
[HBJ2016] b0016                For    Mn  I 5420.36  3.39
[HBJ2016] b0016                For    Mn  I 5432.55  3.05
[HBJ2016] b0016                For    Cr  I 6330.09  3.67
[HBJ2016] b0016                For    Cr  I 5409.77  3.44
[HBJ2016] b0016                For    Ti II 5418.77  3.85
[HKW2014] 150                  For    Mg  I 5528.48  6.37
[HKW2014] 150                  For    Sc II 5526.80  1.20
[HKW2014] 150                  For    Sc II 6309.90  1.43
[HKW2014] 150                  For    Ba II 6141.73  0.08
[HKW2014] 150                  For    Ba II 6496.90  0.49
[HKW2014] 150                  For    Ni  I 5476.92  5.49
[WMO2009] For-0970             For     Y II 4883.69  0.07
[WMO2009] For-1579             For    Ba II 6496.90  1.47
GB07 Fnx08                     For    Ni  I 6643.56  5.05
2MASS J02394309-3440186        For    Mg  I 5528.48  6.81
2MASS J02385365-3433048        For    Mg  I 6318.72  6.61
2MASS J02385365-3433048        For    Cr  I 6330.09  4.81
2MASS J02385365-3433048        For    Cr  I 5409.77  5.12
2MASS J02385365-3433048        For    Ti II 5418.77  4.22
2MASS J02385365-3433048        For    Ti II 6606.95  3.87
2MASS J02385555-3425365        For    Mg  I 5528.48  5.49
2MASS J02385555-3425365        For    Sc II 5526.80  0.48
2MASS J02385365-3433048        For    Mn  I 5432.55  4.66
2MASS J02385555-3425365        For    Ba II 6141.73 -0.57
2MASS J02385555-3425365        For    Ni  I 6176.82  4.29
2MASS J02385555-3425365        For    Ni  I 5476.92  3.40
2MASS J02385555-3425365        For    Ni  I 6643.56  3.21
2MASS J02385555-3425365        For    Cr  I 5409.77  2.60
2MASS J02385555-3425365        For    Ti II 5418.77  3.04
2MASS J02385721-3435400        For    Mg  I 5528.48  6.63
2MASS J02385721-3435400        For    Sc II 5526.80  1.80
2MASS J02385555-3425365        For    Ba II 6496.90 -0.06
2MASS J02385365-3433048        For    Mn  I 5420.36  4.55
2MASS J02385365-3433048        For     Y II 5402.78  0.69
2MASS J02385365-3433048        For    Ni  I 6643.56  5.34
2MASS J02384113-3444205        For     Y II 5402.78  1.22
2MASS J02384113-3444205        For    Mn  I 5420.36  4.08
2MASS J02384113-3444205        For    Mn  I 5432.55  4.36
2MASS J02384113-3444205        For    Mg  I 6318.72  6.68
2MASS J02384113-3444205        For    Cr  I 6330.09  4.76
2MASS J02384113-3444205        For    Cr  I 5409.77  4.89
2MASS J02384113-3444205        For    Ti II 5418.77  3.86
2MASS J02384113-3444205        For    Ti II 6606.95  4.17
2MASS J02385365-3433048        For    Mg  I 5528.48  6.62
2MASS J02385365-3433048        For    Sc II 5526.80  1.89
2MASS J02385365-3433048        For    Sc II 6309.90  1.94
2MASS J02385365-3433048        For    Ba II 6141.73  1.48
2MASS J02385365-3433048        For    Ba II 6496.90  1.46
2MASS J02385365-3433048        For    Eu II 6645.21  0.12
2MASS J02385365-3433048        For    Ni  I 6176.82  5.17
2MASS J02385365-3433048        For    Ni  I 6177.25  4.99
2MASS J02385365-3433048        For    Ni  I 5476.92  5.53
2MASS J02385721-3435400        For    Ba II 6141.73  1.40
2MASS J02384113-3444205        For    Ni  I 6643.56  5.05
2MASS J02385721-3435400        For    Ba II 6496.90  1.36
2MASS J02385721-3435400        For    Ni  I 6176.82  5.35
2MASS J02390031-3430302        For    Mn  I 5432.55  4.69
2MASS J02390031-3430302        For    Mg  I 6318.72  6.55
2MASS J02390031-3430302        For    Cr  I 6330.09  4.51
2MASS J02390031-3430302        For    Cr  I 5409.77  5.20
2MASS J02390031-3430302        For    Ti II 5418.77  4.33
2MASS J02390031-3430302        For    Ti II 6606.95  4.10
2MASS J02390157-3436488        For    Mg  I 5528.48  6.82
2MASS J02390031-3430302        For    Mn  I 5420.36  4.52
2MASS J02390157-3436488        For    Sc II 5526.80  1.89
2MASS J02390157-3436488        For    Ba II 6496.90  1.42
2MASS J02390157-3436488        For    Eu II 6645.21  0.15
2MASS J02390157-3436488        For    Ni  I 6176.82  4.89
2MASS J02390157-3436488        For    Ni  I 6177.25  5.12
2MASS J02390157-3436488        For    Ni  I 5476.92  5.28
2MASS J02390157-3436488        For    Ni  I 6643.56  5.27
2MASS J02390157-3436488        For    Mn  I 5420.36  4.03
2MASS J02390157-3436488        For    Ba II 6141.73  1.49
2MASS J02390031-3430302        For    Ni  I 6643.56  5.50
2MASS J02390031-3430302        For    Ni  I 5476.92  6.02
2MASS J02390031-3430302        For    Ni  I 6177.25  5.09
2MASS J02385721-3435400        For    Ni  I 6177.25  4.94
2MASS J02385721-3435400        For    Ni  I 5476.92  5.28
2MASS J02385721-3435400        For    Ni  I 6643.56  4.97
2MASS J02385721-3435400        For     Y II 5402.78  1.44
2MASS J02385721-3435400        For    Mn  I 5420.36  4.15
2MASS J02385721-3435400        For    Mn  I 5432.55  4.11
2MASS J02385721-3435400        For    Mg  I 6318.72  6.91
2MASS J02385721-3435400        For    Cr  I 6330.09  4.64
2MASS J02385721-3435400        For    Cr  I 5409.77  5.08
2MASS J02385721-3435400        For    Ti II 5418.77  4.17
2MASS J02390031-3430302        For    Mg  I 5528.48  6.48
2MASS J02390031-3430302        For    Sc II 5526.80  1.62
2MASS J02390031-3430302        For    Sc II 6309.90  2.07
2MASS J02390031-3430302        For    Ba II 6141.73  1.56
2MASS J02390031-3430302        For    Ba II 6496.90  1.18
2MASS J02390031-3430302        For    Eu II 6645.21  0.18
2MASS J02390031-3430302        For    Ni  I 6176.82  5.10
2MASS J02385721-3435400        For    Eu II 6645.21 -0.17
2MASS J02390157-3436488        For    Mn  I 5432.55  4.30
2MASS J02384113-3444205        For    Ni  I 5476.92  5.10
2MASS J02384113-3444205        For    Ni  I 6176.82  5.55
[LDH2014] Fnx-mem0717          For    Eu II 6645.21  0.63
[LDH2014] Fnx-mem0717          For    Ni  I 6176.82  4.48
[LDH2014] Fnx-mem0717          For    Ni  I 6177.25  5.63
[LDH2014] Fnx-mem0717          For    Ni  I 5476.92  5.56
[LDH2014] Fnx-mem0717          For    Ni  I 6643.56  5.62
[LDH2014] Fnx-mem0717          For    Mn  I 5420.36  4.19
[LDH2014] Fnx-mem0717          For    Mn  I 5432.55  4.37
[LDH2014] Fnx-mem0717          For    Ba II 6496.90  1.25
[LDH2014] Fnx-mem0717          For    Cr  I 6330.09  5.12
[LDH2014] Fnx-mem0717          For    Ti II 5418.77  3.91
[LDH2014] Fnx-mem0732          For    Mg  I 5528.48  6.36
[LDH2014] Fnx-mem0732          For    Sc II 5526.80  1.08
[LDH2014] Fnx-mem0732          For    Sc II 6309.90  1.32
[LDH2014] Fnx-mem0732          For    Ba II 6141.73  0.30
[LDH2014] Fnx-mem0732          For    Ba II 6496.90  0.19
[LDH2014] Fnx-mem0732          For    Ni  I 5476.92  4.60
[LDH2014] Fnx-mem0717          For    Cr  I 5409.77  5.38
[LDH2014] Fnx-mem0717          For    Ba II 6141.73  1.35
[LDH2014] Fnx-mem0717          For    Sc II 6309.90  2.07
[LDH2014] Fnx-mem0717          For    Sc II 5526.80  2.21
[LDH2014] Fnx-mem0715          For    Sc II 5526.80  1.70
[LDH2014] Fnx-mem0715          For    Ba II 6141.73  1.72
[LDH2014] Fnx-mem0715          For    Ba II 6496.90  1.18
[LDH2014] Fnx-mem0715          For    Eu II 6645.21 -0.06
[LDH2014] Fnx-mem0715          For    Ni  I 6176.82  5.11
[LDH2014] Fnx-mem0715          For    Ni  I 6177.25  5.05
[LDH2014] Fnx-mem0715          For    Ni  I 5476.92  5.12
[LDH2014] Fnx-mem0715          For    Ni  I 6643.56  5.44
[LDH2014] Fnx-mem0715          For     Y II 5402.78  1.43
[LDH2014] Fnx-mem0715          For    Mn  I 5420.36  4.41
[LDH2014] Fnx-mem0715          For    Mn  I 5432.55  4.68
